"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8","Trait Index  9","Trait Index 10","Trait Index 11","Trait Index 12","Trait Index 13","Trait Index 14","Trait Index 15","Trait Index 16","Trait Index 17"
    9,    131,      32894,          0,      32894,   1.090795,                0,                0,                0,                0,              550,            16838,             7843,                0,             3272,                0,             1989,                0,             1457,                0,              708,                0,              237,                0
    9,    143,      34089,          0,      34089,   1.036329,                0,                0,                0,                0,              433,            17097,             9219,                0,             3835,                0,             1553,                0,              971,                0,              677,                0,              304,                0
    9,    155,      30876,          0,      30876,   0.905747,                0,                0,                0,                0,              294,            13153,             9513,                0,             4590,                0,             1832,                0,              724,                0,              450,                0,              320,                0
    9,    167,      28410,          0,      28410,   0.920132,                0,                0,                0,                0,              160,            12487,             7333,                0,             4829,                0,             2181,                0,              858,                0,              359,                0,              203,                0
    9,    179,      27285,          0,      27285,   0.960401,                0,                0,                0,                0,              173,            12485,             6926,                0,             3709,                0,             2361,                0,             1026,                0,              419,                0,              186,                0
    9,    191,      28544,          0,      28544,   1.046143,                0,                0,                0,                0,              283,            13882,             7146,                0,             3529,                0,             1835,                0,             1165,                0,              503,                0,              201,                0
    9,    203,      30342,          0,      30342,   1.062990,                0,                0,                0,                0,              414,            14817,             7924,                0,             3789,                0,             1731,                0,              874,                0,              556,                0,              237,                0
    9,    215,      29812,          0,      29812,   0.982532,                0,                0,                0,                0,              222,            14191,             8111,                0,             3917,                0,             1813,                0,              831,                0,              455,                0,              272,                0
    9,    227,      28392,          0,      28392,   0.952368,                0,                0,                0,                0,              311,            12622,             8005,                0,             4100,                0,             1834,                0,              907,                0,              406,                0,              207,                0
    9,    239,      27280,          0,      27280,   0.960834,                0,                0,                0,                0,              148,            12633,             7025,                0,             4055,                0,             1938,                0,              857,                0,              440,                0,              184,                0
    9,    251,      25664,          0,      25664,   0.940762,                0,                0,                0,                0,              241,            11401,             6998,                0,             3555,                0,             1889,                0,              947,                0,              403,                0,              230,                0
    9,    263,      26315,          0,      26315,   1.025366,                0,                0,                0,                0,              121,            13022,             6379,                0,             3476,                0,             1752,                0,              895,                0,              472,                0,              198,                0
    9,    275,      26969,          0,      26969,   1.024853,                0,                0,                0,                0,              438,            12752,             7387,                0,             3255,                0,             1647,                0,              830,                0,              413,                0,              247,                0
    9,    287,      25910,          0,      25910,   0.960733,                0,                0,                0,                0,              220,            11917,             7149,                0,             3741,                0,             1541,                0,              770,                0,              387,                0,              185,                0
    9,    299,      25787,          0,      25787,   0.995253,                0,                0,                0,                0,              160,            12249,             6606,                0,             3676,                0,             1815,                0,              735,                0,              346,                0,              200,                0
    9,    311,      25828,          0,      25828,   1.001590,                0,                0,                0,                0,              288,            11939,             6843,                0,             3515,                0,             1870,                0,              858,                0,              336,                0,              179,                0
    9,    323,      26307,          0,      26307,   1.018546,                0,                0,                0,                0,              247,            12542,             6796,                0,             3504,                0,             1728,                0,              910,                0,              412,                0,              168,                0
    9,    335,      26474,          0,      26474,   1.006348,                0,                0,                0,                0,              203,            12417,             7145,                0,             3528,                0,             1665,                0,              857,                0,              457,                0,              202,                0
    9,    347,      27402,          0,      27402,   1.035053,                0,                0,                0,                0,              246,            13180,             7050,                0,             3682,                0,             1796,                0,              802,                0,              422,                0,              224,                0
    9,    359,      27914,          0,      27914,   1.018685,                0,                0,                0,                0,              254,            13205,             7443,                0,             3700,                0,             1834,                0,              870,                0,              397,                0,              211,                0
    9,    371,      27769,          0,      27769,   0.994805,                0,                0,                0,                0,              178,            12667,             7526,                0,             3990,                0,             1847,                0,              942,                0,              421,                0,              198,                0
    9,    383,      28246,          0,      28246,   1.017177,                0,                0,                0,                0,              116,            13391,             7256,                0,             3941,                0,             1988,                0,              886,                0,              450,                0,              218,                0
    9,    395,      28683,          0,      28683,   1.015471,                0,                0,                0,                0,              174,            13560,             7545,                0,             3797,                0,             1956,                0,              985,                0,              438,                0,              228,                0
    9,    407,      29675,          0,      29675,   1.034585,                0,                0,                0,                0,              187,            14387,             7722,                0,             3891,                0,             1833,                0,              971,                0,              485,                0,              199,                0
    9,    419,      30025,          0,      30025,   1.011794,                0,                0,                0,                0,              153,            14033,             8195,                0,             4116,                0,             1926,                0,              884,                0,              492,                0,              226,                0
    9,    431,      30190,          0,      30190,   1.005495,                0,                0,                0,                0,              150,            14226,             7927,                0,             4236,                0,             2086,                0,              887,                0,              429,                0,              249,                0
    9,    443,      30012,          0,      30012,   0.994104,                0,                0,                0,                0,              175,            13671,             8248,                0,             4156,                0,             2085,                0,             1010,                0,              453,                0,              214,                0
    9,    455,      30830,          0,      30830,   1.027256,                0,                0,                0,                0,              152,            14695,             7757,                0,             4443,                0,             2054,                0,             1031,                0,              501,                0,              197,                0
    9,    467,      32016,          0,      32016,   1.038469,                0,                0,                0,                0,              170,            15405,             8338,                0,             4095,                0,             2259,                0,              993,                0,              489,                0,              267,                0
    9,    479,      32665,          0,      32665,   1.020271,                0,                0,                0,                0,              217,            15334,             8795,                0,             4376,                0,             2063,                0,             1120,                0,              501,                0,              259,                0
    9,    491,      33927,          0,      33927,   1.038635,                0,                0,                0,                0,              186,            16337,             8757,                0,             4633,                0,             2164,                0,             1035,                0,              564,                0,              251,                0
