"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8"
    9,     22,      66460,          0,      66460,   0.959379,                0,                0,            26400,            37181,              116,              723,              650,              666,              724
    9,     23,      63124,          0,      63124,   0.949804,                0,                0,            25560,            34940,               52,              680,              604,              624,              664
    9,     24,      61220,          0,      61220,   0.969837,                0,                0,            16011,            32499,            10267,              645,              584,              579,              635
    9,     25,     129209,          0,     129209,   2.110569,                0,            70068,             7350,            30357,            19153,              556,              566,              562,              597
    9,     26,     133038,          0,     133038,   1.029634,                0,            64820,            11170,            28178,            26722,              499,              538,              536,              575
    9,     27,     129626,          0,     129626,   0.974353,                0,            60071,            14837,            23433,            29248,              434,              530,              515,              558
    9,     28,     118042,          0,     118042,   0.910635,                0,            47731,            18068,            22347,            27986,              378,              501,              498,              533
    9,     29,      72912,          0,      72912,   0.617678,                0,             4126,            19450,            21087,            26475,              302,              490,              479,              503
    9,     30,      59448,          0,      59448,   0.815339,                0,                0,            13192,            19796,            24858,              234,              460,              441,              467
    9,     31,      55433,          0,      55433,   0.932462,                0,                0,            12560,            18367,            23069,              174,              430,              405,              428
    9,     32,      52387,          0,      52387,   0.945051,                0,                0,            12560,            17078,            21467,              123,              406,              344,              409
    9,     33,      49549,          0,      49549,   0.945826,                0,                0,            12560,            15865,            19969,               87,              384,              315,              369
    9,     34,      47126,          0,      47126,   0.951099,                0,                0,            12560,            14832,            18693,               55,              347,              295,              344
    9,     35,      44866,          0,      44866,   0.952043,                0,                0,            12306,            14001,            17599,               24,              330,              282,              324
    9,     36,      43200,          0,      43200,   0.962867,                0,                0,             7956,            12906,            16215,             5239,              308,              282,              294
    9,     37,     100831,          0,     100831,   2.334051,                0,            59182,             3959,            11989,            15167,             9717,              270,              274,              273
    9,     38,     105033,          0,     105033,   1.041674,                0,            55427,             9924,            11257,            14119,            13530,              246,              266,              264
    9,     39,     102635,          0,     102635,   0.977169,                0,            51579,            12468,            11332,            11741,            14794,              211,              260,              250
    9,     40,      93824,          0,      93824,   0.914152,                0,            41655,            15376,            10819,            11197,            14122,              179,              241,              235
    9,     41,      51120,          0,      51120,   0.544850,                0,                0,            16572,            10192,            10566,            13211,              138,              230,              211
    9,     42,      42194,          0,      42194,   0.825391,                0,                0,             9999,             9540,             9880,            12256,              112,              214,              193
    9,     43,      39820,          0,      39820,   0.943736,                0,                0,             9999,             8895,             9184,            11283,               80,              197,              182
    9,     44,      37655,          0,      37655,   0.945630,                0,                0,             9999,             8351,             8553,            10349,               59,              188,              156
    9,     45,      35631,          0,      35631,   0.946249,                0,                0,             9999,             7786,             7933,             9553,               43,              171,              146
    9,     46,      34050,          0,      34050,   0.955629,                0,                0,             9999,             7316,             7463,             8946,               30,              157,              139
    9,     47,      32129,          0,      32129,   0.943583,                0,                0,             9501,             6924,             7030,             8389,               14,              140,              131
    9,     48,      30938,          0,      30938,   0.962931,                0,                0,             5941,             7912,             6514,             7843,             2468,              133,              127
    9,     49,     126505,          0,     126505,   4.088984,                0,            96699,             2787,             8642,             6122,             7426,             4586,              118,              125
    9,     50,     140436,          0,     140436,   1.110122,                0,            96205,            15475,             9394,             5765,             6993,             6377,              107,              120
    9,     51,     143103,          0,     143103,   1.018991,                0,            94244,            21292,             8744,             5811,             5840,             6961,               93,              118
    9,     52,     133680,          0,     133680,   0.934152,                0,            80236,            27112,             8348,             5564,             5590,             6639,               81,              110
    9,     53,      82319,          0,      82319,   0.615791,                0,            26834,            30550,             7916,             5292,             5264,             6293,               69,              101
    9,     54,      40910,          0,      40910,   0.496969,                0,                0,            17755,             7401,             4918,             4866,             5825,               50,               95
    9,     55,      39122,          0,      39122,   0.956294,                0,                0,            17755,             6859,             4569,             4470,             5342,               35,               92
    9,     56,      37502,          0,      37502,   0.958591,                0,                0,            17755,             6400,             4211,             4091,             4933,               27,               85
    9,     57,      36017,          0,      36017,   0.960402,                0,                0,            17755,             5969,             3903,             3772,             4518,               20,               80
    9,     58,      34845,          0,      34845,   0.967460,                0,                0,            17755,             5611,             3645,             3520,             4228,               13,               73
    9,     59,      33081,          0,      33081,   0.949376,                0,                0,            16997,             5273,             3444,             3316,             3982,                5,               64
    9,     60,      32278,          0,      32278,   0.975726,                0,                0,            11299,             8923,             3957,             3137,             3771,             1131,               60
    9,     61,     161824,          0,     161824,   5.013446,                0,           130420,             5564,            12694,             4336,             3042,             3598,             2119,               51
    9,     62,     179138,          0,     179138,   1.106993,                0,           127911,            20884,            16330,             4736,             2869,             3318,             3041,               49
    9,     63,     179253,          0,     179253,   1.000642,                0,           121438,            28616,            15751,             4413,             2900,             2791,             3302,               42
    9,     64,     160654,          0,     160654,   0.896242,                0,            97233,            35681,            14963,             4175,             2761,             2658,             3145,               38
    9,     65,      65147,          0,      65147,   0.405511,                0,                0,            39000,            14124,             3947,             2590,             2492,             2962,               32
    9,     66,      47908,          0,      47908,   0.735383,                0,                0,            23381,            13264,             3722,             2426,             2313,             2776,               26
    9,     67,      46187,          0,      46187,   0.964077,                0,                0,            23381,            12406,             3467,             2236,             2126,             2552,               19
    9,     68,      44543,          0,      44543,   0.964406,                0,                0,            23381,            11536,             3264,             2067,             1945,             2334,               16
    9,     69,      43059,          0,      43059,   0.966684,                0,                0,            23381,            10736,             3036,             1912,             1814,             2168,               12
    9,     70,      41865,          0,      41865,   0.972271,                0,                0,            23381,            10102,             2848,             1797,             1702,             2027,                8
    9,     71,      40189,          0,      40189,   0.959967,                0,                0,            22851,             9493,             2677,             1670,             1598,             1896,                4
    9,     72,      39401,          0,      39401,   0.980393,                0,                0,            14685,            14303,             4529,             2003,             1532,             1826,              523
    9,     73,     171921,          0,     171921,   4.363367,                0,           133650,             6986,            18412,             6462,             2181,             1483,             1746,             1001
    9,     74,     193309,          0,     193309,   1.124406,                0,           135469,            20797,            21855,             8311,             2411,             1386,             1594,             1486
    9,     75,     201343,          0,     201343,   1.041560,                0,           136290,            29446,            21018,             7999,             2240,             1412,             1347,             1591
    9,     76,     183327,          0,     183327,   0.910521,                0,           111242,            38181,            19995,             7606,             2128,             1353,             1293,             1529
    9,     77,      74256,          0,      74256,   0.405047,                0,                0,            42247,            18884,             7210,             1990,             1262,             1223,             1440
    9,     78,      54344,          0,      54344,   0.731847,                0,                0,            24506,            17635,             6729,             1861,             1160,             1135,             1318
    9,     79,      52192,          0,      52192,   0.960400,                0,                0,            24506,            16373,             6284,             1703,             1079,             1053,             1194
    9,     80,      50161,          0,      50161,   0.961086,                0,                0,            24506,            15202,             5837,             1552,              997,              960,             1107
    9,     81,      48339,          0,      48339,   0.963677,                0,                0,            24506,            14152,             5439,             1424,              914,              890,             1014
    9,     82,      46765,          0,      46765,   0.967438,                0,                0,            24506,            13227,             5082,             1334,              849,              828,              939
    9,     83,      45051,          0,      45051,   0.963349,                0,                0,            24132,            12461,             4774,             1241,              783,              780,              880
    9,     84,      43787,          0,      43787,   0.971943,                0,                0,            16036,            15928,             7118,             2192,              931,              720,              862
    9,     85,     143130,          0,     143130,   3.268778,                0,           100726,             8063,            19407,             9180,             3207,             1021,              700,              826
    9,     86,     146077,          0,     146077,   1.020590,                0,            89132,            16100,            23228,            10924,             4170,             1140,              650,              733
    9,     87,     133872,          0,     133872,   0.916448,                0,            74355,            20460,            22260,            10470,             3985,             1064,              654,              624
    9,     88,     118691,          0,     118691,   0.886601,                0,            57637,            23760,            21274,            10002,             3781,             1016,              623,              598
    9,     89,      60666,          0,      60666,   0.511126,                0,                0,            25473,            20086,             9451,             3566,              948,              586,              556
    9,     90,      49186,          0,      49186,   0.810767,                0,                0,            16270,            18829,             8826,             3312,              882,              545,              522
    9,     91,      46775,          0,      46775,   0.950982,                0,                0,            16270,            17430,             8224,             3049,              818,              504,              480
    9,     92,      44497,          0,      44497,   0.951299,                0,                0,            16270,            16187,             7598,             2801,              742,              461,              438
    9,     93,      42502,          0,      42502,   0.955166,                0,                0,            16270,            15037,             7050,             2609,              700,              429,              407
    9,     94,      40916,          0,      40916,   0.962684,                0,                0,            16270,            14178,             6613,             2422,              661,              394,              378
    9,     95,      38992,          0,      38992,   0.952977,                0,                0,            15767,            13369,             6249,             2266,              621,              360,              360
    9,     96,      37734,          0,      37734,   0.967737,                0,                0,             9662,            14786,             8014,             3463,             1033,              442,              334
    9,     97,     108670,          0,     108670,   2.879896,                0,            72252,             4333,            15498,             9746,             4536,             1490,              507,              308
    9,     98,     111857,          0,     111857,   1.029327,                0,            65168,            11551,            15125,            11736,             5463,             1955,              564,              295
    9,     99,     108216,          0,     108216,   0.967449,                0,            59758,            14807,            14485,            11226,             5222,             1890,              526,              302
    9,    100,     100213,          0,     100213,   0.926046,                0,            50088,            18065,            13796,            10671,             4998,             1808,              499,              288
    9,    101,      50116,          0,      50116,   0.500095,                0,                0,            19894,            13028,            10059,             4708,             1691,              463,              273
    9,    102,      40250,          0,      40250,   0.803137,                0,                0,            11960,            12246,             9437,             4352,             1567,              436,              252
    9,    103,      38161,          0,      38161,   0.948099,                0,                0,            11960,            11326,             8757,             4028,             1444,              407,              239
    9,    104,      36230,          0,      36230,   0.949399,                0,                0,            11960,            10488,             8155,             3694,             1334,              380,              219
    9,    105,      34496,          0,      34496,   0.952139,                0,                0,            11960,             9753,             7585,             3413,             1231,              352,              202
    9,    106,      33027,          0,      33027,   0.957415,                0,                0,            11960,             9127,             7105,             3183,             1141,              324,              187
    9,    107,      31503,          0,      31503,   0.953856,                0,                0,            11725,             8584,             6677,             2968,             1071,              299,              179
    9,    108,      30405,          0,      30405,   0.965146,                0,                0,             7279,             9542,             7357,             3884,             1632,              494,              217
    9,    109,     107106,          0,     107106,   3.522644,                0,            77826,             3330,            10399,             7744,             4715,             2134,              725,              233
    9,    110,     114888,          0,     114888,   1.072657,                0,            74310,            12252,            11216,             7529,             5798,             2594,              925,              264
    9,    111,     114923,          0,     114923,   1.000305,                0,            71220,            16558,            10744,             7220,             5564,             2486,              884,              247
    9,    112,     105329,          0,     105329,   0.916518,                0,            58749,            20676,            10285,             6847,             5309,             2391,              837,              235
    9,    113,      47358,          0,      47358,   0.449620,                0,                0,            22916,             9757,             6449,             4981,             2249,              787,              219
    9,    114,      37237,          0,      37237,   0.786287,                0,                0,            14360,             9164,             6021,             4629,             2114,              738,              211
    9,    115,      35484,          0,      35484,   0.952923,                0,                0,            14360,             8478,             5589,             4260,             1936,              675,              186
    9,    116,      33863,          0,      33863,   0.954317,                0,                0,            14360,             7819,             5206,             3913,             1779,              614,              172
    9,    117,      32416,          0,      32416,   0.957269,                0,                0,            14360,             7252,             4838,             3614,             1632,              560,              160
    9,    118,      31187,          0,      31187,   0.962087,                0,                0,            14360,             6790,             4503,             3343,             1526,              520,              145
    9,    119,      29839,          0,      29839,   0.956777,                0,                0,            14043,             6371,             4241,             3120,             1439,              489,              136
    9,    120,      28975,          0,      28975,   0.971045,                0,                0,             9396,             8440,             4754,             3494,             1873,              791,              227
    9,    121,     127393,          0,     127393,   4.396652,                0,            99283,             4959,            10586,             5144,             3782,             2276,             1035,              328
    9,    122,     140733,          0,     140733,   1.104715,                0,            97670,            16591,            12784,             5576,             3708,             2727,             1264,              413
    9,    123,     141303,          0,     141303,   1.004050,                0,            93333,            21834,            13031,             5347,             3551,             2617,             1199,              391
    9,    124,     127554,          0,     127554,   0.902698,                0,            75197,            27336,            12480,             5135,             3393,             2493,             1147,              373
    9,    125,      52583,          0,      52583,   0.412241,                0,                0,            29048,            11761,             4832,             3176,             2335,             1080,              351
    9,    126,      39383,          0,      39383,   0.748968,                0,                0,            17388,            11019,             4536,             2946,             2166,              996,              332
    9,    127,      37750,          0,      37750,   0.958535,                0,                0,            17388,            10230,             4228,             2688,             1987,              921,              308
    9,    128,      36271,          0,      36271,   0.960821,                0,                0,            17388,             9514,             3935,             2469,             1825,              859,              281
    9,    129,      34981,          0,      34981,   0.964434,                0,                0,            17388,             8886,             3667,             2285,             1684,              806,              265
    9,    130,      33851,          0,      33851,   0.967697,                0,                0,            17388,             8335,             3457,             2113,             1554,              752,              252
    9,    131,      32344,          0,      32344,   0.955481,                0,                0,            16838,             7843,             3272,             1989,             1457,              708,              237
    9,    132,      31464,          0,      31464,   0.972793,                0,                0,            10783,            11146,             4305,             2298,             1673,              883,              376
    9,    133,     129710,          0,     129710,   4.122489,                0,            99305,             4895,            14276,             5298,             2600,             1785,             1044,              507
    9,    134,     137371,          0,     137371,   1.059062,                0,            92246,            15852,            16449,             6405,             2829,             1722,             1264,              604
    9,    135,     136057,          0,     136057,   0.990435,                0,            87069,            20977,            15374,             6465,             2734,             1650,             1215,              573
    9,    136,     125172,          0,     125172,   0.919997,                0,            72333,            26149,            14613,             6174,             2611,             1586,             1164,              542
    9,    137,      54667,          0,      54667,   0.436735,                0,              315,            29109,            13853,             5853,             2452,             1493,             1087,              505
    9,    138,      41143,          0,      41143,   0.752611,                0,                0,            17530,            12974,             5488,             2275,             1388,             1032,              456
    9,    139,      39374,          0,      39374,   0.957004,                0,                0,            17530,            12020,             5080,             2103,             1272,              955,              414
    9,    140,      37771,          0,      37771,   0.959288,                0,                0,            17530,            11197,             4688,             1935,             1177,              867,              377
    9,    141,      36399,          0,      36399,   0.963676,                0,                0,            17530,            10477,             4381,             1773,             1094,              795,              349
    9,    142,      35211,          0,      35211,   0.967362,                0,                0,            17530,             9810,             4131,             1660,             1033,              726,              321
    9,    143,      33656,          0,      33656,   0.955838,                0,                0,            17097,             9219,             3835,             1553,              971,              677,              304
    9,    144,      32636,          0,      32636,   0.969693,                0,                0,            10981,            11805,             5491,             2051,             1121,              817,              370
    9,    145,     109110,          0,     109110,   3.343240,                0,            77531,             5410,            13963,             7015,             2601,             1252,              867,              471
    9,    146,     115581,          0,     115581,   1.059307,                0,            72885,            12311,            16360,             8082,             3167,             1340,              843,              593
    9,    147,     114058,          0,     114058,   0.986823,                0,            68622,            16292,            15688,             7601,             3200,             1282,              803,              570
    9,    148,     105965,          0,     105965,   0.929045,                0,            57972,            20088,            15051,             7284,             3047,             1211,              767,              545
    9,    149,      50969,          0,      50969,   0.480998,                0,             1817,            22654,            14287,             6951,             2887,             1133,              726,              514
    9,    150,      38152,          0,      38152,   0.748533,                0,                0,            13447,            13359,             6458,             2686,             1051,              673,              478
    9,    151,      36328,          0,      36328,   0.952191,                0,                0,            13447,            12403,             5994,             2462,              970,              623,              429
    9,    152,      34663,          0,      34663,   0.954168,                0,                0,            13447,            11525,             5569,             2282,              889,              564,              387
    9,    153,      33176,          0,      33176,   0.957101,                0,                0,            13447,            10735,             5190,             2108,              820,              521,              355
    9,    154,      31908,          0,      31908,   0.961780,                0,                0,            13447,            10090,             4847,             1944,              766,              478,              336
    9,    155,      30582,          0,      30582,   0.958443,                0,                0,            13153,             9513,             4590,             1832,              724,              450,              320
    9,    156,      29658,          0,      29658,   0.969786,                0,                0,             8481,            10594,             5981,             2712,             1000,              490,              400
    9,    157,     101940,          0,     101940,   3.437184,                0,            73337,             4127,            11703,             7094,             3440,             1265,              567,              407
    9,    158,     105770,          0,     105770,   1.037571,                0,            66446,            11767,            12639,             8317,             4052,             1526,              626,              397
    9,    159,     102556,          0,     102556,   0.969613,                0,            60779,            15296,            12171,             7987,             3802,             1533,              607,              381
    9,    160,      94644,          0,      94644,   0.922852,                0,            50957,            18345,            11652,             7630,             3639,             1472,              586,              363
    9,    161,      44460,          0,      44460,   0.469760,                0,                0,            20511,            11032,             7196,             3440,             1389,              555,              337
    9,    162,      35061,          0,      35061,   0.788597,                0,                0,            12647,            10331,             6774,             3193,             1285,              518,              313
    9,    163,      33424,          0,      33424,   0.953310,                0,                0,            12647,             9620,             6301,             2923,             1175,              482,              276
    9,    164,      31863,          0,      31863,   0.953297,                0,                0,            12647,             8918,             5851,             2681,             1075,              441,              250
    9,    165,      30507,          0,      30507,   0.957443,                0,                0,            12647,             8301,             5430,             2487,              998,              412,              232
    9,    166,      29379,          0,      29379,   0.963025,                0,                0,            12647,             7779,             5107,             2323,              913,              389,              221
    9,    167,      28250,          0,      28250,   0.961571,                0,                0,            12487,             7333,             4829,             2181,              858,              359,              203
    9,    168,      27419,          0,      27419,   0.970584,                0,                0,             7887,             9229,             5389,             2916,             1293,              485,              220
    9,    169,      98374,          0,      98374,   3.587804,                0,            71843,             3845,            10652,             5915,             3582,             1664,              611,              262
    9,    170,     105711,          0,     105711,   1.074583,                0,            68527,            11762,            11737,             6458,             4231,             1949,              731,              316
    9,    171,     105969,          0,     105969,   1.002441,                0,            65700,            15561,            11554,             6215,             4053,             1844,              742,              300
    9,    172,      97151,          0,      97151,   0.916787,                0,            53978,            19596,            11035,             5902,             3871,             1768,              710,              291
    9,    173,      43098,          0,      43098,   0.443619,                0,                0,            20971,            10370,             5559,             3621,             1644,              656,              277
    9,    174,      33397,          0,      33397,   0.774908,                0,                0,            12658,             9745,             5186,             3394,             1536,              613,              265
    9,    175,      31847,          0,      31847,   0.953589,                0,                0,            12658,             9053,             4794,             3133,             1400,              565,              244
    9,    176,      30411,          0,      30411,   0.954909,                0,                0,            12658,             8405,             4464,             2868,             1281,              511,              224
    9,    177,      29184,          0,      29184,   0.959653,                0,                0,            12658,             7830,             4163,             2673,             1174,              477,              209
    9,    178,      28131,          0,      28131,   0.963919,                0,                0,            12658,             7337,             3907,             2494,             1098,              441,              196
    9,    179,      27112,          0,      27112,   0.963777,                0,                0,            12485,             6926,             3709,             2361,             1026,              419,              186
    9,    180,      26345,          0,      26345,   0.971710,                0,                0,             7903,             8820,             4663,             2678,             1416,              617,              248
    9,    181,     104689,          0,     104689,   3.973771,                0,            79173,             3661,            10703,             5371,             2962,             1711,              803,              305
    9,    182,     112783,          0,     112783,   1.077315,                0,            75513,            12616,            12104,             5939,             3253,             2078,              931,              349
    9,    183,     112956,          0,     112956,   1.001534,                0,            72207,            17063,            11517,             5815,             3123,             1993,              881,              357
    9,    184,     102470,          0,     102470,   0.907167,                0,            58581,            21257,            11033,             5547,             2971,             1904,              830,              347
    9,    185,      76023,          0,      76023,   0.741905,                0,            31281,            23252,            10505,             5222,             2851,             1804,              785,              323
    9,    186,      34293,          0,      34293,   0.451087,                0,                0,            14234,             9859,             4857,             2640,             1672,              729,              302
    9,    187,      32810,          0,      32810,   0.956755,                0,                0,            14165,             9177,             4541,             2433,             1556,              660,              278
    9,    188,      31492,          0,      31492,   0.959829,                0,                0,            14165,             8564,             4231,             2236,             1436,              609,              251
    9,    189,      30381,          0,      30381,   0.964721,                0,                0,            14165,             8067,             3961,             2074,             1320,              566,              228
    9,    190,      29398,          0,      29398,   0.967644,                0,                0,            14165,             7562,             3739,             1941,             1242,              534,              215
    9,    191,      28261,          0,      28261,   0.961324,                0,                0,            13882,             7146,             3529,             1835,             1165,              503,              201
    9,    192,      27552,          0,      27552,   0.974912,                0,                0,             8887,             9411,             4603,             2331,             1333,              688,              299
    9,    193,     113152,          0,     113152,   4.106853,                0,            86348,             4377,            11365,             5610,             2723,             1503,              838,              388
    9,    194,     123704,          0,     123704,   1.093255,                0,            84060,            13786,            13303,             6417,             3037,             1620,             1022,              459
    9,    195,     121438,          0,     121438,   0.981682,                0,            77866,            18673,            12864,             6127,             2971,             1544,              965,              428
    9,    196,     107457,          0,     107457,   0.884871,                0,            60958,            22721,            12283,             5844,             2847,             1475,              922,              407
    9,    197,      76359,          0,      76359,   0.710600,                0,            28977,            24866,            11661,             5534,             2685,             1386,              868,              382
    9,    198,      36269,          0,      36269,   0.474980,                0,                0,            15231,            10924,             5190,             2490,             1272,              807,              355
    9,    199,      34746,          0,      34746,   0.958008,                0,                0,            15231,            10168,             4830,             2280,             1174,              743,              320
    9,    200,      33385,          0,      33385,   0.960830,                0,                0,            15231,             9465,             4531,             2112,             1073,              681,              292
    9,    201,      32217,          0,      32217,   0.965014,                0,                0,            15231,             8875,             4267,             1954,             1004,              620,              266
    9,    202,      31181,          0,      31181,   0.967843,                0,                0,            15231,             8355,             4012,             1817,              934,              585,              247
    9,    203,      29928,          0,      29928,   0.959815,                0,                0,            14817,             7924,             3789,             1731,              874,              556,              237
    9,    204,      29133,          0,      29133,   0.973436,                0,                0,             9611,            10194,             4930,             2333,             1103,              657,              305
    9,    205,     107502,          0,     107502,   3.690042,                0,            79255,             4608,            12379,             5907,             2927,             1308,              721,              397
    9,    206,     114340,          0,     114340,   1.063608,                0,            74533,            12574,            14243,             6872,             3357,             1488,              779,              494
    9,    207,     114586,          0,     114586,   1.002151,                0,            71480,            16990,            13626,             6616,             3180,             1477,              741,              476
    9,    208,     104200,          0,     104200,   0.909361,                0,            58221,            21202,            12938,             6244,             3042,             1395,              703,              455
    9,    209,      46524,          0,      46524,   0.446488,                0,                0,            23158,            12213,             5913,             2839,             1309,              663,              429
    9,    210,      36374,          0,      36374,   0.781833,                0,                0,            14413,            11465,             5570,             2670,             1217,              633,              406
    9,    211,      34764,          0,      34764,   0.955738,                0,                0,            14413,            10661,             5167,             2447,             1120,              585,              371
    9,    212,      33151,          0,      33151,   0.953601,                0,                0,            14413,             9816,             4760,             2252,             1030,              541,              339
    9,    213,      31878,          0,      31878,   0.961600,                0,                0,            14413,             9207,             4418,             2070,              946,              511,              313
    9,    214,      30752,          0,      30752,   0.964678,                0,                0,            14413,             8619,             4139,             1923,              883,              481,              294
    9,    215,      29590,          0,      29590,   0.962214,                0,                0,            14191,             8111,             3917,             1813,              831,              455,              272
    9,    216,      28749,          0,      28749,   0.971578,                0,                0,             9218,            10096,             4999,             2449,             1098,              562,              327
    9,    217,     104269,          0,     104269,   3.626874,                0,            76412,             4563,            11820,             6140,             2963,             1363,              630,              378
    9,    218,     110084,          0,     110084,   1.055769,                0,            71064,            12539,            13216,             7132,             3423,             1609,              704,              397
    9,    219,     107443,          0,     107443,   0.976009,                0,            65584,            15943,            13200,             6843,             3285,             1535,              673,              380
    9,    220,      98367,          0,      98367,   0.915527,                0,            53870,            19709,            12663,             6532,             3113,             1476,              644,              360
    9,    221,      44745,          0,      44745,   0.454878,                0,                0,            21412,            11920,             6156,             2908,             1394,              617,              338
    9,    222,      34807,          0,      34807,   0.777897,                0,                0,            12933,            11185,             5784,             2720,             1303,              575,              307
    9,    223,      33282,          0,      33282,   0.956187,                0,                0,            12933,            10442,             5399,             2495,             1204,              533,              276
    9,    224,      31783,          0,      31783,   0.954961,                0,                0,            12933,             9720,             4987,             2285,             1111,              494,              253
    9,    225,      30493,          0,      30493,   0.959412,                0,                0,            12933,             9075,             4641,             2110,             1036,              458,              240
    9,    226,      29345,          0,      29345,   0.962352,                0,                0,            12933,             8489,             4344,             1967,              956,              431,              225
    9,    227,      28081,          0,      28081,   0.956926,                0,                0,            12622,             8005,             4100,             1834,              907,              406,              207
    9,    228,      27378,          0,      27378,   0.974965,                0,                0,             8025,             9714,             5150,             2480,             1177,              555,              277
    9,    229,      99581,          0,      99581,   3.637264,                0,            73093,             3653,            11270,             6042,             3123,             1402,              675,              323
    9,    230,     107100,          0,     107100,   1.075506,                0,            69778,            11720,            12362,             6834,             3630,             1620,              801,              355
    9,    231,     105785,          0,     105785,   0.987722,                0,            65456,            15674,            11694,             6826,             3483,             1556,              752,              344
    9,    232,      96453,          0,      96453,   0.911783,                0,            53717,            19308,            11120,             6454,             3315,             1492,              717,              330
    9,    233,      43462,          0,      43462,   0.450603,                0,                0,            21362,            10532,             6068,             3108,             1395,              681,              316
    9,    234,      33483,          0,      33483,   0.770397,                0,                0,            12781,             9898,             5706,             2874,             1299,              637,              288
    9,    235,      31987,          0,      31987,   0.955321,                0,                0,            12781,             9185,             5315,             2645,             1203,              596,              262
    9,    236,      30613,          0,      30613,   0.957045,                0,                0,            12781,             8546,             4962,             2427,             1110,              551,              236
    9,    237,      29329,          0,      29329,   0.958057,                0,                0,            12781,             7972,             4612,             2216,             1020,              516,              212
    9,    238,      28090,          0,      28090,   0.957755,                0,                0,            12781,             7392,             4265,             2050,              924,              480,              198
    9,    239,      27132,          0,      27132,   0.965895,                0,                0,            12633,             7025,             4055,             1938,              857,              440,              184
    9,    240,      26406,          0,      26406,   0.973242,                0,                0,             8041,             8966,             4895,             2519,             1166,              560,              259
    9,    241,      97511,          0,      97511,   3.692759,                0,            71932,             3795,            10617,             5700,             3005,             1477,              648,              337
    9,    242,     106574,          0,     106574,   1.092943,                0,            70612,            11288,            12109,             6290,             3412,             1712,              755,              396
    9,    243,     105921,          0,     105921,   0.993873,                0,            66356,            15847,            11637,             5950,             3376,             1638,              733,              384
    9,    244,      97314,          0,      97314,   0.918741,                0,            55228,            19426,            11135,             5678,             3215,             1555,              711,              366
    9,    245,      39167,          0,      39167,   0.402481,                0,                0,            17920,            10457,             5329,             3005,             1467,              649,              340
    9,    246,      31525,          0,      31525,   0.804887,                0,                0,            11642,             9813,             5001,             2782,             1365,              600,              322
    9,    247,      30067,          0,      30067,   0.953751,                0,                0,            11642,             9110,             4664,             2551,             1261,              543,              296
    9,    248,      28711,          0,      28711,   0.954901,                0,                0,            11642,             8446,             4322,             2347,             1179,              503,              272
