"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1"
   10,      0,      15773,          0,      15773,   1.000000,            15773,                0
   10,      1,      15773,          0,      15773,   1.000000,             8910,             6863
   10,      2,     352667,          0,     352667,  22.358904,           346355,             6312
   10,      3,     379898,          0,     379898,   1.077214,           374124,             5774
   10,      4,     370288,          0,     370288,   0.974704,           365436,             4852
   10,      5,     340992,          0,     340992,   0.920883,           340598,              394
   10,      6,     128007,          0,     128007,   0.375396,           128007,                0
   10,      7,      78895,          0,      78895,   0.616333,            78895,                0
   10,      8,      74722,          0,      74722,   0.947107,            74722,                0
   10,      9,      73796,          0,      73796,   0.987607,            73796,                0
   10,     10,      72991,          0,      72991,   0.989092,            72991,                0
   10,     11,      72318,          0,      72318,   0.990780,            72318,                0
   10,     12,      70638,          0,      70638,   0.976769,            70638,                0
   10,     13,      70215,          0,      70215,   0.994012,            67033,             3182
   10,     14,     225854,          0,     225854,   3.216606,           222916,             2938
   10,     15,     237332,          0,     237332,   1.050820,           234628,             2704
   10,     16,     232429,          0,     232429,   0.979341,           230231,             2198
   10,     17,     212458,          0,     212458,   0.914077,           212458,                0
   10,     18,     102108,          0,     102108,   0.480603,           102108,                0
   10,     19,      80496,          0,      80496,   0.788342,            80496,                0
   10,     20,      76524,          0,      76524,   0.950656,            76524,                0
   10,     21,      72921,          0,      72921,   0.952917,            72921,                0
   10,     22,      69644,          0,      69644,   0.955061,            69644,                0
   10,     23,      66959,          0,      66959,   0.961447,            66959,                0
   10,     24,      63836,          0,      63836,   0.953360,            63836,                0
   10,     25,      61932,          0,      61932,   0.970174,            60455,             1477
   10,     26,     131839,          0,     131839,   2.128770,           130487,             1352
   10,     27,     136070,          0,     136070,   1.032092,           134830,             1240
   10,     28,     132313,          0,     132313,   0.972389,           131331,              982
   10,     29,     121706,          0,     121706,   0.919834,           121596,              110
   10,     30,      75873,          0,      75873,   0.623412,            75873,                0
   10,     31,      60818,          0,      60818,   0.801576,            60818,                0
   10,     32,      56593,          0,      56593,   0.930530,            56593,                0
   10,     33,      53548,          0,      53548,   0.946195,            53548,                0
   10,     34,      50664,          0,      50664,   0.946142,            50664,                0
   10,     35,      48200,          0,      48200,   0.951366,            48200,                0
   10,     36,      45944,          0,      45944,   0.953195,            45944,                0
   10,     37,      44226,          0,      44226,   0.962607,            42737,             1489
   10,     38,     100917,          0,     100917,   2.281848,            99513,             1404
   10,     39,     104506,          0,     104506,   1.035564,           103221,             1285
   10,     40,     101179,          0,     101179,   0.968165,           100152,             1027
   10,     41,      94256,          0,      94256,   0.931577,            94256,                0
   10,     42,      51724,          0,      51724,   0.548761,            51724,                0
   10,     43,      42818,          0,      42818,   0.827817,            42818,                0
   10,     44,      40312,          0,      40312,   0.941473,            40312,                0
   10,     45,      38101,          0,      38101,   0.945153,            38101,                0
   10,     46,      36033,          0,      36033,   0.945723,            36033,                0
   10,     47,      34256,          0,      34256,   0.950684,            34256,                0
   10,     48,      32355,          0,      32355,   0.944506,            32355,                0
   10,     49,      31187,          0,      31187,   0.963901,            28467,             2720
   10,     50,     128592,          0,     128592,   4.123257,           125999,             2593
   10,     51,     143327,          0,     143327,   1.114587,           140924,             2403
   10,     52,     144101,          0,     144101,   1.005400,           142290,             1811
