"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8","Trait Index  9","Trait Index 10","Trait Index 11","Trait Index 12","Trait Index 13","Trait Index 14","Trait Index 15","Trait Index 16","Trait Index 17"
   10,      0,      15773,          0,      15773,   1.000000,                0,                0,                0,                0,                0,                0,             2561,                0,             2576,                0,             2658,                0,             2673,                0,             2649,                0,             2656,                0
   10,     11,      71905,          0,      71905,   4.558740,                0,                0,                0,                0,             1140,            63830,              218,                0,             1331,                0,             1359,                0,             1338,                0,             1333,                0,             1356,                0
   10,     23,      64528,          0,      64528,   0.897406,                0,                0,                0,                0,              641,            26135,            35096,                0,               98,                0,              651,                0,              625,                0,              662,                0,              620,                0
   10,     35,      46207,          0,      46207,   0.716077,                0,                0,                0,                0,              238,            12811,            14499,                0,            17690,                0,               49,                0,              301,                0,              297,                0,              322,                0
   10,     47,      32815,          0,      32815,   0.710174,                0,                0,                0,                0,              448,             9360,             7028,                0,             7229,                0,             8445,                0,               21,                0,              143,                0,              141,                0
   10,     59,      34575,          0,      34575,   1.053634,                0,                0,                0,                0,              725,            17398,             5243,                0,             3570,                0,             3495,                0,             4068,                0,               11,                0,               65,                0
   10,     71,      42739,          0,      42739,   1.236124,                0,                0,                0,                0,              613,            24411,             9665,                0,             2658,                0,             1757,                0,             1672,                0,             1961,                0,                2,                0
   10,     83,      48409,          0,      48409,   1.132666,                0,                0,                0,                0,              436,            25974,            13310,                0,             4834,                0,             1249,                0,              873,                0,              793,                0,              940,                0
   10,     95,      42180,          0,      42180,   0.871326,                0,                0,                0,                0,              529,            16748,            14449,                0,             6698,                0,             2333,                0,              617,                0,              428,                0,              378,                0
   10,    107,      34215,          0,      34215,   0.811166,                0,                0,                0,                0,              275,            12790,             9186,                0,             7187,                0,             3185,                0,             1096,                0,              284,                0,              212,                0
   10,    119,      32462,          0,      32462,   0.948765,                0,                0,                0,                0,              346,            14993,             7060,                0,             4570,                0,             3396,                0,             1453,                0,              509,                0,              135,                0
   10,    131,      34808,          0,      34808,   1.072269,                0,                0,                0,                0,              651,            17499,             8363,                0,             3516,                0,             2171,                0,             1682,                0,              687,                0,              239,                0
   10,    143,      35439,          0,      35439,   1.018128,                0,                0,                0,                0,              409,            17487,             9618,                0,             4176,                0,             1671,                0,             1006,                0,              773,                0,              299,                0
   10,    155,      32937,          0,      32937,   0.929400,                0,                0,                0,                0,              324,            14584,             9652,                0,             4772,                0,             1970,                0,              802,                0,              471,                0,              362,                0
   10,    167,      30932,          0,      30932,   0.939126,                0,                0,                0,                0,              192,            13706,             8141,                0,             4981,                0,             2328,                0,              957,                0,              388,                0,              239,                0
   10,    179,      29441,          0,      29441,   0.951797,                0,                0,                0,                0,              152,            13347,             7627,                0,             4209,                0,             2322,                0,             1138,                0,              458,                0,              188,                0
   10,    191,      30142,          0,      30142,   1.023810,                0,                0,                0,                0,              186,            14533,             7521,                0,             3911,                0,             2074,                0,             1130,                0,              568,                0,              219,                0
   10,    203,      32162,          0,      32162,   1.067016,                0,                0,                0,                0,              396,            15850,             8190,                0,             3987,                0,             1929,                0,              987,                0,              549,                0,              274,                0
   10,    215,      31678,          0,      31678,   0.984951,                0,                0,                0,                0,              215,            15068,             8762,                0,             4115,                0,             1869,                0,              940,                0,              469,                0,              240,                0
   10,    227,      30044,          0,      30044,   0.948418,                0,                0,                0,                0,              297,            13290,             8431,                0,             4461,                0,             2024,                0,              876,                0,              433,                0,              232,                0
   10,    239,      29260,          0,      29260,   0.973905,                0,                0,                0,                0,              168,            13747,             7346,                0,             4301,                0,             2088,                0,              969,                0,              421,                0,              220,                0
   10,    251,      27809,          0,      27809,   0.950410,                0,                0,                0,                0,              198,            12381,             7713,                0,             3759,                0,             2054,                0,             1013,                0,              462,                0,              229,                0
   10,    263,      28614,          0,      28614,   1.028947,                0,                0,                0,                0,              210,            13913,             6938,                0,             3983,                0,             1842,                0,              986,                0,              495,                0,              247,                0
   10,    275,      29681,          0,      29681,   1.037289,                0,                0,                0,                0,              433,            14364,             7804,                0,             3573,                0,             1903,                0,              857,                0,              477,                0,              270,                0
   10,    287,      29186,          0,      29186,   0.983323,                0,                0,                0,                0,              264,            13926,             7875,                0,             3840,                0,             1722,                0,              917,                0,              417,                0,              225,                0
   10,    299,      28849,          0,      28849,   0.988453,                0,                0,                0,                0,              181,            13398,             7878,                0,             4036,                0,             1869,                0,              812,                0,              464,                0,              211,                0
   10,    311,      28717,          0,      28717,   0.995424,                0,                0,                0,                0,              274,            13266,             7565,                0,             4095,                0,             1981,                0,              915,                0,              379,                0,              242,                0
   10,    323,      28979,          0,      28979,   1.009124,                0,                0,                0,                0,              315,            13590,             7530,                0,             3945,                0,             1980,                0,              981,                0,              430,                0,              208,                0
   10,    335,      28928,          0,      28928,   0.998240,                0,                0,                0,                0,              197,            13619,             7550,                0,             3933,                0,             1972,                0,              960,                0,              492,                0,              205,                0
   10,    347,      29706,          0,      29706,   1.026894,                0,                0,                0,                0,              337,            14165,             7708,                0,             3896,                0,             1899,                0,              981,                0,              470,                0,              250,                0
   10,    359,      30166,          0,      30166,   1.015485,                0,                0,                0,                0,              227,            14237,             8066,                0,             4063,                0,             1921,                0,              956,                0,              469,                0,              227,                0
   10,    371,      30062,          0,      30062,   0.996552,                0,                0,                0,                0,              179,            13911,             8156,                0,             4175,                0,             2010,                0,              937,                0,              463,                0,              231,                0
   10,    383,      29929,          0,      29929,   0.995576,                0,                0,                0,                0,              173,            13698,             8042,                0,             4252,                0,             2060,                0,             1011,                0,              470,                0,              223,                0
   10,    395,      30954,          0,      30954,   1.034248,                0,                0,                0,                0,              152,            14940,             7799,                0,             4181,                0,             2164,                0,              976,                0,              504,                0,              238,                0
   10,    407,      31879,          0,      31879,   1.029883,                0,                0,                0,                0,              148,            15179,             8565,                0,             4154,                0,             2033,                0,             1090,                0,              484,                0,              226,                0
   10,    419,      32315,          0,      32315,   1.013677,                0,                0,                0,                0,              227,            15217,             8616,                0,             4483,                0,             2001,                0,             1012,                0,              525,                0,              234,                0
   10,    431,      32963,          0,      32963,   1.020053,                0,                0,                0,                0,              182,            15672,             8573,                0,             4532,                0,             2253,                0,              985,                0,              500,                0,              266,                0
   10,    443,      33648,          0,      33648,   1.020781,                0,                0,                0,                0,              208,            15905,             9035,                0,             4422,                0,             2249,                0,             1096,                0,              476,                0,              257,                0
   10,    455,      34728,          0,      34728,   1.032097,                0,                0,                0,                0,              188,            16450,             9178,                0,             4782,                0,             2236,                0,             1139,                0,              519,                0,              236,                0
   10,    467,      35175,          0,      35175,   1.012872,                0,                0,                0,                0,              223,            16481,             9337,                0,             4854,                0,             2382,                0,             1083,                0,              565,                0,              250,                0
   10,    479,      35991,          0,      35991,   1.023198,                0,                0,                0,                0,              142,            17221,             9365,                0,             4864,                0,             2413,                0,             1159,                0,              534,                0,              293,                0
   10,    491,      36728,          0,      36728,   1.020477,                0,                0,                0,                0,              192,            17338,             9906,                0,             4833,                0,             2415,                0,             1185,                0,              582,                0,              277,                0
