"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5"
   10,     44,      40312,          0,      40312,   0.941473,            28560,                0,            11752,                0,                0,                0
   10,     45,      38101,          0,      38101,   0.945153,            27237,                0,            10864,                0,                0,                0
   10,     46,      36033,          0,      36033,   0.945723,            25991,                0,            10042,                0,                0,                0
   10,     47,      34256,          0,      34256,   0.950684,            24902,                0,             9354,                0,                0,                0
   10,     48,      32355,          0,      32355,   0.944506,            23617,                0,             4916,                0,                0,             3822
   10,     49,    1598878,          0,    1598878,  49.416721,          1588173,                0,              672,                0,                0,            10033
   10,     50,    1682257,          0,    1682257,   1.052148,          1669709,                0,              232,                0,                0,            12316
   10,     51,    1636838,          0,    1636838,   0.973001,          1622883,                0,              681,                0,                0,            13274
   10,     52,    1384751,          0,    1384751,   0.845991,          1371387,                0,             3126,                0,                0,            10238
   10,     53,     510645,          0,     510645,   0.368763,           497867,                0,             9448,                0,                0,             3330
   10,     54,      80047,          0,      80047,   0.156757,            67942,                0,            12105,                0,                0,                0
   10,     55,      41613,          0,      41613,   0.519857,            30434,                0,            11179,                0,                0,                0
   10,     56,      39865,          0,      39865,   0.957994,            29588,                0,            10277,                0,                0,                0
   10,     57,      38203,          0,      38203,   0.958309,            28763,                0,             9440,                0,                0,                0
   10,     58,      36732,          0,      36732,   0.961495,            28036,                0,             8696,                0,                0,                0
   10,     59,      35541,          0,      35541,   0.967576,            27450,                0,             8091,                0,                0,                0
   10,     60,      33842,          0,      33842,   0.952196,            26211,                0,             2037,                0,                0,             5594
   10,     61,    2228487,          0,    2228487,  65.849747,          2220079,                0,              975,                0,                0,             7433
   10,     62,    2330999,          0,    2330999,   1.046001,          2321891,                0,              201,                0,                0,             8907
   10,     63,    2249598,          0,    2249598,   0.965079,          2239970,                0,              451,                0,                0,             9177
   10,     64,    1847119,          0,    1847119,   0.821088,          1837785,                0,             2254,                0,                0,             7080
   10,     65,     171752,          0,     171752,   0.092984,           162859,                0,             8892,                0,                0,                1
   10,     66,      68422,          0,      68422,   0.398377,            60059,                0,             8363,                0,                0,                0
   10,     67,      50164,          0,      50164,   0.733156,            42355,                0,             7809,                0,                0,                0
   10,     68,      48284,          0,      48284,   0.962523,            41109,                0,             7175,                0,                0,                0
   10,     69,      46692,          0,      46692,   0.967028,            40016,                0,             6676,                0,                0,                0
   10,     70,      45192,          0,      45192,   0.967875,            38992,                0,             6200,                0,                0,                0
   10,     71,      43864,          0,      43864,   0.970614,            38111,                0,             5753,                0,                0,                0
   10,     72,      42125,          0,      42125,   0.960355,            36734,                0,             1981,                0,                0,             3410
   10,     73,    2295131,          0,    2295131,  54.483822,          2289091,                0,              834,                0,                0,             5206
   10,     74,    2457205,          0,    2457205,   1.070616,          2450612,                0,              152,                0,                0,             6441
   10,     75,    2477101,          0,    2477101,   1.008097,          2470043,                0,              337,                0,                0,             6721
   10,     76,    2030610,          0,    2030610,   0.819753,          2023839,                0,             1686,                0,                0,             5085
   10,     77,     191168,          0,     191168,   0.094143,           184668,                0,             6500,                0,                0,                0
   10,     78,      78355,          0,      78355,   0.409875,            72251,                0,             6104,                0,                0,                0
   10,     79,      57678,          0,      57678,   0.736111,            52015,                0,             5663,                0,                0,                0
   10,     80,      55393,          0,      55393,   0.960384,            50173,                0,             5220,                0,                0,                0
   10,     81,      53290,          0,      53290,   0.962035,            48460,                0,             4830,                0,                0,                0
   10,     82,      51362,          0,      51362,   0.963821,            46926,                0,             4436,                0,                0,                0
   10,     83,      49768,          0,      49768,   0.968965,            45649,                0,             4119,                0,                0,                0
   10,     84,      47973,          0,      47973,   0.963933,            44118,                0,             1477,                0,                0,             2378
   10,     85,    1745869,          0,    1745869,  36.392742,          1740999,                0,              496,                0,                0,             4374
   10,     86,    1647606,          0,    1647606,   0.943717,          1641732,                0,              105,                0,                0,             5769
   10,     87,    1439531,          0,    1439531,   0.873711,          1432697,                0,              451,                0,                0,             6383
   10,     88,    1150747,          0,    1150747,   0.799390,          1144270,                0,             1364,                0,                0,             5113
   10,     89,     128931,          0,     128931,   0.112041,           122727,                0,             6204,                0,                0,                0
   10,     90,      64753,          0,      64753,   0.502230,            58906,                0,             5847,                0,                0,                0
   10,     91,      52447,          0,      52447,   0.809955,            46994,                0,             5453,                0,                0,                0
   10,     92,      49942,          0,      49942,   0.952237,            44952,                0,             4990,                0,                0,                0
   10,     93,      47638,          0,      47638,   0.953866,            43009,                0,             4629,                0,                0,                0
   10,     94,      45519,          0,      45519,   0.955519,            41229,                0,             4290,                0,                0,                0
   10,     95,      43719,          0,      43719,   0.960456,            39714,                0,             4005,                0,                0,                0
   10,     96,      41651,          0,      41651,   0.952698,            37895,                0,             1268,                0,                0,             2488
   10,     97,    1291483,          0,    1291483,  31.007250,          1285889,                0,              598,                0,                0,             4996
   10,     98,    1255654,          0,    1255654,   0.972257,          1248402,                0,              112,                0,                0,             7140
   10,     99,    1143225,          0,    1143225,   0.910462,          1134393,                0,              544,                0,                0,             8288
   10,    100,     983016,          0,     983016,   0.859862,           974532,                0,             1859,                0,                0,             6625
   10,    101,     109155,          0,     109155,   0.111041,           101069,                0,             8086,                0,                0,                0
   10,    102,      54201,          0,      54201,   0.496551,            46641,                0,             7560,                0,                0,                0
   10,    103,      43340,          0,      43340,   0.799616,            36341,                0,             6999,                0,                0,                0
   10,    104,      41133,          0,      41133,   0.949077,            34657,                0,             6476,                0,                0,                0
   10,    105,      39062,          0,      39062,   0.949651,            33138,                0,             5924,                0,                0,                0
   10,    106,      37238,          0,      37238,   0.953305,            31770,                0,             5468,                0,                0,                0
   10,    107,      35686,          0,      35686,   0.958322,            30579,                0,             5107,                0,                0,                0
   10,    108,      33940,          0,      33940,   0.951073,            29163,                0,             2105,                0,                0,             2672
   10,    109,    1331920,          0,    1331920,  39.243370,          1325226,                0,              810,                0,                0,             5884
   10,    110,    1345102,          0,    1345102,   1.009897,          1336532,                0,              200,                0,                0,             8370
   10,    111,    1278695,          0,    1278695,   0.950630,          1268478,                0,              502,                0,                0,             9715
   10,    112,    1090869,          0,    1090869,   0.853111,          1081112,                0,             2040,                0,                0,             7717
   10,    113,     110612,          0,     110612,   0.101398,           101308,                0,             9304,                0,                0,                0
   10,    114,      50485,          0,      50485,   0.456415,            41715,                0,             8770,                0,                0,                0
   10,    115,      39889,          0,      39889,   0.790116,            31749,                0,             8140,                0,                0,                0
   10,    116,      38125,          0,      38125,   0.955777,            30612,                0,             7513,                0,                0,                0
   10,    117,      36426,          0,      36426,   0.955436,            29550,                0,             6876,                0,                0,                0
   10,    118,      34854,          0,      34854,   0.956844,            28555,                0,             6299,                0,                0,                0
   10,    119,      33568,          0,      33568,   0.963103,            27706,                0,             5862,                0,                0,                0
   10,    120,      32116,          0,      32116,   0.956744,            26623,                0,             2172,                0,                0,             3321
   10,    121,    1660808,          0,    1660808,  51.712791,          1653980,                0,              462,                0,                0,             6366
   10,    122,    1727085,          0,    1727085,   1.039907,          1719145,                0,              105,                0,                0,             7835
   10,    123,    1695300,          0,    1695300,   0.981596,          1686629,                0,              370,                0,                0,             8301
   10,    124,    1425118,          0,    1425118,   0.840629,          1416783,                0,             1692,                0,                0,             6643
   10,    125,     136002,          0,     136002,   0.095432,           128039,                0,             7963,                0,                0,                0
   10,    126,      56110,          0,      56110,   0.412567,            48661,                0,             7449,                0,                0,                0
   10,    127,      41790,          0,      41790,   0.744787,            34884,                0,             6906,                0,                0,                0
   10,    128,      40118,          0,      40118,   0.959990,            33721,                0,             6397,                0,                0,                0
   10,    129,      38542,          0,      38542,   0.960716,            32644,                0,             5898,                0,                0,                0
   10,    130,      37115,          0,      37115,   0.962975,            31646,                0,             5469,                0,                0,                0
   10,    131,      35867,          0,      35867,   0.966375,            30777,                0,             5090,                0,                0,                0
   10,    132,      34157,          0,      34157,   0.952324,            29378,                0,             2856,                0,                0,             1923
   10,    133,    1639639,          0,    1639639,  48.003014,          1633977,                0,              744,                0,                0,             4918
   10,    134,    1666451,          0,    1666451,   1.016352,          1660010,                0,              223,                0,                0,             6218
   10,    135,    1589417,          0,    1589417,   0.953774,          1582460,                0,              408,                0,                0,             6549
   10,    136,    1303974,          0,    1303974,   0.820410,          1297341,                0,             1510,                0,                0,             5123
   10,    137,     139240,          0,     139240,   0.106781,           132913,                0,             6288,                0,                0,               39
   10,    138,      56658,          0,      56658,   0.406909,            50702,                0,             5956,                0,                0,                0
   10,    139,      42825,          0,      42825,   0.755851,            37296,                0,             5529,                0,                0,                0
   10,    140,      41092,          0,      41092,   0.959533,            36002,                0,             5090,                0,                0,                0
   10,    141,      39407,          0,      39407,   0.958994,            34711,                0,             4696,                0,                0,                0
   10,    142,      37889,          0,      37889,   0.961479,            33544,                0,             4345,                0,                0,                0
   10,    143,      36614,          0,      36614,   0.966349,            32586,                0,             4028,                0,                0,                0
   10,    144,      35030,          0,      35030,   0.956738,            31281,                0,             2590,                0,                0,             1159
   10,    145,    1370585,          0,    1370585,  39.126034,          1365847,                0,              792,                0,                0,             3946
   10,    146,    1372574,          0,    1372574,   1.001451,          1366954,                0,              270,                0,                0,             5350
   10,    147,    1295809,          0,    1295809,   0.944072,          1289420,                0,              225,                0,                0,             6164
   10,    148,    1123535,          0,    1123535,   0.867053,          1117178,                0,             1193,                0,                0,             5164
   10,    149,     154806,          0,     154806,   0.137785,           148742,                0,             5736,                0,                0,              328
   10,    150,      54770,          0,      54770,   0.353798,            49059,                0,             5711,                0,                0,                0
   10,    151,      40437,          0,      40437,   0.738306,            35116,                0,             5321,                0,                0,                0
   10,    152,      38538,          0,      38538,   0.953038,            33643,                0,             4895,                0,                0,                0
   10,    153,      36826,          0,      36826,   0.955576,            32305,                0,             4521,                0,                0,                0
   10,    154,      35208,          0,      35208,   0.956064,            31080,                0,             4128,                0,                0,                0
   10,    155,      34014,          0,      34014,   0.966087,            30171,                0,             3843,                0,                0,                0
   10,    156,      32613,          0,      32613,   0.958811,            29008,                0,             1286,                0,                0,             2319
   10,    157,    1273180,          0,    1273180,  39.039032,          1268290,                0,              516,                0,                0,             4374
   10,    158,    1254531,          0,    1254531,   0.985352,          1248513,                0,              120,                0,                0,             5898
   10,    159,    1151485,          0,    1151485,   0.917861,          1144462,                0,              282,                0,                0,             6741
   10,    160,     966249,          0,     966249,   0.839133,           959545,                0,             1368,                0,                0,             5336
   10,    161,     101285,          0,     101285,   0.104823,            94853,                0,             6430,                0,                0,                2
   10,    162,      47889,          0,      47889,   0.472814,            41811,                0,             6078,                0,                0,                0
   10,    163,      37882,          0,      37882,   0.791038,            32220,                0,             5662,                0,                0,                0
   10,    164,      36167,          0,      36167,   0.954728,            30962,                0,             5205,                0,                0,                0
   10,    165,      34574,          0,      34574,   0.955954,            29782,                0,             4792,                0,                0,                0
   10,    166,      33176,          0,      33176,   0.959565,            28732,                0,             4444,                0,                0,                0
   10,    167,      31904,          0,      31904,   0.961659,            27756,                0,             4148,                0,                0,                0
   10,    168,      30740,          0,      30740,   0.963516,            26828,                0,              945,                0,                0,             2967
   10,    169,    1257107,          0,    1257107,  40.894829,          1251820,                0,              473,                0,                0,             4814
   10,    170,    1253227,          0,    1253227,   0.996914,          1246782,                0,               84,                0,                0,             6361
   10,    171,    1212862,          0,    1212862,   0.967791,          1205330,                0,              270,                0,                0,             7262
   10,    172,    1003430,          0,    1003430,   0.827324,           996202,                0,             1434,                0,                0,             5794
   10,    173,     103132,          0,     103132,   0.102779,            96185,                0,             6947,                0,                0,                0
   10,    174,      46609,          0,      46609,   0.451935,            40112,                0,             6497,                0,                0,                0
   10,    175,      36175,          0,      36175,   0.776138,            30124,                0,             6051,                0,                0,                0
   10,    176,      34483,          0,      34483,   0.953227,            28931,                0,             5552,                0,                0,                0
   10,    177,      32986,          0,      32986,   0.956587,            27878,                0,             5108,                0,                0,                0
   10,    178,      31554,          0,      31554,   0.956588,            26840,                0,             4714,                0,                0,                0
   10,    179,      30385,          0,      30385,   0.962952,            26005,                0,             4380,                0,                0,                0
   10,    180,      29289,          0,      29289,   0.963930,            25183,                0,              843,                0,                0,             3263
   10,    181,    1340698,          0,    1340698,  45.774796,          1335466,                0,              429,                0,                0,             4803
   10,    182,    1346987,          0,    1346987,   1.004691,          1340738,                0,               75,                0,                0,             6174
   10,    183,    1290748,          0,    1290748,   0.958248,          1283630,                0,              242,                0,                0,             6876
   10,    184,    1095765,          0,    1095765,   0.848938,          1088943,                0,             1281,                0,                0,             5541
   10,    185,     640046,          0,     640046,   0.584109,           633507,                0,             3502,                0,                0,             3037
   10,    186,      81120,          0,      81120,   0.126741,            74915,                0,             6205,                0,                0,                0
   10,    187,      36424,          0,      36424,   0.449014,            30665,                0,             5759,                0,                0,                0
   10,    188,      34788,          0,      34788,   0.955085,            29485,                0,             5303,                0,                0,                0
   10,    189,      33309,          0,      33309,   0.957485,            28438,                0,             4871,                0,                0,                0
   10,    190,      32098,          0,      32098,   0.963643,            27565,                0,             4533,                0,                0,                0
   10,    191,      31092,          0,      31092,   0.968659,            26845,                0,             4247,                0,                0,                0
   10,    192,      29956,          0,      29956,   0.963463,            25965,                0,              552,                0,                0,             3439
   10,    193,    1488697,          0,    1488697,  49.696121,          1483646,                0,              160,                0,                0,             4891
   10,    194,    1524842,          0,    1524842,   1.024280,          1518878,                0,               99,                0,                0,             5865
   10,    195,    1460627,          0,    1460627,   0.957887,          1453901,                0,              219,                0,                0,             6507
   10,    196,    1198212,          0,    1198212,   0.820341,          1191722,                0,             1268,                0,                0,             5222
   10,    197,     645983,          0,     645983,   0.539122,           639799,                0,             3528,                0,                0,             2656
   10,    198,      84041,          0,      84041,   0.130098,            78194,                0,             5847,                0,                0,                0
   10,    199,      38510,          0,      38510,   0.458229,            33092,                0,             5418,                0,                0,                0
   10,    200,      36931,          0,      36931,   0.958998,            31960,                0,             4971,                0,                0,                0
   10,    201,      35390,          0,      35390,   0.958274,            30835,                0,             4555,                0,                0,                0
   10,    202,      34193,          0,      34193,   0.966177,            29961,                0,             4232,                0,                0,                0
   10,    203,      33043,          0,      33043,   0.966367,            29097,                0,             1315,                0,                0,             2631
   10,    204,      31766,          0,      31766,   0.961353,            28027,                0,              428,                0,                0,             3311
   10,    205,    1412779,          0,    1412779,  44.474564,          1407877,                0,              296,                0,                0,             4606
   10,    206,    1398475,          0,    1398475,   0.989875,          1392661,                0,              208,                0,                0,             5606
   10,    207,    1311828,          0,    1311828,   0.938042,          1305303,                0,              240,                0,                0,             6285
   10,    208,    1095944,          0,    1095944,   0.835433,          1089687,                0,             1176,                0,                0,             5081
   10,    209,     110801,          0,     110801,   0.101101,           104837,                0,             5964,                0,                0,                0
   10,    210,      49609,          0,      49609,   0.447731,            44029,                0,             5580,                0,                0,                0
   10,    211,      38781,          0,      38781,   0.781733,            33512,                0,             5269,                0,                0,                0
   10,    212,      37034,          0,      37034,   0.954952,            32218,                0,             4816,                0,                0,                0
   10,    213,      35412,          0,      35412,   0.956202,            31017,                0,             4395,                0,                0,                0
   10,    214,      33890,          0,      33890,   0.957020,            29865,                0,             4025,                0,                0,                0
   10,    215,      32671,          0,      32671,   0.964031,            28935,                0,             3736,                0,                0,                0
   10,    216,      31463,          0,      31463,   0.963025,            27945,                0,              910,                0,                0,             2608
   10,    217,    1282317,          0,    1282317,  40.756348,          1277692,                0,              328,                0,                0,             4297
   10,    218,    1298042,          0,    1298042,   1.012263,          1292494,                0,               49,                0,                0,             5499
   10,    219,    1226084,          0,    1226084,   0.944564,          1219587,                0,              218,                0,                0,             6279
   10,    220,    1019670,          0,    1019670,   0.831648,          1013413,                0,             1183,                0,                0,             5074
   10,    221,     104726,          0,     104726,   0.102706,            98777,                0,             5949,                0,                0,                0
   10,    222,      47333,          0,      47333,   0.451970,            41744,                0,             5589,                0,                0,                0
   10,    223,      36864,          0,      36864,   0.778822,            31678,                0,             5186,                0,                0,                0
   10,    224,      35220,          0,      35220,   0.955404,            30432,                0,             4788,                0,                0,                0
   10,    225,      33590,          0,      33590,   0.953719,            29179,                0,             4411,                0,                0,                0
   10,    226,      32240,          0,      32240,   0.959809,            28125,                0,             4115,                0,                0,                0
   10,    227,      31045,          0,      31045,   0.962934,            27232,                0,             3813,                0,                0,                0
   10,    228,      29747,          0,      29747,   0.958190,            26182,                0,              403,                0,                0,             3162
   10,    229,    1288688,          0,    1288688,  43.321613,          1283879,                0,              316,                0,                0,             4493
   10,    230,    1284598,          0,    1284598,   0.996826,          1278701,                0,               73,                0,                0,             5824
   10,    231,    1208935,          0,    1208935,   0.941100,          1202085,                0,              271,                0,                0,             6579
   10,    232,    1017200,          0,    1017200,   0.841402,          1010661,                0,             1266,                0,                0,             5273
   10,    233,     102688,          0,     102688,   0.100952,            96476,                0,             6212,                0,                0,                0
   10,    234,      46210,          0,      46210,   0.450004,            40385,                0,             5825,                0,                0,                0
   10,    235,      35748,          0,      35748,   0.773599,            30352,                0,             5396,                0,                0,                0
   10,    236,      34186,          0,      34186,   0.956305,            29192,                0,             4994,                0,                0,                0
   10,    237,      32775,          0,      32775,   0.958726,            28139,                0,             4636,                0,                0,                0
   10,    238,      31407,          0,      31407,   0.958261,            27137,                0,             4270,                0,                0,                0
   10,    239,      30151,          0,      30151,   0.960009,            26210,                0,             3941,                0,                0,                0
   10,    240,      29092,          0,      29092,   0.964877,            25394,                0,              681,                0,                0,             3017
   10,    241,    1287432,          0,    1287432,  44.253815,          1282655,                0,              283,                0,                0,             4494
   10,    242,    1284147,          0,    1284147,   0.997448,          1278295,                0,              226,                0,                0,             5626
   10,    243,    1239479,          0,    1239479,   0.965216,          1232744,                0,              213,                0,                0,             6522
   10,    244,    1030080,          0,    1030080,   0.831059,          1023514,                0,             1198,                0,                0,             5368
   10,    245,     102900,          0,     102900,   0.099895,            96604,                0,             6296,                0,                0,                0
   10,    246,      42307,          0,      42307,   0.411147,            36401,                0,             5906,                0,                0,                0
   10,    247,      33943,          0,      33943,   0.802302,            28472,                0,             5471,                0,                0,                0
   10,    248,      32416,          0,      32416,   0.955013,            27397,                0,             5019,                0,                0,                0
   10,    249,      31022,          0,      31022,   0.956997,            26392,                0,             4630,                0,                0,                0
   10,    250,      29777,          0,      29777,   0.959867,            25484,                0,             4293,                0,                0,                0
   10,    251,      28718,          0,      28718,   0.964436,            24724,                0,             3994,                0,                0,                0
   10,    252,      27611,          0,      27611,   0.961453,            23853,                0,              637,                0,                0,             3121
   10,    253,    1294724,          0,    1294724,  46.891602,          1289990,                0,              295,                0,                0,             4439
   10,    254,    1308212,          0,    1308212,   1.010418,          1302547,                0,              182,                0,                0,             5483
   10,    255,    1234383,          0,    1234383,   0.943565,          1228010,                0,              241,                0,                0,             6132
   10,    256,    1047843,          0,    1047843,   0.848880,          1041709,                0,             1059,                0,                0,             5075
   10,    257,     163681,          0,     163681,   0.156208,           157791,                0,             5590,                0,                0,              300
   10,    258,      49154,          0,      49154,   0.300304,            43587,                0,             5567,                0,                0,                0
   10,    259,      34653,          0,      34653,   0.704988,            29451,                0,             5202,                0,                0,                0
   10,    260,      33182,          0,      33182,   0.957551,            28381,                0,             4801,                0,                0,                0
   10,    261,      31810,          0,      31810,   0.958652,            27384,                0,             4426,                0,                0,                0
   10,    262,      30529,          0,      30529,   0.959730,            26442,                0,             4087,                0,                0,                0
   10,    263,      29493,          0,      29493,   0.966065,            25688,                0,             3805,                0,                0,                0
   10,    264,      28404,          0,      28404,   0.963076,            24834,                0,              554,                0,                0,             3016
   10,    265,    1351448,          0,    1351448,  47.579494,          1346797,                0,              167,                0,                0,             4484
   10,    266,    1363674,          0,    1363674,   1.009047,          1358061,                0,               47,                0,                0,             5566
   10,    267,    1282732,          0,    1282732,   0.940644,          1276325,                0,              203,                0,                0,             6204
   10,    268,    1082169,          0,    1082169,   0.843644,          1076020,                0,             1066,                0,                0,             5083
   10,    269,     106692,          0,     106692,   0.098591,           100810,                0,             5882,                0,                0,                0
   10,    270,      47067,          0,      47067,   0.441148,            41520,                0,             5547,                0,                0,                0
   10,    271,      35922,          0,      35922,   0.763210,            30793,                0,             5129,                0,                0,                0
   10,    272,      34432,          0,      34432,   0.958521,            29706,                0,             4726,                0,                0,                0
   10,    273,      32960,          0,      32960,   0.957249,            28650,                0,             4310,                0,                0,                0
   10,    274,      31726,          0,      31726,   0.962561,            27700,                0,             4026,                0,                0,                0
   10,    275,      30663,          0,      30663,   0.966494,            26892,                0,             3771,                0,                0,                0
   10,    276,      29248,          0,      29248,   0.953853,            25741,                0,             1602,                0,                0,             1905
   10,    277,    1277589,          0,    1277589,  43.681244,          1273051,                0,              297,                0,                0,             4241
   10,    278,    1308063,          0,    1308063,   1.023853,          1302617,                0,               36,                0,                0,             5410
   10,    279,    1230950,          0,    1230950,   0.941048,          1224975,                0,               73,                0,                0,             5902
   10,    280,    1051311,          0,    1051311,   0.854065,          1045571,                0,              905,                0,                0,             4835
   10,    281,     758946,          0,     758946,   0.721904,           753435,                0,             1897,                0,                0,             3614
   10,    282,      88582,          0,      88582,   0.116717,            83379,                0,             5203,                0,                0,                0
   10,    283,      35880,          0,      35880,   0.405048,            31093,                0,             4787,                0,                0,                0
   10,    284,      34260,          0,      34260,   0.954849,            29872,                0,             4388,                0,                0,                0
   10,    285,      32802,          0,      32802,   0.957443,            28764,                0,             4038,                0,                0,                0
   10,    286,      31474,          0,      31474,   0.959515,            27721,                0,             3753,                0,                0,                0
   10,    287,      30221,          0,      30221,   0.960189,            26715,                0,             3506,                0,                0,                0
   10,    288,      28922,          0,      28922,   0.957017,            25641,                0,              391,                0,                0,             2890
   10,    289,    1251523,          0,    1251523,  43.272354,          1247237,                0,              178,                0,                0,             4108
   10,    290,    1270276,          0,    1270276,   1.014984,          1265048,                0,               36,                0,                0,             5192
   10,    291,    1198941,          0,    1198941,   0.943843,          1192925,                0,              185,                0,                0,             5831
   10,    292,     991091,          0,     991091,   0.826639,           985324,                0,             1020,                0,                0,             4747
   10,    293,     100615,          0,     100615,   0.101519,            95085,                0,             5521,                0,                0,                9
   10,    294,      45304,          0,      45304,   0.450271,            40109,                0,             5195,                0,                0,                0
   10,    295,      35043,          0,      35043,   0.773508,            30199,                0,             4844,                0,                0,                0
   10,    296,      33516,          0,      33516,   0.956425,            29047,                0,             4469,                0,                0,                0
   10,    297,      32103,          0,      32103,   0.957841,            27996,                0,             4107,                0,                0,                0
   10,    298,      30798,          0,      30798,   0.959350,            26995,                0,             3803,                0,                0,                0
   10,    299,      29748,          0,      29748,   0.965907,            26190,                0,             3558,                0,                0,                0
   10,    300,      28668,          0,      28668,   0.963695,            25312,                0,              407,                0,                0,             2949
   10,    301,    1226654,          0,    1226654,  42.788265,          1222150,                0,              194,                0,                0,             4310
   10,    302,    1227772,          0,    1227772,   1.000911,          1222313,                0,               36,                0,                0,             5423
   10,    303,    1162641,          0,    1162641,   0.946952,          1156366,                0,              214,                0,                0,             6061
   10,    304,     978252,          0,     978252,   0.841405,           972232,                0,             1047,                0,                0,             4973
   10,    305,     126766,          0,     126766,   0.129584,           121023,                0,             5601,                0,                0,              142
   10,    306,      46561,          0,      46561,   0.367299,            41157,                0,             5404,                0,                0,                0
   10,    307,      35067,          0,      35067,   0.753141,            30027,                0,             5040,                0,                0,                0
   10,    308,      33302,          0,      33302,   0.949668,            28654,                0,             4648,                0,                0,                0
   10,    309,      31867,          0,      31867,   0.956909,            27581,                0,             4286,                0,                0,                0
   10,    310,      30691,          0,      30691,   0.963097,            26680,                0,             4011,                0,                0,                0
   10,    311,      29621,          0,      29621,   0.965136,            25890,                0,             3731,                0,                0,                0
   10,    312,      28443,          0,      28443,   0.960231,            24926,                0,              441,                0,                0,             3076
   10,    313,    1239281,          0,    1239281,  43.570686,          1234730,                0,              200,                0,                0,             4351
