"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8"
    7,     24,      60136,          0,      60136,   0.970624,                0,                0,            15402,            32076,            10383,              610,              575,              541,              549
    7,     25,     122161,          0,     122161,   2.031412,                0,            64062,             7125,            29675,            19164,              544,              547,              531,              513
    7,     26,     124862,          0,     124862,   1.022110,                0,            58823,            10126,            27110,            26793,              470,              531,              512,              497
    7,     27,     122156,          0,     122156,   0.978328,                0,            55109,            13453,            22565,            29133,              414,              506,              489,              487
    7,     28,     111627,          0,     111627,   0.913807,                0,            43954,            16497,            21557,            27851,              340,              497,              455,              476
    7,     29,      71430,          0,      71430,   0.639899,                0,             5129,            17885,            20372,            26417,              280,              469,              423,              455
    7,     30,      57579,          0,      57579,   0.806090,                0,                0,            12168,            19083,            24855,              223,              436,              385,              429
    7,     31,      53701,          0,      53701,   0.932649,                0,                0,            11458,            17780,            23138,              174,              394,              363,              394
    7,     32,      50615,          0,      50615,   0.942534,                0,                0,            11458,            16534,            21439,              131,              361,              333,              359
    7,     33,      47949,          0,      47949,   0.947328,                0,                0,            11458,            15427,            19987,               88,              344,              324,              321
    7,     34,      45546,          0,      45546,   0.949884,                0,                0,            11458,            14392,            18720,               60,              318,              309,              289
    7,     35,      43396,          0,      43396,   0.952795,                0,                0,            11199,            13620,            17692,               30,              289,              288,              278
    7,     36,      41690,          0,      41690,   0.960688,                0,                0,             7233,            12265,            16196,             5174,              289,              272,              261
    7,     37,      94131,          0,      94131,   2.257879,                0,            53943,             3664,            11105,            15026,             9618,              260,              253,              262
    7,     38,      98764,          0,      98764,   1.049219,                0,            51414,             9107,            10233,            13768,            13528,              225,              244,              245
    7,     39,      95192,          0,      95192,   0.963833,                0,            46671,            11469,            10316,            11411,            14655,              195,              242,              233
    7,     40,      87680,          0,      87680,   0.921086,                0,            38164,            14124,             9849,            10881,            14047,              163,              237,              215
    7,     41,      48484,          0,      48484,   0.552965,                0,                0,            15187,             9285,            10302,            13142,              132,              226,              210
    7,     42,      40223,          0,      40223,   0.829614,                0,                0,             9136,             8710,             9660,            12213,              101,              210,              193
    7,     43,      37906,          0,      37906,   0.942396,                0,                0,             9136,             8098,             8974,            11255,               79,              188,              176
    7,     44,      35776,          0,      35776,   0.943808,                0,                0,             9136,             7482,             8368,            10402,               60,              166,              162
    7,     45,      33885,          0,      33885,   0.947143,                0,                0,             9136,             6954,             7799,             9650,               36,              150,              160
    7,     46,      32238,          0,      32238,   0.951394,                0,                0,             9136,             6512,             7333,             8950,               27,              135,              145
    7,     47,      30434,          0,      30434,   0.944041,                0,                0,             8747,             6159,             6871,             8388,               14,              123,              132
    7,     48,      29352,          0,      29352,   0.964448,                0,                0,             5460,             7138,             6219,             7807,             2481,              121,              126
    7,     49,     125794,          0,     125794,   4.285705,                0,            97453,             2549,             7993,             5605,             7418,             4549,              108,              119
    7,     50,     138661,          0,     138661,   1.102286,                0,            95744,            15609,             8650,             5160,             6895,             6394,               98,              111
    7,     51,     142850,          0,     142850,   1.030210,                0,            95131,            21484,             8046,             5227,             5762,             7006,               92,              102
    7,     52,     131815,          0,     131815,   0.922751,                0,            79365,            27380,             7722,             4983,             5500,             6684,               75,              106
    7,     53,      78782,          0,      78782,   0.597671,                0,            24526,            30598,             7302,             4710,             5221,             6265,               59,              101
    7,     54,      39852,          0,      39852,   0.505852,                0,                0,            17946,             6835,             4389,             4789,             5760,               47,               86
    7,     55,      38200,          0,      38200,   0.958547,                0,                0,            17946,             6382,             4070,             4376,             5309,               40,               77
    7,     56,      36748,          0,      36748,   0.961990,                0,                0,            17946,             5959,             3774,             4050,             4915,               27,               77
    7,     57,      35372,          0,      35372,   0.962556,                0,                0,            17946,             5543,             3508,             3762,             4522,               16,               75
    7,     58,      34279,          0,      34279,   0.969100,                0,                0,            17946,             5222,             3287,             3495,             4249,               11,               69
    7,     59,      32687,          0,      32687,   0.953558,                0,                0,            17294,             4906,             3114,             3293,             4009,                4,               67
    7,     60,      31940,          0,      31940,   0.977147,                0,                0,            11376,             8934,             3578,             3084,             3705,             1201,               62
    7,     61,     168161,          0,     168161,   5.264903,                0,           137084,             5621,            12808,             4053,             2832,             3490,             2220,               53
    7,     62,     184192,          0,     184192,   1.095331,                0,           132529,            21566,            16587,             4459,             2611,             3315,             3076,               49
    7,     63,     188484,          0,     188484,   1.023302,                0,           129795,            29807,            15922,             4136,             2620,             2771,             3387,               46
    7,     64,     169850,          0,     169850,   0.901137,                0,           104705,            37634,            15205,             3913,             2493,             2627,             3234,               39
    7,     65,      67389,          0,      67389,   0.396756,                0,               51,            41396,            14409,             3672,             2338,             2452,             3040,               31
    7,     66,      48785,          0,      48785,   0.723931,                0,                0,            24511,            13516,             3449,             2185,             2270,             2833,               21
    7,     67,      46987,          0,      46987,   0.963144,                0,                0,            24511,            12519,             3215,             2025,             2098,             2601,               18
    7,     68,      45418,          0,      45418,   0.966608,                0,                0,            24511,            11670,             2975,             1884,             1952,             2413,               13
    7,     69,      43864,          0,      43864,   0.965784,                0,                0,            24511,            10817,             2766,             1726,             1809,             2226,                9
    7,     70,      42632,          0,      42632,   0.971913,                0,                0,            24511,            10157,             2596,             1601,             1687,             2073,                7
    7,     71,      40971,          0,      40971,   0.961039,                0,                0,            23947,             9528,             2447,             1508,             1587,             1953,                1
    7,     72,      40153,          0,      40153,   0.980035,                0,                0,            15477,            14531,             4536,             1725,             1522,             1782,              580
    7,     73,     174129,          0,     174129,   4.336637,                0,           135106,             7417,            19041,             6464,             1996,             1339,             1691,             1075
    7,     74,     195295,          0,     195295,   1.121554,                0,           135982,            21534,            22981,             8298,             2191,             1230,             1622,             1457
    7,     75,     200788,          0,     200788,   1.028127,                0,           134289,            30218,            22074,             7996,             2034,             1237,             1358,             1582
    7,     76,     183156,          0,     183156,   0.912186,                0,           110248,            38401,            21008,             7594,             1943,             1175,             1296,             1491
    7,     77,      75150,          0,      75150,   0.410306,                0,                0,            42500,            19914,             7179,             1815,             1110,             1224,             1408
    7,     78,      55485,          0,      55485,   0.738323,                0,                0,            24964,            18698,             6696,             1669,             1019,             1140,             1299
    7,     79,      53334,          0,      53334,   0.961233,                0,                0,            24964,            17452,             6233,             1507,              939,             1046,             1193
    7,     80,      51336,          0,      51336,   0.962538,                0,                0,            24964,            16246,             5794,             1399,              862,              955,             1116
    7,     81,      49384,          0,      49384,   0.961976,                0,                0,            24964,            15062,             5359,             1293,              787,              889,             1030
    7,     82,      47752,          0,      47752,   0.966953,                0,                0,            24964,            14057,             5022,             1197,              720,              824,              968
    7,     83,      46074,          0,      46074,   0.964860,                0,                0,            24593,            13239,             4743,             1128,              679,              772,              920
    7,     84,      44794,          0,      44794,   0.972219,                0,                0,            16007,            16892,             7325,             2204,              777,              727,              862
    7,     85,     143164,          0,     143164,   3.196053,                0,            99855,             7641,            20442,             9653,             3215,              906,              607,              845
    7,     86,     144760,          0,     144760,   1.011148,                0,            87294,            15732,            23634,            11596,             4142,             1002,              562,              798
    7,     87,     133248,          0,     133248,   0.920475,                0,            73277,            20024,            22698,            11122,             3965,              938,              556,              668
    7,     88,     118467,          0,     118467,   0.889072,                0,            57153,            23171,            21677,            10607,             3795,              894,              538,              632
    7,     89,      60824,          0,      60824,   0.513426,                0,                0,            24787,            20493,            10048,             3561,              832,              505,              598
    7,     90,      49532,          0,      49532,   0.814350,                0,                0,            15780,            19210,             9418,             3305,              778,              471,              570
    7,     91,      47132,          0,      47132,   0.951546,                0,                0,            15780,            17911,             8738,             3046,              696,              430,              531
    7,     92,      44826,          0,      44826,   0.951074,                0,                0,            15780,            16652,             8084,             2786,              649,              391,              484
    7,     93,      42786,          0,      42786,   0.954491,                0,                0,            15780,            15513,             7521,             2581,              597,              357,              437
    7,     94,      41097,          0,      41097,   0.960524,                0,                0,            15780,            14518,             7056,             2441,              566,              329,              407
    7,     95,      39096,          0,      39096,   0.951310,                0,                0,            15274,            13691,             6615,             2297,              529,              313,              377
    7,     96,      37833,          0,      37833,   0.967695,                0,                0,             9308,            14644,             8484,             3630,             1054,              360,              353
    7,     97,     106098,          0,     106098,   2.804377,                0,            69604,             4047,            15042,            10350,             4796,             1556,              410,              293
    7,     98,     108276,          0,     108276,   1.020528,                0,            61958,            11129,            14596,            12026,             5803,             2034,              460,              270
    7,     99,     102945,          0,     102945,   0.950765,                0,            55024,            14189,            14025,            11507,             5557,             1946,              434,              263
    7,    100,      96083,          0,      96083,   0.933343,                0,            46785,            17030,            13441,            10992,             5324,             1850,              415,              246
    7,    101,      48918,          0,      48918,   0.509122,                0,                0,            18514,            12710,            10330,             5013,             1735,              389,              227
    7,    102,      39694,          0,      39694,   0.811440,                0,                0,            11247,            11975,             9652,             4664,             1594,              353,              209
    7,    103,      37661,          0,      37661,   0.948783,                0,                0,            11247,            11139,             9013,             4291,             1449,              325,              197
    7,    104,      35745,          0,      35745,   0.949125,                0,                0,            11247,            10360,             8367,             3932,             1346,              305,              188
    7,    105,      34046,          0,      34046,   0.952469,                0,                0,            11247,             9672,             7787,             3627,             1259,              285,              169
    7,    106,      32550,          0,      32550,   0.956059,                0,                0,            11247,             9071,             7274,             3372,             1175,              258,              153
    7,    107,      31099,          0,      31099,   0.955422,                0,                0,            11042,             8564,             6853,             3146,             1106,              242,              146
    7,    108,      29990,          0,      29990,   0.964340,                0,                0,             6685,             9425,             7390,             4077,             1753,              497,              163
    7,    109,     108413,          0,     108413,   3.614972,                0,            79491,             3024,             9998,             7688,             4973,             2295,              751,              193
    7,    110,     115543,          0,     115543,   1.065767,                0,            75254,            12425,            10564,             7462,             5921,             2725,              981,              211
    7,    111,     115729,          0,     115729,   1.001610,                0,            72224,            16823,            10113,             7134,             5674,             2611,              949,              201
    7,    112,     107671,          0,     107671,   0.930372,                0,            61125,            21090,             9660,             6803,             5414,             2485,              900,              194
    7,    113,      47691,          0,      47691,   0.442933,                0,                0,            23637,             9151,             6456,             5087,             2325,              848,              187
    7,    114,      37372,          0,      37372,   0.783628,                0,                0,            14839,             8599,             6076,             4701,             2184,              803,              170
    7,    115,      35712,          0,      35712,   0.955582,                0,                0,            14839,             8007,             5646,             4328,             2010,              729,              153
    7,    116,      34222,          0,      34222,   0.958277,                0,                0,            14839,             7467,             5262,             4002,             1837,              673,              142
    7,    117,      32840,          0,      32840,   0.959617,                0,                0,            14839,             6926,             4916,             3702,             1697,              625,              135
    7,    118,      31640,          0,      31640,   0.963459,                0,                0,            14839,             6463,             4605,             3439,             1592,              579,              123
    7,    119,      30318,          0,      30318,   0.958217,                0,                0,            14562,             6073,             4329,             3201,             1488,              551,              114
    7,    120,      29458,          0,      29458,   0.971634,                0,                0,             9672,             8479,             4725,             3615,             1870,              868,              229
    7,    121,     131651,          0,     131651,   4.469109,                0,           103062,             5043,            10925,             4976,             3864,             2296,             1125,              360
    7,    122,     144971,          0,     144971,   1.101177,                0,           101000,            17081,            13242,             5301,             3769,             2797,             1303,              478
    7,    123,     147731,          0,     147731,   1.019038,                0,            98764,            22358,            13504,             5114,             3616,             2677,             1244,              454
    7,    124,     135318,          0,     135318,   0.915976,                0,            81540,            28292,            12962,             4893,             3470,             2539,             1187,              435
    7,    125,      54531,          0,      54531,   0.402984,                0,                0,            30605,            12193,             4602,             3237,             2378,             1110,              406
    7,    126,      40493,          0,      40493,   0.742568,                0,                0,            18083,            11464,             4299,             3004,             2235,             1038,              370
    7,    127,      38892,          0,      38892,   0.960462,                0,                0,            18083,            10691,             3963,             2784,             2066,              960,              345
    7,    128,      37389,          0,      37389,   0.961354,                0,                0,            18083,             9970,             3675,             2566,             1908,              880,              307
    7,    129,      36011,          0,      36011,   0.963144,                0,                0,            18083,             9278,             3442,             2344,             1764,              814,              286
    7,    130,      34842,          0,      34842,   0.967538,                0,                0,            18083,             8719,             3234,             2160,             1635,              753,              258
    7,    131,      33273,          0,      33273,   0.954968,                0,                0,            17538,             8218,             3034,             2023,             1528,              695,              237
    7,    132,      32386,          0,      32386,   0.973342,                0,                0,            11367,            11480,             4311,             2252,             1721,              879,              376
    7,    133,     125968,          0,     125968,   3.889582,                0,            94626,             5304,            14589,             5614,             2429,             1806,             1078,              522
    7,    134,     136265,          0,     136265,   1.081743,                0,            91060,            15003,            17191,             6714,             2596,             1761,             1335,              605
    7,    135,     135736,          0,     135736,   0.996118,                0,            86130,            20563,            16095,             6873,             2506,             1696,             1289,              584
    7,    136,     122353,          0,     122353,   0.901404,                0,            69287,            25499,            15292,             6488,             2402,             1595,             1229,              561
    7,    137,      54709,          0,      54709,   0.447141,                0,              618,            28031,            14469,             6150,             2251,             1504,             1154,              532
    7,    138,      41323,          0,      41323,   0.755324,                0,                0,            16929,            13543,             5792,             2101,             1387,             1070,              501
    7,    139,      39537,          0,      39537,   0.956780,                0,                0,            16929,            12558,             5414,             1932,             1270,              974,              460
    7,    140,      37898,          0,      37898,   0.958545,                0,                0,            16929,            11676,             5018,             1786,             1170,              891,              428
    7,    141,      36480,          0,      36480,   0.962584,                0,                0,            16929,            10931,             4698,             1637,             1077,              818,              390
    7,    142,      35240,          0,      35240,   0.966009,                0,                0,            16929,            10282,             4396,             1531,              991,              754,              357
    7,    143,      33690,          0,      33690,   0.956016,                0,                0,            16492,             9686,             4130,             1420,              934,              701,              327
    7,    144,      32672,          0,      32672,   0.969783,                0,                0,            10601,            11944,             5763,             2100,             1073,              795,              396
    7,    145,     109359,          0,     109359,   3.347178,                0,            77792,             5135,            13859,             7268,             2832,             1140,              837,              496
    7,    146,     113571,          0,     113571,   1.038515,                0,            70957,            12213,            15761,             8629,             3365,             1217,              817,              612
    7,    147,     112026,          0,     112026,   0.986396,                0,            66798,            16072,            15124,             8083,             3414,             1175,              779,              581
    7,    148,     104150,          0,     104150,   0.929695,                0,            56355,            19907,            14459,             7736,             3263,             1122,              744,              564
    7,    149,      50925,          0,      50925,   0.488958,                0,             2331,            22226,            13692,             7319,             3074,             1055,              699,              529
    7,    150,      37937,          0,      37937,   0.744958,                0,                0,            13365,            12759,             6832,             2861,              981,              646,              493
    7,    151,      36157,          0,      36157,   0.953080,                0,                0,            13365,            11836,             6346,             2641,              912,              596,              461
    7,    152,      34514,          0,      34514,   0.954559,                0,                0,            13365,            10996,             5910,             2436,              836,              548,              423
    7,    153,      33018,          0,      33018,   0.956655,                0,                0,            13365,            10234,             5489,             2239,              782,              514,              395
    7,    154,      31750,          0,      31750,   0.961597,                0,                0,            13365,             9598,             5155,             2088,              719,              468,              357
    7,    155,      30365,          0,      30365,   0.956378,                0,                0,            12990,             9050,             4878,             1977,              691,              441,              338
    7,    156,      29424,          0,      29424,   0.969010,                0,                0,             8285,            10476,             5874,             2865,             1032,              498,              394
    7,    157,     102072,          0,     102072,   3.469005,                0,            73692,             4002,            11496,             6919,             3614,             1397,              534,              418
    7,    158,     106885,          0,     106885,   1.047153,                0,            67891,            11652,            12506,             7874,             4340,             1636,              593,              393
    7,    159,     102688,          0,     102688,   0.960733,                0,            60951,            15471,            12013,             7581,             4071,             1659,              567,              375
    7,    160,      94121,          0,      94121,   0.916573,                0,            50359,            18687,            11471,             7226,             3899,             1578,              541,              360
    7,    161,      44071,          0,      44071,   0.468238,                0,                0,            20430,            10827,             6806,             3672,             1480,              514,              342
    7,    162,      34910,          0,      34910,   0.792131,                0,                0,            12780,            10180,             6394,             3398,             1360,              485,              313
    7,    163,      33328,          0,      33328,   0.954683,                0,                0,            12780,             9500,             5928,             3122,             1262,              445,              291
    7,    164,      31846,          0,      31846,   0.955533,                0,                0,            12780,             8833,             5513,             2891,             1147,              410,              272
    7,    165,      30549,          0,      30549,   0.959273,                0,                0,            12780,             8251,             5131,             2682,             1070,              380,              255
    7,    166,      29420,          0,      29420,   0.963043,                0,                0,            12780,             7727,             4808,             2500,             1005,              352,              248
    7,    167,      28310,          0,      28310,   0.962271,                0,                0,            12643,             7269,             4536,             2353,              945,              333,              231
    7,    168,      27478,          0,      27478,   0.970611,                0,                0,             7972,             9219,             5274,             2918,             1344,              509,              242
    7,    169,      99443,          0,      99443,   3.619004,                0,            72871,             3761,            10804,             5901,             3447,             1727,              669,              263
    7,    170,     107205,          0,     107205,   1.078055,                0,            69959,            11751,            11930,             6451,             3941,             2098,              784,              291
    7,    171,     105078,          0,     105078,   0.980160,                0,            64729,            15602,            11686,             6214,             3795,             1980,              791,              281
    7,    172,      96865,          0,      96865,   0.921839,                0,            53891,            19335,            11153,             5929,             3622,             1904,              757,              274
    7,    173,      43103,          0,      43103,   0.444980,                0,                0,            20892,            10450,             5575,             3420,             1806,              703,              257
    7,    174,      33349,          0,      33349,   0.773705,                0,                0,            12570,             9794,             5219,             3179,             1684,              658,              245
    7,    175,      31863,          0,      31863,   0.955441,                0,                0,            12570,             9138,             4861,             2911,             1540,              614,              229
    7,    176,      30471,          0,      30471,   0.956313,                0,                0,            12570,             8519,             4499,             2693,             1423,              557,              210
    7,    177,      29192,          0,      29192,   0.958026,                0,                0,            12570,             7946,             4211,             2468,             1309,              499,              189
    7,    178,      28121,          0,      28121,   0.963312,                0,                0,            12570,             7478,             3920,             2305,             1212,              457,              179
    7,    179,      27021,          0,      27021,   0.960883,                0,                0,            12360,             7064,             3719,             2155,             1136,              423,              164
    7,    180,      26279,          0,      26279,   0.972540,                0,                0,             7843,             8897,             4672,             2581,             1430,              635,              221
    7,    181,     103796,          0,     103796,   3.949770,                0,            78332,             3521,            10702,             5510,             2913,             1692,              829,              297
    7,    182,     113115,          0,     113115,   1.089782,                0,            75973,            12512,            12013,             6140,             3217,             1897,             1010,              353
    7,    183,     114589,          0,     114589,   1.013031,                0,            73993,            16944,            11447,             5984,             3083,             1824,              952,              362
    7,    184,     103784,          0,     103784,   0.905706,                0,            59885,            21311,            10939,             5708,             2939,             1745,              911,              346
    7,    185,      76106,          0,      76106,   0.733311,                0,            30833,            23875,            10338,             5434,             2793,             1651,              859,              323
    7,    186,      34445,          0,      34445,   0.452592,                0,                0,            14466,             9631,             5104,             2612,             1539,              793,              300
    7,    187,      32798,          0,      32798,   0.952185,                0,                0,            14301,             8967,             4740,             2389,             1422,              706,              273
    7,    188,      31497,          0,      31497,   0.960333,                0,                0,            14301,             8373,             4398,             2204,             1332,              635,              254
    7,    189,      30407,          0,      30407,   0.965394,                0,                0,            14301,             7879,             4122,             2029,             1245,              600,              231
    7,    190,      29416,          0,      29416,   0.967409,                0,                0,            14301,             7405,             3869,             1883,             1172,              571,              215
    7,    191,      28383,          0,      28383,   0.964883,                0,                0,            14060,             7021,             3672,             1776,             1109,              544,              201
    7,    192,      27674,          0,      27674,   0.975020,                0,                0,             9185,             9202,             4682,             2315,             1275,              712,              303
    7,    193,     112626,          0,     112626,   4.069741,                0,            85708,             4562,            11242,             5648,             2797,             1434,              842,              393
    7,    194,     120746,          0,     120746,   1.072097,                0,            81155,            13586,            13552,             6279,             3142,             1566,              980,              486
    7,    195,     121314,          0,     121314,   1.004704,                0,            78140,            18138,            13042,             6014,             3072,             1509,              949,              450
    7,    196,     106769,          0,     106769,   0.880105,                0,            60350,            22541,            12458,             5729,             2911,             1438,              917,              425
    7,    197,      75829,          0,      75829,   0.710216,                0,            28895,            24365,            11793,             5415,             2757,             1345,              857,              402
    7,    198,      36001,          0,      36001,   0.474766,                0,                0,            14887,            11055,             5065,             2567,             1255,              795,              377
    7,    199,      34407,          0,      34407,   0.955723,                0,                0,            14887,            10225,             4704,             2356,             1155,              733,              347
    7,    200,      32941,          0,      32941,   0.957392,                0,                0,            14887,             9483,             4364,             2158,             1061,              666,              322
    7,    201,      31819,          0,      31819,   0.965939,                0,                0,            14887,             8944,             4074,             2007,              993,              616,              298
    7,    202,      30724,          0,      30724,   0.965587,                0,                0,            14887,             8381,             3815,             1869,              920,              577,              275
    7,    203,      29391,          0,      29391,   0.956614,                0,                0,            14405,             7929,             3623,             1762,              875,              538,              259
    7,    204,      28623,          0,      28623,   0.973870,                0,                0,             9376,            10050,             4817,             2313,             1122,              611,              334
    7,    205,     108008,          0,     108008,   3.773469,                0,            80282,             4578,            11991,             5843,             2894,             1324,              707,              389
    7,    206,     112924,          0,     112924,   1.045515,                0,            73550,            12597,            13874,             6946,             3217,             1504,              763,              473
    7,    207,     113517,          0,     113517,   1.005251,                0,            71094,            16752,            13274,             6686,             3059,             1477,              735,              440
    7,    208,     101523,          0,     101523,   0.894342,                0,            56264,            20840,            12603,             6357,             2930,             1411,              700,              418
    7,    209,      45732,          0,      45732,   0.450460,                0,                0,            22669,            11923,             5989,             2770,             1329,              662,              390
    7,    210,      35580,          0,      35580,   0.778011,                0,                0,            13982,            11188,             5584,             2590,             1245,              632,              359
    7,    211,      33958,          0,      33958,   0.954413,                0,                0,            13982,            10360,             5178,             2382,             1145,              582,              329
    7,    212,      32520,          0,      32520,   0.957654,                0,                0,            13982,             9653,             4827,             2192,             1033,              531,              302
    7,    213,      31215,          0,      31215,   0.959871,                0,                0,            13982,             8997,             4510,             2008,              957,              493,              268
    7,    214,      30112,          0,      30112,   0.964664,                0,                0,            13982,             8419,             4217,             1884,              891,              462,              257
    7,    215,      28986,          0,      28986,   0.962606,                0,                0,            13784,             7945,             3974,             1777,              832,              433,              241
    7,    216,      28161,          0,      28161,   0.971538,                0,                0,             8887,             9928,             5018,             2371,             1127,              538,              292
    7,    217,      99414,          0,      99414,   3.530201,                0,            72119,             4374,            11588,             6069,             2877,             1398,              641,              348
    7,    218,     106126,          0,     106126,   1.067516,                0,            68396,            11645,            12962,             7006,             3461,             1545,              728,              383
    7,    219,     104490,          0,     104490,   0.984584,                0,            63664,            15380,            12828,             6730,             3334,             1477,              703,              374
    7,    220,      95239,          0,      95239,   0.911465,                0,            51975,            18936,            12261,             6419,             3205,             1409,              675,              359
    7,    221,      43387,          0,      43387,   0.455559,                0,                0,            20553,            11530,             6003,             3006,             1323,              638,              334
    7,    222,      33719,          0,      33719,   0.777168,                0,                0,            12394,            10785,             5640,             2771,             1221,              589,              319
    7,    223,      32181,          0,      32181,   0.954388,                0,                0,            12394,            10045,             5249,             2544,             1133,              528,              288
    7,    224,      30756,          0,      30756,   0.955719,                0,                0,            12394,             9351,             4873,             2342,             1044,              485,              267
    7,    225,      29546,          0,      29546,   0.960658,                0,                0,            12394,             8753,             4546,             2175,              980,              446,              252
    7,    226,      28443,          0,      28443,   0.962668,                0,                0,            12394,             8198,             4264,             2023,              918,              413,              233
    7,    227,      27173,          0,      27173,   0.955349,                0,                0,            12096,             7712,             3992,             1909,              860,              379,              225
    7,    228,      26398,          0,      26398,   0.971479,                0,                0,             7640,             9310,             5008,             2472,             1169,              548,              251
    7,    229,      99479,          0,      99479,   3.768430,                0,            73911,             3403,            10834,             5925,             3038,             1412,              667,              289
    7,    230,     106255,          0,     106255,   1.068115,                0,            69810,            11740,            11795,             6653,             3522,             1677,              753,              305
    7,    231,     104039,          0,     104039,   0.979145,                0,            64493,            15778,            11196,             6549,             3381,             1627,              723,              292
    7,    232,      95334,          0,      95334,   0.916329,                0,            53438,            19258,            10645,             6246,             3216,             1558,              694,              279
    7,    233,      42656,          0,      42656,   0.447437,                0,                0,            21287,            10056,             5907,             3030,             1454,              654,              268
    7,    234,      32880,          0,      32880,   0.770818,                0,                0,            12846,             9469,             5551,             2807,             1351,              607,              249
    7,    235,      31429,          0,      31429,   0.955870,                0,                0,            12846,             8822,             5159,             2579,             1247,              559,              217
    7,    236,      30064,          0,      30064,   0.956569,                0,                0,            12846,             8187,             4779,             2386,             1156,              518,              192
    7,    237,      28804,          0,      28804,   0.958089,                0,                0,            12846,             7649,             4406,             2193,             1060,              471,              179
    7,    238,      27667,          0,      27667,   0.960526,                0,                0,            12846,             7108,             4099,             2020,              994,              435,              165
    7,    239,      26671,          0,      26671,   0.964000,                0,                0,            12646,             6730,             3885,             1915,              923,              414,              158
    7,    240,      25987,          0,      25987,   0.974354,                0,                0,             8081,             8759,             4662,             2486,             1190,              550,              259
    7,    241,      98718,          0,      98718,   3.798746,                0,            73547,             3786,            10477,             5536,             2942,             1450,              657,              323
    7,    242,     106589,          0,     106589,   1.079732,                0,            70817,            11555,            12087,             5987,             3308,             1672,              797,              366
    7,    243,     106854,          0,     106854,   1.002486,                0,            67581,            15990,            11636,             5686,             3240,             1595,              774,              352
    7,    244,      97680,          0,      97680,   0.914145,                0,            55562,            19874,            11156,             5400,             3098,             1509,              748,              333
    7,    245,      39206,          0,      39206,   0.401372,                0,                0,            18339,            10466,             5083,             2886,             1417,              707,              308
    7,    246,      31485,          0,      31485,   0.803066,                0,                0,            11907,             9848,             4789,             2689,             1304,              659,              289
    7,    247,      30018,          0,      30018,   0.953406,                0,                0,            11907,             9154,             4415,             2481,             1198,              606,              257
    7,    248,      28729,          0,      28729,   0.957059,                0,                0,            11907,             8521,             4121,             2291,             1099,              553,              237
