"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5"
    7,      0,      15773,          0,      15773,   1.000000,            15773,                0,                0,                0,                0,                0
    7,      1,    5318794,          0,    5318794,  337.208771,          5308265,                0,              409,                0,                0,            10120
    7,      2,    5237835,          0,    5237835,   0.984779,          5227794,                0,              190,                0,                0,             9851
    7,      3,    4895357,          0,    4895357,   0.934615,          4885772,                0,              228,                0,                0,             9357
    7,      4,    4155439,          0,    4155439,   0.848853,          4146247,                0,             1142,                0,                0,             8050
    7,      5,     616930,          0,     616930,   0.148463,           608088,                0,             8185,                0,                0,              657
    7,      6,     125157,          0,     125157,   0.202871,           116822,                0,             8335,                0,                0,                0
    7,      7,      78097,          0,      78097,   0.623992,            70337,                0,             7760,                0,                0,                0
    7,      8,      74280,          0,      74280,   0.951125,            67104,                0,             7176,                0,                0,                0
    7,      9,      73365,          0,      73365,   0.987682,            66762,                0,             6603,                0,                0,                0
    7,     10,      72579,          0,      72579,   0.989286,            66488,                0,             6091,                0,                0,                0
    7,     11,      71921,          0,      71921,   0.990934,            66258,                0,             4962,                0,                0,              701
    7,     12,      70227,          0,      70227,   0.976446,            64930,                0,             1891,                0,                0,             3406
    7,     13,    2471277,          0,    2471277,  35.189842,          2466253,                0,              432,                0,                0,             4592
    7,     14,    2413694,          0,    2413694,   0.976699,          2408915,                0,              148,                0,                0,             4631
    7,     15,    2239270,          0,    2239270,   0.927736,          2234704,                0,              203,                0,                0,             4363
    7,     16,    1819470,          0,    1819470,   0.812528,          1815099,                0,              824,                0,                0,             3547
    7,     17,     200362,          0,     200362,   0.110121,           196159,                0,             4203,                0,                0,                0
    7,     18,      98763,          0,      98763,   0.492923,            94830,                0,             3933,                0,                0,                0
    7,     19,      78620,          0,      78620,   0.796047,            74999,                0,             3621,                0,                0,                0
    7,     20,      74861,          0,      74861,   0.952188,            71562,                0,             3299,                0,                0,                0
    7,     21,      71272,          0,      71272,   0.952058,            68271,                0,             3001,                0,                0,                0
    7,     22,      67981,          0,      67981,   0.953825,            65233,                0,             2748,                0,                0,                0
    7,     23,      65143,          0,      65143,   0.958253,            62639,                0,             2504,                0,                0,                0
    7,     24,      61956,          0,      61956,   0.951077,            59584,                0,              973,                0,                0,             1399
    7,     25,    1077726,          0,    1077726,  17.395021,          1075451,                0,              295,                0,                0,             1980
    7,     26,    1061065,          0,    1061065,   0.984541,          1058930,                0,               89,                0,                0,             2046
    7,     27,     995290,          0,     995290,   0.938010,           993280,                0,               82,                0,                0,             1928
    7,     28,     815106,          0,     815106,   0.818963,           813210,                0,              412,                0,                0,             1484
    7,     29,     192796,          0,     192796,   0.236529,           191028,                0,             1611,                0,                0,              157
    7,     30,      71430,          0,      71430,   0.370495,            69803,                0,             1627,                0,                0,                0
    7,     31,      57579,          0,      57579,   0.806090,            56106,                0,             1473,                0,                0,                0
    7,     32,      53701,          0,      53701,   0.932649,            52376,                0,             1325,                0,                0,                0
    7,     33,      50615,          0,      50615,   0.942534,            49431,                0,             1184,                0,                0,                0
    7,     34,      47949,          0,      47949,   0.947328,            46872,                0,             1077,                0,                0,                0
    7,     35,      45546,          0,      45546,   0.949884,            44570,                0,              976,                0,                0,                0
    7,     36,      43396,          0,      43396,   0.952795,            42511,                0,              499,                0,                0,              386
    7,     37,     897246,          0,     897246,  20.675777,           891250,                0,              442,                0,                0,             5554
    7,     38,     907639,          0,     907639,   1.011583,           897246,                0,              220,                0,                0,            10173
    7,     39,     839935,          0,     839935,   0.925406,           825693,                0,             1065,                0,                0,            13177
    7,     40,     701506,          0,     701506,   0.835191,           686181,                0,             3304,                0,                0,            12021
    7,     41,      87680,          0,      87680,   0.124988,            73018,                0,            14662,                0,                0,                0
    7,     42,      48484,          0,      48484,   0.552965,            34774,                0,            13710,                0,                0,                0
    7,     43,      40223,          0,      40223,   0.829614,            27506,                0,            12717,                0,                0,                0
    7,     44,      37906,          0,      37906,   0.942396,            26208,                0,            11698,                0,                0,                0
    7,     45,      35776,          0,      35776,   0.943808,            24986,                0,            10790,                0,                0,                0
    7,     46,      33885,          0,      33885,   0.947143,            23889,                0,             9996,                0,                0,                0
    7,     47,      32238,          0,      32238,   0.951394,            22981,                0,             9257,                0,                0,                0
    7,     48,      30434,          0,      30434,   0.944041,            21777,                0,             4848,                0,                0,             3809
    7,     49,    1565674,          0,    1565674,  51.444897,          1555139,                0,              679,                0,                0,             9856
    7,     50,    1645361,          0,    1645361,   1.050896,          1633167,                0,              212,                0,                0,            11982
    7,     51,    1642107,          0,    1642107,   0.998022,          1628609,                0,              669,                0,                0,            12829
    7,     52,    1410821,          0,    1410821,   0.859153,          1397859,                0,             3042,                0,                0,             9920
    7,     53,     522060,          0,     522060,   0.370040,           509695,                0,             9241,                0,                0,             3124
    7,     54,      78782,          0,      78782,   0.150906,            67136,                0,            11646,                0,                0,                0
    7,     55,      39852,          0,      39852,   0.505852,            29170,                0,            10682,                0,                0,                0
    7,     56,      38200,          0,      38200,   0.958547,            28398,                0,             9802,                0,                0,                0
    7,     57,      36748,          0,      36748,   0.961990,            27679,                0,             9069,                0,                0,                0
    7,     58,      35372,          0,      35372,   0.962556,            26997,                0,             8375,                0,                0,                0
    7,     59,      34279,          0,      34279,   0.969100,            26455,                0,             7824,                0,                0,                0
    7,     60,      32687,          0,      32687,   0.953558,            25314,                0,             1990,                0,                0,             5383
    7,     61,    2196686,          0,    2196686,  67.203659,          2188634,                0,              937,                0,                0,             7115
    7,     62,    2258995,          0,    2258995,   1.028365,          2250400,                0,              185,                0,                0,             8410
    7,     63,    2231609,          0,    2231609,   0.987877,          2222558,                0,              438,                0,                0,             8613
    7,     64,    1839705,          0,    1839705,   0.824385,          1830881,                0,             2111,                0,                0,             6713
    7,     65,     170672,          0,     170672,   0.092771,           162279,                0,             8392,                0,                0,                1
    7,     66,      67389,          0,      67389,   0.394845,            59528,                0,             7861,                0,                0,                0
    7,     67,      48785,          0,      48785,   0.723931,            41476,                0,             7309,                0,                0,                0
    7,     68,      46987,          0,      46987,   0.963144,            40245,                0,             6742,                0,                0,                0
    7,     69,      45418,          0,      45418,   0.966608,            39156,                0,             6262,                0,                0,                0
    7,     70,      43864,          0,      43864,   0.965784,            38094,                0,             5770,                0,                0,                0
    7,     71,      42632,          0,      42632,   0.971913,            37264,                0,             5368,                0,                0,                0
    7,     72,      40971,          0,      40971,   0.961039,            35922,                0,             1899,                0,                0,             3150
    7,     73,    2175343,          0,    2175343,  53.094700,          2169734,                0,              761,                0,                0,             4848
    7,     74,    2332638,          0,    2332638,   1.072308,          2326537,                0,              157,                0,                0,             5944
    7,     75,    2317447,          0,    2317447,   0.993488,          2310947,                0,              300,                0,                0,             6200
    7,     76,    1938073,          0,    1938073,   0.836297,          1931862,                0,             1450,                0,                0,             4761
    7,     77,     183156,          0,     183156,   0.094504,           177251,                0,             5905,                0,                0,                0
    7,     78,      75150,          0,      75150,   0.410306,            69593,                0,             5557,                0,                0,                0
    7,     79,      55485,          0,      55485,   0.738323,            50358,                0,             5127,                0,                0,                0
    7,     80,      53334,          0,      53334,   0.961233,            48649,                0,             4685,                0,                0,                0
    7,     81,      51336,          0,      51336,   0.962538,            47004,                0,             4332,                0,                0,                0
    7,     82,      49384,          0,      49384,   0.961976,            45385,                0,             3999,                0,                0,                0
    7,     83,      47752,          0,      47752,   0.966953,            44043,                0,             3709,                0,                0,                0
    7,     84,      46074,          0,      46074,   0.964860,            42575,                0,             1350,                0,                0,             2149
    7,     85,    1625205,          0,    1625205,  35.273800,          1620635,                0,              483,                0,                0,             4087
    7,     86,    1526608,          0,    1526608,   0.939333,          1521035,                0,              100,                0,                0,             5473
    7,     87,    1309849,          0,    1309849,   0.858013,          1303345,                0,              390,                0,                0,             6114
    7,     88,    1041055,          0,    1041055,   0.794790,          1034928,                0,             1330,                0,                0,             4797
    7,     89,     118467,          0,     118467,   0.113795,           112608,                0,             5859,                0,                0,                0
    7,     90,      60824,          0,      60824,   0.513426,            55328,                0,             5496,                0,                0,                0
    7,     91,      49532,          0,      49532,   0.814350,            44408,                0,             5124,                0,                0,                0
    7,     92,      47132,          0,      47132,   0.951546,            42429,                0,             4703,                0,                0,                0
    7,     93,      44826,          0,      44826,   0.951074,            40516,                0,             4310,                0,                0,                0
    7,     94,      42786,          0,      42786,   0.954491,            38814,                0,             3972,                0,                0,                0
    7,     95,      41097,          0,      41097,   0.960524,            37354,                0,             3743,                0,                0,                0
    7,     96,      39096,          0,      39096,   0.951310,            35580,                0,             1235,                0,                0,             2281
    7,     97,    1139081,          0,    1139081,  29.135487,          1133684,                0,              577,                0,                0,             4820
    7,     98,    1089791,          0,    1089791,   0.956728,          1082736,                0,              134,                0,                0,             6921
    7,     99,     978766,          0,     978766,   0.898123,           970199,                0,              571,                0,                0,             7996
    7,    100,     836880,          0,     836880,   0.855036,           828680,                0,             1793,                0,                0,             6407
    7,    101,      96083,          0,      96083,   0.114811,            88248,                0,             7835,                0,                0,                0
    7,    102,      48918,          0,      48918,   0.509122,            41554,                0,             7364,                0,                0,                0
    7,    103,      39694,          0,      39694,   0.811440,            32874,                0,             6820,                0,                0,                0
    7,    104,      37661,          0,      37661,   0.948783,            31399,                0,             6262,                0,                0,                0
    7,    105,      35745,          0,      35745,   0.949125,            29974,                0,             5771,                0,                0,                0
    7,    106,      34046,          0,      34046,   0.952469,            28706,                0,             5340,                0,                0,                0
    7,    107,      32550,          0,      32550,   0.956059,            27592,                0,             4958,                0,                0,                0
    7,    108,      31099,          0,      31099,   0.955422,            26459,                0,             2004,                0,                0,             2636
