"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8"
    8,      0,      15773,          0,      15773,   1.000000,                0,                0,                0,             2680,             2627,             2621,             2600,             2667,             2578
    8,      1,     348619,          0,     348619,  22.102262,                0,           333747,                0,             2338,             2515,             2489,             2526,             2533,             2471
    8,      2,     375180,          0,     375180,   1.076189,                0,           308133,            52969,             2058,             2403,             2391,             2405,             2436,             2385
    8,      3,     367329,          0,     367329,   0.979074,                0,           283884,            70115,             1778,             2339,             2261,             2297,             2349,             2306
    8,      4,     334608,          0,     334608,   0.910922,                0,           236701,            85351,             1507,             2246,             2140,             2219,             2262,             2182
    8,      5,     124740,          0,     124740,   0.372794,                0,            18287,            94748,             1236,             2162,             1996,             2125,             2124,             2062
    8,      6,      78149,          0,      78149,   0.626495,                0,                0,            67349,             1009,             2004,             1888,             1978,             1959,             1962
    8,      7,      74127,          0,      74127,   0.948534,                0,                0,            64388,              785,             1824,             1767,             1774,             1795,             1794
    8,      8,      73230,          0,      73230,   0.987899,                0,                0,            64388,              580,             1677,             1625,             1659,             1654,             1647
    8,      9,      72442,          0,      72442,   0.989239,                0,                0,            64388,              393,             1608,             1473,             1529,             1499,             1552
    8,     10,      71750,          0,      71750,   0.990448,                0,                0,            64388,              224,             1531,             1375,             1407,             1389,             1436
    8,     11,      69955,          0,      69955,   0.974983,                0,                0,            63152,              111,             1438,             1302,             1309,             1295,             1348
    8,     12,      69514,          0,      69514,   0.993696,                0,                0,            42431,            20721,             1355,             1250,             1242,             1225,             1290
    8,     13,     220003,          0,     220003,   3.164873,                0,           151736,            23546,            38721,             1175,             1192,             1207,             1176,             1250
    8,     14,     232713,          0,     232713,   1.057772,                0,           142440,            31048,            53595,             1037,             1123,             1160,             1150,             1160
    8,     15,     223535,          0,     223535,   0.960561,                0,           127803,            32004,            58438,              878,             1116,             1083,             1114,             1099
    8,     16,     200601,          0,     200601,   0.897403,                0,           101193,            38872,            55556,              737,             1096,             1023,             1078,             1046
    8,     17,      98812,          0,      98812,   0.492580,                0,                0,            41736,            52462,              604,             1051,              948,             1027,              984
    8,     18,      78680,          0,      78680,   0.796260,                0,                0,            25586,            48906,              502,              967,              874,              935,              910
    8,     19,      74917,          0,      74917,   0.952173,                0,                0,            25586,            45528,              387,              892,              826,              858,              840
    8,     20,      71262,          0,      71262,   0.951213,                0,                0,            25586,            42226,              285,              831,              786,              761,              787
    8,     21,      67992,          0,      67992,   0.954113,                0,                0,            25586,            39314,              189,              778,              717,              706,              702
    8,     22,      65258,          0,      65258,   0.959789,                0,                0,            25586,            36834,              106,              734,              675,              668,              655
    8,     23,      62001,          0,      62001,   0.950090,                0,                0,            24748,            34655,               54,              684,              622,              639,              599
    8,     24,      60205,          0,      60205,   0.971033,                0,                0,            15527,            31890,            10353,              662,              587,              615,              571
    8,     25,     125257,          0,     125257,   2.080508,                0,            67049,             7089,            29543,            19282,              581,              568,              592,              553
    8,     26,     128906,          0,     128906,   1.029132,                0,            62250,            10533,            27225,            26736,              509,              548,              559,              546
    8,     27,     125459,          0,     125459,   0.973260,                0,            57500,            14215,            22699,            29035,              424,              539,              521,              526
    8,     28,     116077,          0,     116077,   0.925219,                0,            47325,            17416,            21685,            27779,              352,              530,              496,              494
    8,     29,      71817,          0,      71817,   0.618701,                0,             4337,            19003,            20505,            26245,              286,              515,              464,              462
    8,     30,      58172,          0,      58172,   0.810003,                0,                0,            12764,            19209,            24628,              236,              473,              431,              431
    8,     31,      54342,          0,      54342,   0.934161,                0,                0,            12135,            17825,            22979,              177,              429,              399,              398
    8,     32,      51318,          0,      51318,   0.944352,                0,                0,            12135,            16543,            21397,              128,              400,              367,              348
    8,     33,      48560,          0,      48560,   0.946257,                0,                0,            12135,            15395,            19909,               84,              371,              341,              325
    8,     34,      46144,          0,      46144,   0.950247,                0,                0,            12135,            14400,            18580,               48,              343,              327,              311
    8,     35,      43818,          0,      43818,   0.949593,                0,                0,            11854,            13585,            17446,               26,              314,              290,              303
    8,     36,      42139,          0,      42139,   0.961682,                0,                0,             7681,            12480,            15912,             5216,              303,              265,              282
    8,     37,      96571,          0,      96571,   2.291725,                0,            55886,             3911,            11463,            14830,             9687,              268,              252,              274
    8,     38,     101315,          0,     101315,   1.049124,                0,            53250,             9525,            10739,            13584,            13482,              233,              239,              263
