"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5"
    8,      0,      15773,          0,      15773,   1.000000,            15773,                0,                0,                0,                0,                0
    8,      1,    5293431,          0,    5293431,  335.600769,          5282965,                0,              382,                0,                0,            10084
    8,      2,    5224716,          0,    5224716,   0.987019,          5214697,                0,              158,                0,                0,             9861
    8,      3,    4856348,          0,    4856348,   0.929495,          4846731,                0,              231,                0,                0,             9386
    8,      4,    4110183,          0,    4110183,   0.846353,          4100970,                0,             1203,                0,                0,             8010
    8,      5,     626225,          0,     626225,   0.152359,           617422,                0,             8135,                0,                0,              668
    8,      6,     124740,          0,     124740,   0.199194,           116433,                0,             8307,                0,                0,                0
    8,      7,      78149,          0,      78149,   0.626495,            70362,                0,             7787,                0,                0,                0
    8,      8,      74127,          0,      74127,   0.948534,            66997,                0,             7130,                0,                0,                0
    8,      9,      73230,          0,      73230,   0.987899,            66645,                0,             6585,                0,                0,                0
    8,     10,      72442,          0,      72442,   0.989239,            66389,                0,             6053,                0,                0,                0
    8,     11,      71750,          0,      71750,   0.990448,            66143,                0,             4962,                0,                0,              645
    8,     12,      69955,          0,      69955,   0.974983,            64701,                0,             1920,                0,                0,             3334
    8,     13,    2478626,          0,    2478626,  35.431721,          2473619,                0,              406,                0,                0,             4601
    8,     14,    2466521,          0,    2466521,   0.995116,          2461696,                0,              156,                0,                0,             4669
    8,     15,    2254471,          0,    2254471,   0.914029,          2249878,                0,              220,                0,                0,             4373
    8,     16,    1828316,          0,    1828316,   0.810973,          1823904,                0,              858,                0,                0,             3554
    8,     17,     200601,          0,     200601,   0.109719,           196358,                0,             4243,                0,                0,                0
    8,     18,      98812,          0,      98812,   0.492580,            94802,                0,             4010,                0,                0,                0
    8,     19,      78680,          0,      78680,   0.796260,            74994,                0,             3686,                0,                0,                0
    8,     20,      74917,          0,      74917,   0.952173,            71501,                0,             3416,                0,                0,                0
    8,     21,      71262,          0,      71262,   0.951213,            68097,                0,             3165,                0,                0,                0
    8,     22,      67992,          0,      67992,   0.954113,            65089,                0,             2903,                0,                0,                0
    8,     23,      65258,          0,      65258,   0.959789,            62526,                0,             2732,                0,                0,                0
    8,     24,      62001,          0,      62001,   0.950090,            59457,                0,             1065,                0,                0,             1479
    8,     25,    1123604,          0,    1123604,  18.122353,          1121169,                0,              307,                0,                0,             2128
    8,     26,    1110683,          0,    1110683,   0.988500,          1108389,                0,               96,                0,                0,             2198
    8,     27,    1044226,          0,    1044226,   0.940166,          1042064,                0,               86,                0,                0,             2076
    8,     28,     870640,          0,     870640,   0.833766,           868630,                0,              424,                0,                0,             1586
    8,     29,     184278,          0,     184278,   0.211658,           182406,                0,             1711,                0,                0,              161
    8,     30,      71817,          0,      71817,   0.389721,            70090,                0,             1727,                0,                0,                0
    8,     31,      58172,          0,      58172,   0.810003,            56601,                0,             1571,                0,                0,                0
    8,     32,      54342,          0,      54342,   0.934161,            52939,                0,             1403,                0,                0,                0
    8,     33,      51318,          0,      51318,   0.944352,            50075,                0,             1243,                0,                0,                0
    8,     34,      48560,          0,      48560,   0.946257,            47439,                0,             1121,                0,                0,                0
    8,     35,      46144,          0,      46144,   0.950247,            45115,                0,             1029,                0,                0,                0
    8,     36,      43818,          0,      43818,   0.949593,            42885,                0,              541,                0,                0,              392
    8,     37,     932791,          0,     932791,  21.287849,           926725,                0,              449,                0,                0,             5617
    8,     38,     942209,          0,     942209,   1.010097,           931728,                0,              216,                0,                0,            10265
    8,     39,     859070,          0,     859070,   0.911762,           844853,                0,             1062,                0,                0,            13155
    8,     40,     724958,          0,     724958,   0.843887,           709650,                0,             3382,                0,                0,            11926
    8,     41,      90027,          0,      90027,   0.124182,            75393,                0,            14634,                0,                0,                0
    8,     42,      49601,          0,      49601,   0.550957,            35937,                0,            13664,                0,                0,                0
    8,     43,      41151,          0,      41151,   0.829641,            28475,                0,            12676,                0,                0,                0
    8,     44,      38795,          0,      38795,   0.942747,            27163,                0,            11632,                0,                0,                0
    8,     45,      36573,          0,      36573,   0.942725,            25925,                0,            10648,                0,                0,                0
    8,     46,      34662,          0,      34662,   0.947748,            24750,                0,             9912,                0,                0,                0
    8,     47,      33058,          0,      33058,   0.953725,            23792,                0,             9266,                0,                0,                0
    8,     48,      31235,          0,      31235,   0.944854,            22547,                0,             4982,                0,                0,             3706
    8,     49,    1611246,          0,    1611246,  51.584633,          1600645,                0,              682,                0,                0,             9919
    8,     50,    1699597,          0,    1699597,   1.054834,          1687323,                0,              238,                0,                0,            12036
    8,     51,    1687436,          0,    1687436,   0.992845,          1673869,                0,              615,                0,                0,            12952
    8,     52,    1444271,          0,    1444271,   0.855897,          1431286,                0,             3070,                0,                0,             9915
    8,     53,     565880,          0,     565880,   0.391810,           553478,                0,             9158,                0,                0,             3244
    8,     54,      82762,          0,      82762,   0.146254,            71068,                0,            11694,                0,                0,                0
    8,     55,      40977,          0,      40977,   0.495119,            30160,                0,            10817,                0,                0,                0
    8,     56,      39346,          0,      39346,   0.960197,            29382,                0,             9964,                0,                0,                0
    8,     57,      37733,          0,      37733,   0.959005,            28631,                0,             9102,                0,                0,                0
    8,     58,      36285,          0,      36285,   0.961625,            27944,                0,             8341,                0,                0,                0
    8,     59,      35148,          0,      35148,   0.968665,            27347,                0,             7801,                0,                0,                0
    8,     60,      33487,          0,      33487,   0.952743,            26149,                0,             2012,                0,                0,             5326
    8,     61,    2188759,          0,    2188759,  65.361450,          2180695,                0,              987,                0,                0,             7077
    8,     62,    2260798,          0,    2260798,   1.032913,          2252104,                0,              207,                0,                0,             8487
    8,     63,    2173481,          0,    2173481,   0.961378,          2164361,                0,              436,                0,                0,             8684
    8,     64,    1767528,          0,    1767528,   0.813224,          1758665,                0,             2164,                0,                0,             6699
    8,     65,     164563,          0,     164563,   0.093103,           156135,                0,             8428,                0,                0,                0
    8,     66,      66251,          0,      66251,   0.402587,            58361,                0,             7890,                0,                0,                0
    8,     67,      48811,          0,      48811,   0.736759,            41440,                0,             7371,                0,                0,                0
    8,     68,      47016,          0,      47016,   0.963225,            40214,                0,             6802,                0,                0,                0
    8,     69,      45335,          0,      45335,   0.964246,            39070,                0,             6265,                0,                0,                0
    8,     70,      43787,          0,      43787,   0.965854,            38017,                0,             5770,                0,                0,                0
    8,     71,      42564,          0,      42564,   0.972069,            37155,                0,             5409,                0,                0,                0
    8,     72,      40843,          0,      40843,   0.959567,            35806,                0,             1932,                0,                0,             3105
    8,     73,    2158402,          0,    2158402,  52.846313,          2152719,                0,              781,                0,                0,             4902
    8,     74,    2313882,          0,    2313882,   1.072035,          2307657,                0,              135,                0,                0,             6090
    8,     75,    2317334,          0,    2317334,   1.001492,          2310673,                0,              284,                0,                0,             6377
