"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5"
    2,      0,      15773,          0,      15773,   1.000000,            15773,                0,                0,                0,                0,                0
    2,      1,    5273116,          0,    5273116,  334.312805,          5262584,                0,              436,                0,                0,            10096
    2,      2,    5141210,          0,    5141210,   0.974985,          5131110,                0,              183,                0,                0,             9917
    2,      3,    4833181,          0,    4833181,   0.940086,          4823477,                0,              234,                0,                0,             9470
    2,      4,    4092544,          0,    4092544,   0.846760,          4083273,                0,             1171,                0,                0,             8100
    2,      5,     619796,          0,     619796,   0.151445,           610966,                0,             8171,                0,                0,              659
    2,      6,     123681,          0,     123681,   0.199551,           115375,                0,             8306,                0,                0,                0
    2,      7,      77090,          0,      77090,   0.623297,            69287,                0,             7803,                0,                0,                0
    2,      8,      73221,          0,      73221,   0.949812,            66037,                0,             7184,                0,                0,                0
    2,      9,      72277,          0,      72277,   0.987108,            65715,                0,             6562,                0,                0,                0
    2,     10,      71496,          0,      71496,   0.989194,            65424,                0,             6072,                0,                0,                0
    2,     11,      70813,          0,      70813,   0.990447,            65174,                0,             4919,                0,                0,              720
    2,     12,      69012,          0,      69012,   0.974567,            63700,                0,             1872,                0,                0,             3440
    2,     13,    2484738,          0,    2484738,  36.004433,          2479668,                0,              435,                0,                0,             4635
    2,     14,    2453593,          0,    2453593,   0.987466,          2448708,                0,              177,                0,                0,             4708
    2,     15,    2276905,          0,    2276905,   0.927988,          2272238,                0,              228,                0,                0,             4439
    2,     16,    1834910,          0,    1834910,   0.805879,          1830435,                0,              906,                0,                0,             3569
    2,     17,     199721,          0,     199721,   0.108845,           195433,                0,             4288,                0,                0,                0
    2,     18,      97918,          0,      97918,   0.490274,            93878,                0,             4040,                0,                0,                0
    2,     19,      77988,          0,      77988,   0.796462,            74264,                0,             3724,                0,                0,                0
    2,     20,      74216,          0,      74216,   0.951634,            70808,                0,             3408,                0,                0,                0
    2,     21,      70504,          0,      70504,   0.949984,            67409,                0,             3095,                0,                0,                0
    2,     22,      67315,          0,      67315,   0.954769,            64459,                0,             2856,                0,                0,                0
    2,     23,      64560,          0,      64560,   0.959073,            61913,                0,             2647,                0,                0,                0
    2,     24,      61393,          0,      61393,   0.950945,            58935,                0,              991,                0,                0,             1467
    2,     25,    1175045,          0,    1175045,  19.139723,          1172702,                0,              262,                0,                0,             2081
    2,     26,    1153456,          0,    1153456,   0.981627,          1151255,                0,               91,                0,                0,             2110
    2,     27,    1097880,          0,    1097880,   0.951818,          1095810,                0,               87,                0,                0,             1983
    2,     28,     872073,          0,     872073,   0.794325,           870141,                0,              431,                0,                0,             1501
    2,     29,     187830,          0,     187830,   0.215383,           186008,                0,             1681,                0,                0,              141
    2,     30,      71836,          0,      71836,   0.382452,            70141,                0,             1695,                0,                0,                0
    2,     31,      58142,          0,      58142,   0.809371,            56605,                0,             1537,                0,                0,                0
    2,     32,      54328,          0,      54328,   0.934402,            52947,                0,             1381,                0,                0,                0
    2,     33,      51343,          0,      51343,   0.945056,            50106,                0,             1237,                0,                0,                0
    2,     34,      48598,          0,      48598,   0.946536,            47485,                0,             1113,                0,                0,                0
    2,     35,      46277,          0,      46277,   0.952241,            45277,                0,             1000,                0,                0,                0
    2,     36,      44079,          0,      44079,   0.952503,            43161,                0,              518,                0,                0,              400
    2,     37,     941142,          0,     941142,  21.351255,           935161,                0,              419,                0,                0,             5562
    2,     38,     933191,          0,     933191,   0.991552,           923014,                0,              193,                0,                0,             9984
    2,     39,     852506,          0,     852506,   0.913539,           838682,                0,             1046,                0,                0,            12778
    2,     40,     707927,          0,     707927,   0.830407,           693002,                0,             3236,                0,                0,            11689
    2,     41,      89118,          0,      89118,   0.125886,            74882,                0,            14236,                0,                0,                0
    2,     42,      49505,          0,      49505,   0.555499,            36155,                0,            13350,                0,                0,                0
    2,     43,      41221,          0,      41221,   0.832663,            28803,                0,            12418,                0,                0,                0
    2,     44,      38931,          0,      38931,   0.944446,            27492,                0,            11439,                0,                0,                0
    2,     45,      36789,          0,      36789,   0.944980,            26263,                0,            10526,                0,                0,                0
    2,     46,      34793,          0,      34793,   0.945745,            25056,                0,             9737,                0,                0,                0
    2,     47,      33137,          0,      33137,   0.952404,            24075,                0,             9062,                0,                0,                0
    2,     48,      31214,          0,      31214,   0.941968,            22737,                0,             4803,                0,                0,             3674
    2,     49,    1546103,          0,    1546103,  49.532356,          1535737,                0,              700,                0,                0,             9666
    2,     50,    1614399,          0,    1614399,   1.044173,          1602420,                0,              231,                0,                0,            11748
    2,     51,    1594567,          0,    1594567,   0.987716,          1581291,                0,              597,                0,                0,            12679
    2,     52,    1344714,          0,    1344714,   0.843310,          1332011,                0,             3006,                0,                0,             9697
    2,     53,     518427,          0,     518427,   0.385530,           506293,                0,             8986,                0,                0,             3148
    2,     54,      78687,          0,      78687,   0.151780,            67204,                0,            11483,                0,                0,                0
    2,     55,      40191,          0,      40191,   0.510770,            29615,                0,            10576,                0,                0,                0
    2,     56,      38550,          0,      38550,   0.959170,            28787,                0,             9763,                0,                0,                0
    2,     57,      36932,          0,      36932,   0.958029,            27951,                0,             8981,                0,                0,                0
    2,     58,      35464,          0,      35464,   0.960251,            27210,                0,             8254,                0,                0,                0
    2,     59,      34386,          0,      34386,   0.969603,            26651,                0,             7735,                0,                0,                0
    2,     60,      32807,          0,      32807,   0.954080,            25521,                0,             1956,                0,                0,             5330
    2,     61,    2151962,          0,    2151962,  65.594597,          2143935,                0,              966,                0,                0,             7061
    2,     62,    2205423,          0,    2205423,   1.024843,          2196782,                0,              180,                0,                0,             8461
    2,     63,    2160867,          0,    2160867,   0.979797,          2151714,                0,              397,                0,                0,             8756
    2,     64,    1743769,          0,    1743769,   0.806977,          1734855,                0,             2148,                0,                0,             6766
    2,     65,     162738,          0,     162738,   0.093325,           154206,                0,             8531,                0,                0,                1
    2,     66,      64998,          0,      64998,   0.399403,            56983,                0,             8015,                0,                0,                0
    2,     67,      47686,          0,      47686,   0.733653,            40236,                0,             7450,                0,                0,                0
    2,     68,      45916,          0,      45916,   0.962882,            39026,                0,             6890,                0,                0,                0
    2,     69,      44275,          0,      44275,   0.964261,            37947,                0,             6328,                0,                0,                0
    2,     70,      42785,          0,      42785,   0.966347,            36912,                0,             5873,                0,                0,                0
    2,     71,      41609,          0,      41609,   0.972514,            36107,                0,             5502,                0,                0,                0
    2,     72,      39950,          0,      39950,   0.960129,            34815,                0,             1880,                0,                0,             3255
    2,     73,    2133286,          0,    2133286,  53.398899,          2127538,                0,              821,                0,                0,             4927
    2,     74,    2302456,          0,    2302456,   1.079300,          2296123,                0,              153,                0,                0,             6180
    2,     75,    2322440,          0,    2322440,   1.008679,          2315696,                0,              316,                0,                0,             6428
    2,     76,    1899409,          0,    1899409,   0.817851,          1892917,                0,             1599,                0,                0,             4893
    2,     77,     179655,          0,     179655,   0.094585,           173471,                0,             6184,                0,                0,                0
    2,     78,      73662,          0,      73662,   0.410019,            67870,                0,             5792,                0,                0,                0
    2,     79,      54409,          0,      54409,   0.738630,            48999,                0,             5410,                0,                0,                0
    2,     80,      52273,          0,      52273,   0.960742,            47303,                0,             4970,                0,                0,                0
    2,     81,      50287,          0,      50287,   0.962007,            45712,                0,             4575,                0,                0,                0
    2,     82,      48405,          0,      48405,   0.962575,            44198,                0,             4207,                0,                0,                0
    2,     83,      46894,          0,      46894,   0.968784,            42963,                0,             3931,                0,                0,                0
    2,     84,      45163,          0,      45163,   0.963087,            41476,                0,             1391,                0,                0,             2296
    2,     85,    1648622,          0,    1648622,  36.503819,          1643897,                0,              504,                0,                0,             4221
    2,     86,    1559493,          0,    1559493,   0.945937,          1553716,                0,              129,                0,                0,             5648
    2,     87,    1335216,          0,    1335216,   0.856186,          1328523,                0,              441,                0,                0,             6252
    2,     88,    1036697,          0,    1036697,   0.776426,          1030358,                0,             1404,                0,                0,             4935
    2,     89,     118264,          0,     118264,   0.114078,           112208,                0,             6056,                0,                0,                0
    2,     90,      60455,          0,      60455,   0.511187,            54764,                0,             5691,                0,                0,                0
    2,     91,      49231,          0,      49231,   0.814341,            43942,                0,             5289,                0,                0,                0
    2,     92,      46792,          0,      46792,   0.950458,            41967,                0,             4825,                0,                0,                0
    2,     93,      44590,          0,      44590,   0.952941,            40124,                0,             4466,                0,                0,                0
    2,     94,      42617,          0,      42617,   0.955752,            38462,                0,             4155,                0,                0,                0
    2,     95,      40914,          0,      40914,   0.960039,            37068,                0,             3846,                0,                0,                0
    2,     96,      38932,          0,      38932,   0.951557,            35318,                0,             1291,                0,                0,             2323
    2,     97,    1220000,          0,    1220000,  31.336689,          1214638,                0,              564,                0,                0,             4798
    2,     98,    1156153,          0,    1156153,   0.947666,          1149253,                0,              120,                0,                0,             6780
    2,     99,    1074446,          0,    1074446,   0.929329,          1066132,                0,              527,                0,                0,             7787
    2,    100,     912740,          0,     912740,   0.849498,           904766,                0,             1757,                0,                0,             6217
    2,    101,     101412,          0,     101412,   0.111107,            93788,                0,             7624,                0,                0,                0
    2,    102,      50291,          0,      50291,   0.495908,            43130,                0,             7161,                0,                0,                0
    2,    103,      40537,          0,      40537,   0.806049,            33853,                0,             6684,                0,                0,                0
    2,    104,      38449,          0,      38449,   0.948492,            32303,                0,             6146,                0,                0,                0
    2,    105,      36465,          0,      36465,   0.948399,            30823,                0,             5642,                0,                0,                0
    2,    106,      34733,          0,      34733,   0.952502,            29527,                0,             5206,                0,                0,                0
    2,    107,      33277,          0,      33277,   0.958080,            28434,                0,             4843,                0,                0,                0
    2,    108,      31689,          0,      31689,   0.952279,            27171,                0,             1944,                0,                0,             2574
    2,    109,    1288557,          0,    1288557,  40.662598,          1282243,                0,              787,                0,                0,             5527
    2,    110,    1306916,          0,    1306916,   1.014248,          1298808,                0,              186,                0,                0,             7922
    2,    111,    1254877,          0,    1254877,   0.960182,          1245233,                0,              489,                0,                0,             9155
    2,    112,    1060060,          0,    1060060,   0.844752,          1050847,                0,             2017,                0,                0,             7196
    2,    113,     107084,          0,     107084,   0.101017,            98279,                0,             8805,                0,                0,                0
    2,    114,      48126,          0,      48126,   0.449423,            39890,                0,             8236,                0,                0,                0
