"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8","Trait Index  9","Trait Index 10","Trait Index 11","Trait Index 12","Trait Index 13","Trait Index 14","Trait Index 15","Trait Index 16","Trait Index 17"
    2,      0,      15773,          0,      15773,   1.000000,                0,                0,                0,                0,                0,                0,             2586,                0,             2655,                0,             2648,                0,             2674,                0,             2661,                0,             2549,                0
    2,     11,      70389,          0,      70389,   4.462626,                0,                0,                0,                0,             1260,            62279,              218,                0,             1314,                0,             1330,                0,             1310,                0,             1334,                0,             1344,                0
    2,     23,      62223,          0,      62223,   0.883988,                0,                0,                0,                0,              774,            24900,            33975,                0,              108,                0,              608,                0,              589,                0,              624,                0,              645,                0
    2,     35,      44299,          0,      44299,   0.711939,                0,                0,                0,                0,              201,            12273,            13712,                0,            17176,                0,               50,                0,              303,                0,              281,                0,              303,                0
    2,     47,      31705,          0,      31705,   0.715705,                0,                0,                0,                0,              480,             9176,             6715,                0,             6846,                0,             8196,                0,               25,                0,              135,                0,              132,                0
    2,     59,      33480,          0,      33480,   1.055985,                0,                0,                0,                0,              667,            17028,             5129,                0,             3364,                0,             3304,                0,             3911,                0,               13,                0,               64,                0
    2,     71,      40495,          0,      40495,   1.209528,                0,                0,                0,                0,              543,            22777,             9421,                0,             2617,                0,             1617,                0,             1627,                0,             1886,                0,                7,                0
    2,     83,      45645,          0,      45645,   1.127176,                0,                0,                0,                0,              482,            24298,            12477,                0,             4701,                0,             1254,                0,              781,                0,              791,                0,              861,                0
    2,     95,      39455,          0,      39455,   0.864388,                0,                0,                0,                0,              523,            15523,            13484,                0,             6311,                0,             2263,                0,              601,                0,              366,                0,              384,                0
    2,    107,      31974,          0,      31974,   0.810392,                0,                0,                0,                0,              285,            11991,             8441,                0,             6739,                0,             2972,                0,             1112,                0,              276,                0,              158,                0
    2,    119,      31034,          0,      31034,   0.970601,                0,                0,                0,                0,              279,            14697,             6581,                0,             4274,                0,             3199,                0,             1385,                0,              494,                0,              125,                0
    2,    131,      32845,          0,      32845,   1.058355,                0,                0,                0,                0,              501,            16460,             8107,                0,             3317,                0,             1997,                0,             1573,                0,              667,                0,              223,                0
    2,    143,      33370,          0,      33370,   1.015984,                0,                0,                0,                0,              395,            16338,             9130,                0,             3947,                0,             1569,                0,              913,                0,              746,                0,              332,                0
    2,    155,      30984,          0,      30984,   0.928499,                0,                0,                0,                0,              286,            13774,             8972,                0,             4552,                0,             1835,                0,              795,                0,              432,                0,              338,                0
    2,    167,      28951,          0,      28951,   0.934385,                0,                0,                0,                0,              150,            12785,             7755,                0,             4595,                0,             2188,                0,              900,                0,              373,                0,              205,                0
    2,    179,      27710,          0,      27710,   0.957134,                0,                0,                0,                0,              224,            12548,             7136,                0,             3946,                0,             2231,                0,             1050,                0,              402,                0,              173,                0
    2,    191,      28666,          0,      28666,   1.034500,                0,                0,                0,                0,              181,            13941,             7078,                0,             3743,                0,             1937,                0,             1075,                0,              499,                0,              212,                0
    2,    203,      30174,          0,      30174,   1.052606,                0,                0,                0,                0,              419,            14623,             7883,                0,             3673,                0,             1815,                0,              982,                0,              524,                0,              255,                0
    2,    215,      30092,          0,      30092,   0.997282,                0,                0,                0,                0,              157,            14646,             7958,                0,             3962,                0,             1754,                0,              869,                0,              497,                0,              249,                0
    2,    227,      28522,          0,      28522,   0.947827,                0,                0,                0,                0,              250,            12484,             8272,                0,             4086,                0,             1932,                0,              825,                0,              433,                0,              240,                0
    2,    239,      27598,          0,      27598,   0.967604,                0,                0,                0,                0,              204,            12995,             6821,                0,             4138,                0,             1926,                0,              902,                0,              405,                0,              207,                0
    2,    251,      25844,          0,      25844,   0.936445,                0,                0,                0,                0,              167,            11608,             7169,                0,             3398,                0,             1975,                0,              902,                0,              438,                0,              187,                0
    2,    263,      26613,          0,      26613,   1.029755,                0,                0,                0,                0,              130,            13019,             6495,                0,             3690,                0,             1652,                0,              980,                0,              445,                0,              202,                0
    2,    275,      27783,          0,      27783,   1.043963,                0,                0,                0,                0,              267,            13458,             7376,                0,             3400,                0,             1811,                0,              795,                0,              464,                0,              212,                0
    2,    287,      27165,          0,      27165,   0.977756,                0,                0,                0,                0,              206,            12875,             7388,                0,             3667,                0,             1570,                0,              837,                0,              387,                0,              235,                0
    2,    299,      26766,          0,      26766,   0.985312,                0,                0,                0,                0,              194,            12165,             7350,                0,             3868,                0,             1798,                0,              812,                0,              396,                0,              183,                0
    2,    311,      27078,          0,      27078,   1.011657,                0,                0,                0,                0,              272,            12860,             6803,                0,             3787,                0,             1882,                0,              895,                0,              403,                0,              176,                0
    2,    323,      27675,          0,      27675,   1.022047,                0,                0,                0,                0,              303,            13098,             7284,                0,             3526,                0,             1890,                0,              931,                0,              440,                0,              203,                0
    2,    335,      28422,          0,      28422,   1.026992,                0,                0,                0,                0,               99,            13770,             7439,                0,             3829,                0,             1683,                0,              928,                0,              457,                0,              217,                0
    2,    347,      28320,          0,      28320,   0.996411,                0,                0,                0,                0,              189,            13075,             7741,                0,             3901,                0,             1939,                0,              789,                0,              488,                0,              198,                0
    2,    359,      28577,          0,      28577,   1.009075,                0,                0,                0,                0,              220,            13365,             7419,                0,             4013,                0,             1976,                0,              956,                0,              393,                0,              235,                0
    2,    371,      28605,          0,      28605,   1.000980,                0,                0,                0,                0,              161,            13560,             7441,                0,             3843,                0,             1959,                0,              973,                0,              467,                0,              201,                0
    2,    383,      30130,          0,      30130,   1.053312,                0,                0,                0,                0,              175,            14748,             7731,                0,             3908,                0,             1906,                0,              976,                0,              465,                0,              221,                0
    2,    395,      30840,          0,      30840,   1.023565,                0,                0,                0,                0,              150,            14499,             8403,                0,             4082,                0,             1999,                0,              964,                0,              509,                0,              234,                0
    2,    407,      31316,          0,      31316,   1.015435,                0,                0,                0,                0,              120,            14807,             8219,                0,             4453,                0,             1995,                0,              978,                0,              480,                0,              264,                0
    2,    419,      31899,          0,      31899,   1.018617,                0,                0,                0,                0,              123,            14983,             8542,                0,             4284,                0,             2255,                0,             1001,                0,              475,                0,              236,                0
    2,    431,      32633,          0,      32633,   1.023010,                0,                0,                0,                0,              158,            15528,             8473,                0,             4497,                0,             2161,                0,             1089,                0,              500,                0,              227,                0
    2,    443,      33565,          0,      33565,   1.028560,                0,                0,                0,                0,              216,            16098,             8817,                0,             4366,                0,             2207,                0,             1043,                0,              551,                0,              267,                0
    2,    455,      34535,          0,      34535,   1.028899,                0,                0,                0,                0,              117,            16536,             9205,                0,             4599,                0,             2219,                0,             1085,                0,              507,                0,              267,                0
    2,    467,      34862,          0,      34862,   1.009469,                0,                0,                0,                0,              120,            16320,             9371,                0,             4855,                0,             2253,                0,             1158,                0,              534,                0,              251,                0
    2,    479,      36188,          0,      36188,   1.038036,                0,                0,                0,                0,              177,            17471,             9290,                0,             4888,                0,             2351,                0,             1176,                0,              572,                0,              263,                0
    2,    491,      37246,          0,      37246,   1.029236,                0,                0,                0,                0,              131,            17851,             9971,                0,             4880,                0,             2411,                0,             1141,                0,              592,                0,              269,                0
