"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1"
    2,    119,      32107,          0,      32107,   0.961431,            32107,                0
    2,    120,      30755,          0,      30755,   0.957891,            30755,                0
    2,    121,      29885,          0,      29885,   0.971712,            27563,             2322
    2,    122,     125034,          0,     125034,   4.183838,           122841,             2193
    2,    123,     136998,          0,     136998,   1.095686,           134965,             2033
    2,    124,     139146,          0,     139146,   1.015679,           137510,             1636
    2,    125,     128439,          0,     128439,   0.923052,           128439,                0
    2,    126,      53208,          0,      53208,   0.414267,            53208,                0
    2,    127,      39591,          0,      39591,   0.744080,            39591,                0
    2,    128,      37945,          0,      37945,   0.958425,            37945,                0
    2,    129,      36376,          0,      36376,   0.958651,            36376,                0
    2,    130,      35042,          0,      35042,   0.963327,            35042,                0
    2,    131,      33892,          0,      33892,   0.967182,            33892,                0
    2,    132,      32344,          0,      32344,   0.954325,            32344,                0
    2,    133,      31419,          0,      31419,   0.971401,            29265,             2154
    2,    134,     125227,          0,     125227,   3.985709,           123248,             1979
    2,    135,     134515,          0,     134515,   1.074169,           132715,             1800
    2,    136,     132187,          0,     132187,   0.982693,           130726,             1461
    2,    137,     121489,          0,     121489,   0.919069,           121475,               14
    2,    138,      53766,          0,      53766,   0.442559,            53766,                0
    2,    139,      40414,          0,      40414,   0.751665,            40414,                0
    2,    140,      38702,          0,      38702,   0.957638,            38702,                0
    2,    141,      37190,          0,      37190,   0.960932,            37190,                0
    2,    142,      35718,          0,      35718,   0.960419,            35718,                0
    2,    143,      34495,          0,      34495,   0.965760,            34495,                0
    2,    144,      32975,          0,      32975,   0.955936,            32975,                0
    2,    145,      31951,          0,      31951,   0.968946,            30153,             1798
    2,    146,     111400,          0,     111400,   3.486589,           109800,             1600
    2,    147,     115962,          0,     115962,   1.040951,           114531,             1431
    2,    148,     113995,          0,     113995,   0.983038,           112802,             1193
    2,    149,     106025,          0,     106025,   0.930085,           105984,               41
    2,    150,      51119,          0,      51119,   0.482141,            51119,                0
    2,    151,      37955,          0,      37955,   0.742483,            37955,                0
    2,    152,      36242,          0,      36242,   0.954868,            36242,                0
    2,    153,      34716,          0,      34716,   0.957894,            34716,                0
    2,    154,      33304,          0,      33304,   0.959327,            33304,                0
    2,    155,      32052,          0,      32052,   0.962407,            32052,                0
    2,    156,      30698,          0,      30698,   0.957756,            30698,                0
    2,    157,      29791,          0,      29791,   0.970454,            28079,             1712
    2,    158,     102898,          0,     102898,   3.453996,           101367,             1531
    2,    159,     107854,          0,     107854,   1.048164,           106499,             1355
    2,    160,     104022,          0,     104022,   0.964471,           102899,             1123
    2,    161,      95744,          0,      95744,   0.920421,            95744,                0
    2,    162,      44682,          0,      44682,   0.466682,            44682,                0
    2,    163,      35456,          0,      35456,   0.793519,            35456,                0
    2,    164,      33881,          0,      33881,   0.955579,            33881,                0
    2,    165,      32400,          0,      32400,   0.956288,            32400,                0
    2,    166,      31074,          0,      31074,   0.959074,            31074,                0
    2,    167,      29944,          0,      29944,   0.963635,            29944,                0
    2,    168,      28801,          0,      28801,   0.961829,            28801,                0
    2,    169,      27946,          0,      27946,   0.970314,            26191,             1755
    2,    170,     101396,          0,     101396,   3.628283,            99771,             1625
    2,    171,     108440,          0,     108440,   1.069470,           106939,             1501
    2,    172,     107878,          0,     107878,   0.994817,           106693,             1185
    2,    173,      97596,          0,      97596,   0.904689,            97596,                0
    2,    174,      43785,          0,      43785,   0.448635,            43785,                0
    2,    175,      33964,          0,      33964,   0.775699,            33964,                0
    2,    176,      32408,          0,      32408,   0.954187,            32408,                0
    2,    177,      30979,          0,      30979,   0.955906,            30979,                0
    2,    178,      29628,          0,      29628,   0.956390,            29628,                0
    2,    179,      28547,          0,      28547,   0.963514,            28547,                0
    2,    180,      27486,          0,      27486,   0.962833,            27486,                0
    2,    181,      26717,          0,      26717,   0.972022,            24863,             1854
    2,    182,     104513,          0,     104513,   3.911854,           102779,             1734
    2,    183,     112864,          0,     112864,   1.079904,           111285,             1579
    2,    184,     112293,          0,     112293,   0.994941,           111030,             1263
    2,    185,     102184,          0,     102184,   0.909977,           101517,              667
    2,    186,      75511,          0,      75511,   0.738971,            75511,                0
    2,    187,      34620,          0,      34620,   0.458476,            34620,                0
    2,    188,      33047,          0,      33047,   0.954564,            33047,                0
    2,    189,      31635,          0,      31635,   0.957273,            31635,                0
    2,    190,      30528,          0,      30528,   0.965007,            30528,                0
    2,    191,      29518,          0,      29518,   0.966916,            29518,                0
    2,    192,      28485,          0,      28485,   0.965004,            28485,                0
    2,    193,      27696,          0,      27696,   0.972301,            25715,             1981
    2,    194,     111378,          0,     111378,   4.021447,           109539,             1839
    2,    195,     120999,          0,     120999,   1.086382,           119305,             1694
    2,    196,     121864,          0,     121864,   1.007149,           120541,             1323
    2,    197,     108025,          0,     108025,   0.886439,           107369,              656
    2,    198,      78586,          0,      78586,   0.727480,            78586,                0
    2,    199,      36201,          0,      36201,   0.460655,            36201,                0
    2,    200,      34678,          0,      34678,   0.957929,            34678,                0
    2,    201,      33256,          0,      33256,   0.958994,            33256,                0
    2,    202,      32106,          0,      32106,   0.965420,            32106,                0
    2,    203,      31027,          0,      31027,   0.966393,            31027,                0
    2,    204,      29755,          0,      29755,   0.959003,            29755,                0
    2,    205,      28980,          0,      28980,   0.973954,            27099,             1881
    2,    206,     109754,          0,     109754,   3.787233,           108034,             1720
    2,    207,     117702,          0,     117702,   1.072417,           116144,             1558
    2,    208,     116222,          0,     116222,   0.987426,           114964,             1258
    2,    209,     105897,          0,     105897,   0.911161,           105897,                0
    2,    210,      47146,          0,      47146,   0.445206,            47146,                0
    2,    211,      36659,          0,      36659,   0.777563,            36659,                0
    2,    212,      35040,          0,      35040,   0.955836,            35040,                0
    2,    213,      33544,          0,      33544,   0.957306,            33544,                0
    2,    214,      32124,          0,      32124,   0.957668,            32124,                0
    2,    215,      31055,          0,      31055,   0.966723,            31055,                0
    2,    216,      29935,          0,      29935,   0.963935,            29935,                0
    2,    217,      29110,          0,      29110,   0.972440,            27349,             1761
    2,    218,     104439,          0,     104439,   3.587736,           102830,             1609
    2,    219,     111312,          0,     111312,   1.065809,           109868,             1444
    2,    220,     109713,          0,     109713,   0.985635,           108573,             1140
    2,    221,      98509,          0,      98509,   0.897879,            98509,                0
    2,    222,      44697,          0,      44697,   0.453735,            44697,                0
    2,    223,      34973,          0,      34973,   0.782446,            34973,                0
    2,    224,      33370,          0,      33370,   0.954165,            33370,                0
    2,    225,      31901,          0,      31901,   0.955978,            31901,                0
    2,    226,      30575,          0,      30575,   0.958434,            30575,                0
    2,    227,      29468,          0,      29468,   0.963794,            29468,                0
    2,    228,      28272,          0,      28272,   0.959414,            28272,                0
    2,    229,      27509,          0,      27509,   0.973012,            25763,             1746
    2,    230,     101551,          0,     101551,   3.691556,            99933,             1618
    2,    231,     108977,          0,     108977,   1.073126,           107523,             1454
    2,    232,     107051,          0,     107051,   0.982327,           105892,             1159
    2,    233,      97172,          0,      97172,   0.907717,            97172,                0
    2,    234,      43874,          0,      43874,   0.451509,            43874,                0
    2,    235,      33926,          0,      33926,   0.773260,            33926,                0
    2,    236,      32341,          0,      32341,   0.953281,            32341,                0
    2,    237,      30916,          0,      30916,   0.955938,            30916,                0
    2,    238,      29643,          0,      29643,   0.958824,            29643,                0
    2,    239,      28443,          0,      28443,   0.959518,            28443,                0
    2,    240,      27394,          0,      27394,   0.963119,            27394,                0
    2,    241,      26671,          0,      26671,   0.973607,            24944,             1727
    2,    242,      99929,          0,      99929,   3.746729,            98353,             1576
    2,    243,     106396,          0,     106396,   1.064716,           104956,             1440
    2,    244,     105267,          0,     105267,   0.989389,           104116,             1151
    2,    245,      94658,          0,      94658,   0.899218,            94658,                0
    2,    246,      39313,          0,      39313,   0.415316,            39313,                0
    2,    247,      31693,          0,      31693,   0.806171,            31693,                0
    2,    248,      30250,          0,      30250,   0.954469,            30250,                0
    2,    249,      28854,          0,      28854,   0.953851,            28854,                0
    2,    250,      27705,          0,      27705,   0.960179,            27705,                0
    2,    251,      26670,          0,      26670,   0.962642,            26670,                0
    2,    252,      25677,          0,      25677,   0.962767,            25677,                0
    2,    253,      24987,          0,      24987,   0.973128,            23256,             1731
    2,    254,      98225,          0,      98225,   3.931044,            96644,             1581
    2,    255,     104810,          0,     104810,   1.067040,           103365,             1445
    2,    256,     104714,          0,     104714,   0.999084,           103523,             1191
    2,    257,      96899,          0,      96899,   0.925368,            96834,               65
    2,    258,      45644,          0,      45644,   0.471047,            45644,                0
    2,    259,      32186,          0,      32186,   0.705153,            32186,                0
    2,    260,      30757,          0,      30757,   0.955602,            30757,                0
    2,    261,      29536,          0,      29536,   0.960302,            29536,                0
    2,    262,      28326,          0,      28326,   0.959033,            28326,                0
    2,    263,      27406,          0,      27406,   0.967521,            27406,                0
    2,    264,      26483,          0,      26483,   0.966321,            26483,                0
    2,    265,      25892,          0,      25892,   0.977684,            24076,             1816
    2,    266,     104539,          0,     104539,   4.037502,           102836,             1703
    2,    267,     112513,          0,     112513,   1.076278,           111003,             1510
    2,    268,     109693,          0,     109693,   0.974936,           108467,             1226
    2,    269,     100525,          0,     100525,   0.916421,           100525,                0
    2,    270,      43930,          0,      43930,   0.437006,            43930,                0
    2,    271,      33645,          0,      33645,   0.765878,            33645,                0
    2,    272,      32260,          0,      32260,   0.958835,            32260,                0
    2,    273,      30872,          0,      30872,   0.956975,            30872,                0
    2,    274,      29683,          0,      29683,   0.961486,            29683,                0
    2,    275,      28705,          0,      28705,   0.967052,            28705,                0
    2,    276,      27516,          0,      27516,   0.958579,            27516,                0
    2,    277,      26749,          0,      26749,   0.972125,            25093,             1656
    2,    278,      97509,          0,      97509,   3.645333,            95977,             1532
    2,    279,     105430,          0,     105430,   1.081234,           104028,             1402
    2,    280,     104301,          0,     104301,   0.989291,           103137,             1164
    2,    281,      96745,          0,      96745,   0.927556,            95932,              813
    2,    282,      81813,          0,      81813,   0.845656,            81813,                0
    2,    283,      33386,          0,      33386,   0.408077,            33386,                0
    2,    284,      31856,          0,      31856,   0.954172,            31856,                0
    2,    285,      30500,          0,      30500,   0.957433,            30500,                0
    2,    286,      29194,          0,      29194,   0.957180,            29194,                0
    2,    287,      28077,          0,      28077,   0.961739,            28077,                0
    2,    288,      26959,          0,      26959,   0.960181,            26959,                0
    2,    289,      26289,          0,      26289,   0.975147,            24637,             1652
    2,    290,      96385,          0,      96385,   3.666362,            94882,             1503
    2,    291,     102800,          0,     102800,   1.066556,           101446,             1354
    2,    292,     100101,          0,     100101,   0.973745,            99038,             1063
    2,    293,      90992,          0,      90992,   0.909002,            90991,                1
    2,    294,      41792,          0,      41792,   0.459293,            41792,                0
    2,    295,      32522,          0,      32522,   0.778187,            32522,                0
    2,    296,      31104,          0,      31104,   0.956399,            31104,                0
    2,    297,      29789,          0,      29789,   0.957722,            29789,                0
    2,    298,      28555,          0,      28555,   0.958575,            28555,                0
    2,    299,      27531,          0,      27531,   0.964139,            27531,                0
    2,    300,      26572,          0,      26572,   0.965167,            26572,                0
    2,    301,      25855,          0,      25855,   0.973017,            24141,             1714
    2,    302,      97665,          0,      97665,   3.777412,            96084,             1581
    2,    303,     103851,          0,     103851,   1.063339,           102396,             1455
    2,    304,     104775,          0,     104775,   1.008897,           103607,             1168
    2,    305,      95557,          0,      95557,   0.912021,            95528,               29
    2,    306,      44101,          0,      44101,   0.461515,            44101,                0
    2,    307,      33062,          0,      33062,   0.749688,            33062,                0
    2,    308,      31374,          0,      31374,   0.948944,            31374,                0
    2,    309,      30093,          0,      30093,   0.959170,            30093,                0
    2,    310,      28914,          0,      28914,   0.960821,            28914,                0
    2,    311,      27899,          0,      27899,   0.964896,            27899,                0
    2,    312,      26806,          0,      26806,   0.960823,            26806,                0
    2,    313,      26151,          0,      26151,   0.975565,            24416,             1735
    2,    314,     100614,          0,     100614,   3.847425,            99016,             1598
    2,    315,     107822,          0,     107822,   1.071640,           106362,             1460
    2,    316,     105787,          0,     105787,   0.981126,           104606,             1181
    2,    317,      96758,          0,      96758,   0.914649,            96742,               16
    2,    318,      43949,          0,      43949,   0.454216,            43949,                0
    2,    319,      33585,          0,      33585,   0.764181,            33585,                0
    2,    320,      32038,          0,      32038,   0.953938,            32038,                0
    2,    321,      30634,          0,      30634,   0.956177,            30634,                0
    2,    322,      29498,          0,      29498,   0.962917,            29498,                0
    2,    323,      28530,          0,      28530,   0.967184,            28530,                0
    2,    324,      27372,          0,      27372,   0.959411,            27372,                0
    2,    325,      26687,          0,      26687,   0.974974,            24897,             1790
    2,    326,     101726,          0,     101726,   3.811819,           100062,             1664
    2,    327,     110054,          0,     110054,   1.081867,           108532,             1522
    2,    328,     110443,          0,     110443,   1.003535,           109195,             1248
    2,    329,     101658,          0,     101658,   0.920457,           101630,               28
    2,    330,      46395,          0,      46395,   0.456383,            46395,                0
    2,    331,      34630,          0,      34630,   0.746417,            34630,                0
    2,    332,      32926,          0,      32926,   0.950794,            32926,                0
    2,    333,      31526,          0,      31526,   0.957480,            31526,                0
    2,    334,      30310,          0,      30310,   0.961429,            30310,                0
    2,    335,      29253,          0,      29253,   0.965127,            29253,                0
    2,    336,      28323,          0,      28323,   0.968208,            28323,                0
    2,    337,      27556,          0,      27556,   0.972920,            25803,             1753
    2,    338,     102188,          0,     102188,   3.708376,           100588,             1600
    2,    339,     108758,          0,     108758,   1.064293,           107303,             1455
    2,    340,     107359,          0,     107359,   0.987137,           106174,             1185
    2,    341,      99268,          0,      99268,   0.924636,            99258,               10
    2,    342,      45038,          0,      45038,   0.453701,            45038,                0
    2,    343,      34351,          0,      34351,   0.762711,            34351,                0
    2,    344,      32795,          0,      32795,   0.954703,            32795,                0
    2,    345,      31418,          0,      31418,   0.958012,            31418,                0
    2,    346,      30218,          0,      30218,   0.961805,            30218,                0
    2,    347,      29170,          0,      29170,   0.965319,            29170,                0
    2,    348,      28131,          0,      28131,   0.964381,            28131,                0
    2,    349,      27420,          0,      27420,   0.974725,            25678,             1742
    2,    350,     102000,          0,     102000,   3.719913,           100395,             1605
    2,    351,     108937,          0,     108937,   1.068010,           107480,             1457
    2,    352,     108414,          0,     108414,   0.995199,           107222,             1192
    2,    353,      99278,          0,      99278,   0.915730,            99240,               38
    2,    354,      46625,          0,      46625,   0.469641,            46625,                0
    2,    355,      34987,          0,      34987,   0.750391,            34987,                0
    2,    356,      33158,          0,      33158,   0.947723,            33158,                0
    2,    357,      31702,          0,      31702,   0.956089,            31702,                0
    2,    358,      30472,          0,      30472,   0.961201,            30472,                0
    2,    359,      29411,          0,      29411,   0.965181,            29411,                0
    2,    360,      28357,          0,      28357,   0.964163,            28357,                0
    2,    361,      27647,          0,      27647,   0.974962,            25822,             1825
    2,    362,     104945,          0,     104945,   3.795891,           103270,             1675
    2,    363,     112506,          0,     112506,   1.072047,           111006,             1500
    2,    364,     109473,          0,     109473,   0.973041,           108259,             1214
    2,    365,      99751,          0,      99751,   0.911193,            99728,               23
    2,    366,      46074,          0,      46074,   0.461890,            46074,                0
    2,    367,      34945,          0,      34945,   0.758454,            34945,                0
    2,    368,      33174,          0,      33174,   0.949320,            33174,                0
    2,    369,      31807,          0,      31807,   0.958793,            31807,                0
    2,    370,      30559,          0,      30559,   0.960763,            30559,                0
    2,    371,      29491,          0,      29491,   0.965051,            29491,                0
    2,    372,      28444,          0,      28444,   0.964498,            28444,                0
    2,    373,      27703,          0,      27703,   0.973949,            25782,             1921
    2,    374,     109021,          0,     109021,   3.935350,           107247,             1774
    2,    375,     116539,          0,     116539,   1.068959,           114930,             1609
    2,    376,     116885,          0,     116885,   1.002969,           115595,             1290
    2,    377,     106384,          0,     106384,   0.910160,           106346,               38
    2,    378,      49006,          0,      49006,   0.460652,            49006,                0
    2,    379,      36522,          0,      36522,   0.745256,            36522,                0
    2,    380,      34669,          0,      34669,   0.949263,            34669,                0
    2,    381,      33230,          0,      33230,   0.958493,            33230,                0
    2,    382,      32043,          0,      32043,   0.964279,            32043,                0
    2,    383,      30999,          0,      30999,   0.967419,            30999,                0
    2,    384,      29955,          0,      29955,   0.966321,            29955,                0
    2,    385,      29231,          0,      29231,   0.975830,            27349,             1882
    2,    386,     109219,          0,     109219,   3.736410,           107476,             1743
    2,    387,     118568,          0,     118568,   1.085599,           116985,             1583
    2,    388,     117156,          0,     117156,   0.988091,           115839,             1317
    2,    389,     108491,          0,     108491,   0.926039,           108458,               33
    2,    390,      50009,          0,      50009,   0.460951,            50009,                0
    2,    391,      37444,          0,      37444,   0.748745,            37444,                0
    2,    392,      35605,          0,      35605,   0.950887,            35605,                0
    2,    393,      34198,          0,      34198,   0.960483,            34198,                0
    2,    394,      32830,          0,      32830,   0.959998,            32830,                0
    2,    395,      31748,          0,      31748,   0.967042,            31748,                0
    2,    396,      30690,          0,      30690,   0.966675,            30690,                0
    2,    397,      29904,          0,      29904,   0.974389,            27981,             1923
    2,    398,     110846,          0,     110846,   3.706728,           109066,             1780
    2,    399,     120702,          0,     120702,   1.088916,           119087,             1615
    2,    400,     120222,          0,     120222,   0.996023,           118923,             1299
    2,    401,     109588,          0,     109588,   0.911547,           109564,               24
    2,    402,      50227,          0,      50227,   0.458326,            50227,                0
    2,    403,      37966,          0,      37966,   0.755888,            37966,                0
    2,    404,      36181,          0,      36181,   0.952984,            36181,                0
    2,    405,      34631,          0,      34631,   0.957160,            34631,                0
    2,    406,      33361,          0,      33361,   0.963328,            33361,                0
    2,    407,      32239,          0,      32239,   0.966368,            32239,                0
    2,    408,      31196,          0,      31196,   0.967648,            31196,                0
    2,    409,      30396,          0,      30396,   0.974356,            28443,             1953
    2,    410,     113683,          0,     113683,   3.740064,           111893,             1790
    2,    411,     121435,          0,     121435,   1.068190,           119839,             1596
    2,    412,     119270,          0,     119270,   0.982172,           117970,             1300
    2,    413,     109685,          0,     109685,   0.919636,           109665,               20
    2,    414,      50468,          0,      50468,   0.460118,            50468,                0
    2,    415,      38545,          0,      38545,   0.763751,            38545,                0
    2,    416,      36737,          0,      36737,   0.953094,            36737,                0
    2,    417,      35240,          0,      35240,   0.959251,            35240,                0
    2,    418,      33917,          0,      33917,   0.962457,            33917,                0
    2,    419,      32786,          0,      32786,   0.966654,            32786,                0
    2,    420,      31776,          0,      31776,   0.969194,            31776,                0
    2,    421,      30947,          0,      30947,   0.973911,            28911,             2036
    2,    422,     117000,          0,     117000,   3.780657,           115116,             1884
    2,    423,     126077,          0,     126077,   1.077581,           124383,             1694
    2,    424,     123496,          0,     123496,   0.979528,           122091,             1405
    2,    425,     116263,          0,     116263,   0.941431,           116241,               22
    2,    426,      52476,          0,      52476,   0.451356,            52476,                0
    2,    427,      39696,          0,      39696,   0.756460,            39696,                0
    2,    428,      37800,          0,      37800,   0.952237,            37800,                0
    2,    429,      36213,          0,      36213,   0.958016,            36213,                0
    2,    430,      34836,          0,      34836,   0.961975,            34836,                0
    2,    431,      33626,          0,      33626,   0.965266,            33626,                0
    2,    432,      32475,          0,      32475,   0.965771,            32475,                0
    2,    433,      31651,          0,      31651,   0.974627,            29506,             2145
    2,    434,     121684,          0,     121684,   3.844555,           119701,             1983
    2,    435,     131045,          0,     131045,   1.076929,           129256,             1789
    2,    436,     128524,          0,     128524,   0.980762,           127065,             1459
    2,    437,     119418,          0,     119418,   0.929149,           119389,               29
    2,    438,      54412,          0,      54412,   0.455643,            54412,                0
    2,    439,      40889,          0,      40889,   0.751470,            40889,                0
    2,    440,      38880,          0,      38880,   0.950867,            38880,                0
    2,    441,      37127,          0,      37127,   0.954913,            37127,                0
    2,    442,      35754,          0,      35754,   0.963019,            35754,                0
    2,    443,      34521,          0,      34521,   0.965514,            34521,                0
    2,    444,      33349,          0,      33349,   0.966050,            33349,                0
    2,    445,      32512,          0,      32512,   0.974902,            30376,             2136
    2,    446,     125495,          0,     125495,   3.859959,           123530,             1965
    2,    447,     133377,          0,     133377,   1.062807,           131626,             1751
    2,    448,     130867,          0,     130867,   0.981181,           129438,             1429
    2,    449,     119793,          0,     119793,   0.915380,           119776,               17
    2,    450,      54969,          0,      54969,   0.458867,            54969,                0
    2,    451,      41670,          0,      41670,   0.758064,            41670,                0
    2,    452,      39752,          0,      39752,   0.953972,            39752,                0
    2,    453,      38072,          0,      38072,   0.957738,            38072,                0
    2,    454,      36772,          0,      36772,   0.965854,            36772,                0
    2,    455,      35542,          0,      35542,   0.966551,            35542,                0
    2,    456,      34418,          0,      34418,   0.968375,            34418,                0
    2,    457,      33545,          0,      33545,   0.974635,            31400,             2145
