"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8","Trait Index  9","Trait Index 10","Trait Index 11","Trait Index 12","Trait Index 13","Trait Index 14","Trait Index 15","Trait Index 16","Trait Index 17","Trait Index 18","Trait Index 19","Trait Index 20","Trait Index 21","Trait Index 22","Trait Index 23","Trait Index 24","Trait Index 25","Trait Index 26","Trait Index 27","Trait Index 28","Trait Index 29","Trait Index 30","Trait Index 31","Trait Index 32","Trait Index 33","Trait Index 34","Trait Index 35","Trait Index 36"
    1,      0,         10,          0,         10,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                1,                1,                0,                0,                1,                0,                3,                0,                0,                0,                2,                1,                0,                0
    1,      1,         10,          0,         10,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                1,                1,                0,                0,                1,                0,                3,                0,                0,                0,                2,                1,                0
    1,      2,        135,          0,        135,  13.500000,                0,              125,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                1,                1,                0,                0,                1,                0,                3,                0,                0,                0,                2,                1
    1,      3,        135,          0,        135,   1.000000,                0,                0,              125,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                1,                1,                0,                0,                1,                0,                3,                0,                0,                0,                3
    1,      4,        135,          0,        135,   1.000000,                0,                0,                0,              125,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                1,                1,                0,                0,                1,                0,                3,                0,                0,                3
    1,      5,        135,          0,        135,   1.000000,                0,                0,                0,                0,              125,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                1,                1,                0,                0,                1,                0,                3,                0,                3
    1,      6,        135,          0,        135,   1.000000,                0,                0,                0,                0,                0,              125,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                1,                1,                0,                0,                1,                0,                3,                3
    1,      7,        135,          0,        135,   1.000000,                0,                0,                0,                0,                0,                0,              125,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                1,                1,                0,                0,                1,                0,                6
    1,      8,        135,          0,        135,   1.000000,                0,                0,                0,                0,                0,                0,                0,              125,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                1,                1,                0,                0,                1,                6
    1,      9,        135,          0,        135,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,              125,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                1,                1,                0,                0,                7
    1,     10,        135,          0,        135,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,              125,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                1,                1,                0,                7
    1,     11,        135,          0,        135,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              125,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                1,                1,                7
    1,     12,        135,          0,        135,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              125,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                1,                8
    1,     13,        131,          0,        131,   0.970370,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              122,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                8
    1,     14,        391,          0,        391,   2.984733,                0,              265,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              121,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                4
    1,     15,        378,          0,        378,   0.966752,                0,                0,              257,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              119,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                2
    1,     16,        351,          0,        351,   0.928571,                0,                0,                0,              236,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              115,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0
    1,     17,        330,          0,        330,   0.940171,                0,                0,                0,                0,              218,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              112,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0
    1,     18,        303,          0,        303,   0.918182,                0,                0,                0,                0,                0,              199,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              104,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0
    1,     19,        269,          0,        269,   0.887789,                0,                0,                0,                0,                0,                0,              175,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               94,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0
    1,     20,        233,          0,        233,   0.866171,                0,                0,                0,                0,                0,                0,                0,              151,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               82,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0
    1,     21,        209,          0,        209,   0.896996,                0,                0,                0,                0,                0,                0,                0,                0,              130,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               79,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0
