"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5"
    4,      0,      15773,          0,      15773,   1.000000,            15773,                0,                0,                0,                0,                0
    4,      1,    5284887,          0,    5284887,  335.059082,          5274328,                0,              434,                0,                0,            10125
    4,      2,    5194270,          0,    5194270,   0.982854,          5184204,                0,              189,                0,                0,             9877
    4,      3,    4823609,          0,    4823609,   0.928640,          4813934,                0,              246,                0,                0,             9429
    4,      4,    4091959,          0,    4091959,   0.848319,          4082681,                0,             1163,                0,                0,             8115
    4,      5,     614879,          0,     614879,   0.150265,           605952,                0,             8288,                0,                0,              639
    4,      6,     124188,          0,     124188,   0.201971,           115775,                0,             8413,                0,                0,                0
    4,      7,      77645,          0,      77645,   0.625221,            69735,                0,             7910,                0,                0,                0
    4,      8,      73815,          0,      73815,   0.950673,            66470,                0,             7345,                0,                0,                0
    4,      9,      72899,          0,      72899,   0.987591,            66147,                0,             6752,                0,                0,                0
    4,     10,      72138,          0,      72138,   0.989561,            65890,                0,             6248,                0,                0,                0
    4,     11,      71375,          0,      71375,   0.989423,            65637,                0,             5073,                0,                0,              665
    4,     12,      69542,          0,      69542,   0.974319,            64154,                0,             1972,                0,                0,             3416
    4,     13,    2482294,          0,    2482294,  35.694889,          2477182,                0,              452,                0,                0,             4660
    4,     14,    2470056,          0,    2470056,   0.995070,          2465132,                0,              178,                0,                0,             4746
    4,     15,    2308675,          0,    2308675,   0.934665,          2303956,                0,              228,                0,                0,             4491
    4,     16,    1905048,          0,    1905048,   0.825169,          1900482,                0,              884,                0,                0,             3682
    4,     17,     206066,          0,     206066,   0.108168,           201701,                0,             4365,                0,                0,                0
    4,     18,      99728,          0,      99728,   0.483961,            95643,                0,             4085,                0,                0,                0
    4,     19,      79066,          0,      79066,   0.792816,            75241,                0,             3825,                0,                0,                0
    4,     20,      75238,          0,      75238,   0.951585,            71725,                0,             3513,                0,                0,                0
    4,     21,      71593,          0,      71593,   0.951554,            68413,                0,             3180,                0,                0,                0
    4,     22,      68375,          0,      68375,   0.955051,            65449,                0,             2926,                0,                0,                0
    4,     23,      65645,          0,      65645,   0.960073,            62925,                0,             2720,                0,                0,                0
    4,     24,      62466,          0,      62466,   0.951573,            59898,                0,             1052,                0,                0,             1516
    4,     25,    1172056,          0,    1172056,  18.763103,          1169601,                0,              277,                0,                0,             2178
    4,     26,    1142234,          0,    1142234,   0.974556,          1139950,                0,               93,                0,                0,             2191
    4,     27,    1074296,          0,    1074296,   0.940522,          1072168,                0,               94,                0,                0,             2034
    4,     28,     862719,          0,     862719,   0.803055,           860724,                0,              417,                0,                0,             1578
    4,     29,     184255,          0,     184255,   0.213575,           182399,                0,             1712,                0,                0,              144
    4,     30,      72206,          0,      72206,   0.391881,            70509,                0,             1697,                0,                0,                0
    4,     31,      58685,          0,      58685,   0.812744,            57130,                0,             1555,                0,                0,                0
    4,     32,      54759,          0,      54759,   0.933100,            53372,                0,             1387,                0,                0,                0
    4,     33,      51671,          0,      51671,   0.943607,            50410,                0,             1261,                0,                0,                0
    4,     34,      48952,          0,      48952,   0.947379,            47812,                0,             1140,                0,                0,                0
    4,     35,      46553,          0,      46553,   0.950993,            45526,                0,             1027,                0,                0,                0
    4,     36,      44385,          0,      44385,   0.953429,            43453,                0,              514,                0,                0,              418
    4,     37,     906878,          0,     906878,  20.432083,           900954,                0,              440,                0,                0,             5484
    4,     38,     902969,          0,     902969,   0.995690,           892794,                0,              183,                0,                0,             9992
    4,     39,     821195,          0,     821195,   0.909439,           807298,                0,             1069,                0,                0,            12828
    4,     40,     705207,          0,     705207,   0.858757,           690155,                0,             3340,                0,                0,            11712
    4,     41,      88409,          0,      88409,   0.125366,            74057,                0,            14352,                0,                0,                0
    4,     42,      49321,          0,      49321,   0.557873,            35889,                0,            13432,                0,                0,                0
    4,     43,      41053,          0,      41053,   0.832363,            28579,                0,            12474,                0,                0,                0
    4,     44,      38809,          0,      38809,   0.945339,            27312,                0,            11497,                0,                0,                0
    4,     45,      36603,          0,      36603,   0.943157,            26047,                0,            10556,                0,                0,                0
    4,     46,      34604,          0,      34604,   0.945387,            24902,                0,             9702,                0,                0,                0
    4,     47,      32976,          0,      32976,   0.952953,            23947,                0,             9029,                0,                0,                0
    4,     48,      31160,          0,      31160,   0.944930,            22724,                0,             4809,                0,                0,             3627
    4,     49,    1566736,          0,    1566736,  50.280361,          1556413,                0,              684,                0,                0,             9639
    4,     50,    1645468,          0,    1645468,   1.050252,          1633360,                0,              226,                0,                0,            11882
    4,     51,    1623389,          0,    1623389,   0.986582,          1609915,                0,              662,                0,                0,            12812
    4,     52,    1378138,          0,    1378138,   0.848927,          1365240,                0,             3060,                0,                0,             9838
    4,     53,     550902,          0,     550902,   0.399744,           538552,                0,             9107,                0,                0,             3243
    4,     54,      81129,          0,      81129,   0.147266,            69493,                0,            11636,                0,                0,                0
    4,     55,      40149,          0,      40149,   0.494879,            29389,                0,            10760,                0,                0,                0
    4,     56,      38478,          0,      38478,   0.958380,            28594,                0,             9884,                0,                0,                0
    4,     57,      36958,          0,      36958,   0.960497,            27856,                0,             9102,                0,                0,                0
    4,     58,      35587,          0,      35587,   0.962904,            27182,                0,             8405,                0,                0,                0
    4,     59,      34487,          0,      34487,   0.969090,            26620,                0,             7867,                0,                0,                0
    4,     60,      32729,          0,      32729,   0.949024,            25327,                0,             2090,                0,                0,             5312
    4,     61,    2142838,          0,    2142838,  65.472153,          2134682,                0,             1042,                0,                0,             7114
    4,     62,    2207927,          0,    2207927,   1.030375,          2199168,                0,              214,                0,                0,             8545
    4,     63,    2153580,          0,    2153580,   0.975385,          2144295,                0,              446,                0,                0,             8839
    4,     64,    1773809,          0,    1773809,   0.823656,          1764803,                0,             2214,                0,                0,             6792
    4,     65,     164606,          0,     164606,   0.092798,           156014,                0,             8592,                0,                0,                0
    4,     66,      65655,          0,      65655,   0.398862,            57565,                0,             8090,                0,                0,                0
    4,     67,      47879,          0,      47879,   0.729251,            40342,                0,             7537,                0,                0,                0
    4,     68,      46063,          0,      46063,   0.962071,            39169,                0,             6894,                0,                0,                0
    4,     69,      44387,          0,      44387,   0.963615,            38050,                0,             6337,                0,                0,                0
    4,     70,      42947,          0,      42947,   0.967558,            37066,                0,             5881,                0,                0,                0
    4,     71,      41704,          0,      41704,   0.971057,            36239,                0,             5465,                0,                0,                0
    4,     72,      40083,          0,      40083,   0.961131,            34981,                0,             1913,                0,                0,             3189
    4,     73,    2131071,          0,    2131071,  53.166454,          2125353,                0,              832,                0,                0,             4886
    4,     74,    2290883,          0,    2290883,   1.074991,          2284716,                0,              157,                0,                0,             6010
    4,     75,    2311679,          0,    2311679,   1.009078,          2305092,                0,              302,                0,                0,             6285
    4,     76,    1930133,          0,    1930133,   0.834949,          1923784,                0,             1500,                0,                0,             4849
    4,     77,     181085,          0,     181085,   0.093820,           175002,                0,             6083,                0,                0,                0
    4,     78,      73926,          0,      73926,   0.408239,            68165,                0,             5761,                0,                0,                0
    4,     79,      54399,          0,      54399,   0.735857,            49045,                0,             5354,                0,                0,                0
    4,     80,      52220,          0,      52220,   0.959944,            47310,                0,             4910,                0,                0,                0
    4,     81,      50246,          0,      50246,   0.962198,            45718,                0,             4528,                0,                0,                0
    4,     82,      48412,          0,      48412,   0.963500,            44244,                0,             4168,                0,                0,                0
    4,     83,      46809,          0,      46809,   0.966888,            42928,                0,             3881,                0,                0,                0
    4,     84,      45157,          0,      45157,   0.964708,            41506,                0,             1397,                0,                0,             2254
    4,     85,    1679890,          0,    1679890,  37.201099,          1675268,                0,              468,                0,                0,             4154
    4,     86,    1594635,          0,    1594635,   0.949250,          1589020,                0,              112,                0,                0,             5503
    4,     87,    1372466,          0,    1372466,   0.860677,          1365963,                0,              431,                0,                0,             6072
    4,     88,    1070736,          0,    1070736,   0.780155,          1064607,                0,             1324,                0,                0,             4805
    4,     89,     120816,          0,     120816,   0.112835,           114961,                0,             5855,                0,                0,                0
    4,     90,      61344,          0,      61344,   0.507747,            55840,                0,             5504,                0,                0,                0
    4,     91,      49874,          0,      49874,   0.813022,            44780,                0,             5094,                0,                0,                0
    4,     92,      47504,          0,      47504,   0.952480,            42828,                0,             4676,                0,                0,                0
    4,     93,      45280,          0,      45280,   0.953183,            40985,                0,             4295,                0,                0,                0
    4,     94,      43294,          0,      43294,   0.956140,            39324,                0,             3970,                0,                0,                0
    4,     95,      41649,          0,      41649,   0.962004,            37937,                0,             3712,                0,                0,                0
    4,     96,      39723,          0,      39723,   0.953756,            36213,                0,             1183,                0,                0,             2327
    4,     97,    1196966,          0,    1196966,  30.132820,          1191636,                0,              558,                0,                0,             4772
    4,     98,    1146978,          0,    1146978,   0.958238,          1139947,                0,              143,                0,                0,             6888
    4,     99,    1031358,          0,    1031358,   0.899196,          1022914,                0,              563,                0,                0,             7881
    4,    100,     877775,          0,     877775,   0.851087,           869696,                0,             1768,                0,                0,             6311
    4,    101,      99286,          0,      99286,   0.113111,            91577,                0,             7709,                0,                0,                0
    4,    102,      50655,          0,      50655,   0.510193,            43403,                0,             7252,                0,                0,                0
    4,    103,      40879,          0,      40879,   0.807008,            34163,                0,             6716,                0,                0,                0
    4,    104,      38776,          0,      38776,   0.948555,            32618,                0,             6158,                0,                0,                0
