"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8"
    4,     40,      88409,          0,      88409,   0.934240,                0,            38261,            13850,            10738,            11208,            13724,              156,              236,              236
    4,     41,      49321,          0,      49321,   0.557873,                0,                0,            15227,            10115,            10547,            12853,              122,              229,              228
    4,     42,      41053,          0,      41053,   0.832363,                0,                0,             9252,             9490,             9837,            11952,               97,              218,              207
    4,     43,      38809,          0,      38809,   0.945339,                0,                0,             9252,             8839,             9221,            11023,               76,              202,              196
    4,     44,      36603,          0,      36603,   0.943157,                0,                0,             9252,             8229,             8566,            10142,               57,              182,              175
    4,     45,      34604,          0,      34604,   0.945387,                0,                0,             9252,             7661,             7989,             9328,               40,              173,              161
    4,     46,      32976,          0,      32976,   0.952953,                0,                0,             9252,             7205,             7490,             8701,               27,              151,              150
    4,     47,      31160,          0,      31160,   0.944930,                0,                0,             8885,             6791,             7048,             8140,                9,              148,              139
    4,     48,      29994,          0,      29994,   0.962580,                0,                0,             5586,             7565,             6520,             7603,             2452,              133,              135
    4,     49,     126411,          0,     126411,   4.214543,                0,            97462,             2645,             8300,             5896,             7388,             4471,              122,              127
    4,     50,     139439,          0,     139439,   1.103061,                0,            96052,            15480,             8834,             5599,             6985,             6258,              109,              122
    4,     51,     141634,          0,     141634,   1.015742,                0,            93554,            21339,             8166,             5677,             5881,             6804,               95,              118
    4,     52,     131086,          0,     131086,   0.925526,                0,            78600,            26913,             7814,             5409,             5622,             6536,               80,              112
    4,     53,      81129,          0,      81129,   0.618899,                0,            26633,            30360,             7379,             5121,             5306,             6161,               65,              104
    4,     54,      40149,          0,      40149,   0.494879,                0,                0,            17764,             6872,             4753,             4932,             5677,               54,               97
    4,     55,      38478,          0,      38478,   0.958380,                0,                0,            17764,             6384,             4446,             4545,             5209,               42,               88
    4,     56,      36958,          0,      36958,   0.960497,                0,                0,            17764,             5951,             4141,             4199,             4788,               34,               81
    4,     57,      35587,          0,      35587,   0.962904,                0,                0,            17764,             5558,             3860,             3865,             4440,               23,               77
    4,     58,      34487,          0,      34487,   0.969090,                0,                0,            17764,             5226,             3630,             3628,             4150,               16,               73
    4,     59,      32729,          0,      32729,   0.949024,                0,                0,            16953,             4931,             3443,             3396,             3923,                5,               78
    4,     60,      31941,          0,      31941,   0.975923,                0,                0,            11212,             8731,             3842,             3193,             3703,             1189,               71
    4,     61,     164781,          0,     164781,   5.158918,                0,           133768,             5449,            12639,             4166,             2969,             3564,             2165,               61
    4,     62,     181059,          0,     181059,   1.098786,                0,           129742,            21314,            16294,             4424,             2844,             3347,             3038,               56
    4,     63,     182773,          0,     182773,   1.009467,                0,           124926,            29060,            15666,             4115,             2865,             2812,             3281,               48
    4,     64,     164606,          0,     164606,   0.900603,                0,           100829,            36372,            14904,             3909,             2730,             2688,             3138,               36
    4,     65,      65655,          0,      65655,   0.398862,                0,                0,            39788,            14083,             3694,             2575,             2515,             2969,               31
    4,     66,      47879,          0,      47879,   0.729251,                0,                0,            23696,            13181,             3465,             2417,             2336,             2759,               25
    4,     67,      46063,          0,      46063,   0.962071,                0,                0,            23696,            12257,             3216,             2208,             2136,             2529,               21
    4,     68,      44387,          0,      44387,   0.963615,                0,                0,            23696,            11372,             2982,             2026,             1968,             2327,               16
    4,     69,      42947,          0,      42947,   0.967558,                0,                0,            23696,            10588,             2782,             1903,             1824,             2144,               10
    4,     70,      41704,          0,      41704,   0.971057,                0,                0,            23696,             9949,             2594,             1768,             1718,             1972,                7
    4,     71,      40083,          0,      40083,   0.961131,                0,                0,            23210,             9337,             2434,             1641,             1603,             1856,                2
    4,     72,      39265,          0,      39265,   0.979592,                0,                0,            14925,            14281,             4341,             1889,             1518,             1779,              532
    4,     73,     170684,          0,     170684,   4.346976,                0,           132491,             7052,            18606,             6368,             2047,             1431,             1700,              989
    4,     74,     192213,          0,     192213,   1.126134,                0,           134483,            20760,            22199,             8184,             2185,             1377,             1613,             1412
    4,     75,     199063,          0,     199063,   1.035637,                0,           133869,            29653,            21334,             7858,             2038,             1392,             1373,             1546
    4,     76,     181085,          0,     181085,   0.909687,                0,           109572,            37684,            20262,             7484,             1953,             1330,             1323,             1477
    4,     77,      73926,          0,      73926,   0.408239,                0,                0,            41887,            19209,             7069,             1861,             1249,             1249,             1402
    4,     78,      54399,          0,      54399,   0.735857,                0,                0,            24522,            17961,             6562,             1735,             1166,             1162,             1291
    4,     79,      52220,          0,      52220,   0.959944,                0,                0,            24522,            16716,             6072,             1595,             1060,             1077,             1178
    4,     80,      50246,          0,      50246,   0.962198,                0,                0,            24522,            15562,             5634,             1475,              971,              991,             1091
    4,     81,      48412,          0,      48412,   0.963500,                0,                0,            24522,            14502,             5220,             1364,              878,              910,             1016
    4,     82,      46809,          0,      46809,   0.966888,                0,                0,            24522,            13562,             4844,             1257,              828,              854,              942
    4,     83,      45157,          0,      45157,   0.964708,                0,                0,            24151,            12777,             4578,             1187,              767,              808,              889
    4,     84,      43870,          0,      43870,   0.971499,                0,                0,            15946,            16216,             7086,             2122,              902,              742,              856
    4,     85,     145326,          0,     145326,   3.312651,                0,           102845,             7832,            19676,             9358,             3090,             1003,              687,              835
    4,     86,     148740,          0,     148740,   1.023492,                0,            91566,            16206,            23258,            11207,             3995,             1079,              640,              789
    4,     87,     137322,          0,     137322,   0.923235,                0,            77107,            21038,            22294,            10754,             3811,             1010,              647,              661
    4,     88,     120816,          0,     120816,   0.879801,                0,            58784,            24698,            21253,            10226,             3641,              974,              611,              629
    4,     89,      61344,          0,      61344,   0.507747,                0,                0,            26038,            20129,             9673,             3428,              915,              567,              594
    4,     90,      49874,          0,      49874,   0.813022,                0,                0,            16777,            18952,             9051,             3185,              843,              519,              547
    4,     91,      47504,          0,      47504,   0.952480,                0,                0,            16777,            17610,             8441,             2919,              785,              481,              491
    4,     92,      45280,          0,      45280,   0.953183,                0,                0,            16777,            16338,             7870,             2685,              719,              441,              450
    4,     93,      43294,          0,      43294,   0.956140,                0,                0,            16777,            15201,             7346,             2484,              667,              408,              411
    4,     94,      41649,          0,      41649,   0.962004,                0,                0,            16777,            14270,             6890,             2322,              621,              381,              388
    4,     95,      39723,          0,      39723,   0.953756,                0,                0,            16233,            13465,             6515,             2206,              585,              356,              363
    4,     96,      38434,          0,      38434,   0.967550,                0,                0,             9912,            14978,             8214,             3513,             1011,              461,              345
    4,     97,     110202,          0,     110202,   2.867305,                0,            73119,             4427,            15726,             9899,             4759,             1463,              500,              309
    4,     98,     113029,          0,     113029,   1.025653,                0,            65672,            11571,            15538,            11804,             5706,             1920,              523,              295
    4,     99,     107367,          0,     107367,   0.949907,                0,            57924,            15116,            14906,            11342,             5480,             1814,              489,              296
    4,    100,      99286,          0,      99286,   0.924735,                0,            48589,            17903,            14245,            10840,             5237,             1729,              460,              283
    4,    101,      50655,          0,      50655,   0.510193,                0,                0,            19785,            13445,            10173,             4922,             1635,              426,              269
    4,    102,      40879,          0,      40879,   0.807008,                0,                0,            11990,            12608,             9565,             4561,             1512,              392,              251
    4,    103,      38776,          0,      38776,   0.948555,                0,                0,            11990,            11740,             8888,             4177,             1394,              361,              226
    4,    104,      36852,          0,      36852,   0.950382,                0,                0,            11990,            10924,             8267,             3828,             1311,              333,              199
    4,    105,      35068,          0,      35068,   0.951590,                0,                0,            11990,            10186,             7666,             3535,             1215,              298,              178
    4,    106,      33538,          0,      33538,   0.956370,                0,                0,            11990,             9512,             7192,             3268,             1134,              270,              172
    4,    107,      31940,          0,      31940,   0.952353,                0,                0,            11772,             8906,             6718,             3070,             1061,              257,              156
    4,    108,      30884,          0,      30884,   0.966938,                0,                0,             7212,             9871,             7487,             3985,             1651,              464,              214
    4,    109,     107216,          0,     107216,   3.471571,                0,            77478,             3225,            10639,             7819,             4859,             2267,              699,              230
    4,    110,     116132,          0,     116132,   1.083159,                0,            75230,            12247,            11275,             7726,             5823,             2670,              923,              238
    4,    111,     115275,          0,     115275,   0.992620,                0,            71065,            16759,            10816,             7368,             5601,             2562,              889,              215
    4,    112,     104855,          0,     104855,   0.909607,                0,            57881,            20727,            10339,             7032,             5364,             2452,              856,              204
    4,    113,      47791,          0,      47791,   0.455782,                0,                0,            22968,             9822,             6652,             5047,             2307,              807,              188
    4,    114,      37729,          0,      37729,   0.789458,                0,                0,            14452,             9269,             6249,             4680,             2150,              751,              178
    4,    115,      36081,          0,      36081,   0.956320,                0,                0,            14452,             8632,             5823,             4314,             2008,              689,              163
    4,    116,      34460,          0,      34460,   0.955073,                0,                0,            14452,             8047,             5374,             3969,             1845,              626,              147
    4,    117,      32915,          0,      32915,   0.955165,                0,                0,            14452,             7450,             4969,             3646,             1686,              579,              133
    4,    118,      31661,          0,      31661,   0.961902,                0,                0,            14452,             6939,             4657,             3390,             1570,              529,              124
    4,    119,      30330,          0,      30330,   0.957961,                0,                0,            14162,             6511,             4386,             3193,             1463,              498,              117
    4,    120,      29474,          0,      29474,   0.971777,                0,                0,             9360,             8693,             4934,             3634,             1856,              784,              213
    4,    121,     129327,          0,     129327,   4.387833,                0,           100740,             4920,            10753,             5359,             3863,             2286,             1094,              312
    4,    122,     142517,          0,     142517,   1.101990,                0,            98789,            16778,            12916,             5702,             3835,             2784,             1289,              424
    4,    123,     145210,          0,     145210,   1.018896,                0,            96240,            22374,            13108,             5501,             3684,             2659,             1233,              411
    4,    124,     131013,          0,     131013,   0.902231,                0,            77398,            28145,            12573,             5272,             3521,             2542,             1168,              394
    4,    125,      53977,          0,      53977,   0.411997,                0,                0,            30051,            11840,             4927,             3309,             2385,             1096,              369
    4,    126,      40501,          0,      40501,   0.750338,                0,                0,            18100,            11123,             4645,             3067,             2198,             1024,              344
    4,    127,      38905,          0,      38905,   0.960594,                0,                0,            18100,            10363,             4347,             2814,             2035,              931,              315
    4,    128,      37368,          0,      37368,   0.960494,                0,                0,            18100,             9621,             4044,             2576,             1854,              870,              303
    4,    129,      36075,          0,      36075,   0.965398,                0,                0,            18100,             8993,             3783,             2387,             1720,              812,              280
    4,    130,      34983,          0,      34983,   0.969730,                0,                0,            18100,             8455,             3562,             2214,             1626,              761,              265
    4,    131,      33433,          0,      33433,   0.955693,                0,                0,            17566,             7955,             3346,             2074,             1519,              724,              249
    4,    132,      32544,          0,      32544,   0.973410,                0,                0,            11276,            11399,             4428,             2434,             1695,              920,              392
    4,    133,     130598,          0,     130598,   4.012967,                0,            99150,             5251,            14595,             5469,             2701,             1787,             1121,              524
    4,    134,     140456,          0,     140456,   1.075484,                0,            94242,            15917,            17161,             6498,             2897,             1798,             1312,              631
    4,    135,     138703,          0,     138703,   0.987519,                0,            88477,            21212,            16083,             6594,             2763,             1716,             1250,              608
    4,    136,     125519,          0,     125519,   0.904948,                0,            71636,            26272,            15284,             6252,             2656,             1644,             1197,              578
    4,    137,      55550,          0,      55550,   0.442562,                0,              556,            28878,            14460,             5940,             2499,             1540,             1132,              545
    4,    138,      42005,          0,      42005,   0.756166,                0,                0,            17480,            13606,             5626,             2301,             1441,             1044,              507
    4,    139,      40295,          0,      40295,   0.959291,                0,                0,            17480,            12696,             5239,             2125,             1324,              966,              465
    4,    140,      38664,          0,      38664,   0.959523,                0,                0,            17480,            11801,             4870,             1968,             1219,              891,              435
    4,    141,      37063,          0,      37063,   0.958592,                0,                0,            17480,            10924,             4520,             1799,             1121,              820,              399
    4,    142,      35805,          0,      35805,   0.966058,                0,                0,            17480,            10263,             4223,             1658,             1042,              777,              362
    4,    143,      34123,          0,      34123,   0.953023,                0,                0,            17018,             9585,             3946,             1527,              984,              723,              340
    4,    144,      33140,          0,      33140,   0.971192,                0,                0,            10858,            12151,             5626,             2106,             1149,              809,              441
    4,    145,     113443,          0,     113443,   3.423144,                0,            81420,             5179,            14300,             7232,             2677,             1256,              863,              516
    4,    146,     117600,          0,     117600,   1.036644,                0,            73749,            13039,            16276,             8476,             3240,             1320,              862,              638
    4,    147,     116390,          0,     116390,   0.989711,                0,            70151,            16702,            15627,             7950,             3255,             1265,              830,              610
    4,    148,     108668,          0,     108668,   0.933654,                0,            59481,            20917,            14983,             7615,             3108,             1199,              784,              581
    4,    149,      52333,          0,      52333,   0.481586,                0,             2286,            23269,            14227,             7191,             2940,             1131,              745,              544
    4,    150,      39019,          0,      39019,   0.745591,                0,                0,            14037,            13279,             6715,             2751,             1048,              682,              507
    4,    151,      37202,          0,      37202,   0.953433,                0,                0,            14037,            12338,             6244,             2523,              963,              637,              460
    4,    152,      35525,          0,      35525,   0.954922,                0,                0,            14037,            11451,             5802,             2334,              897,              580,              424
    4,    153,      34046,          0,      34046,   0.958367,                0,                0,            14037,            10676,             5405,             2163,              839,              530,              396
    4,    154,      32781,          0,      32781,   0.962844,                0,                0,            14037,            10026,             5084,             2003,              775,              495,              361
    4,    155,      31460,          0,      31460,   0.959702,                0,                0,            13778,             9477,             4799,             1873,              718,              475,              340
    4,    156,      30452,          0,      30452,   0.967959,                0,                0,             8795,            10894,             6095,             2748,             1000,              526,              394
    4,    157,     103176,          0,     103176,   3.388152,                0,            73716,             4290,            12052,             7309,             3536,             1268,              590,              415
    4,    158,     108677,          0,     108677,   1.053317,                0,            68670,            11626,            13259,             8292,             4246,             1552,              628,              404
    4,    159,     103149,          0,     103149,   0.949134,                0,            60425,            15409,            12775,             7979,             3989,             1572,              610,              390
    4,    160,      94810,          0,      94810,   0.919156,                0,            50144,            18571,            12208,             7620,             3814,             1496,              583,              374
    4,    161,      45026,          0,      45026,   0.474908,                0,               49,            20409,            11509,             7177,             3581,             1402,              544,              355
    4,    162,      35727,          0,      35727,   0.793475,                0,                0,            12698,            10823,             6733,             3326,             1308,              506,              333
    4,    163,      34077,          0,      34077,   0.953816,                0,                0,            12698,            10106,             6229,             3068,             1201,              473,              302
    4,    164,      32495,          0,      32495,   0.953576,                0,                0,            12698,             9384,             5780,             2817,             1091,              452,              273
    4,    165,      31087,          0,      31087,   0.956670,                0,                0,            12698,             8735,             5353,             2615,             1003,              430,              253
    4,    166,      29954,          0,      29954,   0.963554,                0,                0,            12698,             8194,             5034,             2448,              939,              407,              234
    4,    167,      28811,          0,      28811,   0.961841,                0,                0,            12559,             7727,             4741,             2295,              881,              385,              223
    4,    168,      27921,          0,      27921,   0.969109,                0,                0,             7934,             9369,             5570,             2982,             1305,              504,              257
    4,    169,     100377,          0,     100377,   3.595036,                0,            73415,             3800,            10830,             6147,             3565,             1705,              605,              310
    4,    170,     107767,          0,     107767,   1.073622,                0,            69998,            11902,            11836,             6809,             4115,             2042,              722,              343
    4,    171,     108437,          0,     108437,   1.006217,                0,            67380,            15883,            11652,             6571,             3961,             1931,              727,              332
    4,    172,      99028,          0,      99028,   0.913231,                0,            54994,            19915,            11150,             6294,             3807,             1846,              700,              322
    4,    173,      44110,          0,      44110,   0.445430,                0,                0,            21480,            10492,             5939,             3542,             1725,              634,              298
    4,    174,      34159,          0,      34159,   0.774405,                0,                0,            12927,             9824,             5610,             3305,             1608,              600,              285
    4,    175,      32659,          0,      32659,   0.956088,                0,                0,            12927,             9148,             5214,             3047,             1504,              552,              267
    4,    176,      31251,          0,      31251,   0.956888,                0,                0,            12927,             8511,             4893,             2786,             1387,              499,              248
    4,    177,      29888,          0,      29888,   0.956385,                0,                0,            12927,             7892,             4539,             2573,             1262,              460,              235
    4,    178,      28841,          0,      28841,   0.964969,                0,                0,            12927,             7395,             4285,             2403,             1179,              425,              227
    4,    179,      27719,          0,      27719,   0.961097,                0,                0,            12705,             6973,             4041,             2277,             1115,              396,              212
    4,    180,      26900,          0,      26900,   0.970454,                0,                0,             8037,             8985,             4765,             2805,             1450,              594,              264
    4,    181,     105504,          0,     105504,   3.922082,                0,            79419,             3712,            10854,             5495,             3187,             1736,              812,              289
    4,    182,     114426,          0,     114426,   1.084566,                0,            76388,            12769,            12350,             6042,             3563,             1988,              987,              339
    4,    183,     113885,          0,     113885,   0.995272,                0,            72486,            17138,            11777,             5902,             3424,             1893,              926,              339
    4,    184,     103451,          0,     103451,   0.908381,                0,            58831,            21413,            11262,             5667,             3260,             1812,              888,              318
    4,    185,      75081,          0,      75081,   0.725764,                0,            29226,            23852,            10682,             5355,             3096,             1728,              839,              303
    4,    186,      35156,          0,      35156,   0.468241,                0,                0,            14591,            10011,             4992,             2882,             1634,              765,              281
    4,    187,      33600,          0,      33600,   0.955740,                0,                0,            14506,             9358,             4650,             2621,             1496,              712,              257
    4,    188,      32231,          0,      32231,   0.959256,                0,                0,            14506,             8734,             4320,             2396,             1375,              658,              242
    4,    189,      31108,          0,      31108,   0.965158,                0,                0,            14506,             8235,             4056,             2223,             1256,              609,              223
    4,    190,      30099,          0,      30099,   0.967565,                0,                0,            14506,             7727,             3825,             2075,             1184,              568,              214
    4,    191,      28991,          0,      28991,   0.963188,                0,                0,            14267,             7305,             3608,             1949,             1113,              548,              201
    4,    192,      28254,          0,      28254,   0.974578,                0,                0,             9181,             9566,             4739,             2375,             1382,              721,              290
    4,    193,     116746,          0,     116746,   4.132017,                0,            89285,             4541,            11573,             5685,             2839,             1549,              865,              409
    4,    194,     127726,          0,     127726,   1.094050,                0,            86873,            14310,            13715,             6481,             3142,             1730,              976,              499
    4,    195,     126997,          0,     126997,   0.994292,                0,            82094,            19346,            13245,             6180,             3067,             1663,              928,              474
    4,    196,     113794,          0,     113794,   0.896037,                0,            65336,            24076,            12646,             5867,             2934,             1590,              884,              461
    4,    197,      80622,          0,      80622,   0.708491,                0,            31060,            26425,            12018,             5578,             2777,             1508,              823,              433
    4,    198,      37538,          0,      37538,   0.465605,                0,                0,            15899,            11287,             5236,             2559,             1394,              755,              408
    4,    199,      35987,          0,      35987,   0.958682,                0,                0,            15899,            10501,             4875,             2353,             1284,              693,              382
    4,    200,      34554,          0,      34554,   0.960180,                0,                0,            15899,             9758,             4543,             2170,             1179,              646,              359
    4,    201,      33329,          0,      33329,   0.964548,                0,                0,            15899,             9122,             4266,             2012,             1103,              595,              332
    4,    202,      32229,          0,      32229,   0.966996,                0,                0,            15899,             8559,             3998,             1870,             1027,              561,              315
    4,    203,      30820,          0,      30820,   0.956282,                0,                0,            15366,             8106,             3794,             1752,              976,              535,              291
    4,    204,      30015,          0,      30015,   0.973881,                0,                0,            10058,            10413,             4983,             2357,             1158,              681,              365
    4,    205,     112272,          0,     112272,   3.740530,                0,            83207,             4834,            12773,             5981,             2915,             1371,              784,              407
    4,    206,     117872,          0,     117872,   1.049879,                0,            76697,            13196,            14757,             7059,             3327,             1507,              860,              469
    4,    207,     116245,          0,     116245,   0.986197,                0,            71975,            17451,            14100,             6797,             3172,             1481,              818,              451
    4,    208,     105357,          0,     105357,   0.906336,                0,            58328,            21539,            13392,             6463,             3013,             1415,              781,              426
    4,    209,      47573,          0,      47573,   0.451541,                0,                0,            23503,            12682,             6093,             2833,             1330,              734,              398
    4,    210,      37310,          0,      37310,   0.784268,                0,                0,            14664,            11904,             5736,             2682,             1257,              696,              371
    4,    211,      35713,          0,      35713,   0.957196,                0,                0,            14664,            11099,             5310,             2482,             1151,              656,              351
    4,    212,      34186,          0,      34186,   0.957242,                0,                0,            14664,            10280,             4960,             2287,             1068,              601,              326
    4,    213,      32740,          0,      32740,   0.957702,                0,                0,            14664,             9503,             4619,             2116,              988,              560,              290
    4,    214,      31645,          0,      31645,   0.966555,                0,                0,            14664,             8895,             4368,             1977,              937,              537,              267
    4,    215,      30417,          0,      30417,   0.961195,                0,                0,            14420,             8390,             4117,             1856,              881,              507,              246
    4,    216,      29504,          0,      29504,   0.969984,                0,                0,             9355,            10403,             5224,             2411,             1170,              591,              350
    4,    217,     106206,          0,     106206,   3.599715,                0,            77644,             4552,            12162,             6363,             2954,             1412,              708,              411
    4,    218,     113573,          0,     113573,   1.069365,                0,            73544,            12779,            13462,             7356,             3582,             1620,              774,              456
    4,    219,     113528,          0,     113528,   0.999604,                0,            70273,            16620,            13340,             7081,             3473,             1557,              744,              440
    4,    220,     103909,          0,     103909,   0.915272,                0,            57616,            20885,            12740,             6736,             3322,             1473,              717,              420
    4,    221,      46547,          0,      46547,   0.447959,                0,                0,            22630,            11963,             6364,             3131,             1383,              682,              394
    4,    222,      35968,          0,      35968,   0.772724,                0,                0,            13580,            11238,             5945,             2908,             1298,              635,              364
    4,    223,      34396,          0,      34396,   0.956294,                0,                0,            13580,            10497,             5566,             2651,             1189,              580,              333
    4,    224,      32873,          0,      32873,   0.955722,                0,                0,            13580,             9754,             5168,             2443,             1084,              538,              306
    4,    225,      31496,          0,      31496,   0.958112,                0,                0,            13580,             9065,             4812,             2255,              999,              497,              288
    4,    226,      30400,          0,      30400,   0.965202,                0,                0,            13580,             8526,             4535,             2111,              907,              473,              268
    4,    227,      29123,          0,      29123,   0.957993,                0,                0,            13271,             8041,             4278,             1988,              854,              442,              249
    4,    228,      28311,          0,      28311,   0.972118,                0,                0,             8409,            10006,             5310,             2585,             1176,              536,              289
    4,    229,     100648,          0,     100648,   3.555085,                0,            73222,             3888,            11644,             6208,             3257,             1424,              644,              361
    4,    230,     108001,          0,     108001,   1.073057,                0,            70000,            11561,            12934,             6919,             3735,             1726,              745,              381
    4,    231,     105414,          0,     105414,   0.976047,                0,            64222,            15749,            12280,             6869,             3555,             1665,              707,              367
    4,    232,      96871,          0,      96871,   0.918958,                0,            53536,            19184,            11647,             6518,             3390,             1575,              674,              347
    4,    233,      44109,          0,      44109,   0.455338,                0,                0,            21322,            11005,             6159,             3179,             1488,              632,              324
    4,    234,      34062,          0,      34062,   0.772223,                0,                0,            12742,            10328,             5786,             2925,             1391,              590,              300
    4,    235,      32484,          0,      32484,   0.953673,                0,                0,            12742,             9583,             5381,             2699,             1269,              541,              269
    4,    236,      31048,          0,      31048,   0.955794,                0,                0,            12742,             8913,             5007,             2479,             1169,              487,              251
    4,    237,      29782,          0,      29782,   0.959224,                0,                0,            12742,             8304,             4651,             2307,             1082,              458,              238
    4,    238,      28514,          0,      28514,   0.957424,                0,                0,            12742,             7712,             4328,             2083,             1007,              420,              222
    4,    239,      27464,          0,      27464,   0.963176,                0,                0,            12516,             7323,             4102,             1965,              958,              393,              207
    4,    240,      26719,          0,      26719,   0.972874,                0,                0,             8027,             9004,             5080,             2565,             1234,              546,              263
    4,    241,     100155,          0,     100155,   3.748456,                0,            74292,             3773,            10587,             5887,             3085,             1550,              684,              297
    4,    242,     106208,          0,     106208,   1.060436,                0,            69506,            11849,            11937,             6538,             3491,             1706,              835,              346
    4,    243,     103749,          0,     103749,   0.976847,                0,            64218,            15601,            11550,             6189,             3433,             1627,              802,              329
    4,    244,      95297,          0,      95297,   0.918534,                0,            53197,            19215,            11040,             5929,             3282,             1555,              765,              314
    4,    245,      39411,          0,      39411,   0.413560,                0,                0,            17919,            10384,             5592,             3052,             1455,              710,              299
    4,    246,      31800,          0,      31800,   0.806881,                0,                0,            11720,             9765,             5219,             2838,             1326,              652,              280
    4,    247,      30356,          0,      30356,   0.954591,                0,                0,            11720,             9081,             4862,             2613,             1209,              613,              258
    4,    248,      29015,          0,      29015,   0.955824,                0,                0,            11720,             8481,             4503,             2394,             1111,              573,              233
