"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8","Trait Index  9","Trait Index 10","Trait Index 11","Trait Index 12","Trait Index 13","Trait Index 14","Trait Index 15","Trait Index 16","Trait Index 17","Trait Index 18","Trait Index 19","Trait Index 20","Trait Index 21","Trait Index 22","Trait Index 23","Trait Index 24","Trait Index 25","Trait Index 26","Trait Index 27","Trait Index 28","Trait Index 29","Trait Index 30","Trait Index 31","Trait Index 32","Trait Index 33","Trait Index 34","Trait Index 35","Trait Index 36"
    1,     10,         56,          0,         56,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,               46,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                1,                0,                1,                1,                1,                0,                0,                1,                0,                0,                0,                1,                3
    1,     11,         56,          0,         56,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               46,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                1,                0,                1,                1,                1,                0,                0,                1,                0,                0,                0,                4
    1,     12,         56,          0,         56,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               46,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                1,                0,                1,                1,                1,                0,                0,                1,                0,                0,                4
    1,     13,         52,          0,         52,   0.928571,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               43,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                1,                0,                1,                1,                1,                0,                0,                1,                0,                3
    1,     14,        259,          0,        259,   4.980769,                0,              210,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               42,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                1,                0,                1,                1,                1,                0,                0,                1,                1
    1,     15,        242,          0,        242,   0.934363,                0,                0,              194,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               42,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                1,                0,                1,                1,                0,                0,                0,                2
    1,     16,        222,          0,        222,   0.917355,                0,                0,                0,              179,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               38,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                1,                0,                1,                1,                0,                0,                1
    1,     17,        210,          0,        210,   0.945946,                0,                0,                0,                0,              168,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               38,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                1,                0,                1,                0,                0,                1
    1,     18,        188,          0,        188,   0.895238,                0,                0,                0,                0,                0,              150,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               35,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                1,                0,                1,                0,                0
    1,     19,        162,          0,        162,   0.861702,                0,                0,                0,                0,                0,                0,              126,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               33,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                1,                0,                1,                0
    1,     20,        139,          0,        139,   0.858025,                0,                0,                0,                0,                0,                0,                0,              106,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               30,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                1,                0,                1
    1,     21,        120,          0,        120,   0.863309,                0,                0,                0,                0,                0,                0,                0,                0,               90,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               27,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                1,                1
    1,     22,        110,          0,        110,   0.916667,                0,                0,                0,                0,                0,                0,                0,                0,                0,               81,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               27,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                2
    1,     23,        102,          0,        102,   0.927273,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               76,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               24,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                2
    1,     24,         97,          0,         97,   0.950980,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               71,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               24,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                2
    1,     25,         90,          0,         90,   0.927835,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               66,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               22,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                2
    1,     26,        403,          0,        403,   4.477778,                0,              313,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               66,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               22,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                2
    1,     27,        382,          0,        382,   0.947891,                0,                0,              297,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               64,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               19,                0,                0,                0,                0,                0,                0,                0,                0,                0,                2
    1,     28,        366,          0,        366,   0.958115,                0,                0,                0,              283,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               64,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               17,                0,                0,                0,                0,                0,                0,                0,                0,                2
    1,     29,        349,          0,        349,   0.953552,                0,                0,                0,                0,              268,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               64,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               16,                0,                0,                0,                0,                0,                0,                0,                1
    1,     30,        318,          0,        318,   0.911175,                0,                0,                0,                0,                0,              243,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               60,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               15,                0,                0,                0,                0,                0,                0,                0
    1,     31,        280,          0,        280,   0.880503,                0,                0,                0,                0,                0,                0,              215,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               52,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               13,                0,                0,                0,                0,                0,                0
    1,     32,        237,          0,        237,   0.846429,                0,                0,                0,                0,                0,                0,                0,              174,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               50,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               13,                0,                0,                0,                0,                0
    1,     33,        217,          0,        217,   0.915612,                0,                0,                0,                0,                0,                0,                0,                0,              157,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               47,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               13,                0,                0,                0,                0
    1,     34,        190,          0,        190,   0.875576,                0,                0,                0,                0,                0,                0,                0,                0,                0,              136,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               43,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               11,                0,                0,                0
    1,     35,        179,          0,        179,   0.942105,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              126,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               42,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               11,                0,                0
    1,     36,        173,          0,        173,   0.966480,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              122,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               41,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               10,                0
    1,     37,        161,          0,        161,   0.930636,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              114,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               39,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                8
    1,     38,        927,          0,        927,   5.757764,                0,              773,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              110,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               38,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                6
    1,     39,        881,          0,        881,   0.950378,                0,                0,              736,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              107,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               33,                0,                0,                0,                0,                0,                0,                0,                0,                0,                5
    1,     40,        844,          0,        844,   0.958002,                0,                0,                0,              704,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              105,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               32,                0,                0,                0,                0,                0,                0,                0,                0,                3
    1,     41,        775,          0,        775,   0.918246,                0,                0,                0,                0,              643,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              100,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               29,                0,                0,                0,                0,                0,                0,                0,                3
    1,     42,        695,          0,        695,   0.896774,                0,                0,                0,                0,                0,              574,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               92,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               27,                0,                0,                0,                0,                0,                0,                2
    1,     43,        622,          0,        622,   0.894964,                0,                0,                0,                0,                0,                0,              512,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               86,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               24,                0,                0,                0,                0,                0,                0
    1,     44,        558,          0,        558,   0.897106,                0,                0,                0,                0,                0,                0,                0,              454,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               82,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               22,                0,                0,                0,                0,                0
    1,     45,        510,          0,        510,   0.913979,                0,                0,                0,                0,                0,                0,                0,                0,              417,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               72,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               21,                0,                0,                0,                0
    1,     46,        471,          0,        471,   0.923529,                0,                0,                0,                0,                0,                0,                0,                0,                0,              384,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               67,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               20,                0,                0,                0
    1,     47,        430,          0,        430,   0.912951,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              347,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               64,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               19,                0,                0
    1,     48,        397,          0,        397,   0.923256,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              316,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               62,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               19,                0
    1,     49,        375,          0,        375,   0.944584,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              296,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               60,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               19
    1,     50,       1576,          0,       1576,   4.202667,                0,             1216,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              292,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               56,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               12
    1,     51,       1511,          0,       1511,   0.958756,                0,                0,             1170,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              282,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               52,                0,                0,                0,                0,                0,                0,                0,                0,                0,                7
    1,     52,       1442,          0,       1442,   0.954335,                0,                0,                0,             1117,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              272,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               48,                0,                0,                0,                0,                0,                0,                0,                0,                5
    1,     53,       1342,          0,       1342,   0.930652,                0,                0,                0,                0,             1038,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              256,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               45,                0,                0,                0,                0,                0,                0,                0,                3
    1,     54,       1218,          0,       1218,   0.907601,                0,                0,                0,                0,                0,              934,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              239,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               43,                0,                0,                0,                0,                0,                0,                2
    1,     55,       1080,          0,       1080,   0.886699,                0,                0,                0,                0,                0,                0,              816,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              220,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               42,                0,                0,                0,                0,                0,                2
    1,     56,        972,          0,        972,   0.900000,                0,                0,                0,                0,                0,                0,                0,              729,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              202,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               39,                0,                0,                0,                0,                2
    1,     57,        875,          0,        875,   0.900206,                0,                0,                0,                0,                0,                0,                0,                0,              644,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              192,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               38,                0,                0,                0,                1
    1,     58,        811,          0,        811,   0.926857,                0,                0,                0,                0,                0,                0,                0,                0,                0,              593,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              182,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               35,                0,                0,                1
    1,     59,        737,          0,        737,   0.908755,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              533,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              171,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               32,                0,                1
    1,     60,        693,          0,        693,   0.940298,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              502,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              161,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               30,                0
