"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1"
    1,      0,      15773,          0,      15773,   1.000000,            15773,                0
    1,      1,      15773,          0,      15773,   1.000000,             8998,             6775
    1,      2,     350784,          0,     350784,  22.239523,           344572,             6212
    1,      3,     374443,          0,     374443,   1.067446,           368758,             5685
    1,      4,     367013,          0,     367013,   0.980157,           362198,             4815
    1,      5,     340005,          0,     340005,   0.926411,           339618,              387
    1,      6,     126658,          0,     126658,   0.372518,           126658,                0
    1,      7,      78260,          0,      78260,   0.617884,            78260,                0
    1,      8,      74135,          0,      74135,   0.947291,            74135,                0
    1,      9,      73288,          0,      73288,   0.988575,            73288,                0
    1,     10,      72493,          0,      72493,   0.989152,            72493,                0
    1,     11,      71794,          0,      71794,   0.990358,            71794,                0
    1,     12,      69937,          0,      69937,   0.974134,            69937,                0
    1,     13,      69498,          0,      69498,   0.993723,            66379,             3119
    1,     14,     221446,          0,     221446,   3.186365,           218580,             2866
    1,     15,     231856,          0,     231856,   1.047009,           229243,             2613
    1,     16,     225784,          0,     225784,   0.973811,           223732,             2052
    1,     17,     201350,          0,     201350,   0.891782,           201350,                0
    1,     18,      98985,          0,      98985,   0.491607,            98985,                0
    1,     19,      78893,          0,      78893,   0.797020,            78893,                0
    1,     20,      75141,          0,      75141,   0.952442,            75141,                0
    1,     21,      71435,          0,      71435,   0.950679,            71435,                0
    1,     22,      68167,          0,      68167,   0.954252,            68167,                0
    1,     23,      65381,          0,      65381,   0.959130,            65381,                0
    1,     24,      62005,          0,      62005,   0.948364,            62005,                0
    1,     25,      60158,          0,      60158,   0.970212,            58790,             1368
    1,     26,     125381,          0,     125381,   2.084195,           124128,             1253
    1,     27,     128587,          0,     128587,   1.025570,           127425,             1162
    1,     28,     125851,          0,     125851,   0.978723,           124951,              900
    1,     29,     113389,          0,     113389,   0.900978,           113306,               83
    1,     30,      71157,          0,      71157,   0.627548,            71157,                0
    1,     31,      58144,          0,      58144,   0.817123,            58144,                0
    1,     32,      54140,          0,      54140,   0.931136,            54140,                0
    1,     33,      51042,          0,      51042,   0.942778,            51042,                0
    1,     34,      48231,          0,      48231,   0.944928,            48231,                0
    1,     35,      45805,          0,      45805,   0.949700,            45805,                0
    1,     36,      43602,          0,      43602,   0.951905,            43602,                0
    1,     37,      41867,          0,      41867,   0.960208,            40437,             1430
    1,     38,      95286,          0,      95286,   2.275921,            93931,             1355
    1,     39,     100047,          0,     100047,   1.049965,            98808,             1239
    1,     40,      96674,          0,      96674,   0.966286,            95710,              964
    1,     41,      88382,          0,      88382,   0.914227,            88382,                0
    1,     42,      48966,          0,      48966,   0.554027,            48966,                0
    1,     43,      40593,          0,      40593,   0.829004,            40593,                0
    1,     44,      38367,          0,      38367,   0.945163,            38367,                0
    1,     45,      36238,          0,      36238,   0.944510,            36238,                0
    1,     46,      34350,          0,      34350,   0.947900,            34350,                0
    1,     47,      32760,          0,      32760,   0.953712,            32760,                0
    1,     48,      30918,          0,      30918,   0.943773,            30918,                0
    1,     49,      29756,          0,      29756,   0.962417,            27099,             2657
    1,     50,     125580,          0,     125580,   4.220325,           123035,             2545
    1,     51,     139456,          0,     139456,   1.110495,           137075,             2381
    1,     52,     143293,          0,     143293,   1.027514,           141480,             1813
    1,     53,     132029,          0,     132029,   0.921392,           131445,              584
    1,     54,      80098,          0,      80098,   0.606670,            80098,                0
    1,     55,      40076,          0,      40076,   0.500337,            40076,                0
    1,     56,      38346,          0,      38346,   0.956832,            38346,                0
    1,     57,      36776,          0,      36776,   0.959057,            36776,                0
    1,     58,      35318,          0,      35318,   0.960355,            35318,                0
    1,     59,      34215,          0,      34215,   0.968769,            34215,                0
    1,     60,      32515,          0,      32515,   0.950314,            32515,                0
    1,     61,      31721,          0,      31721,   0.975581,            28588,             3133
    1,     62,     159658,          0,     159658,   5.033195,           156667,             2991
    1,     63,     175525,          0,     175525,   1.099381,           172701,             2824
    1,     64,     178278,          0,     178278,   1.015684,           176045,             2233
    1,     65,     162617,          0,     162617,   0.912154,           162617,                0
    1,     66,      64586,          0,      64586,   0.397166,            64586,                0
    1,     67,      46992,          0,      46992,   0.727588,            46992,                0
    1,     68,      45278,          0,      45278,   0.963526,            45278,                0
    1,     69,      43666,          0,      43666,   0.964398,            43666,                0
    1,     70,      42205,          0,      42205,   0.966541,            42205,                0
    1,     71,      40937,          0,      40937,   0.969956,            40937,                0
    1,     72,      39284,          0,      39284,   0.959621,            39284,                0
    1,     73,      38484,          0,      38484,   0.979635,            35654,             2830
    1,     74,     164935,          0,     164935,   4.285807,           162217,             2718
    1,     75,     186243,          0,     186243,   1.129190,           183682,             2561
    1,     76,     194423,          0,     194423,   1.043921,           192362,             2061
    1,     77,     174537,          0,     174537,   0.897718,           174537,                0
    1,     78,      71675,          0,      71675,   0.410658,            71675,                0
    1,     79,      53101,          0,      53101,   0.740858,            53101,                0
    1,     80,      50981,          0,      50981,   0.960076,            50981,                0
    1,     81,      49110,          0,      49110,   0.963300,            49110,                0
    1,     82,      47331,          0,      47331,   0.963775,            47331,                0
    1,     83,      45798,          0,      45798,   0.967611,            45798,                0
    1,     84,      44168,          0,      44168,   0.964409,            44168,                0
    1,     85,      42925,          0,      42925,   0.971857,            40860,             2065
    1,     86,     138747,          0,     138747,   3.232312,           136983,             1764
    1,     87,     139370,          0,     139370,   1.004490,           137909,             1461
    1,     88,     128490,          0,     128490,   0.921934,           127365,             1125
    1,     89,     113845,          0,     113845,   0.886022,           113845,                0
    1,     90,      58630,          0,      58630,   0.514998,            58630,                0
    1,     91,      47848,          0,      47848,   0.816101,            47848,                0
    1,     92,      45506,          0,      45506,   0.951053,            45506,                0
    1,     93,      43312,          0,      43312,   0.951787,            43312,                0
    1,     94,      41334,          0,      41334,   0.954331,            41334,                0
    1,     95,      39674,          0,      39674,   0.959839,            39674,                0
    1,     96,      37830,          0,      37830,   0.953521,            37830,                0
    1,     97,      36624,          0,      36624,   0.968121,            34937,             1687
    1,     98,     106533,          0,     106533,   2.908830,           105015,             1518
    1,     99,     110176,          0,     110176,   1.034196,           108841,             1335
    1,    100,     106161,          0,     106161,   0.963558,           105070,             1091
    1,    101,      97584,          0,      97584,   0.919208,            97584,                0
    1,    102,      48690,          0,      48690,   0.498955,            48690,                0
    1,    103,      39264,          0,      39264,   0.806408,            39264,                0
    1,    104,      37317,          0,      37317,   0.950413,            37317,                0
    1,    105,      35437,          0,      35437,   0.949621,            35437,                0
    1,    106,      33812,          0,      33812,   0.954144,            33812,                0
    1,    107,      32352,          0,      32352,   0.956820,            32352,                0
    1,    108,      30844,          0,      30844,   0.953388,            30844,                0
    1,    109,      29805,          0,      29805,   0.966314,            27816,             1989
    1,    110,     110041,          0,     110041,   3.692032,           108174,             1867
    1,    111,     119304,          0,     119304,   1.084178,           117584,             1720
    1,    112,     118230,          0,     118230,   0.990998,           116822,             1408
    1,    113,     109756,          0,     109756,   0.928326,           109756,                0
    1,    114,      48311,          0,      48311,   0.440167,            48311,                0
    1,    115,      37518,          0,      37518,   0.776593,            37518,                0
    1,    116,      35877,          0,      35877,   0.956261,            35877,                0
    1,    117,      34322,          0,      34322,   0.956657,            34322,                0
    1,    118,      32924,          0,      32924,   0.959268,            32924,                0
    1,    119,      31604,          0,      31604,   0.959908,            31604,                0
    1,    120,      30300,          0,      30300,   0.958739,            30300,                0
    1,    121,      29473,          0,      29473,   0.972706,            27189,             2284
    1,    122,     123102,          0,     123102,   4.176772,           120948,             2154
