"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8","Trait Index  9","Trait Index 10","Trait Index 11","Trait Index 12","Trait Index 13","Trait Index 14","Trait Index 15","Trait Index 16","Trait Index 17","Trait Index 18","Trait Index 19","Trait Index 20","Trait Index 21","Trait Index 22","Trait Index 23","Trait Index 24","Trait Index 25","Trait Index 26","Trait Index 27","Trait Index 28","Trait Index 29","Trait Index 30","Trait Index 31","Trait Index 32","Trait Index 33","Trait Index 34","Trait Index 35","Trait Index 36"
    1,      0,         10,          0,         10,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                1,                1,                0,                0,                1,                1,                0,                0,                3,                0,                0,                0,                0,                0,                0,                0
    1,      1,         10,          0,         10,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                1,                1,                0,                0,                1,                1,                0,                0,                3,                0,                0,                0,                0,                0,                0
    1,      2,         70,          0,         70,   7.000000,                0,               60,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                1,                1,                0,                0,                1,                1,                0,                0,                3,                0,                0,                0,                0,                0
    1,      3,         70,          0,         70,   1.000000,                0,                0,               60,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                1,                1,                0,                0,                1,                1,                0,                0,                3,                0,                0,                0,                0
    1,      4,         70,          0,         70,   1.000000,                0,                0,                0,               60,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                1,                1,                0,                0,                1,                1,                0,                0,                3,                0,                0,                0
    1,      5,         70,          0,         70,   1.000000,                0,                0,                0,                0,               60,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                1,                1,                0,                0,                1,                1,                0,                0,                3,                0,                0
    1,      6,         70,          0,         70,   1.000000,                0,                0,                0,                0,                0,               60,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                1,                1,                0,                0,                1,                1,                0,                0,                3,                0
    1,      7,         70,          0,         70,   1.000000,                0,                0,                0,                0,                0,                0,               60,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                1,                1,                0,                0,                1,                1,                0,                0,                3
    1,      8,         70,          0,         70,   1.000000,                0,                0,                0,                0,                0,                0,                0,               60,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                1,                1,                0,                0,                1,                1,                0,                3
    1,      9,         70,          0,         70,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,               60,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                1,                1,                0,                0,                1,                1,                3
    1,     10,         70,          0,         70,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,               60,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                1,                1,                0,                0,                1,                4
    1,     11,         70,          0,         70,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               60,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                1,                1,                0,                0,                5
    1,     12,         70,          0,         70,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               60,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                1,                1,                0,                5
    1,     13,         67,          0,         67,   0.957143,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               58,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                1,                1,                4
    1,     14,        227,          0,        227,   3.388060,                0,              164,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               55,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                1,                4
    1,     15,        212,          0,        212,   0.933921,                0,                0,              154,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               53,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                0,                2
    1,     16,        205,          0,        205,   0.966981,                0,                0,                0,              148,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               52,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                0,                2
    1,     17,        186,          0,        186,   0.907317,                0,                0,                0,                0,              132,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               50,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                0,                1
    1,     18,        174,          0,        174,   0.935484,                0,                0,                0,                0,                0,              124,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               46,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0,                1
    1,     19,        154,          0,        154,   0.885057,                0,                0,                0,                0,                0,                0,              111,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               40,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                1,                1,                0
    1,     20,        138,          0,        138,   0.896104,                0,                0,                0,                0,                0,                0,                0,               97,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               39,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                1
    1,     21,        124,          0,        124,   0.898551,                0,                0,                0,                0,                0,                0,                0,                0,               87,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               35,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                2
    1,     22,        114,          0,        114,   0.919355,                0,                0,                0,                0,                0,                0,                0,                0,                0,               79,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               33,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                2
    1,     23,        110,          0,        110,   0.964912,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               75,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               33,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                2
    1,     24,        103,          0,        103,   0.936364,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               69,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               32,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                2
    1,     25,         94,          0,         94,   0.912621,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               64,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               30,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0
    1,     26,        444,          0,        444,   4.723404,                0,              353,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               63,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               28,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0
    1,     27,        423,          0,        423,   0.952703,                0,                0,              333,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               62,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               28,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0
    1,     28,        401,          0,        401,   0.947991,                0,                0,                0,              314,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               61,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               26,                0,                0,                0,                0,                0,                0,                0,                0,                0
    1,     29,        376,          0,        376,   0.937656,                0,                0,                0,                0,              293,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               58,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               25,                0,                0,                0,                0,                0,                0,                0,                0
    1,     30,        345,          0,        345,   0.917553,                0,                0,                0,                0,                0,              268,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               54,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               23,                0,                0,                0,                0,                0,                0,                0
    1,     31,        299,          0,        299,   0.866667,                0,                0,                0,                0,                0,                0,              232,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               46,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               21,                0,                0,                0,                0,                0,                0
    1,     32,        272,          0,        272,   0.909699,                0,                0,                0,                0,                0,                0,                0,              211,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               42,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               19,                0,                0,                0,                0,                0
    1,     33,        245,          0,        245,   0.900735,                0,                0,                0,                0,                0,                0,                0,                0,              190,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               39,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               16,                0,                0,                0,                0
    1,     34,        217,          0,        217,   0.885714,                0,                0,                0,                0,                0,                0,                0,                0,                0,              165,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               37,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               15,                0,                0,                0
    1,     35,        205,          0,        205,   0.944700,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              155,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               35,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               15,                0,                0
    1,     36,        191,          0,        191,   0.931707,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              144,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               34,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               13,                0
    1,     37,        179,          0,        179,   0.937173,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              134,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               33,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               12
    1,     38,        844,          0,        844,   4.715084,                0,              675,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              128,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               32,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                9
    1,     39,        802,          0,        802,   0.950237,                0,                0,              640,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              124,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               31,                0,                0,                0,                0,                0,                0,                0,                0,                0,                7
    1,     40,        757,          0,        757,   0.943890,                0,                0,                0,              600,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              121,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               29,                0,                0,                0,                0,                0,                0,                0,                0,                7
    1,     41,        704,          0,        704,   0.929987,                0,                0,                0,                0,              563,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              114,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               24,                0,                0,                0,                0,                0,                0,                0,                3
    1,     42,        640,          0,        640,   0.909091,                0,                0,                0,                0,                0,              508,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              108,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               22,                0,                0,                0,                0,                0,                0,                2
    1,     43,        574,          0,        574,   0.896875,                0,                0,                0,                0,                0,                0,              456,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               95,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               22,                0,                0,                0,                0,                0,                1
    1,     44,        505,          0,        505,   0.879791,                0,                0,                0,                0,                0,                0,                0,              398,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               87,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               19,                0,                0,                0,                0,                1
    1,     45,        452,          0,        452,   0.895050,                0,                0,                0,                0,                0,                0,                0,                0,              350,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               85,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               16,                0,                0,                0,                1
    1,     46,        408,          0,        408,   0.902655,                0,                0,                0,                0,                0,                0,                0,                0,                0,              313,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               80,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               15,                0,                0,                0
    1,     47,        377,          0,        377,   0.924020,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              290,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               76,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               11,                0,                0
    1,     48,        349,          0,        349,   0.925729,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              269,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               71,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                9,                0
    1,     49,        339,          0,        339,   0.971347,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              259,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               71,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                9
    1,     50,       1513,          0,       1513,   4.463127,                0,             1192,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              251,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               66,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                4
    1,     51,       1450,          0,       1450,   0.958361,                0,                0,             1141,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              244,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               62,                0,                0,                0,                0,                0,                0,                0,                0,                0,                3
    1,     52,       1389,          0,       1389,   0.957931,                0,                0,                0,             1094,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              237,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               56,                0,                0,                0,                0,                0,                0,                0,                0,                2
    1,     53,       1314,          0,       1314,   0.946004,                0,                0,                0,                0,             1033,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              228,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               52,                0,                0,                0,                0,                0,                0,                0,                1
    1,     54,       1204,          0,       1204,   0.916286,                0,                0,                0,                0,                0,              943,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              212,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               48,                0,                0,                0,                0,                0,                0,                1
    1,     55,       1081,          0,       1081,   0.897841,                0,                0,                0,                0,                0,                0,              838,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              200,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               42,                0,                0,                0,                0,                0,                1
    1,     56,        967,          0,        967,   0.894542,                0,                0,                0,                0,                0,                0,                0,              743,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              185,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               39,                0,                0,                0,                0,                0
    1,     57,        847,          0,        847,   0.875905,                0,                0,                0,                0,                0,                0,                0,                0,              642,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              169,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               36,                0,                0,                0,                0
