"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5"
    1,      0,      15773,          0,      15773,   1.000000,            15773,                0,                0,                0,                0,                0
    1,      1,    5333826,          0,    5333826,  338.161804,          5333826,                0,                0,                0,                0,                0
    1,      2,    5232488,          0,    5232488,   0.981001,          5232488,                0,                0,                0,                0,                0
    1,      3,    4853933,          0,    4853933,   0.927653,          4853933,                0,                0,                0,                0,                0
    1,      4,    4107811,          0,    4107811,   0.846285,          4107811,                0,                0,                0,                0,                0
    1,      5,     625904,          0,     625904,   0.152369,           625904,                0,                0,                0,                0,                0
    1,      6,     124085,          0,     124085,   0.198249,           124085,                0,                0,                0,                0,                0
    1,      7,      77446,          0,      77446,   0.624137,            77446,                0,                0,                0,                0,                0
    1,      8,      73473,          0,      73473,   0.948700,            73473,                0,                0,                0,                0,                0
    1,      9,      72616,          0,      72616,   0.988336,            72616,                0,                0,                0,                0,                0
    1,     10,      71818,          0,      71818,   0.989011,            71818,                0,                0,                0,                0,                0
    1,     11,      71148,          0,      71148,   0.990671,            71148,                0,                0,                0,                0,                0
    1,     12,      69281,          0,      69281,   0.973759,            69281,                0,                0,                0,                0,                0
    1,     13,    2476931,          0,    2476931,  35.751953,          2476931,                0,                0,                0,                0,                0
    1,     14,    2452579,          0,    2452579,   0.990168,          2452579,                0,                0,                0,                0,                0
    1,     15,    2257155,          0,    2257155,   0.920319,          2257155,                0,                0,                0,                0,                0
    1,     16,    1836295,          0,    1836295,   0.813544,          1836295,                0,                0,                0,                0,                0
    1,     17,     199865,          0,     199865,   0.108841,           199865,                0,                0,                0,                0,                0
    1,     18,      97504,          0,      97504,   0.487849,            97504,                0,                0,                0,                0,                0
    1,     19,      77410,          0,      77410,   0.793916,            77410,                0,                0,                0,                0,                0
    1,     20,      73177,          0,      73177,   0.945317,            73177,                0,                0,                0,                0,                0
    1,     21,      69392,          0,      69392,   0.948276,            69392,                0,                0,                0,                0,                0
    1,     22,      66014,          0,      66014,   0.951320,            66014,                0,                0,                0,                0,                0
    1,     23,      63095,          0,      63095,   0.955782,            63095,                0,                0,                0,                0,                0
    1,     24,      59819,          0,      59819,   0.948078,            59819,                0,                0,                0,                0,                0
