"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8","Trait Index  9","Trait Index 10","Trait Index 11","Trait Index 12","Trait Index 13","Trait Index 14","Trait Index 15","Trait Index 16","Trait Index 17","Trait Index 18","Trait Index 19","Trait Index 20","Trait Index 21","Trait Index 22","Trait Index 23","Trait Index 24","Trait Index 25","Trait Index 26","Trait Index 27","Trait Index 28","Trait Index 29","Trait Index 30","Trait Index 31","Trait Index 32","Trait Index 33","Trait Index 34","Trait Index 35","Trait Index 36"
    1,      0,         10,          0,         10,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                0,                0,                1,                1,                0,                0,                1,                0,                0,                0,                2,                0,                0,                1,                0,                0
    1,      1,         10,          0,         10,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                0,                0,                1,                1,                0,                0,                1,                0,                0,                0,                2,                0,                0,                1,                0
    1,      2,        122,          0,        122,  12.200000,                0,              112,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                0,                0,                1,                1,                0,                0,                1,                0,                0,                0,                2,                0,                0,                1
    1,      3,        122,          0,        122,   1.000000,                0,                0,              112,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                0,                0,                1,                1,                0,                0,                1,                0,                0,                0,                2,                0,                1
    1,      4,        122,          0,        122,   1.000000,                0,                0,                0,              112,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                0,                0,                1,                1,                0,                0,                1,                0,                0,                0,                2,                1
    1,      5,        122,          0,        122,   1.000000,                0,                0,                0,                0,              112,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                0,                0,                1,                1,                0,                0,                1,                0,                0,                0,                3
    1,      6,        122,          0,        122,   1.000000,                0,                0,                0,                0,                0,              112,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                0,                0,                1,                1,                0,                0,                1,                0,                0,                3
    1,      7,        122,          0,        122,   1.000000,                0,                0,                0,                0,                0,                0,              112,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                0,                0,                1,                1,                0,                0,                1,                0,                3
    1,      8,        122,          0,        122,   1.000000,                0,                0,                0,                0,                0,                0,                0,              112,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                0,                0,                1,                1,                0,                0,                1,                3
    1,      9,        122,          0,        122,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,              112,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                0,                0,                1,                1,                0,                0,                4
    1,     10,        122,          0,        122,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,              112,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                0,                0,                1,                1,                0,                4
    1,     11,        122,          0,        122,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              112,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                0,                0,                1,                1,                4
    1,     12,        122,          0,        122,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              112,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                0,                0,                1,                5
    1,     13,        115,          0,        115,   0.942623,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              106,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                0,                0,                5
    1,     14,        295,          0,        295,   2.565217,                0,              182,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              106,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                0,                3
    1,     15,        281,          0,        281,   0.952542,                0,                0,              168,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              106,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                0,                3
    1,     16,        274,          0,        274,   0.975089,                0,                0,                0,              162,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              105,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                3,                0,                3
