"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8","Trait Index  9","Trait Index 10","Trait Index 11","Trait Index 12","Trait Index 13","Trait Index 14","Trait Index 15","Trait Index 16","Trait Index 17","Trait Index 18","Trait Index 19","Trait Index 20","Trait Index 21","Trait Index 22","Trait Index 23","Trait Index 24","Trait Index 25","Trait Index 26","Trait Index 27","Trait Index 28","Trait Index 29","Trait Index 30","Trait Index 31","Trait Index 32","Trait Index 33","Trait Index 34","Trait Index 35","Trait Index 36"
    1,     23,         81,          0,         81,   0.964286,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               63,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               17,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1
    1,     24,         80,          0,         80,   0.987654,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               62,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               17,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1
    1,     25,         76,          0,         76,   0.950000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               59,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               17,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0
    1,     26,        305,          0,        305,   4.013158,                0,              229,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               59,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               17,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0
    1,     27,        296,          0,        296,   0.970492,                0,                0,              220,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               59,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               17,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0
    1,     28,        285,          0,        285,   0.962838,                0,                0,                0,              210,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               59,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               16,                0,                0,                0,                0,                0,                0,                0,                0,                0
    1,     29,        276,          0,        276,   0.968421,                0,                0,                0,                0,              202,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               58,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               16,                0,                0,                0,                0,                0,                0,                0,                0
    1,     30,        257,          0,        257,   0.931159,                0,                0,                0,                0,                0,              184,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               57,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               16,                0,                0,                0,                0,                0,                0,                0
    1,     31,        226,          0,        226,   0.879377,                0,                0,                0,                0,                0,                0,              157,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               54,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               15,                0,                0,                0,                0,                0,                0
    1,     32,        202,          0,        202,   0.893805,                0,                0,                0,                0,                0,                0,                0,              136,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               51,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               15,                0,                0,                0,                0,                0
    1,     33,        180,          0,        180,   0.891089,                0,                0,                0,                0,                0,                0,                0,                0,              122,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               46,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               12,                0,                0,                0,                0
    1,     34,        157,          0,        157,   0.872222,                0,                0,                0,                0,                0,                0,                0,                0,                0,              106,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               42,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                9,                0,                0,                0
    1,     35,        143,          0,        143,   0.910828,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               93,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               41,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                9,                0,                0
    1,     36,        139,          0,        139,   0.972028,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               90,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               40,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                9,                0
    1,     37,        137,          0,        137,   0.985611,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               88,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               40,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                9
    1,     38,        798,          0,        798,   5.824818,                0,              664,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               88,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               40,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                6
    1,     39,        763,          0,        763,   0.956140,                0,                0,              633,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               86,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               40,                0,                0,                0,                0,                0,                0,                0,                0,                0,                4
    1,     40,        723,          0,        723,   0.947575,                0,                0,                0,              597,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               85,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               39,                0,                0,                0,                0,                0,                0,                0,                0,                2
    1,     41,        670,          0,        670,   0.926694,                0,                0,                0,                0,              550,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               84,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               34,                0,                0,                0,                0,                0,                0,                0,                2
    1,     42,        603,          0,        603,   0.900000,                0,                0,                0,                0,                0,              491,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               79,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               33,                0,                0,                0,                0,                0,                0,                0
    1,     43,        539,          0,        539,   0.893864,                0,                0,                0,                0,                0,                0,              442,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               71,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               26,                0,                0,                0,                0,                0,                0
    1,     44,        482,          0,        482,   0.894249,                0,                0,                0,                0,                0,                0,                0,              391,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               68,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               23,                0,                0,                0,                0,                0
    1,     45,        434,          0,        434,   0.900415,                0,                0,                0,                0,                0,                0,                0,                0,              348,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               65,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               21,                0,                0,                0,                0
    1,     46,        393,          0,        393,   0.905530,                0,                0,                0,                0,                0,                0,                0,                0,                0,              313,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               61,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               19,                0,                0,                0
    1,     47,        353,          0,        353,   0.898219,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              278,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               57,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               18,                0,                0
    1,     48,        335,          0,        335,   0.949009,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              263,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               55,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               17,                0
    1,     49,        326,          0,        326,   0.973134,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              254,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               55,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               17
    1,     50,       1542,          0,       1542,   4.730062,                0,             1224,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              250,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               55,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               13
    1,     51,       1484,          0,       1484,   0.962386,                0,                0,             1181,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              240,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               53,                0,                0,                0,                0,                0,                0,                0,                0,                0,               10
    1,     52,       1410,          0,       1410,   0.950135,                0,                0,                0,             1117,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              235,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               50,                0,                0,                0,                0,                0,                0,                0,                0,                8
    1,     53,       1331,          0,       1331,   0.943972,                0,                0,                0,                0,             1048,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              231,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               47,                0,                0,                0,                0,                0,                0,                0,                5
    1,     54,       1203,          0,       1203,   0.903832,                0,                0,                0,                0,                0,              933,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              223,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               44,                0,                0,                0,                0,                0,                0,                3
    1,     55,       1067,          0,       1067,   0.886949,                0,                0,                0,                0,                0,                0,              811,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              211,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               42,                0,                0,                0,                0,                0,                3
    1,     56,        971,          0,        971,   0.910028,                0,                0,                0,                0,                0,                0,                0,              728,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              202,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               39,                0,                0,                0,                0,                2
    1,     57,        896,          0,        896,   0.922760,                0,                0,                0,                0,                0,                0,                0,                0,              664,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              193,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               37,                0,                0,                0,                2
    1,     58,        812,          0,        812,   0.906250,                0,                0,                0,                0,                0,                0,                0,                0,                0,              596,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              179,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               36,                0,                0,                1
    1,     59,        754,          0,        754,   0.928571,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              549,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              171,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               33,                0,                1
    1,     60,        714,          0,        714,   0.946950,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              513,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              168,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               33,                0
