"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8"
    1,    147,      81663,          0,      81663,   0.989315,                0,            49483,            11849,            10952,             5318,             2240,              832,              556,              433
    1,    148,      74850,          0,      74850,   0.916572,                0,            40823,            14748,            10371,             5028,             2132,              801,              529,              418
    1,    149,      35188,          0,      35188,   0.470114,                0,              906,            16191,             9714,             4703,             2004,              771,              502,              397
    1,    150,      26535,          0,      26535,   0.754092,                0,                0,             9781,             8975,             4365,             1866,              713,              464,              371
    1,    151,      25244,          0,      25244,   0.951347,                0,                0,             9781,             8326,             4009,             1717,              655,              420,              336
    1,    152,      24086,          0,      24086,   0.954128,                0,                0,             9781,             7704,             3714,             1583,              608,              392,              304
    1,    153,      23083,          0,      23083,   0.958358,                0,                0,             9781,             7188,             3459,             1462,              549,              365,              279
    1,    154,      22142,          0,      22142,   0.959234,                0,                0,             9781,             6694,             3210,             1349,              511,              341,              256
    1,    155,      21148,          0,      21148,   0.955108,                0,                0,             9541,             6272,             3023,             1280,              476,              319,              237
    1,    156,      20516,          0,      20516,   0.970115,                0,                0,             6072,             7368,             3974,             1780,              712,              343,              267
    1,    157,      71010,          0,      71010,   3.461201,                0,            51271,             2930,             8203,             4718,             2350,              894,              365,              279
    1,    158,      73516,          0,      73516,   1.035291,                0,            46546,             7998,             9080,             5428,             2697,             1070,              413,              284
    1,    159,      71017,          0,      71017,   0.966007,                0,            42257,            10525,             8720,             5222,             2540,             1079,              402,              272
    1,    160,      64733,          0,      64733,   0.911514,                0,            34797,            12613,             8263,             4962,             2440,             1025,              374,              259
    1,    161,      30363,          0,      30363,   0.469050,                0,                0,            14078,             7771,             4657,             2301,              962,              349,              245
    1,    162,      23769,          0,      23769,   0.782828,                0,                0,             8593,             7216,             4350,             2149,              906,              335,              220
    1,    163,      22632,          0,      22632,   0.952165,                0,                0,             8593,             6706,             4016,             1970,              826,              312,              209
    1,    164,      21558,          0,      21558,   0.952545,                0,                0,             8593,             6167,             3728,             1845,              758,              276,              191
    1,    165,      20573,          0,      20573,   0.954309,                0,                0,             8593,             5699,             3452,             1706,              695,              253,              175
    1,    166,      19748,          0,      19748,   0.959899,                0,                0,             8593,             5293,             3205,             1602,              656,              241,              158
    1,    167,      18963,          0,      18963,   0.960249,                0,                0,             8522,             4961,             2996,             1503,              613,              219,              149
    1,    168,      18411,          0,      18411,   0.970891,                0,                0,             5276,             6354,             3457,             1965,              866,              344,              149
    1,    169,      65769,          0,      65769,   3.572267,                0,            48059,             2495,             7278,             3871,             2309,             1163,              430,              164
    1,    170,      70626,          0,      70626,   1.073849,                0,            46085,             7604,             8000,             4259,             2607,             1358,              515,              198
    1,    171,      70381,          0,      70381,   0.996531,                0,            43775,            10251,             7806,             4067,             2493,             1284,              514,              191
    1,    172,      65785,          0,      65785,   0.934698,                0,            37512,            12734,             7400,             3861,             2383,             1227,              489,              179
    1,    173,      28494,          0,      28494,   0.433138,                0,                0,            13948,             6930,             3599,             2238,             1148,              463,              168
    1,    174,      21584,          0,      21584,   0.757493,                0,                0,             8131,             6398,             3352,             2055,             1067,              427,              154
    1,    175,      20520,          0,      20520,   0.950704,                0,                0,             8131,             5906,             3108,             1884,              962,              384,              145
    1,    176,      19565,          0,      19565,   0.953460,                0,                0,             8131,             5433,             2892,             1745,              883,              353,              128
    1,    177,      18640,          0,      18640,   0.952722,                0,                0,             8131,             4972,             2654,             1618,              812,              331,              122
    1,    178,      17916,          0,      17916,   0.961159,                0,                0,             8131,             4601,             2486,             1508,              770,              306,              114
    1,    179,      17152,          0,      17152,   0.957357,                0,                0,             7999,             4299,             2327,             1415,              718,              288,              106
    1,    180,      16683,          0,      16683,   0.972656,                0,                0,             5075,             5535,             2937,             1638,              921,              409,              168
    1,    181,      65830,          0,      65830,   3.945933,                0,            49718,             2300,             6763,             3332,             1866,             1109,              542,              200
    1,    182,      72014,          0,      72014,   1.093939,                0,            48539,             7957,             7697,             3684,             2006,             1260,              634,              237
    1,    183,      72309,          0,      72309,   1.004096,                0,            46583,            10830,             7336,             3595,             1924,             1209,              595,              237
    1,    184,      65733,          0,      65733,   0.909057,                0,            37883,            13635,             6971,             3427,             1855,             1163,              575,              224
    1,    185,      47901,          0,      47901,   0.728721,                0,            19330,            15202,             6569,             3195,             1742,             1102,              549,              212
    1,    186,      21613,          0,      21613,   0.451201,                0,                0,             9242,             6086,             2958,             1601,             1024,              506,              196
    1,    187,      20627,          0,      20627,   0.954379,                0,                0,             9183,             5658,             2731,             1476,              940,              463,              176
    1,    188,      19798,          0,      19798,   0.959810,                0,                0,             9183,             5267,             2536,             1355,              863,              432,              162
    1,    189,      19045,          0,      19045,   0.961966,                0,                0,             9183,             4915,             2350,             1249,              793,              406,              149
    1,    190,      18447,          0,      18447,   0.968601,                0,                0,             9183,             4651,             2190,             1154,              751,              377,              141
    1,    191,      17703,          0,      17703,   0.959668,                0,                0,             9020,             4350,             2058,             1088,              709,              348,              130
    1,    192,      17238,          0,      17238,   0.973733,                0,                0,             5863,             5814,             2731,             1365,              797,              471,              197
    1,    193,      71618,          0,      71618,   4.154658,                0,            54919,             2906,             7167,             3348,             1571,              899,              549,              259
    1,    194,      77805,          0,      77805,   1.086389,                0,            52985,             8758,             8601,             3817,             1749,              961,              624,              310
    1,    195,      77639,          0,      77639,   0.997866,                0,            50327,            11856,             8299,             3611,             1723,              925,              600,              298
    1,    196,      68642,          0,      68642,   0.884118,                0,            39148,            14813,             7878,             3414,             1647,              886,              579,              277
    1,    197,      47734,          0,      47734,   0.695405,                0,            17933,            16000,             7395,             3215,             1555,              824,              554,              258
    1,    198,      22597,          0,      22597,   0.473394,                0,                0,             9799,             6853,             2982,             1437,              771,              509,              246
    1,    199,      21570,          0,      21570,   0.954552,                0,                0,             9799,             6329,             2745,             1298,              705,              463,              231
    1,    200,      20601,          0,      20601,   0.955077,                0,                0,             9799,             5810,             2513,             1178,              648,              436,              217
    1,    201,      19815,          0,      19815,   0.961847,                0,                0,             9799,             5372,             2338,             1092,              614,              400,              200
    1,    202,      19104,          0,      19104,   0.964118,                0,                0,             9799,             4982,             2178,             1013,              569,              371,              192
    1,    203,      18375,          0,      18375,   0.961840,                0,                0,             9579,             4705,             2064,              959,              537,              350,              181
    1,    204,      17853,          0,      17853,   0.971592,                0,                0,             6256,             6254,             2779,             1301,              631,              390,              242
    1,    205,      65053,          0,      65053,   3.643813,                0,            47780,             3014,             7811,             3392,             1599,              738,              452,              267
    1,    206,      68790,          0,      68790,   1.057446,                0,            44612,             7566,             9164,             4052,             1823,              808,              453,              312
    1,    207,      67205,          0,      67205,   0.976959,                0,            41194,            10139,             8720,             3909,             1717,              787,              441,              298
    1,    208,      61316,          0,      61316,   0.912373,                0,            33824,            12389,             8305,             3694,             1648,              753,              416,              287
    1,    209,      27787,          0,      27787,   0.453177,                0,                0,            13622,             7823,             3451,             1533,              705,              387,              266
    1,    210,      21688,          0,      21688,   0.780509,                0,                0,             8488,             7249,             3228,             1440,              663,              367,              253
    1,    211,      20629,          0,      20629,   0.951171,                0,                0,             8488,             6675,             2952,             1337,              606,              338,              233
    1,    212,      19685,          0,      19685,   0.954239,                0,                0,             8488,             6155,             2736,             1232,              550,              307,              217
    1,    213,      18757,          0,      18757,   0.952857,                0,                0,             8488,             5663,             2490,             1127,              505,              290,              194
    1,    214,      18076,          0,      18076,   0.963694,                0,                0,             8488,             5286,             2306,             1063,              473,              278,              182
    1,    215,      17355,          0,      17355,   0.960113,                0,                0,             8372,             4935,             2166,              998,              452,              258,              174
    1,    216,      16838,          0,      16838,   0.970210,                0,                0,             5381,             6111,             2938,             1253,              644,              310,              201
    1,    217,      59465,          0,      59465,   3.531595,                0,            43187,             2580,             7100,             3644,             1577,              798,              355,              224
    1,    218,      64369,          0,      64369,   1.082469,                0,            41883,             7030,             7789,             4256,             1884,              904,              392,              231
    1,    219,      61283,          0,      61283,   0.952058,                0,            36923,             9391,             7616,             4072,             1816,              858,              384,              223
    1,    220,      56663,          0,      56663,   0.924612,                0,            31219,            11247,             7221,             3853,             1724,              817,              369,              213
    1,    221,      25557,          0,      25557,   0.451035,                0,                0,            12231,             6782,             3604,             1615,              769,              348,              208
    1,    222,      19830,          0,      19830,   0.775913,                0,                0,             7418,             6329,             3352,             1499,              714,              325,              193
    1,    223,      18824,          0,      18824,   0.949269,                0,                0,             7418,             5832,             3075,             1368,              665,              300,              166
    1,    224,      17984,          0,      17984,   0.955376,                0,                0,             7418,             5417,             2856,             1249,              615,              274,              155
    1,    225,      17226,          0,      17226,   0.957851,                0,                0,             7418,             5028,             2653,             1152,              570,              258,              147
    1,    226,      16563,          0,      16563,   0.961512,                0,                0,             7418,             4690,             2479,             1067,              531,              240,              138
    1,    227,      15847,          0,      15847,   0.956771,                0,                0,             7266,             4388,             2332,             1006,              492,              230,              133
    1,    228,      15349,          0,      15349,   0.968574,                0,                0,             4591,             5402,             2879,             1377,              611,              326,              163
    1,    229,      57971,          0,      57971,   3.776858,                0,            43176,             2024,             6400,             3344,             1703,              744,              393,              187
    1,    230,      61072,          0,      61072,   1.053492,                0,            40062,             6793,             7008,             3673,             2017,              880,              440,              199
    1,    231,      59670,          0,      59670,   0.977044,                0,            37025,             9015,             6614,             3624,             1936,              842,              419,              195
    1,    232,      54556,          0,      54556,   0.914295,                0,            30529,            11102,             6242,             3455,             1850,              797,              395,              186
    1,    233,      24361,          0,      24361,   0.446532,                0,                0,            12189,             5875,             3260,             1745,              746,              366,              180
    1,    234,      18783,          0,      18783,   0.771027,                0,                0,             7413,             5478,             3059,             1630,              689,              343,              171
    1,    235,      17886,          0,      17886,   0.952244,                0,                0,             7413,             5029,             2851,             1478,              642,              315,              158
    1,    236,      17118,          0,      17118,   0.957061,                0,                0,             7413,             4673,             2630,             1375,              604,              283,              140
    1,    237,      16323,          0,      16323,   0.953558,                0,                0,             7413,             4299,             2404,             1262,              559,              257,              129
    1,    238,      15667,          0,      15667,   0.959811,                0,                0,             7413,             3968,             2250,             1166,              510,              240,              120
    1,    239,      15025,          0,      15025,   0.959022,                0,                0,             7268,             3740,             2109,             1090,              475,              228,              115
    1,    240,      14580,          0,      14580,   0.970383,                0,                0,             4574,             4994,             2575,             1358,              650,              289,              140
    1,    241,      52309,          0,      52309,   3.587723,                0,            38207,             2211,             5938,             3011,             1608,              812,              345,              177
    1,    242,      55622,          0,      55622,   1.063335,                0,            36040,             6028,             6914,             3270,             1803,              965,              396,              206
    1,    243,      55532,          0,      55532,   0.998382,                0,            34516,             8044,             6622,             3076,             1765,              927,              385,              197
    1,    244,      50937,          0,      50937,   0.917255,                0,            28473,            10117,             6310,             2902,             1692,              885,              374,              184
    1,    245,      20664,          0,      20664,   0.405678,                0,                0,             9139,             5872,             2732,             1582,              818,              348,              173
    1,    246,      16720,          0,      16720,   0.809137,                0,                0,             6013,             5419,             2552,             1476,              769,              325,              166
    1,    247,      15887,          0,      15887,   0.950179,                0,                0,             6013,             4994,             2354,             1369,              712,              297,              148
    1,    248,      15187,          0,      15187,   0.955939,                0,                0,             6013,             4638,             2183,             1286,              654,              276,              137
    1,    249,      14572,          0,      14572,   0.959505,                0,                0,             6013,             4316,             2040,             1209,              613,              255,              126
    1,    250,      13999,          0,      13999,   0.960678,                0,                0,             6013,             4013,             1912,             1126,              574,              242,              119
