"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1"
    1,      0,         10,          0,         10,   1.000000,               10,                0
    1,      2,         10,          0,         10,   1.000000,                3,                7
    1,     14,        115,          0,        115,  11.500000,              103,               12
    1,     26,        126,          0,        126,   1.095652,               67,               59
    1,     38,        362,          0,        362,   2.873016,              267,               95
    1,     50,        718,          0,        718,   1.983425,              503,              215
    1,     62,       1575,          0,       1575,   2.193593,             1122,              453
    1,     74,       3189,          0,       3189,   2.024762,             2245,              944
    1,     86,       6540,          0,       6540,   2.050800,             4649,             1891
    1,     98,      13534,          0,      13534,   2.069419,             9497,             4037
    1,    110,      27546,          0,      27546,   2.035318,            19561,             7985
    1,    122,      57363,          0,      57363,   2.082444,            40164,            17199
    1,    134,     119664,          0,     119664,   2.086083,            84225,            35439
    1,    146,     239647,          0,     239647,   2.002666,           167300,            72347
    1,    158,     506457,          0,     506457,   2.113346,           352254,           154203
    1,    170,    1043737,          0,    1043737,   2.060860,           719486,           324251
    1,    182,    2012870,          0,    2012870,   1.928522,          1359705,           653165
    1,    194,    3935249,          0,    3935249,   1.955044,          2605028,          1330221
    1,    206,    6659492,          0,    6659492,   1.692267,          4204793,          2454699
    1,    218,    9353137,          0,    9353137,   1.404482,          5601127,          3752010
    1,    230,   12696069,          0,   12696069,   1.357413,          7521003,          5175066
    1,    242,   14531829,          0,   14531829,   1.144593,          8034392,          6497437
    1,    254,   20061190,          0,   20061190,   1.380500,         12165703,          7895487
    1,    266,   19713359,          0,   19713359,   0.982662,          9343716,         10369643
