"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1"
    5,     32,      55298,          0,      55298,   0.933284,            55298,                0
    5,     33,      52256,          0,      52256,   0.944989,            52256,                0
    5,     34,      49458,          0,      49458,   0.946456,            49458,                0
    5,     35,      47046,          0,      47046,   0.951231,            47046,                0
    5,     36,      44825,          0,      44825,   0.952791,            44825,                0
    5,     37,      43177,          0,      43177,   0.963235,            41672,             1505
    5,     38,      99174,          0,      99174,   2.296917,            97735,             1439
    5,     39,     104233,          0,     104233,   1.051011,           102916,             1317
    5,     40,     100831,          0,     100831,   0.967362,            99791,             1040
    5,     41,      93684,          0,      93684,   0.929119,            93684,                0
    5,     42,      51263,          0,      51263,   0.547191,            51263,                0
    5,     43,      42309,          0,      42309,   0.825332,            42309,                0
    5,     44,      39842,          0,      39842,   0.941691,            39842,                0
    5,     45,      37697,          0,      37697,   0.946162,            37697,                0
    5,     46,      35698,          0,      35698,   0.946972,            35698,                0
    5,     47,      33999,          0,      33999,   0.952406,            33999,                0
    5,     48,      32106,          0,      32106,   0.944322,            32106,                0
    5,     49,      30870,          0,      30870,   0.961503,            28124,             2746
    5,     50,     129401,          0,     129401,   4.191804,           126796,             2605
    5,     51,     143226,          0,     143226,   1.106838,           140810,             2416
    5,     52,     145594,          0,     145594,   1.016533,           143753,             1841
    5,     53,     134065,          0,     134065,   0.920814,           133527,              538
    5,     54,      79423,          0,      79423,   0.592422,            79423,                0
    5,     55,      41289,          0,      41289,   0.519862,            41289,                0
    5,     56,      39640,          0,      39640,   0.960062,            39640,                0
    5,     57,      38007,          0,      38007,   0.958804,            38007,                0
    5,     58,      36536,          0,      36536,   0.961297,            36536,                0
    5,     59,      35339,          0,      35339,   0.967238,            35339,                0
    5,     60,      33628,          0,      33628,   0.951583,            33628,                0
    5,     61,      32807,          0,      32807,   0.975586,            29581,             3226
    5,     62,     165385,          0,     165385,   5.041150,           162329,             3056
    5,     63,     182061,          0,     182061,   1.100831,           179159,             2902
    5,     64,     184114,          0,     184114,   1.011276,           181841,             2273
    5,     65,     165982,          0,     165982,   0.901518,           165982,                0
    5,     66,      66326,          0,      66326,   0.399598,            66326,                0
    5,     67,      48689,          0,      48689,   0.734086,            48689,                0
    5,     68,      46804,          0,      46804,   0.961285,            46804,                0
    5,     69,      45177,          0,      45177,   0.965238,            45177,                0
    5,     70,      43666,          0,      43666,   0.966554,            43666,                0
    5,     71,      42436,          0,      42436,   0.971832,            42436,                0
    5,     72,      40902,          0,      40902,   0.963851,            40902,                0
    5,     73,      40047,          0,      40047,   0.979096,            37046,             3001
    5,     74,     174352,          0,     174352,   4.353684,           171482,             2870
    5,     75,     196253,          0,     196253,   1.125614,           193555,             2698
    5,     76,     204154,          0,     204154,   1.040259,           202015,             2139
    5,     77,     183966,          0,     183966,   0.901114,           183966,                0
    5,     78,      75181,          0,      75181,   0.408668,            75181,                0
    5,     79,      55533,          0,      55533,   0.738657,            55533,                0
    5,     80,      53371,          0,      53371,   0.961068,            53371,                0
    5,     81,      51395,          0,      51395,   0.962976,            51395,                0
    5,     82,      49598,          0,      49598,   0.965035,            49598,                0
    5,     83,      48014,          0,      48014,   0.968063,            48014,                0
    5,     84,      46381,          0,      46381,   0.965989,            46381,                0
    5,     85,      45134,          0,      45134,   0.973114,            42973,             2161
    5,     86,     146575,          0,     146575,   3.247552,           144724,             1851
    5,     87,     147993,          0,     147993,   1.009674,           146471,             1522
    5,     88,     135828,          0,     135828,   0.917800,           134644,             1184
    5,     89,     120470,          0,     120470,   0.886931,           120470,                0
    5,     90,      61984,          0,      61984,   0.514518,            61984,                0
    5,     91,      50288,          0,      50288,   0.811306,            50288,                0
    5,     92,      47821,          0,      47821,   0.950943,            47821,                0
    5,     93,      45603,          0,      45603,   0.953619,            45603,                0
    5,     94,      43552,          0,      43552,   0.955025,            43552,                0
    5,     95,      41862,          0,      41862,   0.961196,            41862,                0
    5,     96,      39816,          0,      39816,   0.951125,            39816,                0
    5,     97,      38516,          0,      38516,   0.967350,            36720,             1796
    5,     98,     112351,          0,     112351,   2.916996,           110721,             1630
    5,     99,     116114,          0,     116114,   1.033493,           114676,             1438
    5,    100,     112924,          0,     112924,   0.972527,           111786,             1138
    5,    101,     102832,          0,     102832,   0.910630,           102832,                0
    5,    102,      51565,          0,      51565,   0.501449,            51565,                0
    5,    103,      41507,          0,      41507,   0.804945,            41507,                0
    5,    104,      39423,          0,      39423,   0.949792,            39423,                0
    5,    105,      37520,          0,      37520,   0.951729,            37520,                0
    5,    106,      35758,          0,      35758,   0.953038,            35758,                0
    5,    107,      34321,          0,      34321,   0.959813,            34321,                0
    5,    108,      32753,          0,      32753,   0.954314,            32753,                0
    5,    109,      31624,          0,      31624,   0.965530,            29567,             2057
    5,    110,     113847,          0,     113847,   3.600019,           111919,             1928
    5,    111,     123150,          0,     123150,   1.081715,           121370,             1780
    5,    112,     122645,          0,     122645,   0.995899,           121210,             1435
    5,    113,     112280,          0,     112280,   0.915488,           112280,                0
    5,    114,      50291,          0,      50291,   0.447907,            50291,                0
    5,    115,      39528,          0,      39528,   0.785986,            39528,                0
    5,    116,      37834,          0,      37834,   0.957144,            37834,                0
    5,    117,      36192,          0,      36192,   0.956600,            36192,                0
    5,    118,      34713,          0,      34713,   0.959135,            34713,                0
    5,    119,      33463,          0,      33463,   0.963990,            33463,                0
    5,    120,      32060,          0,      32060,   0.958073,            32060,                0
    5,    121,      31218,          0,      31218,   0.973737,            28672,             2546
    5,    122,     136090,          0,     136090,   4.359344,           133695,             2395
    5,    123,     150091,          0,     150091,   1.102880,           147892,             2199
    5,    124,     150632,          0,     150632,   1.003605,           148860,             1772
    5,    125,     137323,          0,     137323,   0.911646,           137323,                0
    5,    126,      56462,          0,      56462,   0.411162,            56462,                0
    5,    127,      42191,          0,      42191,   0.747246,            42191,                0
    5,    128,      40533,          0,      40533,   0.960703,            40533,                0
    5,    129,      38905,          0,      38905,   0.959835,            38905,                0
    5,    130,      37514,          0,      37514,   0.964246,            37514,                0
    5,    131,      36280,          0,      36280,   0.967106,            36280,                0
    5,    132,      34606,          0,      34606,   0.953859,            34606,                0
    5,    133,      33623,          0,      33623,   0.971595,            31281,             2342
    5,    134,     135398,          0,     135398,   4.026946,           133261,             2137
    5,    135,     145174,          0,     145174,   1.072202,           143229,             1945
    5,    136,     143456,          0,     143456,   0.988166,           141877,             1579
    5,    137,     131541,          0,     131541,   0.916943,           131525,               16
    5,    138,      58024,          0,      58024,   0.441110,            58024,                0
    5,    139,      43411,          0,      43411,   0.748156,            43411,                0
    5,    140,      41527,          0,      41527,   0.956601,            41527,                0
    5,    141,      39830,          0,      39830,   0.959135,            39830,                0
    5,    142,      38276,          0,      38276,   0.960984,            38276,                0
    5,    143,      36986,          0,      36986,   0.966297,            36986,                0
    5,    144,      35318,          0,      35318,   0.954902,            35318,                0
    5,    145,      34289,          0,      34289,   0.970865,            32390,             1899
    5,    146,     117887,          0,     117887,   3.438041,           116160,             1727
    5,    147,     125865,          0,     125865,   1.067675,           124306,             1559
    5,    148,     123845,          0,     123845,   0.983951,           122567,             1278
    5,    149,     113156,          0,     113156,   0.913691,           113107,               49
    5,    150,      54791,          0,      54791,   0.484208,            54791,                0
    5,    151,      40802,          0,      40802,   0.744684,            40802,                0
    5,    152,      38900,          0,      38900,   0.953385,            38900,                0
    5,    153,      37115,          0,      37115,   0.954113,            37115,                0
    5,    154,      35522,          0,      35522,   0.957079,            35522,                0
    5,    155,      34209,          0,      34209,   0.963037,            34209,                0
    5,    156,      32857,          0,      32857,   0.960478,            32857,                0
    5,    157,      31785,          0,      31785,   0.967374,            29957,             1828
    5,    158,     110607,          0,     110607,   3.479849,           108948,             1659
    5,    159,     116563,          0,     116563,   1.053848,           115098,             1465
    5,    160,     111994,          0,     111994,   0.960802,           110805,             1189
    5,    161,     103396,          0,     103396,   0.923228,           103395,                1
    5,    162,      48318,          0,      48318,   0.467310,            48318,                0
    5,    163,      38040,          0,      38040,   0.787284,            38040,                0
    5,    164,      36270,          0,      36270,   0.953470,            36270,                0
    5,    165,      34578,          0,      34578,   0.953350,            34578,                0
    5,    166,      33117,          0,      33117,   0.957748,            33117,                0
    5,    167,      31797,          0,      31797,   0.960141,            31797,                0
    5,    168,      30568,          0,      30568,   0.961349,            30568,                0
    5,    169,      29710,          0,      29710,   0.971931,            27875,             1835
    5,    170,     106707,          0,     106707,   3.591619,           105016,             1691
    5,    171,     114125,          0,     114125,   1.069517,           112575,             1550
    5,    172,     113116,          0,     113116,   0.991159,           111852,             1264
    5,    173,     104529,          0,     104529,   0.924087,           104529,                0
    5,    174,      46468,          0,      46468,   0.444546,            46468,                0
    5,    175,      35814,          0,      35814,   0.770724,            35814,                0
    5,    176,      34286,          0,      34286,   0.957335,            34286,                0
    5,    177,      32701,          0,      32701,   0.953771,            32701,                0
    5,    178,      31287,          0,      31287,   0.956760,            31287,                0
    5,    179,      30165,          0,      30165,   0.964138,            30165,                0
    5,    180,      29010,          0,      29010,   0.961711,            29010,                0
    5,    181,      28211,          0,      28211,   0.972458,            26177,             2034
    5,    182,     112371,          0,     112371,   3.983233,           110470,             1901
    5,    183,     121554,          0,     121554,   1.081720,           119804,             1750
    5,    184,     122478,          0,     122478,   1.007602,           121048,             1430
    5,    185,     113688,          0,     113688,   0.928232,           112952,              736
    5,    186,      83602,          0,      83602,   0.735363,            83602,                0
    5,    187,      37071,          0,      37071,   0.443422,            37071,                0
    5,    188,      35443,          0,      35443,   0.956084,            35443,                0
    5,    189,      33974,          0,      33974,   0.958553,            33974,                0
    5,    190,      32752,          0,      32752,   0.964031,            32752,                0
    5,    191,      31743,          0,      31743,   0.969193,            31743,                0
    5,    192,      30575,          0,      30575,   0.963205,            30575,                0
    5,    193,      29803,          0,      29803,   0.974751,            27704,             2099
    5,    194,     118722,          0,     118722,   3.983559,           116797,             1925
    5,    195,     127905,          0,     127905,   1.077349,           126133,             1772
    5,    196,     128749,          0,     128749,   1.006599,           127360,             1389
    5,    197,     115117,          0,     115117,   0.894120,           114431,              686
    5,    198,      82968,          0,      82968,   0.720728,            82968,                0
    5,    199,      38843,          0,      38843,   0.468168,            38843,                0
    5,    200,      37161,          0,      37161,   0.956697,            37161,                0
    5,    201,      35553,          0,      35553,   0.956729,            35553,                0
    5,    202,      34302,          0,      34302,   0.964813,            34302,                0
    5,    203,      33153,          0,      33153,   0.966503,            33153,                0
    5,    204,      31663,          0,      31663,   0.955057,            31663,                0
    5,    205,      30810,          0,      30810,   0.973060,            28762,             2048
    5,    206,     119144,          0,     119144,   3.867056,           117284,             1860
    5,    207,     126911,          0,     126911,   1.065190,           125225,             1686
    5,    208,     125227,          0,     125227,   0.986731,           123902,             1325
    5,    209,     112201,          0,     112201,   0.895981,           112201,                0
    5,    210,      50125,          0,      50125,   0.446743,            50125,                0
    5,    211,      39180,          0,      39180,   0.781646,            39180,                0
    5,    212,      37490,          0,      37490,   0.956866,            37490,                0
    5,    213,      35900,          0,      35900,   0.957589,            35900,                0
    5,    214,      34439,          0,      34439,   0.959304,            34439,                0
    5,    215,      33245,          0,      33245,   0.965330,            33245,                0
    5,    216,      32096,          0,      32096,   0.965438,            32096,                0
    5,    217,      31231,          0,      31231,   0.973050,            29367,             1864
    5,    218,     110586,          0,     110586,   3.540905,           108863,             1723
    5,    219,     117568,          0,     117568,   1.063136,           116024,             1544
    5,    220,     115484,          0,     115484,   0.982274,           114262,             1222
    5,    221,     105312,          0,     105312,   0.911919,           105312,                0
    5,    222,      48301,          0,      48301,   0.458647,            48301,                0
    5,    223,      37582,          0,      37582,   0.778079,            37582,                0
    5,    224,      35813,          0,      35813,   0.952930,            35813,                0
    5,    225,      34221,          0,      34221,   0.955547,            34221,                0
    5,    226,      32803,          0,      32803,   0.958563,            32803,                0
    5,    227,      31577,          0,      31577,   0.962625,            31577,                0
    5,    228,      30239,          0,      30239,   0.957627,            30239,                0
    5,    229,      29412,          0,      29412,   0.972651,            27581,             1831
    5,    230,     106903,          0,     106903,   3.634673,           105225,             1678
    5,    231,     114898,          0,     114898,   1.074787,           113374,             1524
    5,    232,     113220,          0,     113220,   0.985396,           112007,             1213
    5,    233,     102528,          0,     102528,   0.905564,           102528,                0
    5,    234,      46490,          0,      46490,   0.453437,            46490,                0
    5,    235,      36004,          0,      36004,   0.774446,            36004,                0
    5,    236,      34378,          0,      34378,   0.954838,            34378,                0
    5,    237,      32871,          0,      32871,   0.956164,            32871,                0
    5,    238,      31453,          0,      31453,   0.956862,            31453,                0
    5,    239,      30224,          0,      30224,   0.960926,            30224,                0
    5,    240,      29130,          0,      29130,   0.963804,            29130,                0
    5,    241,      28370,          0,      28370,   0.973910,            26505,             1865
    5,    242,     106958,          0,     106958,   3.770109,           105248,             1710
    5,    243,     112509,          0,     112509,   1.051899,           110949,             1560
    5,    244,     112573,          0,     112573,   1.000569,           111315,             1258
    5,    245,     102775,          0,     102775,   0.912963,           102775,                0
    5,    246,      42333,          0,      42333,   0.411900,            42333,                0
    5,    247,      33953,          0,      33953,   0.802046,            33953,                0
    5,    248,      32383,          0,      32383,   0.953760,            32383,                0
    5,    249,      30960,          0,      30960,   0.956057,            30960,                0
    5,    250,      29710,          0,      29710,   0.959625,            29710,                0
    5,    251,      28596,          0,      28596,   0.962504,            28596,                0
    5,    252,      27547,          0,      27547,   0.963317,            27547,                0
    5,    253,      26793,          0,      26793,   0.972629,            24921,             1872
    5,    254,     106568,          0,     106568,   3.977457,           104861,             1707
    5,    255,     113779,          0,     113779,   1.067666,           112214,             1565
    5,    256,     113545,          0,     113545,   0.997943,           112279,             1266
    5,    257,     102740,          0,     102740,   0.904840,           102665,               75
    5,    258,      49162,          0,      49162,   0.478509,            49162,                0
    5,    259,      34960,          0,      34960,   0.711118,            34960,                0
    5,    260,      33468,          0,      33468,   0.957323,            33468,                0
    5,    261,      32165,          0,      32165,   0.961067,            32165,                0
    5,    262,      30866,          0,      30866,   0.959615,            30866,                0
    5,    263,      29841,          0,      29841,   0.966792,            29841,                0
    5,    264,      28797,          0,      28797,   0.965015,            28797,                0
    5,    265,      28062,          0,      28062,   0.974477,            26139,             1923
    5,    266,     110070,          0,     110070,   3.922386,           108302,             1768
    5,    267,     118289,          0,     118289,   1.074671,           116691,             1598
    5,    268,     116861,          0,     116861,   0.987928,           115593,             1268
    5,    269,     105198,          0,     105198,   0.900198,           105198,                0
    5,    270,      47082,          0,      47082,   0.447556,            47082,                0
    5,    271,      36132,          0,      36132,   0.767427,            36132,                0
    5,    272,      34637,          0,      34637,   0.958624,            34637,                0
    5,    273,      33209,          0,      33209,   0.958772,            33209,                0
    5,    274,      31898,          0,      31898,   0.960523,            31898,                0
    5,    275,      30839,          0,      30839,   0.966800,            30839,                0
    5,    276,      29474,          0,      29474,   0.955738,            29474,                0
    5,    277,      28647,          0,      28647,   0.971941,            26860,             1787
    5,    278,     105706,          0,     105706,   3.689950,           104065,             1641
    5,    279,     113102,          0,     113102,   1.069968,           111611,             1491
    5,    280,     111985,          0,     111985,   0.990124,           110765,             1220
    5,    281,     102687,          0,     102687,   0.916971,           101870,              817
    5,    282,      85098,          0,      85098,   0.828713,            85098,                0
    5,    283,      35518,          0,      35518,   0.417378,            35518,                0
    5,    284,      33992,          0,      33992,   0.957036,            33992,                0
    5,    285,      32471,          0,      32471,   0.955254,            32471,                0
    5,    286,      31150,          0,      31150,   0.959318,            31150,                0
    5,    287,      29901,          0,      29901,   0.959904,            29901,                0
    5,    288,      28672,          0,      28672,   0.958898,            28672,                0
    5,    289,      27943,          0,      27943,   0.974575,            26197,             1746
    5,    290,     102941,          0,     102941,   3.683964,           101354,             1587
    5,    291,     109710,          0,     109710,   1.065756,           108281,             1429
    5,    292,     106529,          0,     106529,   0.971005,           105414,             1115
    5,    293,      95700,          0,      95700,   0.898347,            95698,                2
    5,    294,      44315,          0,      44315,   0.463062,            44315,                0
    5,    295,      34539,          0,      34539,   0.779397,            34539,                0
    5,    296,      33043,          0,      33043,   0.956687,            33043,                0
    5,    297,      31599,          0,      31599,   0.956299,            31599,                0
    5,    298,      30301,          0,      30301,   0.958923,            30301,                0
    5,    299,      29215,          0,      29215,   0.964160,            29215,                0
    5,    300,      28190,          0,      28190,   0.964915,            28190,                0
    5,    301,      27439,          0,      27439,   0.973359,            25730,             1709
    5,    302,      99136,          0,      99136,   3.612960,            97563,             1573
    5,    303,     106137,          0,     106137,   1.070620,           104719,             1418
    5,    304,     105178,          0,     105178,   0.990965,           104018,             1160
    5,    305,      96524,          0,      96524,   0.917720,            96493,               31
    5,    306,      45305,          0,      45305,   0.469365,            45305,                0
    5,    307,      34305,          0,      34305,   0.757201,            34305,                0
    5,    308,      32622,          0,      32622,   0.950940,            32622,                0
    5,    309,      31182,          0,      31182,   0.955858,            31182,                0
    5,    310,      29919,          0,      29919,   0.959496,            29919,                0
    5,    311,      28897,          0,      28897,   0.965841,            28897,                0
    5,    312,      27792,          0,      27792,   0.961761,            27792,                0
    5,    313,      27087,          0,      27087,   0.974633,            25298,             1789
    5,    314,     102352,          0,     102352,   3.778639,           100695,             1657
    5,    315,     109503,          0,     109503,   1.069867,           108009,             1494
    5,    316,     108084,          0,     108084,   0.987041,           106873,             1211
    5,    317,      99900,          0,      99900,   0.924281,            99877,               23
    5,    318,      45903,          0,      45903,   0.459489,            45903,                0
    5,    319,      34809,          0,      34809,   0.758316,            34809,                0
    5,    320,      33114,          0,      33114,   0.951306,            33114,                0
    5,    321,      31683,          0,      31683,   0.956786,            31683,                0
    5,    322,      30441,          0,      30441,   0.960799,            30441,                0
    5,    323,      29377,          0,      29377,   0.965047,            29377,                0
    5,    324,      28274,          0,      28274,   0.962454,            28274,                0
    5,    325,      27501,          0,      27501,   0.972660,            25723,             1778
    5,    326,     102375,          0,     102375,   3.722592,           100708,             1667
    5,    327,     111669,          0,     111669,   1.090784,           110149,             1520
    5,    328,     111830,          0,     111830,   1.001442,           110595,             1235
    5,    329,     102514,          0,     102514,   0.916695,           102481,               33
    5,    330,      47193,          0,      47193,   0.460357,            47193,                0
    5,    331,      35469,          0,      35469,   0.751573,            35469,                0
    5,    332,      33713,          0,      33713,   0.950492,            33713,                0
    5,    333,      32251,          0,      32251,   0.956634,            32251,                0
    5,    334,      30982,          0,      30982,   0.960652,            30982,                0
    5,    335,      29910,          0,      29910,   0.965399,            29910,                0
    5,    336,      28833,          0,      28833,   0.963992,            28833,                0
    5,    337,      28088,          0,      28088,   0.974162,            26258,             1830
    5,    338,     105918,          0,     105918,   3.770934,           104220,             1698
    5,    339,     114210,          0,     114210,   1.078287,           112673,             1537
    5,    340,     113380,          0,     113380,   0.992733,           112147,             1233
    5,    341,     102967,          0,     102967,   0.908158,           102961,                6
    5,    342,      46281,          0,      46281,   0.449474,            46281,                0
    5,    343,      35708,          0,      35708,   0.771548,            35708,                0
    5,    344,      34122,          0,      34122,   0.955584,            34122,                0
    5,    345,      32697,          0,      32697,   0.958238,            32697,                0
    5,    346,      31369,          0,      31369,   0.959385,            31369,                0
    5,    347,      30274,          0,      30274,   0.965093,            30274,                0
    5,    348,      29111,          0,      29111,   0.961584,            29111,                0
    5,    349,      28377,          0,      28377,   0.974786,            26549,             1828
    5,    350,     106709,          0,     106709,   3.760405,           105026,             1683
    5,    351,     114849,          0,     114849,   1.076282,           113341,             1508
    5,    352,     112576,          0,     112576,   0.980209,           111364,             1212
    5,    353,     103467,          0,     103467,   0.919086,           103422,               45
    5,    354,      48995,          0,      48995,   0.473533,            48995,                0
    5,    355,      36555,          0,      36555,   0.746097,            36555,                0
    5,    356,      34682,          0,      34682,   0.948762,            34682,                0
    5,    357,      33239,          0,      33239,   0.958393,            33239,                0
    5,    358,      31989,          0,      31989,   0.962394,            31989,                0
    5,    359,      30900,          0,      30900,   0.965957,            30900,                0
    5,    360,      29848,          0,      29848,   0.965955,            29848,                0
    5,    361,      29079,          0,      29079,   0.974236,            27233,             1846
    5,    362,     105937,          0,     105937,   3.643076,           104242,             1695
    5,    363,     113317,          0,     113317,   1.069664,           111782,             1535
    5,    364,     112712,          0,     112712,   0.994661,           111481,             1231
    5,    365,     103649,          0,     103649,   0.919592,           103627,               22
    5,    366,      48070,          0,      48070,   0.463777,            48070,                0
    5,    367,      36475,          0,      36475,   0.758789,            36475,                0
    5,    368,      34742,          0,      34742,   0.952488,            34742,                0
    5,    369,      33209,          0,      33209,   0.955875,            33209,                0
    5,    370,      31950,          0,      31950,   0.962089,            31950,                0
    5,    371,      30877,          0,      30877,   0.966416,            30877,                0
    5,    372,      29934,          0,      29934,   0.969459,            29934,                0
    5,    373,      29161,          0,      29161,   0.974177,            27275,             1886
    5,    374,     109012,          0,     109012,   3.738281,           107263,             1749
    5,    375,     117325,          0,     117325,   1.076258,           115734,             1591
    5,    376,     116312,          0,     116312,   0.991366,           115025,             1287
    5,    377,     106380,          0,     106380,   0.914609,           106352,               28
    5,    378,      49177,          0,      49177,   0.462277,            49177,                0
    5,    379,      37108,          0,      37108,   0.754580,            37108,                0
    5,    380,      35235,          0,      35235,   0.949526,            35235,                0
    5,    381,      33696,          0,      33696,   0.956322,            33696,                0
    5,    382,      32412,          0,      32412,   0.961895,            32412,                0
    5,    383,      31248,          0,      31248,   0.964087,            31248,                0
    5,    384,      30185,          0,      30185,   0.965982,            30185,                0
    5,    385,      29417,          0,      29417,   0.974557,            27567,             1850
    5,    386,     108199,          0,     108199,   3.678111,           106498,             1701
    5,    387,     115833,          0,     115833,   1.070555,           114293,             1540
    5,    388,     115510,          0,     115510,   0.997212,           114277,             1233
    5,    389,     104408,          0,     104408,   0.903887,           104373,               35
    5,    390,      48934,          0,      48934,   0.468681,            48934,                0
    5,    391,      37132,          0,      37132,   0.758818,            37132,                0
    5,    392,      35123,          0,      35123,   0.945896,            35123,                0
    5,    393,      33599,          0,      33599,   0.956610,            33599,                0
    5,    394,      32286,          0,      32286,   0.960921,            32286,                0
    5,    395,      31165,          0,      31165,   0.965279,            31165,                0
    5,    396,      30157,          0,      30157,   0.967656,            30157,                0
    5,    397,      29341,          0,      29341,   0.972942,            27448,             1893
    5,    398,     109709,          0,     109709,   3.739102,           107972,             1737
    5,    399,     117353,          0,     117353,   1.069675,           115784,             1569
    5,    400,     115397,          0,     115397,   0.983332,           114099,             1298
    5,    401,     106438,          0,     106438,   0.922364,           106412,               26
    5,    402,      49006,          0,      49006,   0.460418,            49006,                0
    5,    403,      37164,          0,      37164,   0.758356,            37164,                0
    5,    404,      35290,          0,      35290,   0.949575,            35290,                0
    5,    405,      33706,          0,      33706,   0.955115,            33706,                0
    5,    406,      32434,          0,      32434,   0.962262,            32434,                0
    5,    407,      31316,          0,      31316,   0.965530,            31316,                0
    5,    408,      30302,          0,      30302,   0.967620,            30302,                0
    5,    409,      29556,          0,      29556,   0.975381,            27650,             1906
    5,    410,     110961,          0,     110961,   3.754263,           109188,             1773
    5,    411,     119553,          0,     119553,   1.077433,           117962,             1591
    5,    412,     117850,          0,     117850,   0.985755,           116547,             1303
    5,    413,     108076,          0,     108076,   0.917064,           108051,               25
    5,    414,      50006,          0,      50006,   0.462693,            50006,                0
    5,    415,      37969,          0,      37969,   0.759289,            37969,                0
    5,    416,      36126,          0,      36126,   0.951460,            36126,                0
    5,    417,      34661,          0,      34661,   0.959448,            34661,                0
    5,    418,      33390,          0,      33390,   0.963331,            33390,                0
    5,    419,      32245,          0,      32245,   0.965708,            32245,                0
    5,    420,      31165,          0,      31165,   0.966506,            31165,                0
    5,    421,      30395,          0,      30395,   0.975293,            28407,             1988
    5,    422,     114854,          0,     114854,   3.778714,           113019,             1835
    5,    423,     123457,          0,     123457,   1.074904,           121798,             1659
    5,    424,     123040,          0,     123040,   0.996622,           121674,             1366
    5,    425,     113388,          0,     113388,   0.921554,           113356,               32
    5,    426,      52020,          0,      52020,   0.458779,            52020,                0
    5,    427,      39196,          0,      39196,   0.753479,            39196,                0
    5,    428,      37267,          0,      37267,   0.950786,            37267,                0
    5,    429,      35749,          0,      35749,   0.959267,            35749,                0
    5,    430,      34367,          0,      34367,   0.961342,            34367,                0
    5,    431,      33208,          0,      33208,   0.966276,            33208,                0
    5,    432,      32102,          0,      32102,   0.966695,            32102,                0
    5,    433,      31283,          0,      31283,   0.974488,            29238,             2045
    5,    434,     117476,          0,     117476,   3.755266,           115605,             1871
    5,    435,     125256,          0,     125256,   1.066226,           123566,             1690
    5,    436,     124412,          0,     124412,   0.993262,           123052,             1360
    5,    437,     112836,          0,     112836,   0.906954,           112815,               21
    5,    438,      52206,          0,      52206,   0.462671,            52206,                0
    5,    439,      39850,          0,      39850,   0.763322,            39850,                0
    5,    440,      38026,          0,      38026,   0.954228,            38026,                0
    5,    441,      36426,          0,      36426,   0.957924,            36426,                0
    5,    442,      35151,          0,      35151,   0.964998,            35151,                0
    5,    443,      33951,          0,      33951,   0.965862,            33951,                0
    5,    444,      32811,          0,      32811,   0.966422,            32811,                0
    5,    445,      31959,          0,      31959,   0.974033,            29868,             2091
    5,    446,     121122,          0,     121122,   3.789918,           119178,             1944
    5,    447,     129913,          0,     129913,   1.072580,           128152,             1761
    5,    448,     129396,          0,     129396,   0.996020,           127979,             1417
    5,    449,     116268,          0,     116268,   0.898544,           116256,               12
    5,    450,      53365,          0,      53365,   0.458983,            53365,                0
    5,    451,      40905,          0,      40905,   0.766514,            40905,                0
    5,    452,      39002,          0,      39002,   0.953478,            39002,                0
    5,    453,      37370,          0,      37370,   0.958156,            37370,                0
    5,    454,      35948,          0,      35948,   0.961948,            35948,                0
    5,    455,      34678,          0,      34678,   0.964671,            34678,                0
    5,    456,      33619,          0,      33619,   0.969462,            33619,                0
    5,    457,      32830,          0,      32830,   0.976531,            30698,             2132
