"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5"
    3,      0,      15773,          0,      15773,   1.000000,            15773,                0,                0,                0,                0,                0
    3,      1,    5353042,          0,    5353042,  339.380066,          5342523,                0,              408,                0,                0,            10111
    3,      2,    5249191,          0,    5249191,   0.980600,          5239133,                0,              171,                0,                0,             9887
    3,      3,    4903164,          0,    4903164,   0.934080,          4893505,                0,              209,                0,                0,             9450
    3,      4,    4230208,          0,    4230208,   0.862751,          4220899,                0,             1105,                0,                0,             8204
    3,      5,     638375,          0,     638375,   0.150909,           629438,                0,             8280,                0,                0,              657
    3,      6,     127038,          0,     127038,   0.199002,           118639,                0,             8399,                0,                0,                0
    3,      7,      78695,          0,      78695,   0.619460,            70865,                0,             7830,                0,                0,                0
    3,      8,      74723,          0,      74723,   0.949527,            67533,                0,             7190,                0,                0,                0
    3,      9,      73823,          0,      73823,   0.987956,            67178,                0,             6645,                0,                0,                0
    3,     10,      72983,          0,      72983,   0.988621,            66869,                0,             6114,                0,                0,                0
    3,     11,      72226,          0,      72226,   0.989628,            66606,                0,             4918,                0,                0,              702
    3,     12,      70371,          0,      70371,   0.974317,            65084,                0,             1837,                0,                0,             3450
    3,     13,    2478271,          0,    2478271,  35.217220,          2473281,                0,              383,                0,                0,             4607
    3,     14,    2442395,          0,    2442395,   0.985524,          2437605,                0,              172,                0,                0,             4618
    3,     15,    2275394,          0,    2275394,   0.931624,          2270811,                0,              212,                0,                0,             4371
    3,     16,    1864860,          0,    1864860,   0.819577,          1860475,                0,              825,                0,                0,             3560
    3,     17,     204310,          0,     204310,   0.109558,           200105,                0,             4205,                0,                0,                0
    3,     18,     100049,          0,     100049,   0.489692,            96076,                0,             3973,                0,                0,                0
    3,     19,      79561,          0,      79561,   0.795220,            75902,                0,             3659,                0,                0,                0
    3,     20,      75728,          0,      75728,   0.951823,            72367,                0,             3361,                0,                0,                0
    3,     21,      72044,          0,      72044,   0.951352,            68976,                0,             3068,                0,                0,                0
    3,     22,      68763,          0,      68763,   0.954458,            65911,                0,             2852,                0,                0,                0
    3,     23,      65859,          0,      65859,   0.957768,            63231,                0,             2628,                0,                0,                0
    3,     24,      62601,          0,      62601,   0.950531,            60126,                0,              938,                0,                0,             1537
    3,     25,    1150350,          0,    1150350,  18.375904,          1147999,                0,              239,                0,                0,             2112
    3,     26,    1140232,          0,    1140232,   0.991204,          1138014,                0,               79,                0,                0,             2139
    3,     27,    1060984,          0,    1060984,   0.930498,          1058895,                0,               87,                0,                0,             2002
    3,     28,     899092,          0,     899092,   0.847413,           897117,                0,              412,                0,                0,             1563
    3,     29,     188890,          0,     188890,   0.210090,           187040,                0,             1705,                0,                0,              145
    3,     30,      72970,          0,      72970,   0.386310,            71256,                0,             1714,                0,                0,                0
    3,     31,      58965,          0,      58965,   0.808072,            57401,                0,             1564,                0,                0,                0
    3,     32,      54980,          0,      54980,   0.932418,            53564,                0,             1416,                0,                0,                0
    3,     33,      51991,          0,      51991,   0.945635,            50719,                0,             1272,                0,                0,                0
    3,     34,      49267,          0,      49267,   0.947606,            48119,                0,             1148,                0,                0,                0
    3,     35,      46844,          0,      46844,   0.950819,            45798,                0,             1046,                0,                0,                0
    3,     36,      44583,          0,      44583,   0.951733,            43625,                0,              499,                0,                0,              459
    3,     37,     963428,          0,     963428,  21.609762,           957442,                0,              435,                0,                0,             5551
    3,     38,     942327,          0,     942327,   0.978098,           931815,                0,              197,                0,                0,            10315
    3,     39,     872875,          0,     872875,   0.926297,           858603,                0,             1021,                0,                0,            13251
    3,     40,     749175,          0,     749175,   0.858284,           733795,                0,             3340,                0,                0,            12040
    3,     41,      92033,          0,      92033,   0.122846,            77336,                0,            14697,                0,                0,                0
    3,     42,      50662,          0,      50662,   0.550476,            36872,                0,            13790,                0,                0,                0
    3,     43,      41765,          0,      41765,   0.824385,            28973,                0,            12792,                0,                0,                0
    3,     44,      39374,          0,      39374,   0.942751,            27575,                0,            11799,                0,                0,                0
    3,     45,      37215,          0,      37215,   0.945167,            26352,                0,            10863,                0,                0,                0
    3,     46,      35293,          0,      35293,   0.948354,            25208,                0,            10085,                0,                0,                0
    3,     47,      33657,          0,      33657,   0.953645,            24244,                0,             9413,                0,                0,                0
    3,     48,      31829,          0,      31829,   0.945687,            23053,                0,             4957,                0,                0,             3819
    3,     49,    1566288,          0,    1566288,  49.209461,          1555570,                0,              699,                0,                0,            10019
    3,     50,    1649303,          0,    1649303,   1.053001,          1636927,                0,              230,                0,                0,            12146
    3,     51,    1640848,          0,    1640848,   0.994874,          1627225,                0,              656,                0,                0,            12967
    3,     52,    1419851,          0,    1419851,   0.865315,          1406807,                0,             3107,                0,                0,             9937
    3,     53,     542854,          0,     542854,   0.382332,           530387,                0,             9141,                0,                0,             3326
    3,     54,      81393,          0,      81393,   0.149935,            69601,                0,            11792,                0,                0,                0
    3,     55,      40934,          0,      40934,   0.502918,            30037,                0,            10897,                0,                0,                0
    3,     56,      39209,          0,      39209,   0.957859,            29194,                0,            10015,                0,                0,                0
    3,     57,      37626,          0,      37626,   0.959627,            28412,                0,             9214,                0,                0,                0
    3,     58,      36208,          0,      36208,   0.962313,            27706,                0,             8502,                0,                0,                0
    3,     59,      35027,          0,      35027,   0.967383,            27090,                0,             7937,                0,                0,                0
    3,     60,      33442,          0,      33442,   0.954749,            25992,                0,             2039,                0,                0,             5411
    3,     61,    2202144,          0,    2202144,  65.849648,          2194039,                0,              980,                0,                0,             7125
    3,     62,    2285559,          0,    2285559,   1.037879,          2276839,                0,              213,                0,                0,             8507
    3,     63,    2225102,          0,    2225102,   0.973548,          2215883,                0,              465,                0,                0,             8754
    3,     64,    1835601,          0,    1835601,   0.824951,          1826637,                0,             2261,                0,                0,             6703
    3,     65,     169581,          0,     169581,   0.092384,           160980,                0,             8600,                0,                0,                1
    3,     66,      67543,          0,      67543,   0.398293,            59427,                0,             8116,                0,                0,                0
    3,     67,      49330,          0,      49330,   0.730350,            41792,                0,             7538,                0,                0,                0
    3,     68,      47491,          0,      47491,   0.962720,            40562,                0,             6929,                0,                0,                0
    3,     69,      45855,          0,      45855,   0.965551,            39469,                0,             6386,                0,                0,                0
    3,     70,      44370,          0,      44370,   0.967615,            38458,                0,             5912,                0,                0,                0
    3,     71,      43102,          0,      43102,   0.971422,            37603,                0,             5499,                0,                0,                0
    3,     72,      41462,          0,      41462,   0.961951,            36341,                0,             1985,                0,                0,             3136
    3,     73,    2142094,          0,    2142094,  51.664028,          2136297,                0,              845,                0,                0,             4952
    3,     74,    2294433,          0,    2294433,   1.071117,          2288053,                0,              162,                0,                0,             6218
    3,     75,    2288591,          0,    2288591,   0.997454,          2281726,                0,              338,                0,                0,             6527
    3,     76,    1885683,          0,    1885683,   0.823949,          1879123,                0,             1609,                0,                0,             4951
    3,     77,     179227,          0,     179227,   0.095046,           172987,                0,             6240,                0,                0,                0
    3,     78,      74618,          0,      74618,   0.416332,            68763,                0,             5855,                0,                0,                0
    3,     79,      55557,          0,      55557,   0.744552,            50085,                0,             5472,                0,                0,                0
    3,     80,      53390,          0,      53390,   0.960995,            48363,                0,             5027,                0,                0,                0
    3,     81,      51306,          0,      51306,   0.960966,            46649,                0,             4657,                0,                0,                0
    3,     82,      49348,          0,      49348,   0.961837,            45086,                0,             4262,                0,                0,                0
    3,     83,      47731,          0,      47731,   0.967233,            43760,                0,             3971,                0,                0,                0
    3,     84,      45979,          0,      45979,   0.963294,            42260,                0,             1479,                0,                0,             2240
    3,     85,    1653454,          0,    1653454,  35.961071,          1648667,                0,              495,                0,                0,             4292
    3,     86,    1584293,          0,    1584293,   0.958172,          1578457,                0,              119,                0,                0,             5717
    3,     87,    1357740,          0,    1357740,   0.857001,          1350890,                0,              458,                0,                0,             6392
    3,     88,    1046959,          0,    1046959,   0.771104,          1040516,                0,             1457,                0,                0,             4986
    3,     89,     119570,          0,     119570,   0.114207,           113419,                0,             6151,                0,                0,                0
    3,     90,      61431,          0,      61431,   0.513766,            55672,                0,             5759,                0,                0,                0
    3,     91,      50151,          0,      50151,   0.816379,            44801,                0,             5350,                0,                0,                0
    3,     92,      47774,          0,      47774,   0.952603,            42846,                0,             4928,                0,                0,                0
    3,     93,      45546,          0,      45546,   0.953364,            40996,                0,             4550,                0,                0,                0
    3,     94,      43486,          0,      43486,   0.954771,            39277,                0,             4209,                0,                0,                0
    3,     95,      41762,          0,      41762,   0.960355,            37836,                0,             3926,                0,                0,                0
    3,     96,      39785,          0,      39785,   0.952660,            36080,                0,             1263,                0,                0,             2442
    3,     97,    1274052,          0,    1274052,  32.023426,          1268543,                0,              558,                0,                0,             4951
    3,     98,    1216205,          0,    1216205,   0.954596,          1208988,                0,              128,                0,                0,             7089
    3,     99,    1114877,          0,    1114877,   0.916685,          1106133,                0,              552,                0,                0,             8192
    3,    100,     947621,          0,     947621,   0.849978,           939223,                0,             1825,                0,                0,             6573
    3,    101,     104737,          0,     104737,   0.110526,            96698,                0,             8039,                0,                0,                0
    3,    102,      51977,          0,      51977,   0.496262,            44410,                0,             7567,                0,                0,                0
    3,    103,      41616,          0,      41616,   0.800662,            34587,                0,             7029,                0,                0,                0
    3,    104,      39535,          0,      39535,   0.949995,            33073,                0,             6462,                0,                0,                0
    3,    105,      37588,          0,      37588,   0.950752,            31679,                0,             5909,                0,                0,                0
    3,    106,      35776,          0,      35776,   0.951793,            30306,                0,             5470,                0,                0,                0
    3,    107,      34295,          0,      34295,   0.958604,            29242,                0,             5053,                0,                0,                0
    3,    108,      32818,          0,      32818,   0.956932,            28079,                0,             2131,                0,                0,             2608
    3,    109,    1340581,          0,    1340581,  40.848953,          1334023,                0,              782,                0,                0,             5776
    3,    110,    1358795,          0,    1358795,   1.013587,          1350506,                0,              183,                0,                0,             8106
    3,    111,    1303956,          0,    1303956,   0.959641,          1294117,                0,              463,                0,                0,             9376
    3,    112,    1099267,          0,    1099267,   0.843025,          1089832,                0,             2057,                0,                0,             7378
    3,    113,     111440,          0,     111440,   0.101377,           102408,                0,             9032,                0,                0,                0
    3,    114,      49978,          0,      49978,   0.448475,            41483,                0,             8495,                0,                0,                0
    3,    115,      39510,          0,      39510,   0.790548,            31593,                0,             7917,                0,                0,                0
    3,    116,      37788,          0,      37788,   0.956416,            30478,                0,             7310,                0,                0,                0
    3,    117,      36149,          0,      36149,   0.956626,            29409,                0,             6740,                0,                0,                0
    3,    118,      34620,          0,      34620,   0.957703,            28416,                0,             6204,                0,                0,                0
    3,    119,      33387,          0,      33387,   0.964385,            27620,                0,             5767,                0,                0,                0
    3,    120,      32081,          0,      32081,   0.960883,            26662,                0,             2240,                0,                0,             3179
    3,    121,    1673881,          0,    1673881,  52.176708,          1667248,                0,              484,                0,                0,             6149
    3,    122,    1738728,          0,    1738728,   1.038741,          1731074,                0,               93,                0,                0,             7561
    3,    123,    1716180,          0,    1716180,   0.987032,          1707772,                0,              356,                0,                0,             8052
    3,    124,    1421013,          0,    1421013,   0.828009,          1412960,                0,             1641,                0,                0,             6412
    3,    125,     136412,          0,     136412,   0.095996,           128721,                0,             7691,                0,                0,                0
    3,    126,      56242,          0,      56242,   0.412295,            49057,                0,             7185,                0,                0,                0
    3,    127,      42125,          0,      42125,   0.748995,            35448,                0,             6677,                0,                0,                0
    3,    128,      40399,          0,      40399,   0.959027,            34244,                0,             6155,                0,                0,                0
    3,    129,      38856,          0,      38856,   0.961806,            33176,                0,             5680,                0,                0,                0
    3,    130,      37453,          0,      37453,   0.963892,            32200,                0,             5253,                0,                0,                0
    3,    131,      36237,          0,      36237,   0.967533,            31362,                0,             4875,                0,                0,                0
    3,    132,      34527,          0,      34527,   0.952811,            29947,                0,             2850,                0,                0,             1730
    3,    133,    1586584,          0,    1586584,  45.951981,          1581074,                0,              710,                0,                0,             4800
    3,    134,    1624675,          0,    1624675,   1.024008,          1618432,                0,              233,                0,                0,             6010
    3,    135,    1558436,          0,    1558436,   0.959229,          1551605,                0,              403,                0,                0,             6428
    3,    136,    1302983,          0,    1302983,   0.836084,          1296414,                0,             1381,                0,                0,             5188
    3,    137,     134943,          0,     134943,   0.103565,           128684,                0,             6228,                0,                0,               31
    3,    138,      56379,          0,      56379,   0.417799,            50471,                0,             5908,                0,                0,                0
    3,    139,      42420,          0,      42420,   0.752408,            36947,                0,             5473,                0,                0,                0
    3,    140,      40574,          0,      40574,   0.956483,            35538,                0,             5036,                0,                0,                0
    3,    141,      38882,          0,      38882,   0.958298,            34261,                0,             4621,                0,                0,                0
    3,    142,      37290,          0,      37290,   0.959056,            33056,                0,             4234,                0,                0,                0
    3,    143,      36007,          0,      36007,   0.965594,            32100,                0,             3907,                0,                0,                0
    3,    144,      34398,          0,      34398,   0.955314,            30758,                0,             2536,                0,                0,             1104
    3,    145,    1283772,          0,    1283772,  37.321125,          1279149,                0,              804,                0,                0,             3819
    3,    146,    1268513,          0,    1268513,   0.988114,          1262982,                0,              312,                0,                0,             5219
    3,    147,    1216412,          0,    1216412,   0.958928,          1210078,                0,              248,                0,                0,             6086
    3,    148,    1049040,          0,    1049040,   0.862405,          1042763,                0,             1115,                0,                0,             5162
    3,    149,     143006,          0,     143006,   0.136321,           136980,                0,             5694,                0,                0,              332
    3,    150,      51961,          0,      51961,   0.363348,            46300,                0,             5661,                0,                0,                0
    3,    151,      38640,          0,      38640,   0.743635,            33382,                0,             5258,                0,                0,                0
    3,    152,      36822,          0,      36822,   0.952950,            31995,                0,             4827,                0,                0,                0
    3,    153,      35098,          0,      35098,   0.953180,            30651,                0,             4447,                0,                0,                0
    3,    154,      33630,          0,      33630,   0.958174,            29494,                0,             4136,                0,                0,                0
    3,    155,      32363,          0,      32363,   0.962325,            28525,                0,             3838,                0,                0,                0
    3,    156,      30963,          0,      30963,   0.956741,            27371,                0,             1249,                0,                0,             2343
    3,    157,    1244671,          0,    1244671,  40.198658,          1239792,                0,              477,                0,                0,             4402
    3,    158,    1225660,          0,    1225660,   0.984726,          1219624,                0,              134,                0,                0,             5902
    3,    159,    1152111,          0,    1152111,   0.939992,          1145086,                0,              288,                0,                0,             6737
    3,    160,     974193,          0,     974193,   0.845572,           967462,                0,             1373,                0,                0,             5358
    3,    161,     100182,          0,     100182,   0.102836,            93749,                0,             6433,                0,                0,                0
    3,    162,      45910,          0,      45910,   0.458266,            39833,                0,             6077,                0,                0,                0
    3,    163,      35996,          0,      35996,   0.784056,            30354,                0,             5642,                0,                0,                0
    3,    164,      34336,          0,      34336,   0.953884,            29151,                0,             5185,                0,                0,                0
    3,    165,      32805,          0,      32805,   0.955411,            28046,                0,             4759,                0,                0,                0
    3,    166,      31456,          0,      31456,   0.958878,            27036,                0,             4420,                0,                0,                0
    3,    167,      30269,          0,      30269,   0.962265,            26148,                0,             4121,                0,                0,                0
    3,    168,      29102,          0,      29102,   0.961446,            25219,                0,              925,                0,                0,             2958
    3,    169,    1268355,          0,    1268355,  43.583088,          1263206,                0,              425,                0,                0,             4724
    3,    170,    1292956,          0,    1292956,   1.019396,          1286675,                0,               71,                0,                0,             6210
    3,    171,    1230464,          0,    1230464,   0.951667,          1223163,                0,              295,                0,                0,             7006
    3,    172,    1037077,          0,    1037077,   0.842834,          1030064,                0,             1356,                0,                0,             5657
    3,    173,     103153,          0,     103153,   0.099465,            96456,                0,             6697,                0,                0,                0
    3,    174,      45605,          0,      45605,   0.442110,            39298,                0,             6307,                0,                0,                0
    3,    175,      34915,          0,      34915,   0.765596,            29068,                0,             5847,                0,                0,                0
