"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8"
    1,     62,     154946,          0,     154946,   1.087737,                0,           110840,            18115,            14176,             3998,             2368,             2796,             2606,               47
    1,     63,     157289,          0,     157289,   1.015121,                0,           107884,            24534,            13557,             3688,             2409,             2361,             2814,               42
    1,     64,     142437,          0,     142437,   0.905575,                0,            87533,            31285,            12880,             3496,             2295,             2238,             2677,               33
    1,     65,      56191,          0,      56191,   0.394497,                0,                0,            34022,            12101,             3302,             2179,             2067,             2496,               24
    1,     66,      40913,          0,      40913,   0.728106,                0,                0,            20275,            11288,             3047,             2023,             1937,             2324,               19
    1,     67,      39334,          0,      39334,   0.961406,                0,                0,            20275,            10458,             2835,             1849,             1762,             2143,               12
    1,     68,      37832,          0,      37832,   0.961814,                0,                0,            20275,             9653,             2617,             1710,             1590,             1978,                9
    1,     69,      36535,          0,      36535,   0.965717,                0,                0,            20275,             8940,             2435,             1576,             1463,             1839,                7
    1,     70,      35407,          0,      35407,   0.969126,                0,                0,            20275,             8318,             2265,             1468,             1362,             1715,                4
    1,     71,      34067,          0,      34067,   0.962154,                0,                0,            19896,             7791,             2124,             1382,             1267,             1606,                1
    1,     72,      33292,          0,      33292,   0.977251,                0,                0,            12910,            11978,             3675,             1565,             1178,             1525,              461
    1,     73,     143498,          0,     143498,   4.310285,                0,           111190,             6201,            15735,             5161,             1786,             1145,             1404,              876
    1,     74,     161603,          0,     161603,   1.126169,                0,           112767,            17656,            18967,             6679,             1904,             1116,             1260,             1254
    1,     75,     167488,          0,     167488,   1.036416,                0,           112879,            24775,            18163,             6363,             1748,             1146,             1065,             1349
    1,     76,     152447,          0,     152447,   0.910197,                0,            92149,            31961,            17223,             6032,             1672,             1102,             1020,             1288
    1,     77,      61803,          0,      61803,   0.405406,                0,                0,            35246,            16110,             5667,             1576,             1033,              961,             1210
    1,     78,      45390,          0,      45390,   0.734430,                0,                0,            20701,            14971,             5267,             1460,              966,              892,             1133
    1,     79,      43439,          0,      43439,   0.957017,                0,                0,            20701,            13765,             4860,             1356,              897,              820,             1040
    1,     80,      41728,          0,      41728,   0.960611,                0,                0,            20701,            12757,             4509,             1238,              824,              744,              955
    1,     81,      40158,          0,      40158,   0.962375,                0,                0,            20701,            11817,             4162,             1143,              767,              682,              886
    1,     82,      38754,          0,      38754,   0.965038,                0,                0,            20701,            10966,             3865,             1052,              715,              636,              819
    1,     83,      37303,          0,      37303,   0.962559,                0,                0,            20404,            10275,             3609,              980,              667,              596,              772
    1,     84,      36195,          0,      36195,   0.970297,                0,                0,            13397,            13453,             5601,             1718,              738,              563,              725
    1,     85,     117341,          0,     117341,   3.241912,                0,            82474,             6610,            16472,             7310,             2421,              832,              552,              670
    1,     86,     118843,          0,     118843,   1.012800,                0,            72376,            13012,            19465,             8836,             3112,              885,              550,              607
    1,     87,     109082,          0,     109082,   0.917866,                0,            60501,            16586,            18650,             8483,             2974,              818,              567,              503
    1,     88,      95235,          0,      95235,   0.873059,                0,            45412,            19467,            17646,             8054,             2841,              780,              543,              492
    1,     89,      49001,          0,      49001,   0.514527,                0,                0,            20541,            16565,             7534,             2657,              727,              513,              464
    1,     90,      39814,          0,      39814,   0.812514,                0,                0,            13370,            15375,             7019,             2484,              667,              470,              429
    1,     91,      37780,          0,      37780,   0.948912,                0,                0,            13370,            14177,             6465,             2306,              620,              442,              400
    1,     92,      35776,          0,      35776,   0.946956,                0,                0,            13370,            13038,             5917,             2116,              573,              407,              355
    1,     93,      34171,          0,      34171,   0.955138,                0,                0,            13370,            12143,             5475,             1950,              533,              370,              330
    1,     94,      32791,          0,      32791,   0.959615,                0,                0,            13370,            11354,             5084,             1822,              504,              346,              311
    1,     95,      31132,          0,      31132,   0.949407,                0,                0,            12943,            10636,             4755,             1713,              472,              323,              290
    1,     96,      30087,          0,      30087,   0.966433,                0,                0,             7801,            11877,             6344,             2592,              829,              375,              269
    1,     97,      85467,          0,      85467,   2.840662,                0,            56592,             3566,            12341,             7741,             3388,             1151,              420,              268
    1,     98,      88367,          0,      88367,   1.033931,                0,            51545,             9085,            12316,             9131,             4104,             1488,              441,              257
    1,     99,      84717,          0,      84717,   0.958695,                0,            46594,            11658,            11741,             8699,             3930,             1420,              408,              267
    1,    100,      78383,          0,      78383,   0.925233,                0,            38845,            14402,            11085,             8266,             3781,             1359,              392,              253
    1,    101,      39234,          0,      39234,   0.500542,                0,                0,            15563,            10418,             7799,             3574,             1277,              368,              235
    1,    102,      31427,          0,      31427,   0.801014,                0,                0,             9499,             9619,             7239,             3328,             1187,              336,              219
    1,    103,      29706,          0,      29706,   0.945238,                0,                0,             9499,             8888,             6666,             3064,             1084,              310,              195
    1,    104,      28142,          0,      28142,   0.947351,                0,                0,             9499,             8218,             6137,             2829,              995,              284,              180
    1,    105,      26813,          0,      26813,   0.952775,                0,                0,             9499,             7633,             5682,             2628,              938,              267,              166
    1,    106,      25549,          0,      25549,   0.952859,                0,                0,             9499,             7068,             5282,             2427,              873,              243,              157
    1,    107,      24275,          0,      24275,   0.950135,                0,                0,             9301,             6615,             4905,             2268,              811,              229,              146
    1,    108,      23410,          0,      23410,   0.964367,                0,                0,             5755,             7456,             5480,             2921,             1248,              381,              169
    1,    109,      82957,          0,      82957,   3.543657,                0,            60448,             2647,             8181,             5737,             3565,             1654,              525,              200
    1,    110,      89353,          0,      89353,   1.077100,                0,            58276,             9473,             8838,             5686,             4208,             1952,              710,              210
    1,    111,      87856,          0,      87856,   0.983246,                0,            54099,            13041,             8466,             5444,             4045,             1888,              680,              193
    1,    112,      81317,          0,      81317,   0.925571,                0,            45804,            15865,             8030,             5135,             3862,             1795,              645,              181
    1,    113,      36256,          0,      36256,   0.445860,                0,                0,            17851,             7528,             4793,             3617,             1691,              605,              171
    1,    114,      28418,          0,      28418,   0.783815,                0,                0,            11267,             7029,             4439,             3379,             1590,              561,              153
    1,    115,      27049,          0,      27049,   0.951826,                0,                0,            11267,             6469,             4090,             3124,             1461,              499,              139
    1,    116,      25770,          0,      25770,   0.952715,                0,                0,            11267,             5949,             3757,             2851,             1348,              469,              129
    1,    117,      24711,          0,      24711,   0.958906,                0,                0,            11267,             5546,             3489,             2630,             1239,              423,              117
    1,    118,      23748,          0,      23748,   0.961030,                0,                0,            11267,             5135,             3235,             2449,             1160,              394,              108
    1,    119,      22700,          0,      22700,   0.955870,                0,                0,            11012,             4796,             3024,             2311,             1087,              369,              101
    1,    120,      22038,          0,      22038,   0.970837,                0,                0,             7268,             6604,             3451,             2556,             1412,              572,              175
    1,    121,      94692,          0,      94692,   4.296760,                0,            73382,             3889,             8222,             3829,             2648,             1719,              759,              244
    1,    122,     104189,          0,     104189,   1.100294,                0,            72158,            12117,             9895,             4110,             2625,             2011,              945,              328
    1,    123,     107271,          0,     107271,   1.029581,                0,            71460,            16069,            10114,             3943,             2522,             1944,              902,              317
    1,    124,      98558,          0,      98558,   0.918776,                0,            59382,            20402,             9574,             3758,             2406,             1869,              865,              302
    1,    125,      39674,          0,      39674,   0.402545,                0,                0,            22051,             8958,             3549,             2263,             1756,              812,              285
    1,    126,      29340,          0,      29340,   0.739527,                0,                0,            12920,             8356,             3299,             2109,             1631,              760,              265
    1,    127,      28099,          0,      28099,   0.957703,                0,                0,            12920,             7733,             3052,             1944,             1513,              696,              241
    1,    128,      26923,          0,      26923,   0.958148,                0,                0,            12920,             7138,             2808,             1793,             1402,              636,              226
    1,    129,      25930,          0,      25930,   0.963117,                0,                0,            12920,             6638,             2603,             1671,             1294,              597,              207
    1,    130,      24982,          0,      24982,   0.963440,                0,                0,            12920,             6169,             2415,             1534,             1193,              557,              194
    1,    131,      23708,          0,      23708,   0.949003,                0,                0,            12425,             5765,             2264,             1434,             1119,              516,              185
    1,    132,      22959,          0,      22959,   0.968407,                0,                0,             8001,             8095,             3055,             1643,             1210,              685,              270
    1,    133,      92042,          0,      92042,   4.008973,                0,            69889,             3751,            10339,             3833,             1802,             1258,              826,              344
    1,    134,      98398,          0,      98398,   1.069055,                0,            66095,            11030,            12123,             4573,             1933,             1244,              967,              433
    1,    135,      98068,          0,      98068,   0.996646,                0,            62947,            14784,            11304,             4649,             1846,             1197,              924,              417
    1,    136,      90508,          0,      90508,   0.922911,                0,            52541,            18659,            10694,             4426,             1777,             1139,              879,              393
    1,    137,      39218,          0,      39218,   0.433310,                0,              442,            20645,            10029,             4177,             1656,             1060,              834,              375
    1,    138,      29247,          0,      29247,   0.745754,                0,                0,            12420,             9289,             3887,             1536,              982,              779,              354
    1,    139,      27961,          0,      27961,   0.956030,                0,                0,            12420,             8605,             3565,             1401,              910,              729,              331
    1,    140,      26793,          0,      26793,   0.958228,                0,                0,            12420,             7943,             3312,             1302,              837,              672,              307
    1,    141,      25763,          0,      25763,   0.961557,                0,                0,            12420,             7385,             3079,             1211,              764,              618,              286
    1,    142,      24809,          0,      24809,   0.962970,                0,                0,            12420,             6877,             2855,             1119,              705,              568,              265
    1,    143,      23642,          0,      23642,   0.952961,                0,                0,            12079,             6405,             2673,             1048,              666,              527,              244
    1,    144,      22880,          0,      22880,   0.967769,                0,                0,             7857,             8164,             3806,             1412,              751,              562,              328
    1,    145,      78937,          0,      78937,   3.450044,                0,            56856,             3832,             9813,             4838,             1780,              836,              594,              388
    1,    146,      82742,          0,      82742,   1.048203,                0,            52539,             9068,            11468,             5591,             2123,              917,              569,              467
    1,    147,      81348,          0,      81348,   0.983152,                0,            49372,            11750,            10971,             5218,             2187,              870,              533,              447
    1,    148,      74221,          0,      74221,   0.912389,                0,            40347,            14693,            10376,             4941,             2082,              843,              513,              426
    1,    149,      36575,          0,      36575,   0.492785,                0,             2415,            16128,             9736,             4648,             1966,              799,              483,              400
    1,    150,      26525,          0,      26525,   0.725222,                0,                0,             9762,             9046,             4307,             1848,              734,              458,              370
    1,    151,      25230,          0,      25230,   0.951178,                0,                0,             9762,             8349,             3991,             1692,              672,              421,              343
    1,    152,      23996,          0,      23996,   0.951090,                0,                0,             9762,             7693,             3664,             1557,              616,              388,              316
    1,    153,      22970,          0,      22970,   0.957243,                0,                0,             9762,             7111,             3397,             1465,              582,              362,              291
    1,    154,      22057,          0,      22057,   0.960253,                0,                0,             9762,             6620,             3149,             1365,              549,              340,              272
    1,    155,      21020,          0,      21020,   0.952985,                0,                0,             9521,             6168,             2952,             1289,              519,              322,              249
    1,    156,      20333,          0,      20333,   0.967317,                0,                0,             5997,             7443,             3746,             1777,              725,              367,              278
    1,    157,      71392,          0,      71392,   3.511140,                0,            51803,             2915,             8267,             4527,             2278,              897,              421,              284
    1,    158,      74816,          0,      74816,   1.047961,                0,            47793,             8201,             9053,             5307,             2655,             1060,              463,              284
    1,    159,      72592,          0,      72592,   0.970274,                0,            43690,            10827,             8656,             5119,             2491,             1092,              445,              272
    1,    160,      65972,          0,      65972,   0.908805,                0,            35730,            13109,             8185,             4848,             2382,             1040,              418,              260
    1,    161,      30553,          0,      30553,   0.463121,                0,                0,            14436,             7725,             4533,             2238,              974,              398,              249
    1,    162,      24022,          0,      24022,   0.786240,                0,                0,             9052,             7177,             4216,             2073,              898,              373,              233
    1,    163,      22908,          0,      22908,   0.953626,                0,                0,             9052,             6665,             3901,             1903,              840,              334,              213
    1,    164,      21805,          0,      21805,   0.951851,                0,                0,             9052,             6130,             3592,             1764,              775,              302,              190
    1,    165,      20843,          0,      20843,   0.955882,                0,                0,             9052,             5682,             3327,             1610,              711,              282,              179
    1,    166,      20005,          0,      20005,   0.959795,                0,                0,             9052,             5288,             3098,             1481,              665,              254,              167
    1,    167,      19220,          0,      19220,   0.960760,                0,                0,             8944,             4972,             2897,             1387,              623,              238,              159
    1,    168,      18625,          0,      18625,   0.969043,                0,                0,             5688,             6279,             3493,             1788,              872,              326,              179
    1,    169,      68274,          0,      68274,   3.665718,                0,            50362,             2806,             7371,             3893,             2123,             1099,              422,              198
    1,    170,      72477,          0,      72477,   1.061561,                0,            47168,             8286,             8290,             4281,             2470,             1258,              514,              210
    1,    171,      71887,          0,      71887,   0.991859,                0,            44617,            10765,             8170,             4069,             2366,             1162,              535,              203
    1,    172,      66716,          0,      66716,   0.928068,                0,            37869,            13189,             7732,             3869,             2256,             1099,              509,              193
    1,    173,      29124,          0,      29124,   0.436537,                0,                0,            14421,             7241,             3646,             2115,             1038,              477,              186
    1,    174,      22257,          0,      22257,   0.764215,                0,                0,             8579,             6724,             3417,             1965,              953,              440,              179
    1,    175,      21198,          0,      21198,   0.952419,                0,                0,             8579,             6199,             3174,             1816,              870,              405,              155
    1,    176,      20263,          0,      20263,   0.955892,                0,                0,             8579,             5745,             2950,             1672,              800,              379,              138
    1,    177,      19331,          0,      19331,   0.954005,                0,                0,             8579,             5291,             2703,             1542,              737,              353,              126
    1,    178,      18600,          0,      18600,   0.962185,                0,                0,             8579,             4925,             2539,             1442,              675,              323,              117
    1,    179,      17883,          0,      17883,   0.961452,                0,                0,             8451,             4613,             2399,             1370,              633,              305,              112
    1,    180,      17331,          0,      17331,   0.969133,                0,                0,             5248,             6025,             2963,             1672,              838,              412,              173
    1,    181,      65658,          0,      65658,   3.788471,                0,            48949,             2429,             7184,             3484,             1878,             1025,              500,              209
    1,    182,      71151,          0,      71151,   1.083661,                0,            47165,             7871,             8139,             3887,             2060,             1205,              568,              256
    1,    183,      71631,          0,      71631,   1.006746,                0,            45592,            10636,             7697,             3807,             1954,             1157,              528,              260
    1,    184,      65408,          0,      65408,   0.913124,                0,            37520,            13232,             7319,             3609,             1868,             1113,              503,              244
    1,    185,      46995,          0,      46995,   0.718490,                0,            18426,            14715,             6910,             3408,             1767,             1062,              474,              233
    1,    186,      21784,          0,      21784,   0.463539,                0,                0,             8964,             6372,             3169,             1662,              975,              437,              205
    1,    187,      20757,          0,      20757,   0.952855,                0,                0,             8873,             5913,             2949,             1537,              892,              409,              184
    1,    188,      19927,          0,      19927,   0.960014,                0,                0,             8873,             5486,             2771,             1416,              827,              382,              172
    1,    189,      19160,          0,      19160,   0.961510,                0,                0,             8873,             5104,             2575,             1315,              768,              361,              164
    1,    190,      18513,          0,      18513,   0.966232,                0,                0,             8873,             4782,             2399,             1240,              723,              340,              156
    1,    191,      17826,          0,      17826,   0.962891,                0,                0,             8747,             4497,             2254,             1176,              683,              321,              148
    1,    192,      17288,          0,      17288,   0.969819,                0,                0,             5679,             5767,             2965,             1442,              816,              424,              195
    1,    193,      69786,          0,      69786,   4.036673,                0,            53034,             2797,             7036,             3512,             1716,              932,              505,              254
    1,    194,      76420,          0,      76420,   1.095062,                0,            51945,             8353,             8326,             3972,             1909,             1021,              597,              297
    1,    195,      75586,          0,      75586,   0.989087,                0,            48640,            11508,             8021,             3742,             1855,              977,              569,              274
    1,    196,      67442,          0,      67442,   0.892255,                0,            38520,            14255,             7602,             3540,             1768,              939,              553,              265
    1,    197,      47142,          0,      47142,   0.699001,                0,            17846,            15462,             7170,             3320,             1677,              888,              522,              257
    1,    198,      22292,          0,      22292,   0.472869,                0,                0,             9426,             6650,             3102,             1563,              821,              492,              238
    1,    199,      21254,          0,      21254,   0.953436,                0,                0,             9426,             6105,             2865,             1436,              747,              458,              217
    1,    200,      20350,          0,      20350,   0.957467,                0,                0,             9426,             5661,             2646,             1317,              684,              416,              200
    1,    201,      19548,          0,      19548,   0.960590,                0,                0,             9426,             5240,             2452,             1216,              639,              388,              187
    1,    202,      18803,          0,      18803,   0.961889,                0,                0,             9426,             4851,             2252,             1136,              589,              371,              178
    1,    203,      17956,          0,      17956,   0.954954,                0,                0,             9104,             4592,             2102,             1080,              555,              358,              165
    1,    204,      17422,          0,      17422,   0.970261,                0,                0,             5982,             5983,             2718,             1424,              677,              414,              224
    1,    205,      67255,          0,      67255,   3.860349,                0,            50444,             2839,             7469,             3319,             1637,              838,              453,              256
    1,    206,      70775,          0,      70775,   1.052338,                0,            46593,             8001,             8688,             3925,             1828,              934,              494,              312
    1,    207,      70240,          0,      70240,   0.992441,                0,            44157,            10608,             8319,             3756,             1717,              916,              471,              296
    1,    208,      62865,          0,      62865,   0.895003,                0,            34978,            13151,             7904,             3571,             1647,              872,              456,              286
    1,    209,      28056,          0,      28056,   0.446290,                0,                0,            14210,             7420,             3348,             1565,              810,              434,              269
    1,    210,      21835,          0,      21835,   0.778265,                0,                0,             8899,             6933,             3115,             1459,              767,              405,              257
    1,    211,      20829,          0,      20829,   0.953927,                0,                0,             8899,             6365,             2903,             1335,              710,              381,              236
    1,    212,      19926,          0,      19926,   0.956647,                0,                0,             8899,             5895,             2685,             1225,              644,              356,              222
    1,    213,      19045,          0,      19045,   0.955786,                0,                0,             8899,             5429,             2475,             1129,              576,              328,              209
    1,    214,      18352,          0,      18352,   0.963612,                0,                0,             8899,             5050,             2303,             1047,              540,              309,              204
    1,    215,      17628,          0,      17628,   0.960549,                0,                0,             8767,             4738,             2161,              972,              506,              290,              194
    1,    216,      17130,          0,      17130,   0.971749,                0,                0,             5632,             6194,             2813,             1251,              680,              341,              219
    1,    217,      60020,          0,      60020,   3.503794,                0,            43453,             2689,             7373,             3517,             1551,              788,              402,              247
    1,    218,      63496,          0,      63496,   1.057914,                0,            40609,             7226,             8129,             4122,             1867,              855,              435,              253
    1,    219,      61711,          0,      61711,   0.971888,                0,            37029,             9416,             8060,             3925,             1796,              814,              429,              242
    1,    220,      56420,          0,      56420,   0.914262,                0,            30589,            11323,             7666,             3700,             1713,              781,              417,              231
    1,    221,      25821,          0,      25821,   0.457657,                0,                0,            12229,             7207,             3449,             1590,              734,              392,              220
    1,    222,      20080,          0,      20080,   0.777662,                0,                0,             7433,             6668,             3202,             1503,              693,              371,              210
    1,    223,      19107,          0,      19107,   0.951544,                0,                0,             7433,             6128,             2965,             1390,              640,              349,              202
    1,    224,      18258,          0,      18258,   0.955566,                0,                0,             7433,             5680,             2748,             1285,              598,              326,              188
    1,    225,      17538,          0,      17538,   0.960565,                0,                0,             7433,             5293,             2563,             1205,              566,              302,              176
    1,    226,      16811,          0,      16811,   0.958547,                0,                0,             7433,             4922,             2382,             1114,              511,              283,              166
    1,    227,      16052,          0,      16052,   0.954851,                0,                0,             7283,             4620,             2220,             1036,              479,              265,              149
    1,    228,      15577,          0,      15577,   0.970409,                0,                0,             4513,             5656,             2930,             1361,              594,              346,              177
    1,    229,      55746,          0,      55746,   3.578738,                0,            40749,             2014,             6410,             3530,             1700,              746,              385,              212
    1,    230,      59810,          0,      59810,   1.072902,                0,            38904,             6543,             7017,             3846,             1940,              902,              428,              230
    1,    231,      58998,          0,      58998,   0.986424,                0,            36500,             8763,             6590,             3779,             1862,              879,              395,              230
    1,    232,      53729,          0,      53729,   0.910692,                0,            29768,            10941,             6221,             3588,             1776,              840,              374,              221
    1,    233,      24298,          0,      24298,   0.452233,                0,                0,            12031,             5869,             3382,             1662,              796,              348,              210
    1,    234,      18654,          0,      18654,   0.767717,                0,                0,             7304,             5429,             3135,             1530,              739,              321,              196
    1,    235,      17784,          0,      17784,   0.953361,                0,                0,             7304,             5028,             2882,             1417,              682,              288,              183
    1,    236,      17013,          0,      17013,   0.956646,                0,                0,             7304,             4672,             2660,             1308,              636,              269,              164
    1,    237,      16257,          0,      16257,   0.955563,                0,                0,             7304,             4314,             2449,             1202,              588,              245,              155
    1,    238,      15655,          0,      15655,   0.962970,                0,                0,             7304,             4025,             2289,             1111,              548,              231,              147
    1,    239,      15067,          0,      15067,   0.962440,                0,                0,             7240,             3776,             2138,             1041,              516,              221,              135
    1,    240,      14630,          0,      14630,   0.970996,                0,                0,             4665,             4864,             2633,             1348,              669,              283,              168
    1,    241,      54685,          0,      54685,   3.737867,                0,            40560,             2256,             5890,             3005,             1614,              798,              379,              183
    1,    242,      57904,          0,      57904,   1.058864,                0,            37810,             6476,             6942,             3295,             1794,              927,              461,              199
    1,    243,      56899,          0,      56899,   0.982644,                0,            35374,             8516,             6624,             3109,             1757,              883,              443,              193
    1,    244,      52929,          0,      52929,   0.930227,                0,            30014,            10560,             6292,             2930,             1683,              841,              425,              184
    1,    245,      21075,          0,      21075,   0.398175,                0,                0,             9533,             5866,             2737,             1576,              790,              400,              173
    1,    246,      17005,          0,      17005,   0.806880,                0,                0,             6265,             5470,             2543,             1459,              731,              371,              166
    1,    247,      16175,          0,      16175,   0.951191,                0,                0,             6265,             5059,             2359,             1324,              673,              341,              154
    1,    248,      15443,          0,      15443,   0.954745,                0,                0,             6265,             4695,             2189,             1216,              611,              322,              145
    1,    249,      14787,          0,      14787,   0.957521,                0,                0,             6265,             4363,             2032,             1114,              572,              306,              135
    1,    250,      14167,          0,      14167,   0.958071,                0,                0,             6265,             4047,             1897,             1033,              520,              279,              126
