"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4"
    1,     27,     125782,          0,     125782,   0.968015,           123739,                1,              508,             1534,                0
    1,     28,     112834,          0,     112834,   0.897060,           110923,                6,             1817,               88,                0
    1,     29,      69955,          0,      69955,   0.619982,            68184,              243,             1528,                0,                0
    1,     30,      55735,          0,      55735,   0.796726,            54169,             1063,              503,                0,                0
    1,     31,      51540,          0,      51540,   0.924733,            50354,             1186,                0,                0,                0
    1,     32,      48435,          0,      48435,   0.939756,            47579,              856,                0,                0,                0
    1,     33,      45663,          0,      45663,   0.942769,            44693,              970,                0,                0,                0
    1,     34,      43283,          0,      43283,   0.947879,            42242,             1041,                0,                0,                0
    1,     35,      41348,          0,      41348,   0.955294,            40379,              276,              693,                0,                0
    1,     36,      39422,          0,      39422,   0.953420,            38531,               13,              878,                0,                0
    1,     37,      92682,          0,      92682,   2.351022,            87714,                0,             3408,             1560,                0
    1,     38,      96021,          0,      96021,   1.036026,            87421,                0,             1879,             6721,                0
    1,     39,      92819,          0,      92819,   0.966653,            81122,                6,             2808,             8883,                0
    1,     40,      86034,          0,      86034,   0.926901,            73538,               28,            12468,                0,                0
    1,     41,      46323,          0,      46323,   0.538427,            34591,             2016,             9716,                0,                0
    1,     42,      38084,          0,      38084,   0.822140,            27240,             9803,             1041,                0,                0
    1,     43,      35808,          0,      35808,   0.940237,            27245,             8563,                0,                0,                0
    1,     44,      33730,          0,      33730,   0.941968,            25935,             7795,                0,                0,                0
    1,     45,      31862,          0,      31862,   0.944619,            23904,             7958,                0,                0,                0
    1,     46,      30286,          0,      30286,   0.950537,            22350,             4799,             3137,                0,                0
    1,     47,      28833,          0,      28833,   0.952024,            21447,             2040,             5346,                0,                0
    1,     48,      27242,          0,      27242,   0.944820,            20229,              190,             6823,                0,                0
    1,     49,     109730,          0,     109730,   4.027972,           101066,                0,             5113,             3551,                0
    1,     50,     120919,          0,     120919,   1.101969,           110920,                0,             2418,             7581,                0
    1,     51,     123126,          0,     123126,   1.018252,           112046,                0,             2760,             8320,                0
    1,     52,     113858,          0,     113858,   0.924727,           103266,               21,             9786,              785,                0
    1,     53,      68090,          0,      68090,   0.598026,            58085,             1139,             8866,                0,                0
    1,     54,      35497,          0,      35497,   0.521325,            27071,             8423,                3,                0,                0
    1,     55,      33804,          0,      33804,   0.952306,            26794,             7010,                0,                0,                0
    1,     56,      32319,          0,      32319,   0.956070,            30323,             1996,                0,                0,                0
    1,     57,      31060,          0,      31060,   0.961045,            25699,             5361,                0,                0,                0
    1,     58,      30009,          0,      30009,   0.966162,            23343,             3058,             3608,                0,                0
    1,     59,      29109,          0,      29109,   0.970009,            22846,              481,             5782,                0,                0
    1,     60,      27771,          0,      27771,   0.954035,            21821,               53,             5897,                0,                0
    1,     61,     142457,          0,     142457,   5.129704,           135889,                4,             5091,             1473,                0
    1,     62,     154951,          0,     154951,   1.087704,           147875,                0,             1812,             5264,                0
    1,     63,     157292,          0,     157292,   1.015108,           149798,                4,             1924,             5566,                0
    1,     64,     142443,          0,     142443,   0.905596,           135194,               52,             7197,                0,                0
    1,     65,      56198,          0,      56198,   0.394530,            49429,              989,             5780,                0,                0
    1,     66,      40915,          0,      40915,   0.728051,            34919,             4907,             1089,                0,                0
    1,     67,      39340,          0,      39340,   0.961506,            34390,             4950,                0,                0,                0
    1,     68,      37834,          0,      37834,   0.961718,            34286,             3548,                0,                0,                0
    1,     69,      36536,          0,      36536,   0.965692,            32123,             4413,                0,                0,                0
    1,     70,      35409,          0,      35409,   0.969154,            30870,             2260,             2279,                0,                0
    1,     71,      34449,          0,      34449,   0.972888,            30197,             1037,             3215,                0,                0
    1,     72,      33293,          0,      33293,   0.966443,            29236,               30,             4027,                0,                0
    1,     73,     143498,          0,     143498,   4.310155,           138962,               13,             4523,                0,                0
    1,     74,     161603,          0,     161603,   1.126169,           156629,                0,             1260,             3714,                0
    1,     75,     167488,          0,     167488,   1.036416,           162180,                2,             1255,             4051,                0
    1,     76,     152447,          0,     152447,   0.910197,           147365,               28,             5054,                0,                0
    1,     77,      61803,          0,      61803,   0.405406,            57025,              630,             4148,                0,                0
    1,     78,      45390,          0,      45390,   0.734430,            41172,             4073,              145,                0,                0
    1,     79,      43439,          0,      43439,   0.957017,            42401,             1038,                0,                0,                0
    1,     80,      41728,          0,      41728,   0.960611,            38962,             2766,                0,                0,                0
    1,     81,      40158,          0,      40158,   0.962375,            37181,             2977,                0,                0,                0
    1,     82,      38754,          0,      38754,   0.965038,            35768,             2986,                0,                0,                0
    1,     83,      37600,          0,      37600,   0.970222,            34590,              863,             2147,                0,                0
    1,     84,      36419,          0,      36419,   0.968590,            33555,               13,             2851,                0,                0
    1,     85,     117539,          0,     117539,   3.227409,           113948,                5,             2520,             1066,                0
    1,     86,     119036,          0,     119036,   1.012736,           114751,                0,              997,             3288,                0
    1,     87,     109154,          0,     109154,   0.916983,           104220,                2,             1214,             3718,                0
    1,     88,      95235,          0,      95235,   0.872483,            90579,               14,             4642,                0,                0
    1,     89,      49001,          0,      49001,   0.514527,            44642,              626,             3733,                0,                0
    1,     90,      39814,          0,      39814,   0.812514,            35950,             3540,              324,                0,                0
    1,     91,      37780,          0,      37780,   0.948912,            36093,             1687,                0,                0,                0
    1,     92,      35776,          0,      35776,   0.946956,            34883,              893,                0,                0,                0
    1,     93,      34171,          0,      34171,   0.955138,            31536,             2635,                0,                0,                0
    1,     94,      32791,          0,      32791,   0.959615,            29816,             1188,             1787,                0,                0
    1,     95,      31559,          0,      31559,   0.962429,            28763,              519,             2277,                0,                0
    1,     96,      30188,          0,      30188,   0.956558,            27515,               21,             2652,                0,                0
    1,     97,      85553,          0,      85553,   2.834007,            81669,                1,             2681,             1202,                0
    1,     98,      88450,          0,      88450,   1.033862,            83427,                0,             1135,             3888,                0
    1,     99,      84717,          0,      84717,   0.957795,            78692,                0,             1502,             4523,                0
    1,    100,      78383,          0,      78383,   0.925233,            72598,               26,             5759,                0,                0
    1,    101,      39234,          0,      39234,   0.500542,            33782,              830,             4622,                0,                0
    1,    102,      31427,          0,      31427,   0.801014,            26392,             4638,              397,                0,                0
    1,    103,      29706,          0,      29706,   0.945238,            27150,             2556,                0,                0,                0
    1,    104,      28142,          0,      28142,   0.947351,            27069,             1073,                0,                0,                0
    1,    105,      26813,          0,      26813,   0.952775,            23595,             3218,                0,                0,                0
    1,    106,      25549,          0,      25549,   0.952859,            21875,             3674,                0,                0,                0
    1,    107,      24473,          0,      24473,   0.957885,            21031,             1572,             1870,                0,                0
    1,    108,      23454,          0,      23454,   0.958362,            20198,               30,             3226,                0,                0
    1,    109,      82994,          0,      82994,   3.538586,            78473,                9,             4512,                0,                0
    1,    110,      89392,          0,      89392,   1.077090,            83729,                0,             1295,             4368,                0
    1,    111,      87863,          0,      87863,   0.982896,            81050,                1,             1622,             5190,                0
    1,    112,      81317,          0,      81317,   0.925498,            74834,               23,             6460,                0,                0
    1,    113,      36256,          0,      36256,   0.445860,            30172,              681,             5403,                0,                0
    1,    114,      28418,          0,      28418,   0.783815,            22761,             4470,             1187,                0,                0
    1,    115,      27049,          0,      27049,   0.951826,            24466,             2583,                0,                0,                0
    1,    116,      25770,          0,      25770,   0.952715,            22097,             3673,                0,                0,                0
    1,    117,      24711,          0,      24711,   0.958906,            21165,             3546,                0,                0,                0
    1,    118,      23748,          0,      23748,   0.961030,            19989,             3759,                0,                0,                0
    1,    119,      22955,          0,      22955,   0.966608,            19090,             1053,             2812,                0,                0
    1,    120,      22074,          0,      22074,   0.961621,            18412,               26,             3636,                0,                0
    1,    121,      94721,          0,      94721,   4.291067,            90215,                4,             2177,             2325,                0
    1,    122,     104214,          0,     104214,   1.100221,            99048,                0,             1141,             4025,                0
    1,    123,     107271,          0,     107271,   1.029334,           101586,                0,             1352,             4333,                0
    1,    124,      98558,          0,      98558,   0.918776,            93116,               10,             5245,              187,                0
    1,    125,      39674,          0,      39674,   0.402545,            34561,              792,             4321,                0,                0
    1,    126,      29340,          0,      29340,   0.739527,            24772,             4547,               21,                0,                0
    1,    127,      28099,          0,      28099,   0.957703,            26960,             1139,                0,                0,                0
    1,    128,      26923,          0,      26923,   0.958148,            23592,             3331,                0,                0,                0
    1,    129,      25930,          0,      25930,   0.963117,            22405,             3525,                0,                0,                0
    1,    130,      24982,          0,      24982,   0.963440,            21510,             2622,              850,                0,                0
    1,    131,      24203,          0,      24203,   0.968818,            20952,              731,             2520,                0,                0
    1,    132,      23017,          0,      23017,   0.950998,            19962,              145,             2910,                0,                0
    1,    133,      92099,          0,      92099,   4.001347,            88465,                9,             3625,                0,                0
    1,    134,      98448,          0,      98448,   1.068937,            94388,                2,             1526,             2532,                0
    1,    135,      98068,          0,      98068,   0.996140,            93684,                2,             1096,             3286,                0
    1,    136,      90508,          0,      90508,   0.922911,            86320,               13,             4175,                0,                0
    1,    137,      39218,          0,      39218,   0.433310,            35296,              450,             3472,                0,                0
    1,    138,      29247,          0,      29247,   0.745754,            25796,             3176,              275,                0,                0
    1,    139,      27961,          0,      27961,   0.956030,            26505,             1456,                0,                0,                0
    1,    140,      26793,          0,      26793,   0.958228,            24310,             2483,                0,                0,                0
    1,    141,      25763,          0,      25763,   0.961557,            23351,             2412,                0,                0,                0
    1,    142,      24809,          0,      24809,   0.962970,            22297,             2512,                0,                0,                0
    1,    143,      23983,          0,      23983,   0.966706,            21504,              901,             1578,                0,                0
    1,    144,      22960,          0,      22960,   0.957345,            20619,              183,             2158,                0,                0
    1,    145,      79012,          0,      79012,   3.441289,            76085,                8,             2919,                0,                0
    1,    146,      82816,          0,      82816,   1.048145,            79358,                1,             1416,             2041,                0
    1,    147,      81348,          0,      81348,   0.982274,            77452,                0,              874,             3022,                0
    1,    148,      74221,          0,      74221,   0.912389,            70357,                5,             3786,               73,                0
    1,    149,      36575,          0,      36575,   0.492785,            32928,              402,             3245,                0,                0
    1,    150,      26525,          0,      26525,   0.725222,            23279,             3021,              225,                0,                0
    1,    151,      25230,          0,      25230,   0.951178,            22652,             2578,                0,                0,                0
    1,    152,      23996,          0,      23996,   0.951090,            21600,             2396,                0,                0,                0
    1,    153,      22970,          0,      22970,   0.957243,            20507,             2463,                0,                0,                0
    1,    154,      22057,          0,      22057,   0.960253,            19539,             2518,                0,                0,                0
    1,    155,      21261,          0,      21261,   0.963912,            18882,              366,             2013,                0,                0
    1,    156,      20405,          0,      20405,   0.959738,            18141,                1,             2263,                0,                0
    1,    157,      71472,          0,      71472,   3.502671,            68440,                1,             3031,                0,                0
    1,    158,      74883,          0,      74883,   1.047725,            71148,                0,              858,             2877,                0
    1,    159,      72592,          0,      72592,   0.969406,            68292,                0,              939,             3361,                0
    1,    160,      65972,          0,      65972,   0.908805,            61872,                4,             4033,               63,                0
    1,    161,      30553,          0,      30553,   0.463121,            26694,              435,             3424,                0,                0
    1,    162,      24022,          0,      24022,   0.786240,            20641,             2862,              519,                0,                0
    1,    163,      22908,          0,      22908,   0.953626,            20005,             2903,                0,                0,                0
    1,    164,      21805,          0,      21805,   0.951851,            21102,              703,                0,                0,                0
    1,    165,      20843,          0,      20843,   0.955882,            18468,             2375,                0,                0,                0
    1,    166,      20005,          0,      20005,   0.959795,            17448,             1820,              737,                0,                0
    1,    167,      19328,          0,      19328,   0.966158,            16922,              437,             1969,                0,                0
    1,    168,      18683,          0,      18683,   0.966629,            16381,                7,             2295,                0,                0
    1,    169,      68326,          0,      68326,   3.657121,            65287,                1,             1995,             1043,                0
    1,    170,      72515,          0,      72515,   1.061309,            68829,                0,              764,             2922,                0
    1,    171,      71887,          0,      71887,   0.991340,            67621,                0,             1007,             3259,                0
    1,    172,      66716,          0,      66716,   0.928068,            62659,                6,             4011,               40,                0
    1,    173,      29124,          0,      29124,   0.436537,            25310,              504,             3310,                0,                0
    1,    174,      22257,          0,      22257,   0.764215,            18923,             3314,               20,                0,                0
    1,    175,      21198,          0,      21198,   0.952419,            20340,              858,                0,                0,                0
    1,    176,      20263,          0,      20263,   0.955892,            17777,             2486,                0,                0,                0
    1,    177,      19331,          0,      19331,   0.954005,            17064,             2267,                0,                0,                0
    1,    178,      18600,          0,      18600,   0.962185,            16045,             1600,              955,                0,                0
    1,    179,      18011,          0,      18011,   0.968333,            15591,              387,             2033,                0,                0
    1,    180,      17367,          0,      17367,   0.964244,            15047,                2,             2318,                0,                0
    1,    181,      65699,          0,      65699,   3.782979,            62741,                0,             1798,             1160,                0
    1,    182,      71174,          0,      71174,   1.083335,            67709,                0,              692,             2773,                0
    1,    183,      71631,          0,      71631,   1.006421,            67732,                0,              841,             3058,                0
    1,    184,      65408,          0,      65408,   0.913124,            61680,                6,             3689,               33,                0
    1,    185,      46995,          0,      46995,   0.718490,            43459,              219,             3317,                0,                0
    1,    186,      21784,          0,      21784,   0.463539,            18658,             2758,              368,                0,                0
    1,    187,      20757,          0,      20757,   0.952855,            17979,             2778,                0,                0,                0
    1,    188,      19927,          0,      19927,   0.960014,            17472,             2455,                0,                0,                0
    1,    189,      19160,          0,      19160,   0.961510,            16558,             2602,                0,                0,                0
    1,    190,      18513,          0,      18513,   0.966232,            16054,              465,             1994,                0,                0
    1,    191,      17952,          0,      17952,   0.969697,            15624,              225,             2103,                0,                0
    1,    192,      17343,          0,      17343,   0.966076,            15129,                6,             2208,                0,                0
    1,    193,      69827,          0,      69827,   4.026236,            67067,                0,              824,             1936,                0
    1,    194,      76457,          0,      76457,   1.094949,            73190,                0,              674,             2593,                0
    1,    195,      75591,          0,      75591,   0.988673,            71949,                0,              819,             2823,                0
    1,    196,      67442,          0,      67442,   0.892196,            63917,                9,             3516,                0,                0
    1,    197,      47142,          0,      47142,   0.699001,            43798,              231,             3113,                0,                0
    1,    198,      22292,          0,      22292,   0.472869,            19337,             2634,              321,                0,                0
    1,    199,      21254,          0,      21254,   0.953436,            18720,             2534,                0,                0,                0
    1,    200,      20350,          0,      20350,   0.957467,            18168,             2182,                0,                0,                0
    1,    201,      19548,          0,      19548,   0.960590,            17133,             2415,                0,                0,                0
    1,    202,      18803,          0,      18803,   0.961889,            16534,             1101,             1168,                0,                0
    1,    203,      18278,          0,      18278,   0.972079,            16121,               94,             2063,                0,                0
    1,    204,      17476,          0,      17476,   0.956122,            15412,                3,             2061,                0,                0
    1,    205,      67304,          0,      67304,   3.851224,            64696,                1,             1339,             1268,                0
    1,    206,      70821,          0,      70821,   1.052255,            67750,                0,              722,             2349,                0
    1,    207,      70240,          0,      70240,   0.991796,            66840,                0,              749,             2651,                0
    1,    208,      62865,          0,      62865,   0.895003,            59604,               10,             3251,                0,                0
    1,    209,      28056,          0,      28056,   0.446290,            24979,              332,             2745,                0,                0
    1,    210,      21835,          0,      21835,   0.778265,            18952,              730,             2153,                0,                0
    1,    211,      20829,          0,      20829,   0.953927,            20154,              675,                0,                0,                0
    1,    212,      19926,          0,      19926,   0.956647,            19560,              366,                0,                0,                0
    1,    213,      19045,          0,      19045,   0.955786,            17208,             1837,                0,                0,                0
    1,    214,      18352,          0,      18352,   0.963612,            16255,             1315,              782,                0,                0
    1,    215,      17760,          0,      17760,   0.967742,            15801,              406,             1553,                0,                0
    1,    216,      17197,          0,      17197,   0.968300,            15316,                6,             1875,                0,                0
    1,    217,      60072,          0,      60072,   3.493167,            57684,                1,             1218,             1169,                0
    1,    218,      63559,          0,      63559,   1.058047,            60709,                0,              553,             2297,                0
    1,    219,      61711,          0,      61711,   0.970925,            58435,                0,              623,             2653,                0
    1,    220,      56420,          0,      56420,   0.914262,            53278,                6,             3075,               61,                0
    1,    221,      25821,          0,      25821,   0.457657,            22887,              342,             2592,                0,                0
    1,    222,      20080,          0,      20080,   0.777662,            17474,             2492,              114,                0,                0
    1,    223,      19107,          0,      19107,   0.951544,            17048,             2059,                0,                0,                0
    1,    224,      18258,          0,      18258,   0.955566,            16188,             2070,                0,                0,                0
    1,    225,      17538,          0,      17538,   0.960565,            15557,             1981,                0,                0,                0
    1,    226,      16811,          0,      16811,   0.958547,            14744,             2067,                0,                0,                0
    1,    227,      16202,          0,      16202,   0.963774,            14273,              291,             1638,                0,                0
    1,    228,      15625,          0,      15625,   0.964387,            13793,                2,             1830,                0,                0
    1,    229,      55786,          0,      55786,   3.570304,            53411,                1,             1306,             1068,                0
    1,    230,      59854,          0,      59854,   1.072922,            56929,                0,              551,             2374,                0
    1,    231,      58998,          0,      58998,   0.985699,            55632,                0,              733,             2633,                0
    1,    232,      53729,          0,      53729,   0.910692,            50518,                4,             3207,                0,                0
    1,    233,      24298,          0,      24298,   0.452233,            21282,              288,             2728,                0,                0
    1,    234,      18654,          0,      18654,   0.767717,            16038,             2523,               93,                0,                0
    1,    235,      17784,          0,      17784,   0.953361,            15561,             2223,                0,                0,                0
    1,    236,      17013,          0,      17013,   0.956646,            14944,             2069,                0,                0,                0
    1,    237,      16257,          0,      16257,   0.955563,            15531,              726,                0,                0,                0
    1,    238,      15655,          0,      15655,   0.962970,            13868,             1787,                0,                0,                0
    1,    239,      15131,          0,      15131,   0.966528,            13219,              326,             1586,                0,                0
    1,    240,      14670,          0,      14670,   0.969533,            12826,                4,             1840,                0,                0
    1,    241,      54733,          0,      54733,   3.730947,            52373,                0,             1079,             1281,                0
    1,    242,      57940,          0,      57940,   1.058594,            55075,                0,              629,             2236,                0
    1,    243,      56902,          0,      56902,   0.982085,            53667,                0,              639,             2596,                0
    1,    244,      52929,          0,      52929,   0.930178,            49796,                5,             3128,                0,                0
    1,    245,      21075,          0,      21075,   0.398175,            18136,              469,             2470,                0,                0
    1,    246,      17005,          0,      17005,   0.806880,            14281,             2724,                0,                0,                0
    1,    247,      16175,          0,      16175,   0.951191,            14007,             2168,                0,                0,                0
    1,    248,      15443,          0,      15443,   0.954745,            13398,             2045,                0,                0,                0
    1,    249,      14787,          0,      14787,   0.957521,            12798,             1989,                0,                0,                0
    1,    250,      14167,          0,      14167,   0.958071,            12210,             1957,                0,                0,                0
    1,    251,      13688,          0,      13688,   0.966189,            11834,              207,             1647,                0,                0
    1,    252,      13221,          0,      13221,   0.965883,            11473,                2,             1746,                0,                0
    1,    253,      53516,          0,      53516,   4.047803,            51307,                0,             1227,              982,                0
    1,    254,      55982,          0,      55982,   1.046080,            53360,                0,              525,             2097,                0
    1,    255,      55726,          0,      55726,   0.995427,            52816,                0,              605,             2305,                0
    1,    256,      51036,          0,      51036,   0.915838,            48253,                1,             2740,               42,                0
    1,    257,      24198,          0,      24198,   0.474136,            21582,              199,             2417,                0,                0
    1,    258,      16604,          0,      16604,   0.686172,            14290,             2142,              172,                0,                0
    1,    259,      15827,          0,      15827,   0.953204,            13776,             2051,                0,                0,                0
    1,    260,      15145,          0,      15145,   0.956909,            13286,             1859,                0,                0,                0
    1,    261,      14538,          0,      14538,   0.959921,            12804,             1734,                0,                0,                0
    1,    262,      14020,          0,      14020,   0.964369,            12239,             1716,               65,                0,                0
