"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5"
    6,      0,      15773,          0,      15773,   1.000000,            15773,                0,                0,                0,                0,                0
    6,      1,    5276092,          0,    5276092,  334.501495,          5265688,                0,              403,                0,                0,            10001
    6,      2,    5210195,          0,    5210195,   0.987510,          5200183,                0,              159,                0,                0,             9853
    6,      3,    4837635,          0,    4837635,   0.928494,          4828064,                0,              213,                0,                0,             9358
    6,      4,    4140087,          0,    4140087,   0.855808,          4130918,                0,             1144,                0,                0,             8025
    6,      5,     641467,          0,     641467,   0.154940,           632647,                0,             8162,                0,                0,              658
    6,      6,     126155,          0,     126155,   0.196666,           117843,                0,             8312,                0,                0,                0
    6,      7,      78050,          0,      78050,   0.618683,            70306,                0,             7744,                0,                0,                0
    6,      8,      74007,          0,      74007,   0.948200,            66836,                0,             7171,                0,                0,                0
    6,      9,      73093,          0,      73093,   0.987650,            66514,                0,             6579,                0,                0,                0
    6,     10,      72315,          0,      72315,   0.989356,            66218,                0,             6097,                0,                0,                0
    6,     11,      71613,          0,      71613,   0.990292,            65964,                0,             4973,                0,                0,              676
    6,     12,      69920,          0,      69920,   0.976359,            64593,                0,             1947,                0,                0,             3380
    6,     13,    2453771,          0,    2453771,  35.093979,          2448708,                0,              418,                0,                0,             4645
    6,     14,    2461866,          0,    2461866,   1.003299,          2457010,                0,              150,                0,                0,             4706
    6,     15,    2311202,          0,    2311202,   0.938801,          2306525,                0,              205,                0,                0,             4472
    6,     16,    1885101,          0,    1885101,   0.815637,          1880582,                0,              894,                0,                0,             3625
    6,     17,     205257,          0,     205257,   0.108884,           200936,                0,             4321,                0,                0,                0
    6,     18,      99699,          0,      99699,   0.485728,            95631,                0,             4068,                0,                0,                0
    6,     19,      79052,          0,      79052,   0.792907,            75285,                0,             3767,                0,                0,                0
    6,     20,      75278,          0,      75278,   0.952259,            71830,                0,             3448,                0,                0,                0
    6,     21,      71695,          0,      71695,   0.952403,            68524,                0,             3171,                0,                0,                0
    6,     22,      68371,          0,      68371,   0.953637,            65438,                0,             2933,                0,                0,                0
    6,     23,      65588,          0,      65588,   0.959296,            62853,                0,             2735,                0,                0,                0
    6,     24,      62266,          0,      62266,   0.949350,            59708,                0,              996,                0,                0,             1562
    6,     25,    1201698,          0,    1201698,  19.299425,          1199260,                0,              272,                0,                0,             2166
    6,     26,    1185690,          0,    1185690,   0.986679,          1183404,                0,               80,                0,                0,             2206
    6,     27,    1119292,          0,    1119292,   0.944001,          1117143,                0,               77,                0,                0,             2072
    6,     28,     907055,          0,     907055,   0.810383,           905045,                0,              430,                0,                0,             1580
    6,     29,     199523,          0,     199523,   0.219968,           197648,                0,             1709,                0,                0,              166
    6,     30,      74043,          0,      74043,   0.371100,            72325,                0,             1718,                0,                0,                0
    6,     31,      59414,          0,      59414,   0.802426,            57837,                0,             1577,                0,                0,                0
    6,     32,      55444,          0,      55444,   0.933181,            54033,                0,             1411,                0,                0,                0
    6,     33,      52311,          0,      52311,   0.943493,            51065,                0,             1246,                0,                0,                0
    6,     34,      49545,          0,      49545,   0.947124,            48426,                0,             1119,                0,                0,                0
    6,     35,      47159,          0,      47159,   0.951842,            46159,                0,             1000,                0,                0,                0
    6,     36,      44942,          0,      44942,   0.952989,            44027,                0,              500,                0,                0,              415
    6,     37,     958523,          0,     958523,  21.328001,           952417,                0,              405,                0,                0,             5701
    6,     38,     960543,          0,     960543,   1.002107,           950081,                0,              181,                0,                0,            10281
    6,     39,     884559,          0,     884559,   0.920895,           870455,                0,              987,                0,                0,            13117
    6,     40,     754536,          0,     754536,   0.853008,           739242,                0,             3300,                0,                0,            11994
    6,     41,      93361,          0,      93361,   0.123733,            78715,                0,            14646,                0,                0,                0
    6,     42,      51146,          0,      51146,   0.547830,            37422,                0,            13724,                0,                0,                0
    6,     43,      42302,          0,      42302,   0.827083,            29473,                0,            12829,                0,                0,                0
    6,     44,      39885,          0,      39885,   0.942863,            28104,                0,            11781,                0,                0,                0
    6,     45,      37661,          0,      37661,   0.944240,            26802,                0,            10859,                0,                0,                0
    6,     46,      35655,          0,      35655,   0.946735,            25592,                0,            10063,                0,                0,                0
    6,     47,      33984,          0,      33984,   0.953134,            24615,                0,             9369,                0,                0,                0
    6,     48,      32241,          0,      32241,   0.948711,            23468,                0,             5042,                0,                0,             3731
    6,     49,    1623387,          0,    1623387,  50.351631,          1612753,                0,              631,                0,                0,            10003
    6,     50,    1716268,          0,    1716268,   1.057214,          1703877,                0,              193,                0,                0,            12198
    6,     51,    1685218,          0,    1685218,   0.981908,          1671527,                0,              617,                0,                0,            13074
    6,     52,    1447060,          0,    1447060,   0.858678,          1433928,                0,             3052,                0,                0,            10080
    6,     53,     545816,          0,     545816,   0.377190,           533324,                0,             9257,                0,                0,             3235
    6,     54,      82388,          0,      82388,   0.150945,            70595,                0,            11793,                0,                0,                0
    6,     55,      41715,          0,      41715,   0.506324,            30792,                0,            10923,                0,                0,                0
    6,     56,      39985,          0,      39985,   0.958528,            29940,                0,            10045,                0,                0,                0
    6,     57,      38353,          0,      38353,   0.959185,            29095,                0,             9258,                0,                0,                0
    6,     58,      36943,          0,      36943,   0.963236,            28372,                0,             8571,                0,                0,                0
    6,     59,      35692,          0,      35692,   0.966137,            27711,                0,             7981,                0,                0,                0
    6,     60,      33982,          0,      33982,   0.952090,            26471,                0,             1947,                0,                0,             5564
    6,     61,    2200427,          0,    2200427,  64.752724,          2192213,                0,              990,                0,                0,             7224
    6,     62,    2293715,          0,    2293715,   1.042395,          2284894,                0,              210,                0,                0,             8611
    6,     63,    2216457,          0,    2216457,   0.966318,          2207111,                0,              441,                0,                0,             8905
    6,     64,    1820631,          0,    1820631,   0.821415,          1811551,                0,             2243,                0,                0,             6837
    6,     65,     169725,          0,     169725,   0.093223,           161060,                0,             8665,                0,                0,                0
    6,     66,      67736,          0,      67736,   0.399093,            59614,                0,             8122,                0,                0,                0
    6,     67,      49782,          0,      49782,   0.734942,            42232,                0,             7550,                0,                0,                0
    6,     68,      47955,          0,      47955,   0.963300,            41036,                0,             6919,                0,                0,                0
    6,     69,      46281,          0,      46281,   0.965092,            39928,                0,             6353,                0,                0,                0
    6,     70,      44761,          0,      44761,   0.967157,            38890,                0,             5871,                0,                0,                0
    6,     71,      43421,          0,      43421,   0.970063,            37975,                0,             5446,                0,                0,                0
    6,     72,      41792,          0,      41792,   0.962484,            36723,                0,             1834,                0,                0,             3235
    6,     73,    2159793,          0,    2159793,  51.679581,          2154041,                0,              795,                0,                0,             4957
    6,     74,    2338833,          0,    2338833,   1.082897,          2332527,                0,              140,                0,                0,             6166
    6,     75,    2361771,          0,    2361771,   1.009807,          2355006,                0,              309,                0,                0,             6456
    6,     76,    1932202,          0,    1932202,   0.818116,          1925737,                0,             1550,                0,                0,             4915
    6,     77,     182716,          0,     182716,   0.094564,           176556,                0,             6160,                0,                0,                0
    6,     78,      75087,          0,      75087,   0.410949,            69281,                0,             5806,                0,                0,                0
    6,     79,      55642,          0,      55642,   0.741034,            50240,                0,             5402,                0,                0,                0
    6,     80,      53372,          0,      53372,   0.959203,            48404,                0,             4968,                0,                0,                0
    6,     81,      51318,          0,      51318,   0.961515,            46719,                0,             4599,                0,                0,                0
    6,     82,      49504,          0,      49504,   0.964652,            45272,                0,             4232,                0,                0,                0
    6,     83,      47874,          0,      47874,   0.967073,            43983,                0,             3891,                0,                0,                0
    6,     84,      46220,          0,      46220,   0.965451,            42561,                0,             1375,                0,                0,             2284
    6,     85,    1649021,          0,    1649021,  35.677650,          1644169,                0,              511,                0,                0,             4341
    6,     86,    1516539,          0,    1516539,   0.919660,          1510674,                0,              111,                0,                0,             5754
    6,     87,    1310630,          0,    1310630,   0.864224,          1303804,                0,              432,                0,                0,             6394
    6,     88,    1006426,          0,    1006426,   0.767895,           999991,                0,             1396,                0,                0,             5039
    6,     89,     117090,          0,     117090,   0.116342,           110938,                0,             6152,                0,                0,                0
    6,     90,      61123,          0,      61123,   0.522017,            55324,                0,             5799,                0,                0,                0
    6,     91,      50027,          0,      50027,   0.818464,            44640,                0,             5387,                0,                0,                0
