"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8","Trait Index  9","Trait Index 10","Trait Index 11","Trait Index 12","Trait Index 13","Trait Index 14","Trait Index 15","Trait Index 16","Trait Index 17","Trait Index 18","Trait Index 19","Trait Index 20","Trait Index 21","Trait Index 22","Trait Index 23","Trait Index 24","Trait Index 25","Trait Index 26","Trait Index 27","Trait Index 28","Trait Index 29","Trait Index 30","Trait Index 31","Trait Index 32","Trait Index 33","Trait Index 34","Trait Index 35","Trait Index 36"
    1,      0,         10,          0,         10,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                2,                0,                1,                0,                0,                0,                0,                0,                1,                0,                2,                1,                0,                0,                0,                0,                0,                1,                1,                0,                0
    1,      1,         10,          0,         10,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                2,                0,                1,                0,                0,                0,                0,                0,                1,                0,                2,                1,                0,                0,                0,                0,                0,                1,                1,                0
    1,      2,         65,          0,         65,   6.500000,                0,               55,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                2,                0,                1,                0,                0,                0,                0,                0,                1,                0,                2,                1,                0,                0,                0,                0,                0,                1,                1
    1,      3,         65,          0,         65,   1.000000,                0,                0,               55,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                2,                0,                1,                0,                0,                0,                0,                0,                1,                0,                2,                1,                0,                0,                0,                0,                0,                2
    1,      4,         65,          0,         65,   1.000000,                0,                0,                0,               55,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                2,                0,                1,                0,                0,                0,                0,                0,                1,                0,                2,                1,                0,                0,                0,                0,                2
    1,      5,         65,          0,         65,   1.000000,                0,                0,                0,                0,               55,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                2,                0,                1,                0,                0,                0,                0,                0,                1,                0,                2,                1,                0,                0,                0,                2
    1,      6,         65,          0,         65,   1.000000,                0,                0,                0,                0,                0,               55,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                2,                0,                1,                0,                0,                0,                0,                0,                1,                0,                2,                1,                0,                0,                2
    1,      7,         65,          0,         65,   1.000000,                0,                0,                0,                0,                0,                0,               55,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                2,                0,                1,                0,                0,                0,                0,                0,                1,                0,                2,                1,                0,                2
    1,      8,         65,          0,         65,   1.000000,                0,                0,                0,                0,                0,                0,                0,               55,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                2,                0,                1,                0,                0,                0,                0,                0,                1,                0,                2,                1,                2
    1,      9,         65,          0,         65,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,               55,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                2,                0,                1,                0,                0,                0,                0,                0,                1,                0,                2,                3
    1,     10,         65,          0,         65,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,               55,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                2,                0,                1,                0,                0,                0,                0,                0,                1,                0,                5
    1,     11,         65,          0,         65,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               55,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                2,                0,                1,                0,                0,                0,                0,                0,                1,                5
    1,     12,         65,          0,         65,   1.000000,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               55,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                2,                0,                1,                0,                0,                0,                0,                0,                6
    1,     13,         62,          0,         62,   0.953846,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               54,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                0,                1,                0,                0,                0,                0,                6
    1,     14,        215,          0,        215,   3.467742,                0,              161,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               48,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                0,                1,                0,                0,                0,                4
    1,     15,        210,          0,        210,   0.976744,                0,                0,              158,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               47,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                0,                0,                1,                0,                0,                3
    1,     16,        196,          0,        196,   0.933333,                0,                0,                0,              146,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               47,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                1,                0,                2
