COMID,RID,shape_leng,pred_width,reach_area,ends,section
23681433,152,3677.538700000000063,1.110487605000000,4083.861221000000114,1,6
23682021,155,914.980545200000051,0.427455737,391.113655900000026,0,6
23681219,156,815.341920899999991,0.619213167,504.870518399999980,0,6
23681585,157,3687.008553000000120,0.871836148,3214.467341999999917,1,6
23681503,158,3854.269205000000056,1.337414444000000,5154.755363999999645,0,6
23681215,161,69.282177099999998,0.706261277,48.931294500000000,0,6
23681997,162,1747.195639000000028,0.448162185,783.027005899999949,1,6
23681249,163,527.229702900000007,13.500778960000000,7118.011789999999564,0,6
23681213,168,2036.500307000000021,0.738462124,1503.878394000000071,0,6
23681547,171,2581.787940000000162,0.572110041,1477.066806000000042,1,6
23681083,178,3212.070700000000215,2.519930807000000,8094.195582000000286,0,6
23681237,180,1613.412315999999919,14.260980390000000,23008.840359999998327,0,6
23681205,182,130.791251799999998,0.818735558,107.083432099999996,0,6
23681963,183,4077.781826999999794,0.334745145,1365.017626000000064,1,6
23681233,188,1215.375567999999930,14.385590980000000,17483.895430000000488,0,6
23681449,189,1877.677680000000009,1.542843423000000,2896.962730000000192,0,6
23681227,193,1043.550578000000087,14.722016890000001,15363.169570000000022,0,6
23681857,195,3466.060414000000037,0.59399952,2058.838216000000102,1,6
23681191,208,1104.066475999999966,14.853840119999999,16399.626769999998942,0,6
23681187,212,777.251755099999968,14.876755259999999,11562.984459999999672,0,6
23681053,218,1904.640413999999964,2.831339780000000,5392.684196000000156,0,6
23681123,224,861.976803900000050,0.874674429,753.949095299999954,0,6
23681173,227,1229.741956000000073,15.011527109999999,18460.302439999999478,0,6
23681165,235,1748.784147000000075,17.375764040000000,30386.459790000000794,0,6
23681015,244,2762.311595000000125,18.322598769999999,50612.727650000000722,0,6
23681393,396,2754.410275000000183,1.277784274000000,3519.542230000000018,1,6
23682381,401,3338.292745000000195,0.765969867,2557.031559999999899,1,6
23681297,422,484.374941600000000,0.934606942,452.700213099999985,1,6
23681295,423,597.862611700000002,1.083391886000000,647.719480399999952,0,6
23681385,426,393.091816999999992,4.479713899000000,1760.938623000000007,0,6
23682295,428,2810.284626000000117,2.528124648000000,7104.749362999999903,0,6
947070138,429,760.753253200000017,7.693691669000000,5853.001041999999870,0,6
23681379,431,1219.328019999999924,8.673136898999999,10575.398370000000796,0,6
23682209,433,964.494718700000021,1.006810845000000,971.063809300000003,0,6
23681365,436,196.450041300000009,9.949175404000000,1954.516941999999972,0,6
23681521,439,1550.672027999999955,0.748655849,1160.919685000000072,0,6
23681341,442,1126.843963999999914,11.204842800000000,12626.109570000000531,0,6
23682109,444,282.429910199999995,0.458824345,129.585697699999997,1,6
23682107,445,1242.295313000000078,0.555345468,689.903102800000056,0,6
23681327,448,252.643217800000002,12.278391520000000,3102.052615999999944,0,6
23681497,449,1934.567855000000009,2.463840833000000,4766.467056999999841,0,6
23682067,450,1770.154250999999931,0.539537329,955.064313800000036,1,6
23681581,451,617.202177000000006,1.619064048000000,999.289817299999982,0,6
23681317,452,60.747660629999999,12.330803670000000,749.067772399999967,0,6
23681583,453,457.599173300000018,1.367690618000000,625.854120100000046,0,6
23681261,454,1617.529655000000048,13.317892100000000,21542.085970000000088,0,6
23682057,456,2248.897512999999890,0.524085858,1178.615371999999979,1,6
23682039,457,2281.086663999999928,0.425979328,971.695738499999948,1,6
23681567,459,1287.627257999999983,0.72393579,932.159498200000030,0,6
23681255,461,727.744987000000037,13.443333490000001,9783.316569000000527,0,6
23681957,479,3043.607523000000128,0.598795865,1822.499610999999959,1,6
23681945,482,360.615112500000009,0.596700412,215.179160099999990,0,6
23681545,486,3472.883780999999999,1.112523540000000,3863.664912000000186,0,6
23681541,487,451.020772399999998,1.367690618000000,616.856898300000012,0,6
23681235,494,936.089953400000013,14.363478819999999,13445.508239999999205,0,6
23681063,501,1790.601443999999901,0.6463737,1157.397672999999941,0,6
23681129,502,3513.448868999999831,0.60028983,2109.087611999999808,0,6
23681079,503,3222.440958000000137,2.548841348000000,8213.491011000000071,0,6
23681203,504,2585.512014999999792,0.843613108,2181.171903999999813,0,6
23681127,507,2320.776433999999881,0.647513671,1502.734416999999894,0,6
23681229,508,3389.115364000000227,14.718583140000000,49882.976269999999204,0,6
23681905,509,4331.045764999999847,0.824876051,3572.576023000000077,0,6
23681455,516,1157.141785999999911,1.703910159000000,1971.665772999999945,0,6
23681189,523,620.346481799999992,14.856888619999999,9216.418693999999959,0,6
23681055,525,1250.955873000000111,0.774663579,969.069995299999960,0,6
23681185,528,1731.580690999999888,14.886174970000001,25776.613049999999930,0,6
23681183,529,448.339742600000022,14.950430709999999,6702.872784000000138,0,6
23681587,533,687.509256299999947,0.669220931,460.095542899999998,0,6
23681457,534,3064.275545999999849,1.692959780000000,5187.695138000000043,0,6
23681141,535,2081.569933000000219,0.431499631,898.196618599999965,0,6
23681181,546,4807.397587999999814,14.960833299999999,71922.674679999996442,0,6
23681045,547,537.432986799999981,3.190226634000000,1714.532975999999962,0,6
23681589,549,3825.679790000000139,0.647228795,2476.090105000000221,0,6
23681591,555,1894.047919000000093,0.568411192,1076.598011999999926,0,6
23681471,561,2714.332467000000179,0.850122183,2307.514164000000164,0,6
23672941,564,446.908284100000003,18.322848520000001,8188.631852000000436,0,6
23681493,573,2002.090138999999908,0.444572997,890.075137300000051,1,6
23681479,574,194.935367200000002,0.442049815,86.171154380000004,1,6
23681475,575,4167.018802999999934,0.753590876,3140.227383999999802,0,6
23681389,742,4401.357740000000376,2.753469158000000,12119.003010000000359,0,6
23682335,748,4039.542520999999851,2.436059200000000,9840.564566999999442,0,6
23681419,750,1128.590020000000095,1.721495551000000,1942.862638999999945,0,6
23681551,751,2386.191234999999779,2.865373391000000,6837.328894999999648,0,6
23681421,752,594.010573399999998,1.371803138000000,814.865600800000038,0,6
23681417,755,2763.351178999999775,1.822367227000000,5035.840436999999838,0,6
23681407,756,316.607569699999999,4.181351832000000,1323.847850000000108,0,6
23681655,758,1498.760639999999967,2.792113741000000,4184.710406999999577,0,6
23681409,759,675.415520399999991,4.169992668000000,2816.477541000000201,0,6
23681415,763,1863.589958999999908,2.479081300000000,4619.991297999999915,0,6
947070090,767,66.914522680000005,2.588038183000000,173.177633500000013,0,6
23681595,770,2634.363930999999866,1.269365659000000,3343.971165999999812,0,6
23681377,774,957.977954100000034,9.244145929000000,8855.688054000000193,0,6
23681375,775,197.957462399999997,9.492343070000000,1879.080545000000029,0,6
23681371,778,1098.426650999999993,9.717268546000000,10673.706799999999930,0,6
23681549,782,5488.630783999999949,0.817750423,4488.330171999999948,1,6
23682225,784,3493.458258999999998,0.537301233,1877.039463000000069,1,6
23681313,790,2996.767517000000225,0.889950223,2666.973931999999877,0,6
23681337,795,722.186959699999989,11.449611030000000,8268.759455999999773,0,6
23681335,796,1802.607711000000108,11.544272160000000,20809.793679999998858,0,6
23681267,797,1530.795685999999932,2.532520498000000,3876.771534999999858,0,6
23682051,801,2480.206862999999885,0.86733042,2151.158841999999822,1,6
23681257,804,1489.614503000000013,13.410135720000000,19975.933239999998477,0,6
23681093,806,131.073387300000007,2.170381632000000,284.479055700000004,0,6
23681091,807,1074.024689000000080,2.217083657000000,2381.202662000000146,0,6
23681087,808,1609.095708000000059,2.300810759000000,3702.224928000000091,0,6
23682043,809,4171.037240999999995,0.626217189,2611.975154000000202,1,6
23681993,810,1737.212293000000045,0.587062281,1019.851817999999980,1,6
23681253,811,1600.222944000000098,13.482309350000000,21574.700789999998960,0,6
23681251,812,2955.946824999999990,13.487273520000000,39867.664360000002489,0,6
23681507,813,2140.643255999999838,0.648367832,1387.924246000000039,1,6
23681209,824,800.518023699999958,0.773133813,618.907605900000021,0,6
23681441,826,1753.833384000000024,2.819253684000000,4944.501377999999931,0,6
23681437,828,2255.878403000000162,2.857907625000000,6447.091878000000179,0,6
23681913,830,1119.088837000000012,0.533454406,596.982853599999999,0,6
23681201,833,422.503564299999994,14.827240780000000,6264.563011999999617,0,6
23681231,834,1693.188464999999951,14.391312630000000,24367.203580000001239,0,6
23681059,843,1492.549950999999965,0.703559349,1050.097518999999920,0,6
23681459,864,724.656522399999972,1.464549430000000,1061.295311999999967,0,6
23681125,865,9405.218854000000647,0.750996006,7063.281955999999809,0,6
23681171,882,2167.433229000000210,15.016332240000001,32546.898550000001705,0,6
23681169,885,2638.102888999999777,15.019925360000000,39624.108959999997751,0,6
23681159,888,2430.639367000000220,17.475185639999999,42475.875990000000456,0,6
23681163,890,436.970819000000006,17.468387170000000,7633.174904000000424,0,6
23681391,1079,4842.355335999999625,2.230579133000000,10801.256719999999405,0,6
23681669,1083,290.582734099999982,1.831785400000000,532.285267699999963,0,6
23682351,1092,809.512818000000038,1.618902886000000,1310.522588000000042,0,6
23681553,1099,4162.207475999999588,2.728605457000000,11357.022609999999986,0,6
23681293,1101,371.024636900000019,1.297849836000000,481.534254900000008,0,6
23681659,1103,40.017542829999996,2.585629337000000,103.470747500000002,0,6
25065889,1104,210.510529499999990,4.340778916000000,913.779487700000004,0,6
23681411,1109,677.189751099999967,2.565944951000000,1737.631889000000001,0,6
23681373,1119,69.811331300000006,9.664422536000000,674.685668400000054,0,6
23681283,1121,2809.478767000000062,1.808258187000000,5080.262942000000294,0,6
23681363,1124,596.041875900000036,9.974966641000000,5945.497704000000340,0,6
23681361,1125,427.809649499999978,10.148952830000001,4341.820525000000089,0,6
23681281,1127,990.050363700000048,1.900978075000000,1882.064188999999942,0,6
23681357,1128,827.530048200000010,10.186097340000000,8429.301682999999684,0,6
23681355,1129,411.647096400000009,10.290903289999999,4236.220774999999776,0,6
23681429,1131,5998.902154999999766,2.089518165000000,12534.814819999999600,0,6
23681351,1133,698.241030400000000,10.363864189999999,7236.474205000000438,0,6
23681331,1139,1498.019003000000112,11.618433400000001,17404.634740000001329,0,6
23681577,1140,1052.235813000000007,2.076841364000000,2185.326963999999862,0,6
23681323,1141,39.874323539999999,12.315829870000000,491.086621600000001,0,6
23681107,1142,2549.455663000000186,1.346107910000000,3431.842436999999791,1,6
23682079,1146,2524.132508000000144,0.546844336,1380.307487000000037,1,6
23681101,1147,4108.252916999999798,1.465235416000000,6019.557598999999755,0,6
23681259,1148,978.530809299999987,13.331938680000000,13045.712320000000545,0,6
23682053,1149,3682.456436999999823,1.273485748000000,4689.555932000000212,0,6
23681569,1150,2395.273407000000134,0.703829831,1685.864855000000034,0,6
23682075,1151,8978.811954999999216,0.746311138,6700.987460999999712,1,6
23682035,1152,3501.530103999999938,1.000302672000000,3502.589865999999802,1,6
23682017,1153,2186.772372999999789,0.469682511,1027.088700999999901,1,6
23681505,1157,361.907226799999989,0.903676175,327.046931900000004,0,6
23682023,1158,1627.428417000000081,0.535379967,871.292610299999978,1,6
23681981,1169,4670.291444000000411,0.476260991,2224.277626999999939,1,6
23681445,1171,1592.942487000000028,2.637830732000000,4201.912672000000384,0,6
23681131,1177,1020.038514999999961,0.549056181,560.058414299999981,1,6
23681447,1179,4774.511320999999953,1.981884842000000,9462.531702000000223,0,6
23681917,1180,2657.256927999999789,0.499023021,1326.032369000000017,1,6
23681453,1184,1498.486339999999927,1.737428004000000,2603.511965000000146,0,6
23681057,1197,2958.713808999999856,0.748655849,2215.058337999999821,0,6
23681145,1202,2280.823077999999896,0.326963079,745.744901799999980,0,6
23681043,1215,1815.239375999999993,3.208063850000000,5823.404403999999886,0,6
23681175,1219,3092.479867000000013,15.006115149999999,46406.111460000000079,0,6
23681157,1225,4167.888707000000068,17.478418930000000,72848.104089999993448,0,6
23681465,1231,4433.090062999999645,0.373701566,1656.652696000000105,1,6
23681035,1234,2832.260522999999921,18.277966830000000,51767.965150000003632,0,6
23681033,1235,840.202103200000010,18.280289360000001,15359.136880000000019,0,6
23681031,1236,2245.985548999999992,18.294899229999999,41090.080099999999220,0,6
23682365,1433,2492.048439000000144,0.616573944,1536.532146000000012,1,6
23681555,1434,724.662452099999996,2.538983553000000,1839.906144000000040,1,6
23682285,1447,2919.073261000000002,0.622721298,1817.769035000000031,1,6
23681291,1448,1419.822603999999956,1.420046600000000,2016.214220000000068,0,6
23682265,1449,1790.182076999999936,0.872782879,1562.440307000000075,0,6
23681403,1451,320.398567300000025,4.939804435000000,1582.706012999999984,0,6
23681413,1452,612.423475400000029,2.528857619000000,1548.731747999999925,0,6
23681383,1454,2146.439109999999800,4.522993294000000,9708.329147000000376,0,6
947070089,1455,661.609127700000045,2.589843903000000,1713.464529999999968,0,6
23681513,1458,2401.600344999999834,0.853964833,2050.882150999999794,1,6
23682211,1461,2637.026335000000017,0.477638741,1259.545941000000084,1,6
23681349,1463,1746.034153999999944,10.389416539999999,18140.275170000000799,0,6
23681275,1465,1478.225875000000087,2.263705586000000,3346.268246000000090,0,6
23681271,1468,981.407572999999957,2.337034596000000,2293.583278999999948,0,6
23682113,1469,2184.694851000000199,0.813802483,1777.910055999999940,0,6
23681579,1471,2066.710250999999971,1.906369997000000,3939.914505000000190,0,6
23681263,1473,828.506293099999994,3.248888953000000,2691.724896000000172,0,6
23681097,1475,2785.431391000000076,2.118686053000000,5901.454834999999548,0,6
23681089,1478,1051.639476000000059,2.249414297000000,2365.572894999999789,0,6
23681217,1480,1956.259982999999920,0.671172579,1312.988002000000051,0,6
23681085,1483,2237.210876999999982,2.376977186000000,5317.799329000000398,0,6
23681245,1486,440.007912700000020,13.523068289999999,5950.256597999999940,0,6
23681247,1487,192.483568999999989,13.522637380000001,2602.885772999999972,0,6
23681951,1495,320.767799599999989,0.751255743,240.978600400000005,0,6
23681243,1497,2139.894773999999870,13.524619500000000,28941.262529999999970,0,6
23681949,1498,2181.636743999999908,0.440965709,962.026975900000025,1,6
23681211,1500,1588.146097000000054,0.760053903,1207.076610000000073,0,6
23681081,1505,642.570291900000029,2.527391544000000,1624.026663000000099,0,6
23681065,1507,4534.505259999999907,0.442049815,2004.477229000000079,1,6
23681451,1512,4578.287819999999556,1.176697846000000,5387.261454000000413,1,6
23681197,1520,2675.286736999999903,14.838510480000000,39697.272409999997762,0,6
23681193,1527,798.208803900000021,14.849937490000000,11853.350829999999405,0,6
23681147,1528,1839.736533000000009,0.284735739,523.838741099999993,1,6
23681855,1529,2376.176648999999998,0.537621029,1277.482504000000063,1,6
23681073,1532,1848.817862000000105,2.618510358000000,4841.148682000000008,0,6
23681143,1538,1493.603634999999940,0.394972435,589.932220799999982,0,6
23681051,1542,35.115684639999998,2.835550967000000,99.572392059999999,0,6
23681461,1543,8950.561746999999741,1.429990997000000,12799.222509999999602,0,6
23681177,1549,1143.133720999999923,14.967550090000000,17109.911759999999049,0,6
23681637,1551,1824.646306000000095,0.458824345,837.192121100000008,1,6
23681737,1553,3221.627790999999888,0.443132272,1427.607214000000113,1,6
23681161,1555,2185.346701999999823,17.471327250000002,38180.908259999996517,0,6
23681017,1562,1439.531811999999945,0.416678559,599.822093399999972,1,6
23681473,1573,2842.473034999999982,0.787591707,2238.708209999999781,0,6
23681491,1576,2637.738479999999981,0.505028591,1332.133395999999948,0,6
23681477,1585,1482.031034999999974,0.578547538,857.425459899999964,0,6
23681673,1755,4151.932001999999557,1.171384663000000,4863.509396000000379,1,6
23681663,1774,855.776384600000029,2.341906399000000,2004.148161999999957,0,6
23681661,1781,2326.464019999999891,2.548476668000000,5928.939158000000134,0,6
23681387,1782,3473.773984999999811,2.911372056000000,10113.448870000000170,0,6
23681657,1783,684.261737400000015,2.678568147000000,1832.841417999999976,0,6
23681423,1787,214.978329099999996,1.305785382000000,280.715584100000001,1,6
947070091,1790,291.310359300000016,2.530567373000000,737.180595599999947,0,6
947070139,1791,477.233736399999998,8.543280520000000,4077.141454000000067,0,6
23681309,1795,1624.776771999999937,0.575794089,935.536847299999977,1,6
23681401,1796,4552.336639000000105,5.009676523000000,22805.734339999999065,0,6
23681369,1801,1621.378791000000092,9.754635102000000,15815.959290000000692,0,6
23681367,1803,1379.915829000000031,9.827158626999999,13560.651519999999437,0,6
23681359,1805,623.129756599999951,10.166661010000000,6335.148755999999594,0,6
23681307,1808,4555.357329999999820,1.048495426000000,4776.271396000000095,0,6
23681347,1811,61.329367920000003,10.628271789999999,651.825063099999966,0,6
23681343,1813,219.437903400000010,10.653128120000000,2337.699775000000045,0,6
23681273,1814,336.333600499999989,2.280937768000000,767.156216599999993,0,6
23682185,1816,6670.843945999999960,0.728180188,4857.576264000000265,1,6
23681333,1818,286.912768299999982,11.597396460000001,3327.442312000000129,0,6
23682191,1820,8288.947009999999864,0.869703665,7208.927520000000186,1,6
23681431,1821,5535.981225999999879,1.779224778000000,9849.754840999999942,0,6
23681609,1822,7368.553589000000102,1.028105070000000,7575.647323999999571,1,6
23681321,1823,3149.385307000000012,12.326696130000000,38821.515420000003360,0,6
23681265,1824,2736.680146000000150,3.248157133000000,8889.167126000000280,0,6
23681501,1825,902.327345599999944,1.562361781000000,1409.761747999999898,0,6
23681221,1827,335.752826400000004,0.534096739,179.324456400000003,1,6
23681095,1828,1444.790412999999944,2.142735587000000,3095.804000999999971,0,6
23681543,1842,676.262760899999989,1.335053917000000,902.847260200000051,0,6
23681239,1843,259.298998700000027,14.255309680000000,3696.388288999999986,0,6
23681207,1847,495.376135700000020,0.788600095,390.653655200000003,0,6
23681439,1849,938.292445899999962,2.836802192000000,2661.750109999999950,0,6
23681199,1860,218.197139600000014,14.830943690000000,3236.068106000000171,0,6
23681061,1861,998.403604999999970,0.681430484,680.342630699999972,0,6
23681893,1864,2597.992667999999867,0.446010826,1158.732848000000104,1,6
23681195,1869,2991.441758999999820,14.845342940000000,44408.977890000001935,0,6
23681075,1870,4324.919002999999975,2.603901777000000,11261.664300000000367,0,6
23681463,1874,6440.768431999999848,0.756438835,4872.047338000000309,0,6
23681139,1886,1253.222616000000016,0.445292272,558.050320100000022,0,6
23681047,1892,1271.415308999999979,3.181443619000000,4044.935781000000134,0,6
23681041,1900,1423.131562000000031,3.215960052000000,4576.734161000000313,0,6
23681155,1907,572.573424100000011,17.523756100000000,10033.636909999999261,0,6
23681037,1909,1645.849596000000020,3.232870018000000,5320.817664000000150,0,6
23681167,1911,4287.073046000000431,17.362080219999999,74432.506250000005821,0,6
23681487,1918,2695.004555999999866,0.587667537,1583.766697999999906,0,6
23681489,1927,2835.092360000000099,0.555345468,1574.455615999999964,0,6
23682389,2084,2901.685886000000210,0.75669741,2195.698151999999936,1,6
23681665,2095,2400.975379999999859,2.078497583000000,4990.421381000000110,0,6
23681289,2099,1198.116115999999920,1.524174513000000,1826.138116000000082,0,6
23681287,2100,926.756288000000040,1.643445960000000,1523.073877999999922,0,6
23682155,2106,757.277795699999956,0.748135197,566.546142899999950,0,6
23681345,2108,952.465543199999956,10.632175180000001,10126.779979999999341,0,6
23681305,2109,2339.506588000000193,1.548151639000000,3621.910992999999962,0,6
23681269,2110,558.697600200000011,2.467315349000000,1378.482981999999993,0,6
23681303,2111,1543.178975000000037,1.575180935000000,2430.786101000000144,0,6
23681105,2113,985.105436000000054,1.375551367000000,1355.063110000000052,0,6
23682097,2115,4495.570389000000432,0.72234015,3247.331045999999787,1,6
23681241,2123,1810.635966999999937,13.528755530000000,24495.650900000000547,0,6
23681443,2127,891.550963000000024,2.692923422000000,2400.878447999999935,0,6
23681077,2135,4042.291643000000022,2.588760565000000,10464.525390000000698,0,6
23681785,2145,3442.920736999999917,0.316848398,1090.883912000000009,1,6
23681793,2147,842.189367400000037,0.620383914,522.480795800000010,0,6
23681049,2148,2288.016878999999790,2.886911110000000,6605.301400000000285,0,6
23681121,2150,2554.742713000000094,0.922769241,2357.438064999999824,0,6
23681179,2154,23.021649929999999,14.963746830000000,344.488830099999973,0,6
23681779,2156,4106.734515000000101,0.527651608,2166.925045999999838,1,6
23681039,2158,2557.327836999999818,3.227834299000000,8254.630574999999226,0,6
23681099,2209,17.889715379999998,2.079739209000000,37.206088940000001,0,6
23673645,133,863.687917900000002,2.818454413000000,3.000000000000000,0,5
23670741,137,2196.459208000000217,3.074626067000000,3.000000000000000,0,5
23670729,147,3336.616458999999850,3.262565606000000,3.000000000000000,0,5
23670725,153,1765.450972000000093,3.310827809000000,3.000000000000000,0,5
23671831,154,1291.771173000000090,0.518545289,3.000000000000000,1,5
23670667,160,1009.397750999999971,0.530235501,3.000000000000000,0,5
23670773,166,4953.917991999999686,0.380080962,3.000000000000000,1,5
23670771,167,284.595686899999976,0.406486551,3.000000000000000,0,5
23673491,169,1964.138329000000113,1.010055143000000,3.000000000000000,0,5
23670947,170,6077.929366999999729,1.579603246000000,3.000000000000000,1,5
23671097,172,1744.451816000000008,1.958919661000000,3.000000000000000,0,5
23671127,173,4196.775588000000425,0.810833701,3.000000000000000,1,5
23673465,174,4790.864861000000019,1.004210722000000,3.000000000000000,1,5
23673453,175,1801.050293999999894,1.984300079000000,3.000000000000000,0,5
23671083,177,255.685345500000011,3.501473513000000,3.000000000000000,0,5
23670659,179,506.266099899999972,0.683911152,3.000000000000000,0,5
23673925,184,86.034112680000007,1.474647578000000,3.000000000000000,0,5
23673923,185,2924.955794999999853,0.934833676,3.000000000000000,1,5
23670625,191,3210.750028999999813,47.433811200000001,3.000000000000000,0,5
23671105,194,540.637715299999968,4.674117428000000,3.000000000000000,0,5
23670687,196,1421.704572000000098,47.228633459999998,3.000000000000000,0,5
23671815,197,2284.801418999999896,1.377690365000000,3.000000000000000,0,5
23671753,199,321.140659599999992,0.436612602,3.000000000000000,0,5
23673275,202,2069.603823999999804,0.654893332,3.000000000000000,1,5
23670693,204,1719.132591000000048,47.200856760000001,3.000000000000000,0,5
23670705,205,3002.562354000000141,3.545704852000000,3.000000000000000,0,5
23670943,206,1542.489794999999958,4.155026477000000,3.000000000000000,0,5
23670941,210,1549.109326999999894,4.372923343000000,3.000000000000000,0,5
23673291,211,2433.095459000000119,0.470725012,3.000000000000000,1,5
23670939,213,414.756633500000021,4.551703749000000,3.000000000000000,0,5
23671067,214,1070.215077999999949,8.847975922000000,3.000000000000000,0,5
23673281,215,5156.475070000000414,0.945902125,3.000000000000000,1,5
23670747,216,2573.413556999999855,41.446732310000002,3.000000000000000,0,5
23671057,219,411.352176400000019,9.502755604000001,3.000000000000000,0,5
23673211,221,1753.601865000000089,0.662783301,3.000000000000000,1,5
23673213,222,2650.704072999999880,0.575794089,3.000000000000000,1,5
23670929,226,1565.011029999999892,5.735699723000000,3.000000000000000,0,5
23673195,228,2593.428437000000031,0.693778478,3.000000000000000,1,5
23673187,229,3169.304357999999866,1.017815177000000,3.000000000000000,1,5
23671723,230,4759.349022000000332,1.905787544000000,3.000000000000000,0,5
23670783,231,212.102657499999992,41.326102380000002,3.000000000000000,0,5
23673803,232,595.446649900000011,0.551262502,3.000000000000000,1,5
23673099,233,1864.038855000000012,0.507020599,3.000000000000000,1,5
23670921,236,975.523891899999967,6.335813754000000,3.000000000000000,0,5
23671165,237,2167.373912000000018,4.960886486000000,3.000000000000000,0,5
23671163,238,942.001487099999963,5.101329278000000,3.000000000000000,0,5
23671837,239,1593.342855999999983,1.328138989000000,3.000000000000000,0,5
23670787,240,1550.358692999999903,40.645873330000001,3.000000000000000,0,5
23674039,241,246.423382800000013,0.712719863,3.000000000000000,0,5
23671143,242,4344.663389000000279,8.476911392000000,3.000000000000000,0,5
23671159,243,22.991931739999998,5.268642763000000,3.000000000000000,0,5
23671023,245,2693.912020000000211,16.607676580000000,3.000000000000000,0,5
23673971,246,2444.120516999999836,2.229390399000000,3.000000000000000,0,5
23671027,247,897.144986600000038,16.716868259999998,3.000000000000000,0,5
23673973,249,4062.525568000000021,0.745267574,3.000000000000000,1,5
23671535,250,1269.383276999999907,2.964233145000000,3.000000000000000,0,5
23671001,251,1865.793805999999904,17.022293600000001,3.000000000000000,0,5
23674073,252,359.837273100000004,0.96291217,3.000000000000000,0,5
23673779,253,897.814460899999972,1.098427997000000,3.000000000000000,0,5
23671895,258,5386.314284000000043,1.098838142000000,3.000000000000000,1,5
23672965,259,4593.287196999999651,0.675065335,3.000000000000000,1,5
23670961,260,1976.846385999999939,19.137708100000001,3.000000000000000,0,5
23672907,261,1537.904266000000007,1.025966635000000,3.000000000000000,0,5
23670805,262,141.081477000000007,31.929486860000001,3.000000000000000,0,5
23671185,263,2086.943721000000096,5.803009523000000,3.000000000000000,0,5
23670963,265,2537.453075999999783,19.165060350000001,3.000000000000000,0,5
23671569,266,576.634986799999979,1.092264348000000,3.000000000000000,0,5
23671197,268,2147.570622000000185,1.959921620000000,3.000000000000000,0,5
23671511,269,3293.548866999999973,0.594299996,3.000000000000000,0,5
23670845,271,691.745415900000012,30.302946160000001,3.000000000000000,0,5
23670997,272,1656.703220999999985,19.673373330000000,3.000000000000000,0,5
23670873,273,1176.102002000000084,22.579192180000000,3.000000000000000,0,5
23672701,275,773.882172599999990,1.319921207000000,3.000000000000000,0,5
23671553,276,2442.127832000000126,1.672347673000000,3.000000000000000,0,5
23672667,278,932.103197700000010,0.60088677,3.000000000000000,1,5
23671459,279,792.765159000000040,2.454767920000000,3.000000000000000,0,5
23671475,280,4564.312756999999692,4.033790587000000,3.000000000000000,0,5
23671209,281,197.497082000000006,15.921045350000000,3.000000000000000,0,5
23671477,283,1195.246311000000105,3.635593506000000,3.000000000000000,0,5
23671213,284,516.620508800000039,15.876037430000000,3.000000000000000,0,5
23672541,286,4153.750087000000349,1.192938504000000,3.000000000000000,0,5
23671883,289,2377.583204999999907,1.625341592000000,3.000000000000000,0,5
23671667,293,1015.584855999999945,0.758764037,3.000000000000000,0,5
23671243,294,2258.988261999999850,13.630401440000000,3.000000000000000,0,5
23671443,295,3400.556034000000182,4.625343371000000,3.000000000000000,0,5
23671245,296,2510.620754000000034,13.605903520000000,3.000000000000000,0,5
23672185,297,1351.487640999999940,0.725529247,3.000000000000000,1,5
