"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8","Trait Index  9","Trait Index 10","Trait Index 11","Trait Index 12","Trait Index 13","Trait Index 14","Trait Index 15","Trait Index 16","Trait Index 17","Trait Index 18","Trait Index 19","Trait Index 20","Trait Index 21","Trait Index 22","Trait Index 23","Trait Index 24","Trait Index 25","Trait Index 26","Trait Index 27","Trait Index 28","Trait Index 29","Trait Index 30","Trait Index 31","Trait Index 32","Trait Index 33","Trait Index 34","Trait Index 35","Trait Index 36"
    1,     41,       1009,          0,       1009,   0.930812,                0,                0,                0,                0,              817,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              154,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               34,                0,                0,                0,                0,                0,                0,                0,                4
    1,     42,        924,          0,        924,   0.915758,                0,                0,                0,                0,                0,              745,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              144,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               32,                0,                0,                0,                0,                0,                0,                3
    1,     43,        832,          0,        832,   0.900433,                0,                0,                0,                0,                0,                0,              666,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              135,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               28,                0,                0,                0,                0,                0,                3
    1,     44,        748,          0,        748,   0.899038,                0,                0,                0,                0,                0,                0,                0,              594,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              124,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               27,                0,                0,                0,                0,                3
    1,     45,        681,          0,        681,   0.910428,                0,                0,                0,                0,                0,                0,                0,                0,              538,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              119,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               22,                0,                0,                0,                2
    1,     46,        615,          0,        615,   0.903084,                0,                0,                0,                0,                0,                0,                0,                0,                0,              480,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              114,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               20,                0,                0,                1
    1,     47,        579,          0,        579,   0.941463,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              452,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              108,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               19,                0,                0
    1,     48,        555,          0,        555,   0.958549,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              432,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              104,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               19,                0
    1,     49,        523,          0,        523,   0.942342,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              405,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               99,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               19
    1,     50,       2346,          0,       2346,   4.485660,                0,             1858,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              389,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               88,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               11
    1,     51,       2237,          0,       2237,   0.953538,                0,                0,             1772,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              373,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               82,                0,                0,                0,                0,                0,                0,                0,                0,                0,               10
    1,     52,       2119,          0,       2119,   0.947251,                0,                0,                0,             1674,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              358,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               80,                0,                0,                0,                0,                0,                0,                0,                0,                7
    1,     53,       1995,          0,       1995,   0.941482,                0,                0,                0,                0,             1572,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              342,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               76,                0,                0,                0,                0,                0,                0,                0,                5
    1,     54,       1807,          0,       1807,   0.905764,                0,                0,                0,                0,                0,             1410,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              329,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               66,                0,                0,                0,                0,                0,                0,                2
    1,     55,       1626,          0,       1626,   0.899834,                0,                0,                0,                0,                0,                0,             1258,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              308,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               59,                0,                0,                0,                0,                0,                1
    1,     56,       1447,          0,       1447,   0.889914,                0,                0,                0,                0,                0,                0,                0,             1106,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              287,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               53,                0,                0,                0,                0,                1
    1,     57,       1291,          0,       1291,   0.892191,                0,                0,                0,                0,                0,                0,                0,                0,              976,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              271,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               43,                0,                0,                0,                1
    1,     58,       1182,          0,       1182,   0.915569,                0,                0,                0,                0,                0,                0,                0,                0,                0,              883,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              258,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               40,                0,                0,                1
    1,     59,       1075,          0,       1075,   0.909475,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              789,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              246,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               39,                0,                1
    1,     60,       1009,          0,       1009,   0.938605,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              738,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,              238,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,                0,               33,                0
