Step,Seg 10,Seg 25,Seg 33,Seg 133,Seg 139,Seg 147,Seg 149,Seg 153,Seg 159,Seg 164,Seg 165,Seg 176,Seg 181,Seg 186,Seg 187,Seg 190,Seg 191,Seg 192,Seg 196,Seg 198,Seg 199,Seg 200,Seg 201,Seg 203,Seg 204,Seg 205,Seg 209,Seg 216,Seg 217,Seg 220,Seg 223,Seg 234,Seg 240,Seg 248,Seg 254,Seg 255,Seg 257,Seg 264,Seg 282,Seg 285,Seg 287,Seg 290,Seg 291,Seg 292,Seg 303,Seg 304,Seg 308,Seg 309,Seg 310,Seg 314,Seg 315,Seg 316,Seg 317,Seg 318,Seg 319,Seg 320,Seg 321,Seg 432,Seg 435,Seg 437,Seg 443,Seg 446,Seg 455,Seg 458,Seg 463,Seg 465,Seg 466,Seg 469,Seg 470,Seg 471,Seg 472,Seg 473,Seg 474,Seg 475,Seg 483,Seg 484,Seg 485,Seg 488,Seg 491,Seg 492,Seg 497,Seg 500,Seg 505,Seg 510,Seg 514,Seg 515,Seg 517,Seg 519,Seg 520,Seg 527,Seg 531,Seg 532,Seg 538,Seg 539,Seg 540,Seg 541,Seg 550,Seg 552,Seg 556,Seg 559,Seg 563,Seg 568,Seg 569,Seg 585,Seg 586,Seg 588,Seg 589,Seg 594,Seg 599,Seg 602,Seg 610,Seg 613,Seg 627,Seg 628,Seg 630,Seg 632,Seg 640,Seg 641,Seg 642,Seg 643,Seg 644,Seg 645,Seg 646,Seg 647,Seg 648,Seg 768,Seg 769,Seg 781,Seg 791,Seg 798,Seg 799,Seg 802,Seg 803,Seg 805,Seg 814,Seg 815,Seg 816,Seg 817,Seg 818,Seg 819,Seg 820,Seg 822,Seg 823,Seg 825,Seg 827,Seg 831,Seg 836,Seg 839,Seg 840,Seg 841,Seg 845,Seg 846,Seg 851,Seg 852,Seg 854,Seg 855,Seg 859,Seg 860,Seg 861,Seg 874,Seg 887,Seg 889,Seg 899,Seg 906,Seg 924,Seg 926,Seg 929,Seg 945,Seg 947,Seg 949,Seg 950,Seg 952,Seg 954,Seg 959,Seg 973,Seg 977,Seg 978,Seg 986,Seg 989,Seg 990,Seg 991,Seg 992,Seg 993,Seg 994,Seg 995,Seg 996,Seg 997,Seg 998,Seg 999,Seg 1000,Seg 1001,Seg 1105,Seg 1107,Seg 1112,Seg 1114,Seg 1118,Seg 1122,Seg 1126,Seg 1134,Seg 1144,Seg 1145,Seg 1162,Seg 1163,Seg 1164,Seg 1168,Seg 1172,Seg 1174,Seg 1181,Seg 1185,Seg 1186,Seg 1192,Seg 1194,Seg 1195,Seg 1200,Seg 1203,Seg 1204,Seg 1205,Seg 1211,Seg 1224,Seg 1229,Seg 1230,Seg 1234,Seg 1236,Seg 1246,Seg 1251,Seg 1252,Seg 1257,Seg 1261,Seg 1264,Seg 1281,Seg 1283,Seg 1288,Seg 1289,Seg 1290,Seg 1296,Seg 1297,Seg 1300,Seg 1308,Seg 1310,Seg 1313,Seg 1316,Seg 1317,Seg 1323,Seg 1325,Seg 1328,Seg 1329,Seg 1330,Seg 1331,Seg 1332,Seg 1333,Seg 1334,Seg 1335,Seg 1336,Seg 1337,Seg 1338,Seg 1339,Seg 1340,Seg 1341,Seg 1444,Seg 1456,Seg 1457,Seg 1462,Seg 1467,Seg 1472,Seg 1474,Seg 1488,Seg 1489,Seg 1490,Seg 1491,Seg 1492,Seg 1493,Seg 1499,Seg 1503,Seg 1504,Seg 1506,Seg 1508,Seg 1509,Seg 1510,Seg 1511,Seg 1513,Seg 1514,Seg 1516,Seg 1517,Seg 1519,Seg 1522,Seg 1525,Seg 1531,Seg 1533,Seg 1534,Seg 1540,Seg 1541,Seg 1546,Seg 1552,Seg 1559,Seg 1562,Seg 1567,Seg 1570,Seg 1572,Seg 1575,Seg 1580,Seg 1582,Seg 1589,Seg 1590,Seg 1614,Seg 1624,Seg 1625,Seg 1626,Seg 1627,Seg 1628,Seg 1631,Seg 1635,Seg 1640,Seg 1647,Seg 1648,Seg 1651,Seg 1652,Seg 1653,Seg 1659,Seg 1660,Seg 1661,Seg 1662,Seg 1663,Seg 1664,Seg 1665,Seg 1666,Seg 1667,Seg 1668,Seg 1669,Seg 1670,Seg 1671,Seg 1672,Seg 1673,Seg 1674,Seg 1675,Seg 1676,Seg 1677,Seg 1792,Seg 1793,Seg 1797,Seg 1807,Seg 1819,Seg 1826,Seg 1829,Seg 1830,Seg 1832,Seg 1835,Seg 1838,Seg 1839,Seg 1840,Seg 1841,Seg 1846,Seg 1854,Seg 1855,Seg 1859,Seg 1863,Seg 1865,Seg 1866,Seg 1867,Seg 1868,Seg 1871,Seg 1872,Seg 1875,Seg 1876,Seg 1877,Seg 1879,Seg 1880,Seg 1881,Seg 1882,Seg 1888,Seg 1889,Seg 1891,Seg 1902,Seg 1905,Seg 1922,Seg 1925,Seg 1942,Seg 1948,Seg 1974,Seg 1977,Seg 1978,Seg 1983,Seg 1985,Seg 1988,Seg 1991,Seg 1993,Seg 1994,Seg 2006,Seg 2007,Seg 2008,Seg 2010,Seg 2013,Seg 2015,Seg 2018,Seg 2019,Seg 2021,Seg 2022,Seg 2023,Seg 2024,Seg 2025,Seg 2026,Seg 2027,Seg 2028,Seg 2029,Seg 2030,Seg 2031,Seg 2032,Seg 2033,Seg 2075,Seg 2079,Seg 2102,Seg 2104,Seg 2107,Seg 2116,Seg 2118,Seg 2120,Seg 2121,Seg 2122,Seg 2125,Seg 2126,Seg 2129,Seg 2131,Seg 2132,Seg 2134,Seg 2138,Seg 2139,Seg 2140,Seg 2142,Seg 2149,Seg 2153,Seg 2160,Seg 2166,Seg 2174,Seg 2185,Seg 2187,Seg 2193,Seg 2195,Seg 2203,Seg 2204,Seg 2205,Seg 2212,Seg 2214,Seg 2215,Seg 2216,
49,0,0,0,0,0,0,92,0,0,0,64,0,0,0,0,0,1146,350,0,0,0,102,132,0,82,6,134,0,710,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,88,1143,1024,346,4000,1636,1149,468,0,0,0,0,0,0,0,0,2,0,0,0,0,0,834,18,0,2,0,0,0,0,0,394,0,0,747,0,0,146,0,570,0,0,0,344,0,676,486,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,122,3831,422,114,470,358,688,817,0,0,0,0,0,0,0,0,0,1398,644,4,786,2,0,262,0,0,0,570,0,0,0,0,0,0,86,0,963,0,0,0,150,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,91,0,0,0,0,0,586,0,896,0,1806,5634,2203,1547,0,262,33115,2348,0,0,0,0,0,0,0,0,0,0,582,314,0,0,0,0,1247,218,0,0,0,0,220,74,121,124,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,126,0,0,0,0,2,572,0,0,38,571,0,214,3124,0,504,272,30,266,0,370,2907,1482,118,1262,0,0,0,0,10,0,0,136,0,0,262,0,128,0,0,0,0,84,0,0,0,0,575,0,0,0,0,0,0,294,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,154,0,569,572,0,208,90,0,0,0,604,218,758,1174,420,3017,12,536,278,808,222,1059,568,0,318,2505,21674,1290,0,0,0,0,0,0,0,2,0,0,0,155,276,0,0,0,2,0,572,0,238,92,238,0,0,0,540,132,0,124,626,92,417,366,0,0,0,0,0,0,0,0,270,128,0,0,0,0,0,0,2,0,0,0,0,6,574,1440,0,596,114,131,0,0,0,3053,0,1383,612,134,138,0,0,0,0,0,0,92,2,986,1087,0,0,0,2,0,0,0,0,0,0,14,0,0,0,2,0,0,564,0,0,0,0,0,977,264,474,
50,0,0,0,0,0,0,132,0,0,0,86,0,0,0,0,0,1966,296,2,0,0,84,104,0,70,6,116,0,1098,413,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,156,1844,866,316,5200,2106,1984,390,0,0,0,0,0,0,0,0,93,0,0,0,0,0,728,16,0,0,0,0,0,0,0,334,0,0,1060,0,0,128,0,932,0,570,0,290,0,584,418,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,112,5780,372,104,414,320,944,1058,2,0,0,0,0,0,0,0,0,2490,548,2,1190,0,2,230,0,0,0,938,0,0,0,0,0,10,82,0,1300,0,0,0,128,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,138,0,0,0,0,0,494,0,1142,0,2124,9079,2950,1896,0,226,50609,3676,0,0,0,0,0,0,0,0,0,0,1466,278,0,0,0,0,1958,182,0,0,0,0,196,62,180,106,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,102,0,0,0,0,0,470,0,0,34,918,0,180,4674,0,454,382,26,234,0,318,4414,1304,104,1082,0,0,0,0,8,0,0,112,2,414,230,0,112,0,0,0,0,76,0,0,0,0,994,0,0,0,0,0,0,242,0,0,318,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,200,0,946,918,0,184,136,0,0,0,514,594,1073,1520,352,4478,14,448,260,672,190,1859,988,2,461,3897,34301,1144,0,0,0,2,0,0,0,0,0,0,0,224,238,0,0,0,2,0,892,0,194,76,204,0,0,0,470,110,0,112,904,74,664,322,0,0,0,0,0,0,0,0,224,112,0,0,90,0,0,0,0,2,0,0,0,6,916,1918,0,488,102,204,0,0,0,4484,578,1696,522,522,126,0,0,0,0,0,0,138,0,1402,1446,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,912,0,0,0,0,0,1726,240,428,
51,0,0,0,0,0,0,112,0,0,0,90,0,0,0,0,0,1758,270,0,0,0,76,98,0,62,6,92,0,988,664,0,0,0,0,0,0,0,0,130,2,0,0,0,0,0,0,0,0,136,1456,774,268,6066,1892,1806,342,0,0,2,0,0,0,0,0,162,0,0,0,0,2,652,20,0,0,0,0,0,0,0,296,0,0,918,0,0,114,0,802,0,884,0,252,0,516,362,116,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,106,5268,324,92,372,286,862,950,0,0,0,0,0,0,0,0,0,2494,480,2,1034,0,0,208,0,0,0,776,0,0,0,0,0,0,64,0,1182,0,2,0,118,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,108,0,0,0,0,2,442,0,1010,0,2426,9433,2660,1732,0,202,51400,4676,2,0,0,0,0,0,0,0,0,0,2221,260,0,0,0,0,2016,148,0,0,2,0,164,54,158,88,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,94,0,2,0,0,2,392,0,0,20,768,0,160,4192,0,402,350,24,206,0,296,4056,1584,90,996,0,0,0,0,6,0,0,100,0,748,206,0,98,0,0,0,0,72,0,0,0,0,896,0,2,0,0,0,0,208,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,190,0,814,792,0,168,112,0,0,0,450,892,1330,1372,314,4092,8,406,234,582,174,2070,920,0,765,3854,36341,1020,0,0,0,0,0,0,0,0,0,0,0,208,222,0,0,0,0,0,708,0,176,70,178,0,0,0,422,106,0,96,838,66,540,300,2,0,0,0,0,0,0,0,186,106,0,0,160,0,0,0,2,0,0,0,0,6,744,1750,42,430,80,221,0,0,0,5827,1064,1538,470,844,110,0,0,0,0,0,0,120,6,1256,1312,0,0,0,2,0,0,0,2,0,0,8,0,0,0,0,0,0,762,0,0,0,0,0,1934,627,388,
52,0,0,0,0,0,0,90,0,0,0,72,0,0,0,0,0,1642,232,0,2,0,70,92,0,60,6,80,0,916,564,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,2,0,0,120,1244,730,662,7433,1776,1706,304,0,0,0,0,0,0,0,0,130,0,0,0,0,0,594,16,0,0,0,0,0,0,0,280,2,0,798,0,0,102,0,666,0,762,0,238,0,474,336,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,417,94,4920,696,88,350,260,818,870,0,0,0,0,0,0,0,0,0,2242,434,2,946,0,0,188,0,0,0,686,0,0,0,0,0,6,62,0,1076,0,0,0,116,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,96,0,0,0,0,0,412,0,958,0,2280,9713,2883,1606,0,186,50850,5600,2,0,0,0,0,0,0,0,0,0,2322,246,0,0,0,0,2012,134,0,0,0,0,160,50,138,78,0,0,0,0,0,0,0,0,218,0,0,0,2,2,0,0,86,0,0,0,0,0,354,0,0,16,646,0,132,3946,0,356,326,18,188,0,280,3820,1814,80,924,0,0,0,0,6,0,0,78,0,704,196,0,94,0,0,0,0,60,0,0,2,0,864,0,0,0,0,0,0,190,0,0,270,573,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,170,0,754,700,0,134,96,0,0,0,412,848,1250,1288,294,3820,4,362,220,530,164,1936,872,0,892,3970,36583,942,0,0,0,0,2,0,0,2,0,0,0,184,212,0,0,0,2,0,596,0,152,60,168,0,0,0,396,96,0,92,778,62,448,282,0,0,0,0,0,0,0,2,158,100,0,0,146,0,0,0,4,0,0,0,0,6,616,1600,76,390,76,246,0,0,0,6814,1004,1436,434,804,104,0,0,0,0,0,0,108,410,1180,1244,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,660,0,0,0,0,0,1788,972,354,
53,0,0,0,0,0,0,78,0,0,2,70,0,0,0,0,0,1538,200,0,0,0,62,80,0,52,4,72,0,838,486,0,0,0,0,0,0,0,0,110,0,0,0,0,2,0,2,0,0,110,1068,668,980,7620,1618,1582,260,0,0,0,0,0,0,0,0,102,0,0,0,0,2,538,16,0,0,0,0,0,0,0,240,2,0,696,0,0,90,0,582,0,612,0,208,0,436,318,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,724,80,4566,1028,74,326,234,752,782,0,0,0,0,0,0,0,0,2,1914,400,2,838,0,0,168,0,0,0,606,0,0,0,0,0,2,58,0,988,0,0,0,102,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,86,0,0,0,0,0,386,0,906,0,2086,9320,3022,1476,0,176,47878,5686,2,0,0,0,0,0,0,0,0,0,1920,228,0,0,0,0,1610,112,0,0,0,0,150,42,128,76,0,0,0,0,0,0,0,0,188,0,0,0,2,0,0,0,72,0,0,0,0,2,296,0,0,16,536,0,116,3654,0,330,298,18,166,0,242,3526,1666,74,848,0,0,0,0,4,0,0,72,0,650,184,0,78,0,0,0,0,56,0,0,2,0,786,0,0,0,0,0,0,176,0,0,240,964,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,160,0,674,608,0,110,86,0,0,0,372,790,1162,1204,270,3526,6,326,206,484,138,1816,824,0,818,3832,33476,850,0,0,0,0,2,0,0,2,0,0,0,164,182,0,0,0,2,0,518,0,140,60,152,0,0,0,374,94,0,80,724,60,364,258,0,0,0,0,0,0,0,2,132,86,0,0,132,0,0,0,2,0,0,0,0,6,512,1488,60,328,60,228,0,0,0,6348,938,1350,394,732,90,0,0,0,0,0,0,88,682,1094,1162,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,552,0,0,0,0,0,1598,916,320,
54,0,0,0,0,0,0,70,0,0,2,62,0,0,0,0,0,1366,168,0,0,0,50,76,0,50,4,66,0,748,398,0,0,0,0,0,0,0,0,98,0,0,0,0,2,0,2,0,0,94,868,584,878,6752,1460,1448,230,0,0,0,0,0,0,0,0,80,0,0,0,0,2,480,12,0,0,0,0,0,0,0,198,2,0,576,0,0,82,0,482,0,466,0,178,0,358,280,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,604,64,4074,928,62,288,202,670,714,0,0,0,0,0,0,0,0,2,1538,354,2,744,0,0,140,0,0,0,490,0,0,0,0,0,2,46,0,864,0,0,0,92,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,58,0,0,0,0,0,348,0,812,0,1856,8262,2682,1310,0,150,42548,5098,2,0,0,0,0,0,0,0,0,0,1548,202,0,0,0,0,1240,88,0,0,0,0,142,32,116,70,0,0,0,0,0,0,0,0,154,0,0,0,2,0,0,0,66,0,0,0,0,2,242,0,0,12,424,0,98,3238,0,296,274,16,150,0,222,3160,1490,62,736,0,0,0,0,2,0,0,64,0,584,168,0,68,0,0,0,0,42,0,0,2,0,710,0,0,0,0,0,0,154,0,0,204,782,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,134,0,570,520,0,92,64,0,0,0,326,714,1014,1068,228,3130,6,278,184,418,130,1592,722,0,744,3382,29622,768,0,0,0,0,2,0,0,2,0,0,0,150,156,0,0,0,2,0,422,0,112,54,130,0,0,0,334,84,0,64,652,52,318,236,0,0,0,0,0,0,0,2,118,74,0,0,120,0,0,0,2,0,0,0,0,6,422,1320,44,282,52,210,0,0,0,5680,846,1234,346,658,80,0,0,0,0,0,0,70,530,994,1036,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,1442,818,298,
55,0,0,0,0,0,0,56,0,0,0,56,0,0,0,0,0,1196,150,0,0,0,48,68,0,40,4,58,0,606,322,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,2,0,0,92,656,502,778,5816,1236,1242,192,0,0,0,0,0,0,0,0,70,0,0,0,0,2,408,12,0,0,0,0,0,0,0,158,2,0,482,0,0,68,0,406,0,374,0,140,0,298,240,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,482,54,3482,794,48,254,152,578,620,0,0,0,0,0,0,0,0,2,1222,298,2,626,0,0,120,0,0,0,398,0,0,0,0,0,0,30,0,740,0,0,0,84,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,54,0,0,0,0,0,284,0,694,0,1574,7082,2288,1110,0,118,36538,4306,2,0,0,0,0,0,0,0,0,0,1236,180,0,0,0,0,988,68,0,0,0,0,106,24,104,60,0,0,0,0,0,0,0,0,130,0,0,0,2,0,0,0,58,0,0,0,0,0,200,0,0,12,342,0,66,2790,0,242,244,14,138,0,190,2732,1268,50,618,0,0,0,0,2,0,0,54,0,502,136,0,60,0,0,0,0,38,0,0,2,0,622,0,0,0,0,0,0,122,0,0,164,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,112,0,498,420,0,80,48,0,0,0,268,616,872,932,188,2666,6,240,156,356,126,1374,632,0,634,2900,25134,642,0,0,0,0,2,0,0,0,0,0,0,136,140,0,0,0,2,0,328,0,90,48,108,0,0,0,284,74,0,58,566,42,224,186,0,0,0,0,0,0,0,2,98,60,0,0,102,0,0,0,2,0,0,0,0,6,332,1114,40,236,36,180,0,0,0,4932,720,1036,288,542,62,0,0,0,0,0,0,58,400,838,896,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,1212,696,256,
56,0,0,0,0,0,0,42,0,0,0,44,0,0,0,0,0,922,118,0,0,0,36,44,0,24,0,44,0,500,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,62,504,400,620,4578,938,994,160,0,0,0,0,0,0,0,0,42,0,0,0,0,0,332,8,0,0,0,0,0,0,0,130,0,0,378,0,0,54,0,316,0,0,0,112,0,222,180,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,382,54,2758,636,38,204,126,474,478,0,0,0,0,0,0,0,0,2,0,238,2,488,0,0,108,0,0,0,312,0,0,0,0,0,0,20,0,558,0,0,0,58,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,34,0,0,0,0,0,238,0,524,0,1236,5622,1822,890,0,94,29132,3444,2,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,48,0,0,0,0,80,18,76,34,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,42,0,0,0,0,0,130,0,0,12,256,0,58,2208,0,168,190,10,108,0,160,2130,1000,40,494,0,0,0,0,2,0,0,36,0,406,116,0,42,0,0,0,0,24,0,0,2,0,496,0,0,0,0,0,0,82,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,82,0,380,332,0,64,34,0,0,0,198,510,706,766,144,2072,4,190,114,266,102,1048,496,0,500,2282,20170,506,0,0,0,0,0,0,0,0,0,0,0,102,114,0,0,0,2,0,254,0,76,42,86,0,0,0,232,56,0,44,456,32,0,136,0,0,0,0,0,0,0,2,80,38,0,0,78,0,0,0,2,0,0,0,0,6,230,888,26,188,34,136,0,0,0,3918,552,822,214,432,48,0,0,0,0,0,0,0,0,664,708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,990,544,202,
57,0,0,0,0,0,0,32,0,0,0,38,0,0,0,0,0,730,96,0,0,0,22,34,0,16,0,36,0,376,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,56,0,324,474,3600,738,772,132,0,0,0,0,0,0,0,0,32,0,0,0,0,0,272,8,0,0,0,0,0,0,0,114,0,0,274,0,0,42,0,238,0,0,0,88,0,176,140,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,38,2182,500,28,152,96,366,378,0,0,0,0,0,0,0,0,0,0,196,2,378,0,0,82,0,0,0,0,0,0,0,0,0,0,16,0,420,0,0,0,46,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28,0,0,0,0,0,174,0,412,0,982,4420,1444,684,0,74,22956,2712,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,36,0,0,0,0,64,16,50,32,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,40,0,0,0,0,0,98,0,0,10,0,0,46,1746,0,140,146,4,84,0,130,1692,782,28,366,0,0,0,0,2,0,0,24,0,306,84,0,18,0,0,0,0,18,0,0,0,0,384,0,0,0,0,0,0,64,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62,0,280,264,0,50,30,0,0,0,144,404,550,618,106,1588,4,160,96,190,82,818,398,0,394,1832,15852,414,0,0,0,0,0,0,0,0,0,0,0,80,90,0,0,0,2,0,0,0,62,30,78,0,0,0,190,38,0,36,348,22,0,108,0,0,0,0,0,0,0,2,54,32,0,0,60,0,0,0,2,0,0,0,0,4,0,684,0,156,24,96,0,0,0,3074,438,664,146,344,34,0,0,0,0,0,0,0,0,518,584,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,768,446,154,
58,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,558,70,0,0,0,16,20,0,14,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,282,364,2736,570,604,106,34,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,94,0,0,0,0,0,26,0,192,0,0,0,70,0,130,110,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,30,1638,368,26,102,80,274,306,0,0,0,0,0,0,0,0,0,4,158,2,278,0,0,52,0,0,0,0,0,0,0,0,0,0,16,0,320,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,306,0,736,3288,1110,528,0,58,17334,2014,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,44,12,44,26,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,6,0,0,40,1340,0,110,116,8,58,0,90,1242,602,20,272,0,0,0,0,2,0,0,0,0,212,72,0,12,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,52,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0,46,0,0,0,0,112,318,428,472,76,1152,4,126,70,138,62,654,322,0,300,1374,12048,308,0,0,0,0,0,0,0,0,0,0,0,54,64,0,0,0,2,0,0,0,46,20,66,0,0,0,164,26,0,26,238,0,0,86,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,114,16,72,0,0,0,2284,334,498,102,238,26,0,0,0,0,0,0,0,0,396,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,348,106,
59,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,440,50,0,0,0,16,16,0,12,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,200,288,2090,428,492,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2,0,0,0,0,0,0,0,82,0,0,0,0,0,22,0,134,0,0,0,52,0,102,80,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,22,1258,304,18,86,70,204,252,0,0,0,0,0,0,0,0,0,2,136,0,220,0,0,34,0,0,0,0,0,0,0,0,0,0,12,0,244,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,236,0,550,2588,910,410,0,46,13694,1566,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,32,12,34,18,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,8,0,0,32,1046,0,94,98,2,46,0,76,960,452,14,208,0,0,0,0,0,0,0,2,0,168,62,0,8,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,42,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,36,0,0,0,0,94,242,344,386,58,910,4,102,50,96,56,500,262,4,236,1056,9318,244,0,0,0,0,0,0,0,0,0,0,0,44,52,0,0,0,2,0,0,0,38,16,56,0,0,0,124,24,0,22,186,0,0,78,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,92,14,46,0,0,0,1806,254,410,82,194,20,0,0,0,0,0,0,0,0,320,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,454,270,98,
60,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,342,40,0,0,0,10,12,0,10,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,158,234,1714,330,414,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2,0,0,0,0,0,0,0,74,0,0,0,0,0,20,0,116,0,0,0,42,0,88,62,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,22,996,248,14,70,54,152,200,0,0,0,0,0,0,0,0,0,4,102,0,190,0,0,28,0,0,0,0,0,0,0,0,0,0,10,0,190,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,206,0,454,2112,756,346,0,34,12067,1276,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,24,8,26,12,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,24,854,0,74,80,0,38,0,68,770,372,12,182,0,0,0,0,0,0,0,0,0,138,48,0,8,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,32,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,34,0,0,0,0,78,188,260,332,40,726,4,66,48,84,46,398,198,0,196,880,8299,204,0,0,0,0,0,0,0,0,0,0,0,34,42,0,0,0,0,0,0,0,32,14,50,0,0,0,102,20,0,20,150,0,0,64,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,72,12,34,0,0,0,1462,202,330,68,156,18,0,0,0,0,0,0,0,0,260,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,230,86,
