Step,Seg 164,Seg 165,Seg 176,Seg 181,Seg 186,Seg 187,Seg 190,Seg 191,Seg 192,Seg 196,Seg 198,Seg 200,Seg 201,Seg 203,Seg 209,Seg 217,Seg 220,Seg 223,Seg 234,Seg 254,Seg 257,Seg 264,Seg 303,Seg 304,Seg 308,Seg 314,Seg 315,Seg 316,Seg 317,Seg 318,Seg 319,Seg 320,Seg 321,Seg 469,Seg 470,Seg 471,Seg 472,Seg 473,Seg 483,Seg 491,Seg 492,Seg 497,Seg 500,Seg 505,Seg 510,Seg 514,Seg 515,Seg 527,Seg 532,Seg 538,Seg 539,Seg 540,Seg 541,Seg 550,Seg 559,Seg 585,Seg 586,Seg 589,Seg 610,Seg 640,Seg 641,Seg 642,Seg 643,Seg 644,Seg 645,Seg 646,Seg 647,Seg 648,Seg 815,Seg 816,Seg 817,Seg 818,Seg 819,Seg 820,Seg 822,Seg 823,Seg 827,Seg 836,Seg 839,Seg 840,Seg 841,Seg 845,Seg 846,Seg 851,Seg 852,Seg 855,Seg 859,Seg 860,Seg 861,Seg 874,Seg 889,Seg 904,Seg 906,Seg 926,Seg 949,Seg 954,Seg 989,Seg 990,Seg 991,Seg 992,Seg 993,Seg 994,Seg 995,Seg 996,Seg 997,Seg 998,Seg 999,Seg 1000,Seg 1001,Seg 1162,Seg 1163,Seg 1164,Seg 1181,Seg 1185,Seg 1186,Seg 1193,Seg 1194,Seg 1195,Seg 1200,Seg 1203,Seg 1204,Seg 1205,Seg 1230,Seg 1251,Seg 1252,Seg 1257,Seg 1264,Seg 1281,Seg 1288,Seg 1289,Seg 1290,Seg 1296,Seg 1300,Seg 1308,Seg 1310,Seg 1313,Seg 1316,Seg 1325,Seg 1329,Seg 1330,Seg 1331,Seg 1332,Seg 1333,Seg 1334,Seg 1335,Seg 1336,Seg 1337,Seg 1338,Seg 1339,Seg 1340,Seg 1341,Seg 1488,Seg 1489,Seg 1490,Seg 1491,Seg 1492,Seg 1493,Seg 1499,Seg 1503,Seg 1504,Seg 1508,Seg 1509,Seg 1510,Seg 1511,Seg 1513,Seg 1514,Seg 1517,Seg 1519,Seg 1522,Seg 1533,Seg 1534,Seg 1540,Seg 1541,Seg 1546,Seg 1552,Seg 1590,Seg 1625,Seg 1626,Seg 1628,Seg 1635,Seg 1640,Seg 1648,Seg 1659,Seg 1660,Seg 1661,Seg 1662,Seg 1663,Seg 1664,Seg 1665,Seg 1666,Seg 1667,Seg 1668,Seg 1669,Seg 1670,Seg 1671,Seg 1672,Seg 1673,Seg 1674,Seg 1676,Seg 1677,Seg 1838,Seg 1840,Seg 1854,Seg 1855,Seg 1859,Seg 1863,Seg 1866,Seg 1867,Seg 1868,Seg 1872,Seg 1875,Seg 1876,Seg 1877,Seg 1879,Seg 1880,Seg 1881,Seg 1882,Seg 1888,Seg 1889,Seg 1891,Seg 1948,Seg 1977,Seg 1978,Seg 1983,Seg 1988,Seg 2006,Seg 2010,Seg 2018,Seg 2019,Seg 2021,Seg 2022,Seg 2023,Seg 2024,Seg 2025,Seg 2027,Seg 2028,Seg 2029,Seg 2030,Seg 2031,Seg 2032,Seg 2033,Seg 2120,Seg 2121,Seg 2122,Seg 2129,Seg 2131,Seg 2132,Seg 2138,Seg 2139,Seg 2140,Seg 2142,Seg 2160,Seg 2174,Seg 2185,Seg 2187,Seg 2193,Seg 2214,Seg 2215,Seg 2216,
43,382,76,12186,452,2058,3727,0,1679,1527,0,5236,2883,3138,0,0,11271,8,0,7099,14034,0,428,2030,0,2886,804,29960,7316,19735,14184,4028,12342,2693,0,0,1401,19240,37,406,253,8352,9437,373,0,3,0,0,5309,496,1454,4018,9232,818,0,2196,17,0,1887,0,4826,7351,20444,2444,522,2491,10484,5656,15176,3978,0,68,1826,1699,717,20,472,10085,5538,1408,0,0,9258,53,4259,3423,0,1167,3256,0,6157,0,0,33,2757,4038,1380,1489,4633,1578,1566,21,34549,10359,7458,21507,1141,9271,206686,169534,15392,11042,796,5605,4112,2438,0,3707,0,4076,2378,0,3,0,0,12951,330,456,4199,3,0,3172,1286,656,1331,10217,3819,0,24,523,6286,802,3488,0,1804,2267,1210,1041,17933,19018,12593,31796,3848,0,0,4002,23,1249,7729,2299,0,729,0,767,5893,6,5232,606,0,0,5219,545,1698,1125,9698,4032,0,0,20,0,6,0,2245,0,15273,557,19999,3039,2777,8428,0,4396,5663,7228,3002,11420,2003,0,505,9300,10943,764,4635,1368,835,1409,0,0,1798,6851,3226,580,13455,1107,0,2831,29,11543,11507,995,4332,1315,7840,2832,1783,0,709,0,5367,8112,0,6536,2549,0,4106,3272,2721,1117,6497,3,7093,9878,1136,9397,659,3444,0,0,0,4395,0,7609,0,22,0,1511,8532,5439,5065,23389,
44,310,65,7076,376,0,3121,0,1400,1270,0,0,2390,2579,0,0,9379,4,0,4070,8068,0,348,1677,0,2331,448,24948,6098,16497,11919,3297,10156,2258,0,0,1148,16001,32,327,142,6963,5454,218,0,3,0,0,3098,414,856,3297,7712,673,0,0,14,0,1579,0,3901,6082,17025,2029,430,2119,8757,4643,12665,3274,0,52,1519,1425,603,17,397,8103,3188,804,0,0,0,45,2454,2844,0,682,2717,0,3506,0,0,27,2274,3281,1107,1221,3869,1327,1284,18,28769,8707,6198,17892,960,7738,172460,141225,0,9178,674,3222,3360,2025,0,3093,0,3370,1949,0,3,0,0,10733,0,395,2426,3,0,2663,1031,527,1112,5938,3119,0,24,436,5258,671,2952,0,1529,1910,1002,875,14988,15888,10450,26361,3156,0,0,3356,21,1027,4506,1945,0,598,0,633,4914,0,4331,500,0,0,4292,435,992,925,5548,3348,0,0,15,0,5,0,1880,0,12685,459,16721,2533,2298,6933,0,3635,4730,5998,2530,9464,1657,0,402,7678,9170,0,3917,796,705,810,0,0,1518,5716,2641,0,11132,922,0,2373,26,9538,6638,834,0,1113,6365,2347,1446,0,566,0,4365,6690,0,5417,2099,0,3400,2702,2250,936,5387,3,5949,8333,0,7854,543,1992,0,0,0,3654,0,4406,0,17,0,1218,6925,4556,4254,19552,
45,239,58,0,308,0,2605,0,1145,1060,0,0,1953,2100,0,0,7721,0,0,0,0,0,200,978,0,1358,0,20691,5046,13646,9802,2709,8385,1867,0,0,945,13165,29,190,0,5772,0,0,0,3,0,0,0,339,0,2690,6345,519,0,0,10,0,1296,0,2258,5002,14053,1634,354,1724,7336,3802,10481,2719,0,46,1244,1196,502,14,328,4658,0,0,0,0,0,31,0,2327,0,0,2246,0,0,0,0,18,1861,2682,871,710,3226,1103,1076,10,23815,7212,5141,14847,759,6418,143087,117167,0,7558,559,0,2758,1680,0,2540,0,2795,1594,0,3,0,0,8853,0,333,0,2,0,2215,834,310,668,0,2518,0,16,368,4360,550,2457,0,1283,1590,812,719,12411,13058,8671,21712,2592,0,0,2754,20,867,0,1639,0,496,0,528,4026,0,3545,408,0,0,3493,350,0,754,0,2799,0,0,9,0,3,0,1539,0,10520,390,13881,2078,1878,5705,0,2991,3858,4971,2102,7793,1367,0,338,6351,7656,0,3254,0,570,0,0,0,1246,4698,2155,0,9157,745,0,1929,23,7877,0,681,0,917,5143,1930,824,0,312,0,2502,5467,0,4472,1762,0,2867,2208,1845,789,4449,3,4899,6879,0,6520,458,0,0,0,0,2984,0,0,0,10,0,704,4002,3735,3590,16247,
46,134,45,0,258,0,2185,0,968,882,0,0,1610,1734,0,0,6346,0,0,0,0,0,0,0,0,0,0,17208,4063,11291,8082,2241,6946,1527,0,0,815,10931,25,0,0,4731,0,0,0,3,0,0,0,276,0,2206,5253,424,0,0,6,0,1083,0,0,4126,11712,1332,288,1342,6122,3153,8666,2289,0,40,1018,995,416,11,268,0,0,0,0,0,0,26,0,1897,0,0,1821,0,0,0,0,0,1523,2180,723,0,2697,930,885,5,19690,5960,4306,12339,620,5375,118440,96902,0,6265,444,0,2275,1399,0,2124,0,2325,1338,0,3,0,0,7240,0,276,0,0,0,1844,665,0,0,0,2060,0,0,299,3623,451,2010,0,1044,1287,670,585,10218,10840,7213,18012,2142,0,0,2235,17,700,0,1378,0,400,0,433,3333,0,2879,343,0,0,2867,284,0,628,0,2298,0,0,9,0,3,0,1253,0,8724,331,11433,1722,1525,4679,0,2452,3187,4103,1720,6453,1116,0,277,5250,6369,0,2702,0,462,0,0,0,1018,3834,1786,0,7560,617,0,1543,20,6423,0,550,0,759,4147,1616,0,0,0,0,0,4527,0,3678,1457,0,2404,1803,1530,633,3717,3,4056,5691,0,5357,387,0,0,0,0,2456,0,0,0,0,0,0,0,3056,2962,13419,
47,0,38,0,208,0,1799,0,800,699,0,0,1347,1430,0,0,5234,0,0,3,30,0,0,6,0,0,0,14334,3279,9305,6671,1847,5747,1278,0,0,693,9049,19,0,0,3891,0,2,0,3,0,0,0,245,0,1804,4395,348,0,0,6,8,908,0,0,3482,9695,1113,239,1131,5090,2651,7171,1886,0,39,861,827,340,6,226,3,14,0,0,0,0,24,0,1620,2,0,1473,0,0,0,0,0,1248,1769,591,0,2281,768,715,3,16278,4993,3636,10290,533,4480,98819,80666,34,5186,385,0,1873,1159,0,1791,0,1964,1119,0,2,0,0,5900,0,246,0,0,0,1548,544,0,3,3,1698,0,0,231,2969,374,1666,0,867,1033,537,509,8518,9022,5982,14994,1749,0,0,1842,15,572,10,1129,0,323,0,346,2765,0,2324,289,0,0,2349,239,0,533,0,1876,0,0,9,0,3,0,1018,0,7259,276,9447,1436,1255,3868,0,2063,2696,3425,1432,5392,896,0,230,4359,5342,0,2235,0,380,0,0,0,839,3181,1474,0,6208,520,0,1281,16,5205,2,455,8,608,3346,1344,0,0,0,0,0,3769,0,3044,1191,0,2055,1514,1268,512,3088,3,3364,4749,0,4460,322,4,0,0,0,2054,0,3,0,3,0,0,3,2533,2416,11225,
48,0,33,29,171,0,1503,0,647,1329,0,0,1162,1181,0,0,4378,3,0,3,29,0,0,15,0,0,0,13577,2748,8545,5617,1564,4842,1072,0,0,578,7605,14,3,0,3240,0,0,0,0,0,0,0,209,0,2273,3766,292,0,0,6,6,746,0,9,3703,8171,969,202,986,4294,2225,6048,1569,0,35,730,683,289,3,186,0,8,0,0,0,2,23,0,1324,0,0,1245,0,0,0,0,0,1028,1445,482,0,1954,645,592,3,13752,4944,3060,8690,446,3753,114260,89565,51,4408,331,3,1549,1738,0,1484,0,1628,937,0,0,0,0,4951,0,208,0,0,0,1300,405,0,5,10,1393,0,2,184,2486,1096,2141,0,718,872,452,423,7114,7623,5836,13371,1417,0,0,1580,14,1254,0,1716,0,273,0,292,3088,0,1914,236,0,0,1952,192,0,436,0,1553,0,0,9,0,0,0,858,0,6787,230,8706,1194,1060,4776,0,1776,2311,2883,1230,5261,771,0,193,4462,5289,0,1865,0,1068,0,0,0,722,2697,2800,0,5202,443,0,1098,14,5078,3,385,413,501,2699,3416,0,0,0,0,0,3159,0,2573,1032,0,2484,1286,1061,411,2617,776,2885,5500,2,3760,269,3,0,0,0,1714,0,3,0,9,0,0,9,2141,2025,9545,
49,3,26,8345,144,0,1250,0,556,488,0,0,1005,980,0,0,4556,1043,0,1024,14884,0,6,1053,0,0,0,16414,5473,12945,13273,1370,8839,4075,0,0,464,8108,11,0,0,3767,766,3,0,0,0,0,1048,183,2256,4512,4278,246,0,0,0,1069,594,0,7837,3568,9850,830,172,856,4500,3459,10682,1331,0,2152,626,601,3147,0,157,3911,1033,0,0,0,741,20,1037,2953,0,0,1052,0,0,0,0,0,839,2222,1163,761,1679,1320,488,1070,14957,6706,10071,10001,1152,5348,533061,511600,13432,4879,3473,2527,2376,821,0,2308,0,1388,772,0,0,0,0,10524,0,170,1050,1042,0,1116,1372,2102,2,2088,13779,71,1048,163,9565,1326,3300,0,2677,740,1465,2489,11312,11884,6437,24285,1925,2,0,1351,1571,3618,783,2902,0,1256,0,256,3047,1049,1617,197,0,0,1652,157,0,348,772,2359,0,0,0,0,0,0,3864,0,13493,985,18502,5971,3185,14695,0,3082,3495,4257,1048,5588,682,0,166,8162,12030,0,2357,0,1304,0,0,0,626,2315,2895,0,10829,382,0,935,1056,6856,0,1329,3146,430,4354,3042,770,0,3,0,3,10443,3,4523,901,6,11026,1098,905,343,4419,0,3538,13569,3,10056,1028,0,0,0,0,1447,3,0,0,4151,0,3,1060,1818,1770,41504,
50,3,23,11520,111,0,1078,0,503,416,0,0,870,834,0,0,4325,1344,0,1282,19230,0,0,2407,0,0,0,19540,6221,13671,18872,1187,10695,4981,0,0,397,11620,9,0,0,4463,3242,2,0,0,0,0,1358,160,2850,5443,4208,210,0,0,0,1441,516,0,10914,3616,10692,713,145,735,5052,5256,11851,1154,0,4697,534,522,4077,0,139,6133,2351,0,0,0,931,17,1323,3446,0,0,912,0,0,0,0,0,698,2347,1338,1740,1466,1484,398,1443,16285,8357,13096,11427,1371,5643,786085,749597,24133,5556,5296,3192,2549,698,0,2479,0,1208,655,0,0,0,0,12990,9,143,1332,2394,0,2536,1647,2734,6,3436,19287,83,1352,142,11757,1678,3866,0,5412,639,1773,3205,13109,12924,6865,27000,1966,0,0,1185,2839,4677,1004,3481,0,2285,0,229,3186,2404,1429,166,0,1056,1425,131,0,302,977,3542,0,0,0,0,0,0,4815,3,17382,1233,22432,8298,4577,19238,0,4423,6033,5686,921,7207,600,0,149,8916,17718,3,3156,0,1644,0,0,0,526,3097,4451,0,14336,322,0,772,1408,7358,0,1632,4773,374,7235,3627,1012,0,4,0,3,13725,0,4945,782,86,18215,957,780,299,4924,0,4636,15602,2,13084,2044,3,0,0,0,1256,0,0,0,6321,3,0,1391,1565,1575,63257,
51,3,19,10129,96,0,928,0,448,371,0,0,777,733,0,0,3798,1138,0,1094,17307,0,0,2530,0,0,0,18829,5563,12092,18395,1042,9873,4422,0,0,364,13648,9,3,0,4287,4477,0,0,0,0,0,1153,132,2400,4830,3711,194,0,0,0,1278,447,0,10373,3181,9793,625,120,657,4831,5397,12030,1014,0,4987,2023,455,3616,0,117,5730,2485,0,0,0,770,15,1139,3108,0,0,808,0,0,0,0,0,592,2035,1146,1865,1306,2125,339,1294,15396,7865,12914,12406,2305,4937,812502,773024,28058,5367,5893,2682,2208,621,0,2162,0,1068,569,0,0,0,0,11820,6,119,1120,2546,0,2952,2497,2303,11,3250,18603,70,1141,902,11178,1526,3416,0,5801,549,1570,2871,13572,13038,6491,25553,1691,0,0,1038,2843,4171,1606,3093,0,2312,0,213,2831,2519,1271,151,0,1374,1227,120,0,266,814,3512,0,0,0,0,0,0,4247,3,16178,1092,20291,7807,4424,20104,0,4353,6491,5561,845,7171,534,0,133,7759,17581,6,3117,3,1464,0,0,0,445,3237,4507,0,13612,287,0,670,1265,6553,0,1446,5050,319,7360,3180,876,0,779,0,8,12666,0,5087,702,111,17819,826,687,257,5145,0,4621,13833,0,14136,2164,0,0,0,0,1123,0,0,0,5836,0,0,1180,1366,2182,65857,
52,0,15,8679,86,0,822,0,398,335,0,0,703,644,0,0,3336,977,0,932,15188,0,0,2184,0,0,3,16802,5006,10841,16523,937,8856,4712,3,0,328,14502,7,0,0,3815,4071,0,0,0,0,0,999,115,2065,4327,3320,967,0,0,0,1136,388,0,9201,2833,8683,554,110,594,4313,4843,11469,902,0,4387,2522,412,3261,0,103,5719,2151,0,0,0,1409,15,974,2767,0,0,743,0,0,0,0,0,522,1761,993,1592,1176,2291,293,1165,13804,7029,12016,11854,2563,4402,797733,765845,28222,4843,5724,2255,1954,545,0,1914,0,955,504,0,0,0,0,10396,9,93,964,2201,0,3426,2698,1954,19,2795,16787,58,989,1149,10392,1389,3045,0,5118,485,1402,2620,14016,12326,5801,24344,1482,0,0,896,2564,3714,1714,2716,0,1993,0,193,2534,2118,1141,134,0,1154,1079,111,0,223,680,3048,0,0,0,0,0,0,3763,3,15223,977,19867,7016,3953,20097,0,3778,5822,4967,768,6439,476,0,124,6778,15642,1527,2746,6,1292,0,0,0,389,2835,4034,0,12214,262,0,608,1127,7443,0,1305,4580,285,6223,2813,769,0,1022,0,11,12151,0,4811,1384,93,15607,711,605,231,4928,0,4155,12462,0,14401,2720,0,0,0,0,1022,0,0,0,5018,0,0,990,1185,2318,64981,
53,0,15,7420,75,0,734,0,356,294,0,0,628,559,0,0,2900,852,0,776,12923,0,0,1855,0,0,3,14900,4385,9567,14674,830,7856,4556,5,0,290,13573,3,0,0,3362,3402,0,0,0,0,0,868,100,1738,3850,2979,1233,0,0,0,1015,340,0,7747,2506,7683,492,100,533,3777,4347,10205,785,0,3840,2232,363,2886,0,92,5244,1807,0,0,0,1530,15,832,2461,0,0,659,0,0,0,0,0,429,1516,844,1337,1023,2039,254,1051,12184,6256,10705,10560,2241,3872,729616,702430,24881,4331,5085,1922,1683,471,0,1701,0,839,419,0,0,0,0,9002,6,77,813,1884,0,3432,2345,1659,21,2355,14625,51,841,998,9191,1224,2712,0,4390,433,1251,2339,13044,10861,5123,21937,1298,0,0,776,2296,3332,1429,2358,0,1711,0,163,2261,1769,1029,109,0,959,937,101,0,193,601,2642,0,0,0,0,0,0,3306,3,13799,863,18494,6256,3477,18317,0,3242,5187,4400,668,5737,416,0,109,5919,13753,1982,2387,3,1142,0,0,0,329,2461,3608,0,10911,227,0,542,1004,7300,0,1147,3882,251,5269,2472,666,0,875,0,22,11111,0,4150,1540,85,13654,616,528,210,4386,0,3692,11054,0,13137,2825,0,0,0,0,911,0,0,0,4321,0,0,799,1032,2041,59558,
54,0,15,6280,66,0,652,0,318,257,0,0,527,488,0,0,2486,709,0,654,10837,0,0,1544,0,0,3,13006,3818,8346,12845,717,6827,3955,2,0,262,11860,3,0,0,2873,2847,0,0,0,0,0,723,84,1450,3352,2637,1068,0,0,0,893,288,0,6443,2174,6669,425,92,473,3298,3837,8909,682,0,3315,1946,312,2493,0,75,4380,1485,0,0,0,1262,14,705,2146,0,0,565,0,0,0,0,0,339,1299,714,1128,896,1788,226,913,10607,5482,9387,9186,1937,3341,637157,613483,20749,3802,4476,1621,1430,390,0,1492,0,725,358,0,0,0,0,7725,5,63,690,1610,0,2985,1996,1390,21,1957,12457,42,698,843,7997,1080,2385,0,3773,378,1073,2052,11403,9473,4426,19107,1148,0,0,659,2023,2919,1159,2032,0,1488,0,141,1967,1457,892,83,0,800,820,92,0,170,530,2245,0,0,0,0,0,0,2846,3,12085,721,16081,5485,2976,16019,0,2743,4539,3810,570,5017,361,0,95,5120,11940,1670,2069,3,1004,0,0,0,289,2139,3149,0,9461,195,0,465,884,6357,0,972,3221,210,4436,2143,548,0,740,0,18,9673,0,3540,1307,77,11716,534,461,183,3835,0,3220,9601,0,11500,2489,0,0,0,0,775,0,0,0,3694,0,0,665,884,1754,51922,
55,0,13,3680,56,0,555,0,266,219,0,0,435,414,0,0,2116,418,0,372,6350,0,0,1259,0,0,3,11110,3260,7123,10927,601,5815,3361,0,0,225,10076,3,0,0,2432,1638,0,0,0,0,0,430,68,852,2815,2238,919,0,0,0,775,224,0,5365,1833,5658,363,81,409,2823,3246,7576,585,0,2818,1622,258,2153,0,68,3636,870,0,0,0,724,11,418,1838,0,0,482,0,0,0,0,0,270,1064,592,924,771,1536,186,759,8909,4657,8039,7794,1667,2854,542753,522428,12142,3253,3846,946,1212,331,0,1266,0,595,296,0,0,0,0,6497,2,47,408,1326,0,2516,1661,1156,14,1150,10323,35,582,704,6816,932,2048,0,3183,330,885,1781,9726,8031,3671,16278,963,0,0,547,1724,2462,674,1715,0,1279,0,121,1659,846,767,70,0,468,692,84,0,148,320,1876,0,0,0,0,0,0,2393,3,10296,598,13628,4658,2514,13642,0,2305,3843,3193,480,4299,303,0,77,4286,10189,980,1758,2,867,0,0,0,255,1798,2695,0,8015,169,0,378,767,5452,0,814,1866,158,3672,1835,438,0,637,0,18,8172,0,2968,1121,64,9815,462,387,160,3273,0,2736,8155,0,9790,2116,0,0,0,0,661,0,0,0,3065,0,0,550,748,1518,44171,
56,0,7,0,46,0,434,0,224,186,0,0,356,348,0,0,1748,0,0,0,0,0,0,1007,0,0,2,9144,2728,5942,9087,499,4780,2795,0,0,171,8322,3,0,0,2014,0,0,0,0,0,0,0,59,0,2320,1854,759,0,0,0,656,181,0,3126,1506,4676,296,70,344,2344,2680,6263,477,0,2339,1295,215,1811,0,60,2120,0,0,0,0,0,8,0,1536,0,0,402,0,0,0,0,0,213,857,463,528,624,1293,156,600,7237,3885,6717,6410,1394,2372,450786,433769,0,2707,3208,0,1018,278,0,1028,0,495,251,0,0,0,0,5411,0,36,0,1096,0,2111,1355,680,0,0,8424,32,348,591,5616,770,1685,0,2623,272,745,1466,8123,6650,2989,13436,769,0,0,445,1442,2008,0,1408,0,1046,0,98,1413,0,645,56,0,0,567,69,0,125,0,1538,0,0,0,0,0,0,1948,2,8573,466,11165,3868,2038,11183,0,1910,3152,2634,398,3522,262,0,54,3546,8559,0,1470,0,719,0,0,0,204,1484,2202,0,6665,129,0,311,637,4526,0,664,0,134,2963,1496,359,0,535,0,12,6703,0,2506,938,50,8035,390,322,142,2739,0,2235,6745,0,8098,1726,0,0,0,0,544,0,0,0,1762,0,0,452,621,1259,36636,
57,0,3,0,28,0,338,0,194,156,0,0,295,299,0,0,1439,0,0,0,0,0,0,578,0,0,0,7498,2233,4885,7405,419,3875,2337,0,0,137,6908,3,0,0,1626,0,0,0,0,0,0,0,54,0,1893,1534,638,0,0,0,536,149,0,0,1245,3865,240,57,275,1923,2234,5109,389,0,1932,1064,169,1482,0,43,0,0,0,0,0,0,6,0,1271,0,0,349,0,0,0,0,0,122,490,270,0,499,1093,135,469,5894,3210,5535,5182,1134,1922,370692,356849,0,2194,2668,0,580,225,0,835,0,428,215,0,0,0,0,4506,0,20,0,648,0,1757,786,0,0,0,4860,20,0,483,4683,669,1355,0,2182,212,612,1190,6635,5457,2433,10992,438,0,0,366,1183,1628,0,1148,0,608,0,80,1184,0,542,47,0,0,470,59,0,103,0,892,0,0,0,0,0,0,1590,0,7051,361,9078,3201,1661,9124,0,1565,2592,2165,338,2852,214,0,47,2944,7062,0,1209,0,563,0,0,0,160,1237,1802,0,5512,99,0,247,539,2676,0,555,0,121,1686,1203,214,0,330,0,0,5536,0,2085,778,40,6605,315,269,121,2256,0,1807,5631,0,6639,1404,0,0,0,0,425,0,0,0,0,0,0,264,505,1041,30099,
58,0,3,0,0,0,251,0,163,124,0,0,228,262,0,0,1161,0,0,0,0,0,0,0,0,0,0,6220,1786,3931,5992,339,3129,1948,0,0,110,5673,3,0,0,1310,0,0,0,0,0,0,0,48,0,1548,1268,529,0,0,0,444,122,0,0,1022,3155,194,45,223,1560,1834,4198,307,0,1603,864,143,1174,0,31,0,0,0,0,0,0,6,0,1035,0,0,294,0,0,0,0,0,0,0,0,0,401,891,110,389,4753,2651,4488,4150,884,1568,302302,290717,0,1809,2168,0,0,182,0,685,0,353,187,0,0,0,0,3658,2,0,0,0,0,1461,0,0,0,0,0,0,0,395,3850,572,1061,0,1833,168,487,952,5404,4421,1984,8840,0,0,0,286,966,1308,0,920,0,0,0,71,986,0,457,41,0,0,380,48,0,87,0,6,0,0,0,0,0,0,1316,0,5781,274,7368,2646,1389,7453,0,1254,2101,1776,279,2312,174,0,43,2419,5777,0,983,0,448,0,0,0,123,1036,1470,0,4504,82,0,202,439,0,0,460,0,99,0,973,0,0,0,0,0,4512,0,1671,643,36,5329,250,212,105,1872,0,1432,4651,0,5301,1146,0,0,0,0,328,0,0,0,0,0,0,0,403,866,24569,
59,0,3,0,0,0,199,0,128,102,0,0,178,227,0,0,975,0,0,3,0,0,0,0,0,0,0,5152,1489,3205,4977,283,2594,1576,0,0,88,4718,3,0,0,1059,0,0,0,0,0,0,0,46,0,1298,1051,442,0,0,0,373,104,0,0,839,2588,167,30,187,1246,1516,3505,237,0,1340,720,115,978,0,26,0,0,0,0,0,0,5,0,873,0,0,238,0,0,0,0,0,0,0,0,3,325,737,92,330,3923,2223,3764,3464,724,1312,251146,241579,12,1507,1773,0,0,149,0,561,0,258,161,0,0,0,0,3020,2,0,0,0,0,1209,3,0,0,0,0,0,0,316,3186,480,884,0,1484,133,411,773,4532,3668,1624,7273,0,0,0,223,824,1109,0,746,0,0,0,63,837,0,391,31,0,0,294,40,0,81,0,3,0,0,0,0,0,0,1087,0,4831,201,6184,2182,1180,6224,0,1044,1765,1476,211,1909,141,0,35,2035,4838,3,812,0,361,0,0,0,101,863,1211,0,3745,65,0,163,356,0,0,374,0,71,0,816,0,0,0,0,0,3768,0,1371,539,35,4384,214,168,90,1564,0,1188,3861,0,4421,937,0,0,0,0,270,0,0,0,0,0,0,0,334,710,20427,
60,0,3,0,0,0,160,0,97,82,0,0,156,189,0,0,804,0,0,3,3,0,0,2,0,0,0,4346,1288,2647,4108,255,2209,2097,0,0,71,3969,3,0,0,918,0,0,0,0,0,0,0,38,0,1078,896,372,0,0,0,315,94,0,3,708,2170,145,24,164,1034,1249,2988,195,0,1123,616,89,848,0,24,0,0,0,0,0,0,3,0,769,0,0,203,0,0,0,0,0,0,0,0,6,264,620,77,285,3273,1850,3194,2868,631,1114,226063,220824,5,1277,1477,0,0,122,0,467,0,202,136,0,0,0,0,2522,0,0,0,0,0,1039,3,0,0,0,0,0,0,255,2690,398,767,0,1292,108,343,678,3852,3144,1387,7710,0,0,0,195,704,941,0,620,0,0,0,48,715,0,330,27,0,0,223,36,0,68,0,0,0,0,0,0,0,0,897,0,4103,166,5200,1813,1017,5265,0,905,1504,1260,173,1626,117,0,24,1735,4172,0,699,0,308,0,0,0,83,723,1017,0,3176,48,0,143,307,0,0,300,3,59,3,692,0,0,0,0,0,3207,0,1147,445,30,3686,179,150,78,1298,0,1003,3251,0,3725,787,0,0,0,0,237,0,0,0,0,0,0,0,287,592,17319,
61,3,3,5,0,0,132,0,84,61,0,0,137,155,0,0,686,0,0,1055,1041,0,0,0,0,0,0,3732,1116,2240,3478,215,3455,2214,0,0,66,3392,3,0,0,803,0,0,0,0,0,0,0,29,0,932,766,312,0,0,0,274,84,0,3107,587,1872,122,23,146,878,1069,4715,173,0,2008,532,66,741,0,24,0,0,0,0,0,0,2,0,641,0,0,182,0,0,0,0,0,0,0,0,0,212,538,63,243,5994,2644,4882,8888,560,2057,576525,583355,8331,2152,2310,0,0,91,0,401,0,170,118,0,0,0,0,2155,1046,0,0,0,0,897,1048,0,0,1037,0,0,0,1278,2315,337,1729,0,1125,875,2441,600,4066,3756,1212,13703,0,0,0,175,605,804,0,514,0,0,0,40,616,0,274,26,0,0,185,33,0,63,0,0,0,0,0,0,0,0,736,0,4575,146,4409,1527,850,9869,0,785,1294,3213,136,1403,102,0,22,1495,7860,0,615,0,255,0,0,0,60,618,868,0,2716,38,0,111,271,0,0,243,0,49,0,2714,0,0,0,0,0,2734,0,970,366,23,3165,157,132,64,2115,0,879,2747,0,3177,661,0,0,0,0,211,0,0,0,0,0,0,0,247,518,32407,
