Step,Seg 137,Seg 147,Seg 149,Seg 153,Seg 159,Seg 164,Seg 165,Seg 176,Seg 181,Seg 186,Seg 187,Seg 190,Seg 191,Seg 192,Seg 196,Seg 198,Seg 200,Seg 201,Seg 203,Seg 204,Seg 205,Seg 207,Seg 209,Seg 216,Seg 217,Seg 220,Seg 223,Seg 234,Seg 248,Seg 254,Seg 257,Seg 264,Seg 282,Seg 287,Seg 288,Seg 290,Seg 292,Seg 303,Seg 304,Seg 308,Seg 314,Seg 315,Seg 316,Seg 317,Seg 318,Seg 319,Seg 320,Seg 321,Seg 435,Seg 455,Seg 458,Seg 463,Seg 464,Seg 469,Seg 470,Seg 471,Seg 472,Seg 481,Seg 483,Seg 485,Seg 488,Seg 491,Seg 492,Seg 497,Seg 500,Seg 505,Seg 510,Seg 514,Seg 515,Seg 517,Seg 519,Seg 520,Seg 527,Seg 532,Seg 538,Seg 539,Seg 540,Seg 541,Seg 550,Seg 552,Seg 556,Seg 559,Seg 585,Seg 586,Seg 589,Seg 594,Seg 599,Seg 610,Seg 613,Seg 628,Seg 640,Seg 641,Seg 642,Seg 643,Seg 644,Seg 645,Seg 646,Seg 647,Seg 648,Seg 768,Seg 781,Seg 798,Seg 805,Seg 814,Seg 815,Seg 816,Seg 817,Seg 818,Seg 819,Seg 820,Seg 822,Seg 823,Seg 825,Seg 827,Seg 831,Seg 836,Seg 839,Seg 840,Seg 845,Seg 846,Seg 851,Seg 852,Seg 854,Seg 855,Seg 859,Seg 860,Seg 861,Seg 874,Seg 889,Seg 899,Seg 906,Seg 926,Seg 929,Seg 949,Seg 950,Seg 952,Seg 954,Seg 957,Seg 959,Seg 973,Seg 978,Seg 986,Seg 989,Seg 990,Seg 991,Seg 992,Seg 993,Seg 994,Seg 995,Seg 996,Seg 997,Seg 998,Seg 999,Seg 1000,Seg 1001,Seg 1118,Seg 1134,Seg 1144,Seg 1145,Seg 1162,Seg 1163,Seg 1164,Seg 1168,Seg 1174,Seg 1181,Seg 1185,Seg 1186,Seg 1192,Seg 1194,Seg 1195,Seg 1199,Seg 1200,Seg 1203,Seg 1204,Seg 1205,Seg 1224,Seg 1229,Seg 1230,Seg 1251,Seg 1252,Seg 1257,Seg 1261,Seg 1264,Seg 1281,Seg 1288,Seg 1289,Seg 1290,Seg 1296,Seg 1297,Seg 1300,Seg 1308,Seg 1310,Seg 1313,Seg 1316,Seg 1323,Seg 1325,Seg 1329,Seg 1330,Seg 1331,Seg 1332,Seg 1333,Seg 1334,Seg 1335,Seg 1336,Seg 1337,Seg 1338,Seg 1339,Seg 1340,Seg 1341,Seg 1456,Seg 1462,Seg 1467,Seg 1474,Seg 1488,Seg 1489,Seg 1490,Seg 1491,Seg 1492,Seg 1493,Seg 1499,Seg 1503,Seg 1504,Seg 1508,Seg 1509,Seg 1510,Seg 1511,Seg 1513,Seg 1514,Seg 1516,Seg 1517,Seg 1519,Seg 1522,Seg 1525,Seg 1531,Seg 1533,Seg 1534,Seg 1537,Seg 1540,Seg 1541,Seg 1546,Seg 1552,Seg 1582,Seg 1590,Seg 1624,Seg 1625,Seg 1626,Seg 1627,Seg 1628,Seg 1635,Seg 1640,Seg 1648,Seg 1651,Seg 1652,Seg 1653,Seg 1659,Seg 1660,Seg 1661,Seg 1662,Seg 1663,Seg 1664,Seg 1665,Seg 1666,Seg 1667,Seg 1668,Seg 1669,Seg 1670,Seg 1671,Seg 1672,Seg 1673,Seg 1674,Seg 1675,Seg 1676,Seg 1677,Seg 1793,Seg 1807,Seg 1819,Seg 1826,Seg 1829,Seg 1830,Seg 1832,Seg 1835,Seg 1838,Seg 1839,Seg 1840,Seg 1846,Seg 1854,Seg 1855,Seg 1859,Seg 1863,Seg 1866,Seg 1868,Seg 1871,Seg 1872,Seg 1875,Seg 1876,Seg 1877,Seg 1879,Seg 1880,Seg 1881,Seg 1882,Seg 1888,Seg 1889,Seg 1891,Seg 1895,Seg 1902,Seg 1905,Seg 1925,Seg 1942,Seg 1948,Seg 1977,Seg 1978,Seg 1983,Seg 1985,Seg 1988,Seg 1994,Seg 2006,Seg 2010,Seg 2013,Seg 2018,Seg 2019,Seg 2021,Seg 2022,Seg 2023,Seg 2024,Seg 2025,Seg 2027,Seg 2028,Seg 2029,Seg 2030,Seg 2031,Seg 2032,Seg 2033,Seg 2102,Seg 2120,Seg 2121,Seg 2122,Seg 2125,Seg 2126,Seg 2129,Seg 2131,Seg 2132,Seg 2138,Seg 2139,Seg 2140,Seg 2142,Seg 2149,Seg 2153,Seg 2160,Seg 2174,Seg 2185,Seg 2187,Seg 2193,Seg 2205,Seg 2214,Seg 2215,Seg 2216,
11,0,4,44,0,0,284,694,7904,6,154,0,21662,10672,4,0,5312,4274,0,1784,0,454,0,4,4,10786,0,0,3416,4,21232,0,0,6,4,16,54,0,0,2558,4,3796,35304,4866,8342,6068,4,3632,20,0,160,0,0,0,0,0,0,9650,32,250,2,8,2598,4480,1808,1634,888,0,4,0,0,5560,5192,7230,1148,1746,5072,25784,2804,66,0,0,0,390,0,4,4,0,4,0,322,8900,16330,20104,8,0,8,4,2312,2778,0,0,0,2,3368,3310,864,15582,334,8,5754,2,0,0,9828,4,6798,0,8,12868,1298,504,15780,2,4,1688,0,4,0,0,6,4,0,0,278,2,0,0,0,8,0,0,0,0,11212,0,0,20,5708,8406,5656,10642,0,7274,52216,11754,12,0,164,0,26920,12514,0,248,0,12646,1960,0,0,4,2,0,5810,0,524,12,4,4,4,136,16188,652,132,1512,26510,0,0,4,3766,0,2374,17750,7384,7464,0,0,9714,6578,20498,0,314,1396,4,0,0,4,9498,1932,1842,5160,0,4,6,4,960,0,0,462,0,0,4306,618,2,2124,3478,3670,2198,846,16374,0,0,0,2132,3312,1024,11136,12,2,0,3648,22910,2554,156,344,6,298,4,4,4,846,2,328,0,0,0,1394,13816,2726,13418,11320,4962,1810,328,2320,0,2248,4576,10484,0,4,1012,5572,15388,2086,4,4,0,0,76,0,0,0,276,4736,848,0,1382,2664,2552,8,6600,6,4,0,1010,6458,4,1848,7536,6266,15946,11834,5534,2030,0,0,4,0,0,552,2676,0,1638,678,690,0,6338,0,0,1658,4,284,6610,400,1162,4110,2086,7222,0,22908,0,6010,8,14,3218,10456,2176,10,0,1080,674,114,0,10564,2906,2226,168,0,4,18,338,0,18496,0,942,4,3594,
12,2,8,20,0,0,206,752,6128,4,111,0,16562,8620,2,0,3984,3508,0,1298,0,374,0,4,0,8758,0,0,2566,4,16398,0,0,8,4,22,36,0,0,2096,0,2924,30237,5071,6778,4987,1518,2956,38,0,112,0,0,4,0,4,0,8002,22,178,0,10,1988,3658,1352,1228,708,0,0,0,0,4454,4202,5494,906,1380,4148,21036,2332,46,0,4,4,322,0,4,0,0,0,0,258,6818,13386,16600,1507,0,4,2,1904,2298,0,0,0,0,2670,2714,712,12734,1340,4,4836,0,0,0,7528,0,7132,0,0,9852,1064,386,12932,4,4,1290,0,4,0,0,6,2,0,0,218,2,0,0,0,8,0,0,0,0,9116,0,0,0,4768,6854,4716,8652,0,5978,50742,9602,24,0,124,0,20428,10272,0,182,0,9768,2574,0,0,8,0,0,4690,0,434,4,4,4,0,96,13356,478,102,1212,20298,0,0,10,2932,0,1752,13646,5644,5970,0,0,8512,5374,16772,0,248,1134,0,0,0,0,7756,1586,1536,4194,0,4,2,4,776,0,0,394,0,0,3270,470,0,1674,2812,2960,1730,630,13372,0,4,0,1648,2510,766,8894,0,0,0,3026,18607,2076,114,278,10,240,0,2,4,668,0,272,0,0,0,1050,12069,2202,11958,9310,4022,1482,270,1910,0,1890,3812,8652,0,4,826,4658,12720,1758,2,4,0,0,52,4,0,0,220,3880,694,0,1078,2200,2965,2,5282,0,0,0,786,6374,2,1486,5942,5114,12942,9028,5968,1564,0,0,4,0,0,424,2102,0,1270,504,524,0,4950,0,0,1274,4,226,5436,318,972,3344,1684,5916,0,19002,0,4982,8,4,2420,8600,1798,4,0,830,510,96,0,8628,2426,1764,140,0,0,0,260,0,14248,0,784,2,2934,
13,0,0,2794,0,644,166,2647,17301,4,2230,0,17935,11107,0,0,3036,2952,0,968,0,2208,0,4,0,7380,3648,0,3491,4,24557,0,0,18,0,12,30,0,0,1750,0,13256,51196,19967,22619,25737,6409,2518,16138,0,78,2265,0,4,0,0,0,9123,699,1198,0,6,3225,3088,1034,944,586,0,0,0,0,3678,5829,11547,738,1104,3506,20112,1980,40,0,0,4312,262,0,4,4,0,0,4,922,15852,13707,28769,1762,0,0,0,3190,1962,0,0,0,0,10212,4557,2746,19072,264,0,4174,0,0,0,8169,0,8306,0,0,8930,1628,306,13266,8,0,1022,0,4,0,0,4,0,0,0,178,0,0,0,0,702,0,0,0,0,14195,0,0,4581,4028,25065,6360,7424,0,5074,146952,18916,2,4,100,0,26547,14797,0,134,0,8640,2796,0,0,4,0,0,3906,0,3610,4,0,0,0,72,15836,364,82,986,30542,0,0,2281,2372,704,1334,17370,8763,4872,0,0,16118,4562,20279,0,2448,2437,0,0,0,0,12871,1358,1322,3550,0,0,0,4,642,0,1580,326,0,0,4728,390,0,1340,2356,4804,3788,10674,15244,437,0,0,1278,1916,598,13326,0,0,0,2578,30284,7281,88,242,0,208,0,0,0,4302,0,226,0,0,0,826,16226,1862,25245,7858,3424,5070,461,1572,0,1610,3236,8893,1545,4,686,10397,15495,1500,4,4,0,0,40,0,0,0,164,6909,578,0,852,1830,1526,0,7331,0,0,0,624,8228,0,1216,4894,6570,10988,16470,3704,1222,0,0,12,0,0,2567,5480,0,1000,390,432,0,3910,0,219,1000,4,1244,4564,4826,812,5940,1428,5014,0,27016,0,54312,6,0,1798,18115,1522,4,0,656,400,78,0,7292,2114,1422,116,0,0,3025,4732,0,11360,0,6751,2314,2498,
14,0,4,3112,0,694,134,2964,17722,14,2400,0,15878,10982,0,0,2410,2500,0,760,0,2516,0,4,0,6396,4082,0,3290,4,23276,0,0,252,0,12,32,736,0,1502,0,14004,52357,22202,25069,29224,7082,2206,19184,0,64,2446,4,0,0,0,0,8712,754,1282,0,2,3080,2648,2953,768,2751,0,2223,0,0,3064,5766,11466,620,880,3052,18268,1724,34,0,0,4700,222,0,2,0,0,0,0,1008,15982,12670,29972,1562,0,6,0,3314,1752,0,0,0,0,10785,4656,3078,19136,236,8,3732,0,0,0,7320,0,7998,0,4,7272,1652,258,12270,2,0,816,0,0,0,0,697,0,0,0,146,0,0,0,0,806,4,0,4,0,14352,0,10,5470,3488,28240,6330,6652,0,4444,165676,21542,8,4,82,0,24326,14862,0,100,0,7180,2832,0,0,8,0,0,3350,0,4104,4,0,0,4,60,14894,274,66,814,29114,4,0,2664,1942,2305,1088,16134,8398,4022,0,0,17639,3916,19464,0,2818,2584,0,0,0,8,13396,1192,1186,3102,0,4,0,717,536,0,1898,270,0,0,4462,354,0,1106,2086,4966,4126,11688,14578,480,0,0,1016,1548,480,14690,0,0,0,2236,29478,7798,68,230,0,192,0,0,720,4824,0,184,0,0,0,662,16170,1618,27098,6806,2956,5662,442,1300,0,1390,2838,8268,1806,4,600,11138,14986,1264,4,0,4,0,36,0,0,687,138,7258,498,0,686,1580,1212,4,7174,0,0,0,478,8348,0,1034,4224,6452,9544,15984,3256,978,0,0,24,0,0,2850,5764,0,832,318,354,0,3126,0,238,836,4,1314,3922,5596,700,6067,1252,4428,0,27298,0,63674,4,0,1430,19342,1324,0,0,514,332,72,0,6340,1864,1148,106,0,0,4976,5346,4,9106,0,7708,2798,2164,
15,0,0,2572,0,574,110,2646,14566,8,1940,0,12940,11414,0,0,1922,2162,0,602,4,2254,0,4,4,5694,3424,0,2684,4,19312,0,0,294,0,10,24,876,0,1336,0,11482,46495,19746,22264,26002,6352,1960,17068,0,54,1986,0,0,0,0,0,7768,628,1044,0,0,2486,2296,3006,634,3002,0,3931,0,0,2608,5086,9300,524,712,2746,16314,1542,28,0,0,3802,198,0,0,0,4,0,2,872,13132,11292,27023,1392,0,0,0,3002,1574,0,0,0,0,8772,4108,2760,16836,214,0,3370,0,0,739,6092,4,6582,0,0,5760,1492,206,11014,0,0,642,0,0,2,0,778,0,0,0,120,0,0,0,0,688,0,0,4,0,12738,0,4,4908,3136,25413,5678,5994,0,3972,150497,19820,4,0,72,0,19730,13314,0,90,2,5741,2422,0,0,4,0,0,2970,0,3652,4,0,0,0,50,14008,214,62,690,24993,0,0,2322,1688,2560,920,13480,6882,3384,0,0,14962,3322,17318,0,2544,2266,0,4,0,8,12126,1072,1096,2782,0,0,0,838,460,0,1722,228,0,0,3636,316,0,932,1876,4494,3754,9496,13022,388,0,0,820,1284,408,13152,0,0,0,1986,25252,6568,50,212,0,176,4,0,840,4156,0,160,0,4,0,542,15462,1434,24204,6094,2596,5068,376,1114,0,1228,2540,7426,1598,4,1239,9896,13328,1112,12,0,0,0,40,0,0,760,118,6564,436,0,556,1408,992,0,6234,0,0,0,368,7494,0,912,3756,5844,8470,13002,4096,784,0,0,24,0,0,2460,4778,0,710,280,284,0,2588,0,212,668,2,1086,3438,4968,632,5232,1100,3990,0,24527,0,59662,0,0,1188,17368,1184,0,0,400,282,64,0,5730,1692,974,98,0,0,4726,4526,0,7414,0,6712,2538,1924,
16,0,4,2160,0,488,94,2366,12248,0,1616,0,10640,10832,0,4,1558,1888,0,466,0,2026,0,4,0,5132,2922,0,2214,4,16180,0,0,254,0,8,20,770,0,1220,4,9538,41728,17812,20004,23414,5758,1758,15312,0,44,1654,0,0,0,0,0,7012,544,856,0,0,2064,1990,2490,518,2528,0,3640,0,0,2242,4558,7606,450,584,2462,14664,1400,32,0,4,3170,164,4,0,0,4,0,0,770,10908,10222,24554,1246,0,16,0,2740,1398,0,0,0,0,7270,3682,2516,14898,192,4,3056,0,0,884,5074,0,5524,0,4,4710,1368,166,10094,4,0,520,0,0,0,0,652,0,0,0,106,0,0,0,0,584,0,0,4,0,11400,0,1587,4388,2868,23098,5184,5384,0,3596,137188,18062,2,0,54,0,16169,11996,0,86,0,4618,2062,0,0,8,0,4,2686,0,3308,0,0,0,0,36,12576,174,60,590,20992,0,0,2092,1478,2330,782,11350,5688,2868,0,0,12434,2864,15606,0,2320,2016,0,0,0,0,11114,998,992,2550,0,4,0,722,380,0,1596,206,0,0,2972,284,0,774,1696,4078,3428,7846,11776,328,0,0,666,1088,356,11436,0,0,0,1820,21162,5622,40,194,4,156,0,0,740,3608,0,148,0,4,0,448,14178,1294,21796,5512,2320,4592,326,962,0,1106,2294,6742,1448,4,1356,8924,12034,1016,10,0,0,0,36,0,0,622,94,6016,398,0,450,1260,824,4,5422,0,0,0,304,7924,0,824,3370,5322,7642,10794,4084,632,0,0,24,0,0,2138,3924,0,602,258,244,0,2256,0,196,1703,0,904,2996,4508,580,4516,968,3666,0,23587,0,55018,4,0,982,15722,1072,0,0,318,222,66,2,5250,1564,846,90,0,0,4062,3924,0,6176,0,5952,2268,1726,
17,0,2,1792,0,380,78,2090,10142,8,1290,0,8700,9698,0,4,1246,1598,0,360,0,1764,0,4,0,4554,2470,0,1806,4,13325,0,0,226,0,8,12,668,0,1104,0,7892,36864,15786,17668,20818,5128,1544,13488,0,38,1364,0,0,0,0,0,6262,436,688,0,0,1758,1744,2060,422,2158,0,2940,0,0,1922,4046,6118,386,460,2150,12948,1264,26,0,4,2644,124,4,0,0,4,0,0,670,9012,9052,21887,1090,0,0,0,2420,1224,0,0,0,0,5924,3234,2250,12926,178,0,2732,0,0,774,4192,0,4570,0,4,3802,1236,142,9014,4,0,420,0,0,0,0,550,0,0,0,100,0,0,0,4,504,0,0,4,0,10010,0,1874,3902,2560,20612,4602,4772,0,3192,122372,16116,0,0,40,0,13078,10690,0,74,0,3650,1742,0,0,4,0,4,2374,0,2926,0,0,0,0,24,10844,138,50,480,17082,0,0,1870,1238,2052,646,9412,4644,2414,0,0,10282,2478,13908,0,2058,1812,0,0,4,0,9959,918,880,2282,0,2,0,618,306,0,1412,190,0,0,2420,246,0,636,1502,3646,3078,6396,10494,270,0,0,556,906,296,9756,0,0,0,1636,17138,4744,30,180,4,136,0,0,654,3110,0,126,0,4,0,354,12522,1142,19346,4868,2026,4098,294,840,0,976,2030,5966,1292,4,1218,7972,10646,912,8,0,0,0,32,0,0,496,80,5380,348,0,372,1106,684,4,4562,0,0,0,240,7362,0,724,2962,4736,6800,8888,3606,488,0,0,22,0,0,1796,3240,0,504,224,218,0,1914,0,170,1762,0,730,2560,3972,498,3890,854,3320,0,21496,0,48956,4,0,786,13890,932,0,0,244,162,56,0,4698,1396,708,84,0,0,3384,3306,0,5086,0,5188,1990,1546,
18,0,0,1462,0,286,50,1754,8096,8,978,0,6906,8288,0,2,952,1308,0,288,0,1478,0,2,0,3920,2010,0,1406,4,10678,0,0,196,0,8,12,550,0,960,0,6416,31658,13596,15108,17922,4388,1324,11648,0,30,1090,0,0,0,0,0,5374,322,536,0,0,1426,1510,1610,336,1804,0,2292,0,0,1562,3476,4806,334,352,1828,11030,1100,20,0,4,2130,102,4,0,0,4,0,0,590,7180,7757,18658,916,0,0,0,2052,1064,0,0,0,0,4646,2736,1928,10910,158,0,2328,0,0,634,3418,0,3702,0,4,2980,1074,114,7736,4,0,330,0,0,0,0,460,0,0,0,88,0,0,0,4,404,0,0,2,0,8538,0,1630,3386,2192,17648,3914,4088,0,2722,104988,13792,0,0,30,0,10364,9182,0,56,0,2862,1406,0,0,4,0,4,1978,0,2528,0,0,0,0,16,8992,112,40,392,13368,0,0,1642,1046,1748,504,7574,3682,2030,0,0,8224,2044,11956,0,1744,1596,0,0,4,0,8508,796,748,1948,0,0,0,510,250,0,1198,172,0,0,1910,212,0,538,1288,3188,2658,5064,8950,214,0,0,448,728,238,8080,0,0,0,1406,13572,3882,22,154,4,108,0,0,566,2602,0,98,0,4,0,290,10711,964,16588,4158,1724,3504,258,716,0,826,1732,5088,1102,2,1066,6968,8958,782,8,0,0,0,26,0,0,384,70,4628,282,0,290,936,566,4,3694,0,0,0,182,6286,0,610,2524,4096,5918,7064,3080,376,0,0,18,0,0,1474,2630,0,420,190,190,0,1554,0,134,1388,0,576,2124,3418,402,3288,718,2834,0,18454,0,41969,4,0,602,11818,790,0,0,186,116,46,0,4080,1180,586,70,0,0,2772,2688,0,4044,0,4314,1720,1362,
19,0,0,1154,0,234,26,1424,6262,8,736,0,5378,6760,0,0,680,1028,0,234,0,1180,0,0,0,3210,1534,0,1082,4,8340,0,0,160,0,6,12,432,0,780,0,5046,25956,11216,12444,14680,3594,1110,9620,0,18,840,0,0,0,0,0,4384,246,424,0,0,1094,1234,1210,266,1426,0,1812,0,0,1190,2818,3734,286,280,1496,8968,906,16,0,4,1608,88,4,0,0,2,0,0,514,5550,6424,15258,744,0,0,0,1672,868,0,0,0,0,3546,2244,1560,8910,140,0,1932,0,0,490,2684,0,2872,0,4,2304,880,92,6360,4,0,254,0,0,0,0,362,0,0,0,66,0,0,0,3,314,0,0,0,0,6976,0,1348,2756,1762,14362,3194,3304,0,2238,86154,11266,0,0,20,0,7926,7494,0,38,0,2266,1088,0,0,2,0,2,1570,0,2078,0,0,0,0,10,7248,80,34,330,10102,0,0,1350,844,1418,386,5870,2846,1630,0,0,6422,1620,9780,0,1388,1340,0,0,4,0,6990,652,616,1590,0,0,0,376,196,0,994,148,0,0,1448,180,0,430,1080,2672,2138,3898,7270,162,0,0,324,574,190,6376,0,0,0,1140,10574,3108,16,116,4,78,0,0,462,2036,0,74,0,4,0,230,8746,782,13548,3404,1450,2874,204,566,0,678,1422,4134,884,0,850,5796,7208,614,8,0,0,0,24,0,0,306,52,3796,214,0,236,776,456,4,2972,0,0,0,134,5164,0,494,2036,3352,4866,5442,2496,288,0,0,14,0,0,1144,2014,0,330,160,148,0,1212,0,108,1056,0,458,1694,2814,338,2674,566,2312,0,15100,0,34354,4,0,462,9596,648,0,0,152,80,40,0,3404,958,468,54,0,0,2236,2112,0,3088,0,3484,1412,1134,
20,0,0,906,0,174,20,1128,4778,6,558,0,4156,5330,0,0,472,792,0,192,0,916,0,0,0,2484,1116,0,854,4,6402,0,0,120,0,4,12,340,0,614,0,3890,20460,8806,9900,11486,2836,896,7552,0,10,656,0,0,0,0,0,3450,188,330,0,0,840,946,936,198,1084,0,1430,0,0,892,2184,2844,236,228,1202,7078,706,14,0,2,1184,66,4,0,0,0,0,0,400,4222,5082,12062,596,0,0,0,1304,660,0,0,0,0,2634,1784,1218,6984,106,0,1586,0,0,360,2042,0,2162,0,4,1740,696,62,4944,4,0,194,0,0,0,0,268,0,0,0,42,0,0,0,0,246,0,0,0,0,5520,0,1038,2148,1344,11344,2516,2576,0,1762,68493,8860,0,0,14,0,5878,5846,0,26,0,1766,836,0,0,0,0,0,1232,0,1626,0,0,0,0,8,5768,56,24,264,7504,0,0,1036,628,1136,308,4442,2180,1242,0,0,4922,1238,7688,0,1086,1066,0,0,4,0,5550,516,492,1250,0,0,0,262,156,0,808,120,0,0,1072,138,0,320,852,2168,1600,2852,5688,122,0,0,224,444,146,4810,0,0,0,874,8050,2400,10,78,4,62,0,0,370,1536,0,56,0,2,0,166,6806,618,10556,2684,1172,2248,150,418,0,542,1138,3234,688,0,645,4628,5760,468,8,0,0,0,24,0,0,250,38,3018,160,0,172,622,350,4,2352,0,0,0,98,4060,0,372,1598,2606,3786,4136,1910,216,0,0,12,0,0,848,1492,0,250,132,104,0,928,0,92,770,0,348,1350,2202,262,2174,434,1826,0,11950,0,26892,2,0,360,7550,486,0,0,128,52,30,0,2694,754,350,44,0,0,1764,1602,0,2366,0,2772,1108,912,
21,0,0,700,0,116,16,884,3612,4,406,0,3158,4128,0,0,348,630,0,142,0,694,0,0,0,1880,820,0,660,4,4850,0,0,92,0,4,12,260,0,496,0,2940,15934,6814,7746,8822,2158,716,5878,0,8,502,0,0,0,0,0,2694,130,248,0,0,634,706,722,150,832,0,1086,0,0,692,1686,2172,190,174,974,5518,542,10,0,0,888,44,4,0,0,0,0,0,308,3194,3928,9446,484,0,0,0,1012,506,0,0,0,0,1926,1388,940,5420,74,0,1250,0,0,256,1530,0,1618,0,2,1288,548,34,3792,4,0,154,0,0,0,0,200,0,0,0,26,0,0,0,0,184,0,0,0,0,4382,0,788,1654,1032,8928,1918,2014,0,1362,54182,6962,0,0,8,0,4444,4524,0,20,0,1330,646,0,0,0,0,0,962,0,1288,0,0,0,0,8,4484,52,16,204,5644,0,0,826,474,884,250,3324,1636,932,0,0,3750,942,5914,0,860,820,0,0,2,0,4278,406,380,990,0,0,0,192,116,0,640,94,0,0,810,112,0,228,670,1730,1230,2108,4396,98,0,0,168,350,110,3588,0,0,0,682,6142,1808,6,52,4,50,0,0,286,1164,0,42,0,0,0,128,5182,462,8108,2064,918,1714,122,316,0,422,894,2504,530,0,514,3706,4568,366,8,0,0,0,20,0,0,206,32,2406,124,0,106,478,260,4,1824,0,0,0,74,3184,0,268,1260,2044,2932,3160,1458,172,0,0,8,0,0,658,1128,0,200,112,74,0,720,0,70,570,0,234,1056,1708,186,1764,336,1428,0,9426,0,20888,0,0,268,6006,374,0,0,104,34,22,0,2078,588,256,36,0,0,1330,1224,0,1824,0,2166,862,724,
22,0,0,512,0,84,12,684,2714,4,286,0,2330,3244,0,0,264,486,0,104,0,538,0,0,0,1458,618,0,496,2,3576,0,0,64,0,4,12,198,0,410,0,2136,12310,5280,6044,6812,1652,584,4546,0,8,376,0,0,0,0,0,2102,96,178,0,0,468,528,552,124,632,0,806,0,0,536,1282,1664,148,128,756,4252,422,6,0,0,664,32,4,0,0,0,0,0,256,2424,3040,7406,394,0,0,0,804,398,0,0,0,0,1440,1088,712,4244,62,0,970,0,0,188,1134,0,1244,0,0,984,444,24,2912,4,0,110,0,0,0,0,150,0,0,0,14,0,0,0,0,142,0,0,0,0,3446,0,598,1238,808,7026,1464,1566,0,1066,42822,5478,0,0,4,0,3374,3570,0,14,0,986,484,0,0,0,0,0,742,0,1008,0,0,0,0,8,3468,50,12,158,4224,0,0,656,356,658,196,2502,1246,700,0,0,2896,730,4536,0,684,638,0,0,0,0,3302,318,292,796,0,0,0,136,78,0,492,74,0,0,628,88,0,160,528,1358,976,1566,3390,76,0,0,136,276,86,2678,0,0,0,548,4636,1386,4,40,4,38,0,0,202,872,0,34,0,0,0,96,4032,340,6312,1570,726,1324,94,268,0,318,698,1926,416,0,404,2954,3584,286,8,0,0,0,14,0,0,164,20,1906,88,0,70,376,184,4,1416,0,0,0,50,2544,0,204,966,1610,2292,2364,1134,126,0,0,4,0,0,490,862,0,152,88,50,0,552,0,42,444,0,174,798,1310,140,1372,252,1142,0,7386,0,16364,0,0,194,4732,296,0,0,86,22,16,0,1642,452,190,24,0,0,972,942,0,1388,0,1698,692,552,
23,0,0,372,0,58,10,538,2038,2,206,0,1722,2654,0,0,214,366,0,86,0,438,0,4,0,1164,460,0,400,0,2626,0,0,44,0,4,12,170,0,334,0,1548,9764,4216,4834,5474,1312,468,3620,0,4,276,0,0,0,0,0,1666,80,122,0,0,348,422,440,102,488,0,610,0,0,406,1012,1290,116,94,586,3360,340,4,0,0,476,26,4,0,0,0,0,0,214,1808,2442,5924,318,0,0,0,652,326,0,0,0,0,1088,886,558,3380,54,0,788,0,0,150,844,0,980,0,0,760,362,20,2288,4,0,80,0,0,0,0,114,0,0,0,8,0,0,0,0,118,0,0,0,0,2708,0,468,958,616,5708,1154,1240,0,860,34544,4412,0,0,4,0,2550,2906,0,12,0,742,350,0,0,0,0,0,582,0,798,0,0,0,0,4,2734,42,12,124,3132,0,0,540,272,520,146,1932,978,568,0,0,2230,564,3552,0,554,504,0,0,0,0,2628,252,234,670,0,0,0,102,54,0,404,62,0,0,464,62,0,120,412,1104,794,1142,2704,56,0,0,110,216,62,2104,0,0,0,428,3490,1066,4,36,4,30,0,0,156,654,0,30,0,0,0,72,3196,270,4990,1280,602,1046,68,222,0,258,580,1532,346,0,322,2378,2908,222,6,0,0,0,8,0,0,122,10,1556,62,0,56,302,126,4,1128,0,0,0,28,2024,0,172,736,1276,1814,1740,932,86,0,0,2,0,0,372,674,0,114,66,32,0,434,0,22,352,0,144,630,1054,106,1068,194,918,0,5896,0,13122,6,0,138,3756,252,0,0,78,16,6,0,1320,354,148,14,0,0,750,744,0,1066,0,1358,578,438,
24,0,0,286,0,40,6,446,1528,0,152,0,1302,2188,0,0,176,282,0,70,0,364,0,4,0,940,348,0,322,0,1988,0,0,36,0,4,8,150,0,270,0,1168,8014,3474,3926,4526,1058,372,2971,0,0,202,0,0,0,0,0,1374,60,90,0,0,268,358,334,70,388,0,470,0,0,336,818,970,92,68,478,2726,286,4,0,0,352,22,0,0,0,0,0,0,170,1362,2002,4858,254,0,0,0,534,268,0,0,0,0,820,728,478,2748,46,0,638,0,0,130,656,0,754,0,0,580,296,20,1904,8,0,66,0,0,0,0,92,0,0,0,8,0,0,0,0,98,0,0,0,0,2224,0,372,750,482,4710,960,1010,0,702,28718,3726,0,0,4,0,1968,2412,0,10,0,574,266,0,0,0,0,0,466,0,652,0,0,0,0,0,2164,36,10,104,2344,0,0,458,238,414,114,1510,728,436,0,0,1720,444,2844,0,454,396,0,0,0,0,2160,202,198,582,0,0,0,90,40,0,348,44,0,0,346,50,0,86,344,922,666,816,2218,42,0,0,80,172,40,1742,0,0,0,328,2660,818,2,32,4,24,0,0,132,500,0,24,0,0,0,60,2550,214,4060,1066,506,872,60,172,0,228,508,1266,294,0,268,1954,2452,172,4,0,0,0,4,0,0,92,8,1308,50,0,40,228,94,0,924,0,0,0,12,1614,0,124,572,1032,1452,1254,760,66,0,0,4,0,0,292,536,0,90,54,22,0,334,0,16,270,0,116,502,876,90,838,158,766,0,4946,0,10867,0,0,96,3094,214,0,0,66,12,0,0,1074,288,120,12,0,0,598,610,0,824,0,1104,490,368,
