Step,Seg 16,Seg 25,Seg 33,Seg 35,Seg 140,Seg 141,Seg 147,Seg 149,Seg 153,Seg 164,Seg 165,Seg 166,Seg 176,Seg 181,Seg 186,Seg 187,Seg 190,Seg 191,Seg 192,Seg 196,Seg 198,Seg 200,Seg 201,Seg 203,Seg 204,Seg 205,Seg 209,Seg 216,Seg 217,Seg 220,Seg 223,Seg 234,Seg 235,Seg 240,Seg 244,Seg 248,Seg 254,Seg 255,Seg 256,Seg 257,Seg 262,Seg 264,Seg 287,Seg 288,Seg 291,Seg 292,Seg 303,Seg 304,Seg 308,Seg 310,Seg 314,Seg 315,Seg 316,Seg 317,Seg 318,Seg 319,Seg 320,Seg 321,Seg 415,Seg 417,Seg 432,Seg 435,Seg 437,Seg 455,Seg 458,Seg 460,Seg 463,Seg 465,Seg 466,Seg 469,Seg 470,Seg 471,Seg 472,Seg 474,Seg 475,Seg 476,Seg 481,Seg 483,Seg 488,Seg 491,Seg 492,Seg 497,Seg 500,Seg 505,Seg 510,Seg 514,Seg 515,Seg 517,Seg 518,Seg 519,Seg 520,Seg 524,Seg 527,Seg 531,Seg 532,Seg 538,Seg 539,Seg 540,Seg 541,Seg 550,Seg 552,Seg 556,Seg 559,Seg 563,Seg 565,Seg 568,Seg 585,Seg 586,Seg 589,Seg 594,Seg 599,Seg 610,Seg 613,Seg 628,Seg 632,Seg 640,Seg 641,Seg 642,Seg 643,Seg 644,Seg 645,Seg 646,Seg 647,Seg 648,Seg 715,Seg 720,Seg 726,Seg 727,Seg 768,Seg 769,Seg 788,Seg 791,Seg 798,Seg 799,Seg 802,Seg 805,Seg 814,Seg 815,Seg 816,Seg 817,Seg 818,Seg 819,Seg 820,Seg 822,Seg 825,Seg 827,Seg 831,Seg 836,Seg 839,Seg 840,Seg 845,Seg 846,Seg 851,Seg 852,Seg 854,Seg 855,Seg 859,Seg 860,Seg 861,Seg 865,Seg 874,Seg 887,Seg 889,Seg 899,Seg 906,Seg 920,Seg 926,Seg 929,Seg 949,Seg 950,Seg 954,Seg 973,Seg 977,Seg 978,Seg 986,Seg 989,Seg 990,Seg 991,Seg 992,Seg 993,Seg 994,Seg 995,Seg 996,Seg 997,Seg 998,Seg 999,Seg 1000,Seg 1001,Seg 1064,Seg 1102,Seg 1105,Seg 1107,Seg 1114,Seg 1118,Seg 1123,Seg 1134,Seg 1162,Seg 1163,Seg 1164,Seg 1165,Seg 1168,Seg 1181,Seg 1185,Seg 1186,Seg 1192,Seg 1194,Seg 1195,Seg 1200,Seg 1203,Seg 1204,Seg 1205,Seg 1211,Seg 1224,Seg 1225,Seg 1230,Seg 1234,Seg 1235,Seg 1236,Seg 1242,Seg 1245,Seg 1251,Seg 1252,Seg 1257,Seg 1261,Seg 1264,Seg 1281,Seg 1286,Seg 1288,Seg 1289,Seg 1290,Seg 1296,Seg 1300,Seg 1308,Seg 1310,Seg 1313,Seg 1317,Seg 1323,Seg 1325,Seg 1328,Seg 1329,Seg 1330,Seg 1331,Seg 1332,Seg 1333,Seg 1334,Seg 1335,Seg 1336,Seg 1337,Seg 1338,Seg 1339,Seg 1340,Seg 1341,Seg 1424,Seg 1456,Seg 1457,Seg 1462,Seg 1464,Seg 1467,Seg 1472,Seg 1477,Seg 1488,Seg 1489,Seg 1491,Seg 1492,Seg 1493,Seg 1499,Seg 1502,Seg 1503,Seg 1504,Seg 1506,Seg 1508,Seg 1509,Seg 1510,Seg 1511,Seg 1513,Seg 1514,Seg 1517,Seg 1519,Seg 1522,Seg 1525,Seg 1531,Seg 1533,Seg 1534,Seg 1537,Seg 1540,Seg 1541,Seg 1544,Seg 1546,Seg 1552,Seg 1559,Seg 1562,Seg 1567,Seg 1568,Seg 1570,Seg 1575,Seg 1580,Seg 1582,Seg 1590,Seg 1624,Seg 1625,Seg 1626,Seg 1628,Seg 1635,Seg 1640,Seg 1648,Seg 1649,Seg 1651,Seg 1653,Seg 1659,Seg 1660,Seg 1661,Seg 1662,Seg 1663,Seg 1664,Seg 1665,Seg 1666,Seg 1667,Seg 1668,Seg 1669,Seg 1670,Seg 1671,Seg 1672,Seg 1673,Seg 1674,Seg 1675,Seg 1676,Seg 1677,Seg 1758,Seg 1762,Seg 1793,Seg 1797,Seg 1819,Seg 1826,Seg 1829,Seg 1830,Seg 1835,Seg 1838,Seg 1839,Seg 1840,Seg 1841,Seg 1846,Seg 1854,Seg 1855,Seg 1859,Seg 1863,Seg 1866,Seg 1867,Seg 1868,Seg 1872,Seg 1875,Seg 1876,Seg 1877,Seg 1879,Seg 1880,Seg 1881,Seg 1882,Seg 1885,Seg 1888,Seg 1889,Seg 1891,Seg 1895,Seg 1902,Seg 1905,Seg 1911,Seg 1918,Seg 1922,Seg 1925,Seg 1942,Seg 1948,Seg 1977,Seg 1978,Seg 1979,Seg 1983,Seg 1988,Seg 1991,Seg 1994,Seg 2006,Seg 2010,Seg 2013,Seg 2015,Seg 2018,Seg 2019,Seg 2021,Seg 2022,Seg 2023,Seg 2024,Seg 2025,Seg 2026,Seg 2027,Seg 2028,Seg 2029,Seg 2030,Seg 2031,Seg 2032,Seg 2033,Seg 2102,Seg 2107,Seg 2120,Seg 2121,Seg 2122,Seg 2125,Seg 2126,Seg 2129,Seg 2131,Seg 2132,Seg 2134,Seg 2138,Seg 2139,Seg 2140,Seg 2142,Seg 2149,Seg 2153,Seg 2158,Seg 2160,Seg 2166,Seg 2174,Seg 2185,Seg 2187,Seg 2193,Seg 2204,Seg 2212,Seg 2214,Seg 2215,Seg 2216,
53,478,0,0,0,0,0,0,232,0,4,4,0,1686,0,1276,0,2264,4020,0,76,4,216,0,0,354,0,0,72,484,248,0,8,0,0,4,0,1864,0,0,114,0,4,0,0,0,0,100,0,0,120,2980,8658,4996,15806,76764,6,3142,1818,32,0,0,4,0,4,8,0,4,0,0,4,0,1520,1962,748,0,0,0,34,4,856,1274,660,50,1120,0,4,0,266,4,212,0,0,112,0,270,4,0,2964,352,16,240,1132,44,0,0,0,0,0,0,0,0,0,0,104,0,9254,7160,20120,12,1372,1520,0,0,388,0,0,4,568,4,0,0,0,4,0,0,0,616,3674,566,3564,2098,3242,0,0,204,2056,0,3926,0,264,316,406,92,510,0,46,90,0,0,0,0,0,0,204,0,0,0,22,1080,14,8,0,0,0,0,0,9408,0,1640,0,2148,9648,5980,2684,2412,9208,122634,10610,2,0,0,4,506,0,0,4,23156,3502,156,0,0,1756,1572,0,44,0,0,3372,0,22,112,0,0,492,0,0,0,0,0,0,68,1886,986,0,0,4044,0,4,0,158,0,1182,5296,990,0,12,0,5480,198,8,6086,0,676,686,1508,4,202,16646,8454,2108,9052,2602,0,4,12,154,0,110,0,0,80,220,6716,0,2058,1002,0,102,0,0,102,152,138,750,102,540,0,0,0,10,1010,1540,0,0,1026,4,0,4302,2646,42,0,44,0,146,0,0,0,0,0,0,0,0,2528,66,0,0,4,0,284,7396,4,7112,3876,0,7106,962,1410,0,946,1414,440,0,0,270,8836,5918,556,0,0,0,0,226,0,0,0,10,880,320,1278,18,0,0,1612,34,0,2770,0,308,352,0,948,0,0,114,2178,912,0,376,4340,1076,2,8,4,410,0,0,0,0,0,2600,138,0,218,0,0,0,1248,0,0,0,1422,0,46,2728,1954,58,6602,0,0,5152,214,55278,0,4706,172,0,0,5380,41906,1526,12,0,156,0,0,0,110,2878,0,38,4,162,0,0,0,2338,1384,0,170,0,0,2644,1340,688,
54,398,0,0,0,0,0,0,186,0,4,2,0,1342,0,1002,0,1822,3494,0,56,4,170,0,0,300,0,0,64,408,210,0,8,0,0,2,0,1464,0,0,100,0,4,0,0,0,0,88,0,0,92,2464,7544,4372,13566,66664,4,2686,1552,26,0,0,4,0,4,8,0,4,0,0,4,0,1310,1692,648,0,0,0,28,4,700,1092,506,40,906,0,4,0,226,4,180,0,0,84,0,220,4,0,2542,310,16,198,902,34,0,0,0,0,0,0,0,0,0,0,98,0,7602,6242,17348,10,1180,1304,0,0,342,0,0,2,464,4,0,0,0,4,0,0,0,478,3134,508,3042,1856,2780,0,0,156,1656,0,3212,0,232,250,360,80,446,0,34,66,0,0,0,0,0,0,176,0,0,0,18,886,12,8,0,0,0,0,0,8150,0,1432,0,1854,8402,5198,2328,2124,7932,106040,9236,0,0,0,4,418,0,0,4,18600,3068,142,0,0,1386,1350,0,26,0,0,2866,0,20,98,0,0,398,0,0,0,0,0,0,48,1606,750,0,0,3224,0,4,0,138,0,948,4232,800,0,12,0,4424,166,6,5292,0,568,612,1276,4,178,14336,7320,1800,7800,2252,0,4,12,138,0,100,0,0,72,204,5828,0,1780,796,0,86,0,0,82,136,120,638,82,486,0,0,0,6,818,1294,0,0,868,4,0,3486,2216,34,0,28,0,112,0,0,0,0,0,0,0,0,2132,56,0,0,4,0,226,6442,4,6216,3322,0,6138,830,1174,0,824,1234,384,0,0,242,7542,5030,466,0,0,0,0,184,0,0,0,8,728,288,1088,14,0,0,1402,30,0,2326,0,276,320,0,810,0,0,104,1908,800,0,288,3730,820,0,6,4,304,0,0,0,0,0,2188,114,0,190,0,0,0,1074,0,0,0,1150,0,40,2284,1708,50,5534,0,0,4432,184,47940,0,4142,158,0,0,4248,36326,1298,10,0,142,0,0,0,78,2464,0,34,4,134,0,0,0,1962,1184,0,144,0,0,2236,1198,588,
55,316,0,0,0,0,0,0,144,0,4,0,0,1050,0,756,0,1422,2874,0,38,4,124,0,0,228,0,0,56,328,174,0,6,0,0,0,0,1130,0,0,82,0,4,0,0,0,0,74,0,0,78,1942,6212,3596,11218,55106,2,2190,1286,22,0,0,4,0,4,8,0,2,0,0,2,0,1058,1386,516,0,0,0,22,2,538,906,384,36,724,0,2,0,178,4,144,0,0,70,0,174,4,0,2082,252,12,154,692,24,0,0,0,0,0,0,0,0,0,0,88,0,6012,5202,14270,8,950,1076,0,0,272,0,0,0,366,4,0,0,0,2,0,0,0,366,2588,420,2456,1570,2282,0,0,128,1292,0,2534,0,196,190,302,68,380,0,24,46,0,0,0,0,0,0,142,0,0,0,16,710,12,6,0,0,0,0,0,6656,0,1154,0,1536,6958,4292,1904,1756,6584,87718,7578,0,0,0,4,326,0,0,4,14374,2556,124,0,0,1060,1110,0,18,0,0,2434,0,20,68,0,0,304,0,0,0,0,0,0,34,1312,556,0,0,2504,0,4,0,108,0,746,3284,630,0,12,0,3446,128,4,4348,0,470,510,1034,4,160,11778,6026,1464,6370,1858,0,4,12,118,0,84,0,0,58,188,4790,0,1464,656,0,70,0,0,66,112,104,520,66,416,0,0,0,4,618,1046,0,0,686,4,0,2758,1718,28,0,24,0,90,0,0,0,0,0,0,0,0,1702,40,0,0,4,0,176,5302,4,5110,2716,0,5144,700,956,0,672,1012,308,0,0,208,6246,4082,368,0,0,0,0,142,0,0,0,8,582,238,892,12,0,0,1170,24,0,1920,0,226,270,0,656,0,0,88,1558,664,0,210,3072,626,0,4,4,230,0,0,0,0,0,1752,92,0,154,0,0,0,872,0,0,0,876,0,30,1864,1410,42,4484,0,0,3678,146,39654,0,3500,140,0,0,3248,30190,1064,6,0,126,0,0,0,56,1996,0,28,4,96,0,0,0,1528,930,0,124,0,0,1848,1034,476,
56,246,0,0,0,0,0,0,112,0,4,0,0,822,0,568,0,1076,2240,0,28,4,88,0,0,164,0,0,40,270,132,0,4,0,0,0,0,862,0,0,60,0,4,0,0,0,0,56,0,0,66,1454,4930,2838,9046,43710,0,1722,1032,16,0,0,4,0,4,8,0,0,0,0,0,0,824,1106,394,0,0,0,18,0,392,740,286,32,532,0,0,0,142,4,124,0,0,62,0,152,4,0,1644,186,6,118,496,18,0,0,0,0,0,0,0,0,0,0,72,0,4606,4098,11240,8,732,864,0,0,204,0,0,0,252,2,0,0,0,0,0,0,0,280,2018,328,1916,1250,1798,0,0,92,1012,0,1958,0,160,142,242,52,312,0,18,32,0,0,0,0,0,0,104,0,0,0,12,556,10,4,0,0,0,0,0,5284,0,878,0,1220,5568,3372,1488,1372,5244,69852,5974,0,0,0,4,238,0,0,4,10886,2016,92,0,0,784,886,0,16,0,0,1986,0,18,46,0,0,240,0,0,0,0,0,0,22,1062,426,0,0,1864,0,4,0,80,0,554,2466,498,0,8,0,2572,98,4,3438,0,394,404,842,4,144,9286,4786,1176,5042,1492,0,4,12,94,0,68,0,0,40,156,3770,0,1140,524,0,56,0,0,54,88,88,414,52,326,0,0,0,4,460,820,0,0,514,2,0,2130,1292,22,0,20,0,72,0,0,0,0,0,0,0,0,1282,28,0,0,4,0,136,4178,4,3944,2114,0,4114,570,758,0,518,778,234,0,0,172,5030,3176,284,0,0,0,0,120,0,0,0,8,412,182,700,12,0,0,940,18,0,1538,0,180,208,0,510,0,0,76,1230,508,0,148,2418,490,0,4,4,176,0,0,0,0,0,1332,74,0,114,0,0,0,682,0,0,0,676,0,16,1512,1100,32,3530,0,0,2948,116,31576,0,2810,112,0,0,2392,24002,856,4,0,96,0,0,0,48,1558,0,20,4,58,0,0,0,1132,702,0,98,0,0,1504,852,392,
57,188,0,0,0,0,0,0,84,0,4,0,0,602,0,454,0,812,1736,0,22,4,64,0,0,122,0,0,28,204,98,0,2,0,0,0,0,644,0,0,48,0,4,0,0,0,0,44,0,0,52,1112,3794,2192,7134,33982,0,1336,812,10,0,0,4,0,4,8,0,0,0,0,0,0,638,882,302,0,0,0,14,0,280,568,216,24,378,0,0,0,108,4,104,0,0,46,0,122,4,0,1286,142,4,98,362,14,0,0,0,0,0,0,0,0,0,0,56,0,3510,3162,8658,8,562,702,0,0,158,0,0,0,180,0,0,0,0,0,0,0,0,226,1550,268,1460,992,1398,0,0,66,780,0,1532,0,128,90,196,36,252,0,14,24,0,0,0,0,0,0,76,0,0,0,8,442,8,4,0,0,0,0,0,4168,0,662,0,966,4394,2576,1158,1062,4042,54288,4598,0,0,0,4,190,0,0,2,8332,1524,62,0,0,582,698,0,14,0,0,1544,0,14,30,0,0,178,0,0,0,0,0,0,20,844,348,0,0,1380,0,4,0,58,0,422,1866,384,0,2,0,1896,76,4,2708,0,322,328,682,2,120,7172,3782,922,3902,1164,0,2,10,78,0,58,0,0,26,116,2916,0,888,398,0,46,0,0,40,68,70,308,38,256,0,0,0,4,368,628,0,0,370,0,0,1638,982,16,0,12,0,62,0,0,0,0,0,0,0,0,970,20,0,0,2,0,98,3252,4,3028,1580,0,3164,440,598,0,390,602,186,0,0,138,3984,2424,226,0,0,0,0,106,0,0,0,6,278,146,524,10,0,0,734,14,0,1186,0,152,152,0,394,0,0,56,978,372,0,110,1844,370,0,4,4,148,0,0,0,0,0,996,58,0,84,0,0,0,536,0,0,0,530,0,6,1194,836,24,2726,0,0,2266,90,24534,0,2120,78,0,0,1780,18638,678,4,0,64,0,0,0,38,1188,0,12,4,38,0,0,0,840,550,0,76,0,0,1174,684,314,
58,140,0,0,0,0,0,0,64,0,4,0,0,428,0,370,0,630,1338,0,14,4,40,0,0,88,0,4,18,144,70,0,0,0,0,0,0,476,0,0,42,0,4,0,0,0,0,34,0,0,38,856,2994,1646,5512,26220,18,1010,736,8,0,0,4,0,4,6,0,0,0,0,0,0,500,680,228,0,0,0,10,0,200,442,158,20,274,0,0,0,78,4,82,0,0,38,0,88,4,0,988,112,4,84,274,12,0,0,0,0,0,0,0,0,0,0,42,0,2602,2466,6680,4,422,562,0,0,126,0,0,0,140,0,0,0,0,0,0,0,0,190,1204,220,1192,784,1106,0,0,56,594,0,1170,0,106,50,164,24,208,0,10,20,0,0,0,0,0,0,62,0,0,0,8,346,8,2,0,0,0,0,0,3248,0,518,0,770,3334,1972,928,818,3102,42030,3488,0,0,0,2,150,0,0,0,6334,1132,48,0,0,410,518,0,10,0,0,1190,0,10,20,0,0,126,0,0,0,0,0,0,20,640,272,0,0,1020,0,4,0,34,0,334,1410,296,0,0,0,1400,56,4,2156,0,254,262,648,0,90,5492,2954,708,3012,880,0,0,8,70,0,44,0,0,18,92,2230,0,698,294,0,32,0,0,32,48,52,218,26,206,0,0,0,4,280,470,0,0,248,0,0,1264,746,10,0,8,0,52,0,0,0,0,0,0,0,0,760,12,0,0,0,0,76,2498,4,2356,1182,0,2412,334,492,0,306,466,148,0,0,86,3144,1872,178,0,0,0,0,92,0,0,0,4,202,114,414,6,0,0,562,12,0,914,0,120,114,0,320,0,0,32,752,274,0,90,1412,266,0,4,4,118,0,0,0,0,0,750,48,0,66,0,0,0,408,0,0,0,394,0,4,926,648,20,2098,0,0,1712,62,18870,0,1566,50,0,0,1338,14436,518,4,0,40,0,0,0,30,882,0,8,2,24,0,0,0,642,430,0,68,0,0,872,536,228,
59,102,0,0,0,0,0,0,50,0,2,0,0,312,0,314,0,482,1080,0,8,4,28,0,0,70,0,4,8,124,50,0,4,0,0,0,0,366,0,0,36,0,4,0,0,0,0,28,0,0,26,674,2402,1262,4376,20986,4,776,514,8,0,0,4,0,4,4,0,0,0,0,0,0,430,522,180,0,0,0,4,0,162,368,120,20,202,0,0,0,60,4,70,0,0,22,0,64,4,0,784,88,4,70,212,10,0,0,0,0,0,0,0,0,0,0,30,0,1950,2066,5414,0,340,438,0,4,126,0,0,0,108,0,0,0,0,0,0,0,0,168,972,178,928,638,900,0,0,46,480,0,882,0,86,34,130,18,178,0,4,14,0,0,0,0,0,0,52,0,0,0,8,292,6,0,0,0,0,0,0,2658,0,432,4,614,2600,1594,816,642,2494,33908,2806,0,0,0,0,116,0,0,0,4802,954,38,0,0,288,394,0,4,0,0,950,0,8,20,0,0,104,0,0,0,0,0,0,16,502,192,0,0,778,0,4,0,20,4,250,1054,238,0,0,0,1044,44,4,1760,0,202,202,422,4,70,4418,2462,560,2472,684,0,0,8,66,0,30,0,0,20,86,1770,0,578,208,0,28,0,0,26,38,44,176,18,156,0,0,0,4,214,378,0,0,178,0,0,970,574,6,0,8,0,38,0,0,0,0,0,0,0,0,602,8,0,0,0,4,70,1970,2,1874,940,0,1928,278,404,0,224,374,118,0,0,64,2524,1512,132,0,0,0,0,78,0,0,0,4,154,98,344,4,0,0,472,12,0,740,0,94,92,0,274,0,0,24,620,222,0,74,1166,196,0,2,2,90,0,0,0,0,0,570,38,0,52,0,0,0,326,0,0,0,298,0,4,726,526,18,1686,0,0,1368,44,15186,0,1246,44,0,0,1016,11574,404,4,0,32,0,0,0,28,694,0,6,0,18,0,0,0,510,324,0,56,0,0,662,420,190,
60,70,0,0,0,0,0,0,38,0,0,0,0,238,0,252,0,378,908,0,0,0,22,0,0,62,0,0,4,112,40,0,0,0,0,0,0,292,0,0,30,0,0,0,0,0,0,28,0,0,20,542,2767,1028,3614,17462,0,632,416,8,0,0,4,0,0,4,0,0,0,0,0,0,374,410,154,0,0,0,4,0,126,300,86,20,160,0,0,0,46,4,60,0,0,20,0,54,0,0,628,72,4,52,190,8,0,0,0,0,0,0,0,0,0,0,22,0,1490,1740,4474,0,274,336,0,0,76,0,0,0,94,0,0,0,0,0,0,0,0,138,808,154,792,538,1507,0,0,42,386,0,696,0,72,26,106,14,152,0,0,6,0,0,0,0,0,0,38,0,0,0,6,242,4,0,0,0,0,0,0,2206,0,348,0,494,2170,1308,626,544,2050,28148,2298,0,0,0,0,90,0,0,0,4421,1560,34,0,0,204,308,0,0,0,0,796,0,6,18,0,0,92,0,0,0,0,0,0,12,406,152,0,0,1338,0,0,0,14,0,196,804,184,0,0,0,776,40,8,1492,0,156,170,344,0,50,3688,1956,464,2088,576,0,8,4,54,0,20,0,0,16,78,1462,0,496,150,0,22,0,0,22,34,36,164,14,130,0,0,0,0,182,326,0,0,142,0,0,738,464,4,0,8,0,24,0,0,0,0,0,0,0,0,476,8,0,0,0,0,62,1616,0,1552,1514,0,1592,222,338,0,180,292,98,0,0,58,2092,1260,118,0,0,0,0,64,0,0,0,4,124,90,292,2,0,0,406,12,0,586,0,72,74,0,218,0,0,22,522,184,0,62,996,138,0,0,0,74,0,0,0,0,0,444,32,0,40,0,0,0,256,0,0,0,228,0,0,606,434,20,1374,0,0,1166,34,12556,0,1030,42,0,0,766,9468,324,2,0,28,0,0,0,26,588,2,4,0,12,0,0,0,412,268,0,46,0,0,558,340,154,
61,60,0,0,0,0,0,0,34,0,0,0,0,198,0,184,0,298,772,0,1467,0,16,0,0,58,0,0,1073,96,30,0,0,0,0,0,0,1701,0,0,24,0,0,0,0,0,0,24,0,0,20,3414,12610,4016,11940,31794,0,2107,5032,6,0,0,4,0,0,398,0,0,0,0,0,0,324,352,136,0,0,0,2,0,729,252,60,12,132,0,0,0,32,4,54,0,0,6,0,46,0,0,516,58,4,40,162,6,0,0,0,0,0,0,0,0,0,0,18,0,4125,7675,5313,0,224,280,0,0,62,0,0,0,78,0,0,0,0,0,0,0,0,1385,6397,140,2268,480,650,0,0,34,284,0,572,0,54,1493,92,12,134,0,0,4,0,0,0,0,0,0,36,0,0,0,4,198,4,0,0,0,0,0,0,6565,0,292,0,412,1796,1086,506,466,2877,62250,6648,0,0,0,0,74,0,0,0,5775,5334,32,0,0,1598,234,0,0,0,0,672,0,4,16,0,0,80,0,0,0,0,0,0,10,336,1628,0,0,476,0,0,0,12,0,144,634,1593,0,0,0,3573,36,0,2813,0,118,150,278,0,32,3162,4773,414,1812,2020,0,4,0,40,0,18,0,0,14,70,2815,0,418,118,0,16,0,0,18,32,32,148,12,122,0,0,0,0,156,266,0,0,108,0,0,570,378,4,0,8,0,16,0,0,0,0,0,0,0,0,376,8,0,0,0,0,52,2981,0,1304,2185,0,1344,188,282,1562,4429,234,84,0,0,44,5215,2609,78,0,0,4,0,54,0,0,0,2,104,86,254,0,0,0,350,12,0,2003,0,54,68,0,180,0,0,18,430,148,0,54,848,96,0,0,0,62,0,0,0,0,0,356,22,0,36,425,0,0,1715,0,0,0,168,0,4,522,354,887,1154,0,0,996,1589,15389,0,862,38,0,0,582,9623,270,0,0,20,0,0,0,20,2059,0,4,0,6,0,0,0,334,222,0,42,0,0,474,298,126,
62,56,0,0,0,0,0,0,257,0,0,0,0,164,0,140,0,244,688,0,1640,0,10,0,0,52,0,0,1184,82,22,0,0,0,0,0,0,1816,0,0,20,0,0,0,0,0,0,22,0,0,18,3712,14534,4524,14367,35622,0,2342,7062,2,0,0,0,0,0,410,0,0,0,0,0,0,290,308,118,0,4,0,0,0,782,218,48,8,122,0,0,0,18,4,46,0,0,4,0,38,0,0,446,52,2,445,138,4,0,0,0,0,0,0,0,0,0,0,16,0,4248,10263,6300,4,194,232,0,0,54,0,0,0,64,0,0,0,0,0,0,0,0,1470,7308,120,2466,432,576,0,0,26,210,0,474,0,42,1648,80,10,118,0,0,4,0,0,0,0,0,0,28,0,0,0,4,166,2,0,0,0,0,0,1486,7296,0,266,0,1503,4699,918,450,406,2932,72360,8925,0,0,0,4,62,0,0,0,5474,7746,32,0,0,1700,190,0,0,0,0,570,0,4,16,0,0,70,0,0,0,0,0,0,8,292,1776,0,0,396,0,0,0,12,4,106,508,1678,0,0,0,3828,36,4,2954,0,100,130,236,0,22,2788,5242,366,4798,2266,0,0,0,32,0,16,0,0,12,66,2968,0,354,88,0,14,0,0,14,26,36,140,10,112,0,0,0,0,126,212,0,0,84,0,0,438,314,4,0,6,0,14,0,0,0,0,0,0,0,0,304,8,0,0,0,0,34,3166,0,1168,2390,0,1184,166,240,1878,5266,204,78,0,0,40,7707,2768,70,0,0,0,0,477,0,0,0,0,88,84,212,0,0,0,306,12,0,2172,0,48,66,0,160,0,0,16,376,124,0,42,752,72,0,0,0,56,0,0,0,0,0,292,18,0,28,488,0,0,1858,0,0,0,146,0,4,440,302,1034,1026,0,0,882,1916,16191,0,766,36,0,0,470,10575,238,0,0,16,0,0,0,16,2318,0,4,0,4,0,0,0,264,188,0,36,0,0,1573,274,112,
63,44,0,0,0,0,0,0,690,0,0,0,0,134,0,118,0,204,630,0,1376,0,8,0,0,42,0,0,966,76,14,0,0,0,0,0,0,1520,0,0,20,0,0,0,0,4,0,20,4,0,16,3136,13066,4078,14378,32796,0,2102,6680,0,0,0,0,0,0,324,0,0,0,0,0,0,266,256,102,0,4,0,0,0,668,184,32,4,106,0,0,0,10,0,34,4,0,4,0,32,0,0,392,56,0,502,122,4,0,0,0,0,0,0,0,0,0,0,20,0,3582,9676,7210,0,172,194,0,0,50,0,0,0,60,0,0,0,0,0,0,0,0,1196,6456,112,2160,386,526,0,0,18,180,0,376,0,36,1356,76,8,112,0,0,2,0,0,0,0,0,0,20,0,0,0,128,144,0,0,0,0,0,0,1680,6590,0,238,0,1746,5276,820,408,376,2656,68073,8596,0,0,0,0,50,0,0,4,4394,7458,32,0,0,1374,170,0,0,0,0,506,0,4,16,0,0,66,0,0,0,0,0,0,6,260,1464,0,0,320,0,0,0,12,0,82,1937,1354,0,0,0,3232,36,0,2684,0,78,122,202,0,24,2520,4780,334,5400,2040,0,0,0,26,0,14,0,0,16,60,2680,0,312,62,0,10,0,0,10,18,30,122,6,104,0,0,0,0,104,172,0,0,72,0,0,350,270,4,0,2,0,10,0,0,0,0,0,0,0,0,246,6,0,0,0,0,20,4460,0,1078,2140,0,2208,156,200,1710,4756,192,78,0,0,38,7464,2502,70,0,0,0,0,536,4,0,0,0,72,76,184,0,0,0,270,10,0,1866,0,44,64,0,140,0,0,16,342,116,0,30,696,54,0,0,0,52,0,0,0,0,0,254,14,0,26,432,0,0,1576,0,0,0,132,0,4,388,1436,924,926,0,0,1920,1716,16144,0,704,36,0,0,362,11266,224,0,0,14,0,4,0,14,2112,0,4,0,2,0,0,0,220,160,0,32,0,4,1752,252,98,
64,30,0,0,0,0,0,0,678,0,4,0,0,106,0,98,0,170,582,0,1156,0,8,0,0,36,0,0,804,74,12,0,0,0,0,0,0,1304,0,0,20,0,0,0,0,0,0,20,0,0,16,2698,11916,3668,13414,29818,0,1904,6068,0,0,0,0,0,0,270,0,0,0,0,0,0,236,230,90,0,4,0,0,0,582,162,32,4,100,0,0,0,8,0,26,0,0,4,0,26,0,0,360,48,0,442,102,4,0,0,0,0,0,0,0,0,0,0,14,0,3044,8744,7010,0,152,174,0,0,44,0,0,0,56,0,0,0,0,0,0,0,0,978,5794,102,4582,1959,486,0,0,12,1212,0,310,0,30,1126,76,8,104,4,0,0,0,0,0,0,0,0,16,0,0,0,150,128,4,0,0,0,0,0,1410,6064,0,208,0,1604,4860,770,390,356,2424,62720,7996,0,0,0,0,40,0,0,4,3600,6748,32,0,0,1122,158,0,0,0,0,458,0,4,16,0,0,64,0,0,0,0,0,0,4,236,1206,0,0,278,0,0,0,12,0,72,2086,1132,0,2,0,2754,36,0,2484,0,72,112,176,0,16,3456,4414,312,4988,1858,0,0,0,24,0,10,4,0,12,54,2476,0,276,46,0,8,0,0,4,16,26,114,4,98,0,0,0,0,94,136,0,0,60,0,0,304,228,2,0,0,4,6,0,0,0,0,0,0,0,0,210,2,0,0,0,0,18,4578,0,1000,1904,0,2326,140,174,1548,4354,180,72,0,0,44,6756,2292,62,0,0,0,0,472,4,0,0,0,64,76,172,0,0,0,1390,6,0,1620,0,40,56,0,126,0,0,16,314,110,0,32,646,44,0,0,0,44,0,0,0,0,0,220,12,0,22,382,0,0,1398,0,0,0,108,0,0,350,1684,844,798,0,0,2138,1522,15168,0,648,48,0,0,296,11788,208,0,0,12,0,4,0,12,1906,0,2,0,0,0,0,0,198,138,0,32,0,0,1552,234,92,
